date,Massachusetts-apple-driving,Massachusetts-apple-walking,Massachusetts-google-retail_and_recreation,Massachusetts-google-grocery_and_pharmacy,Massachusetts-google-parks,Massachusetts-google-transit_stations,Massachusetts-google-workplaces,Massachusetts-google-residential,Massachusetts-jh_beta_7,Massachusetts-jh_gamma_7,Massachusetts-cdc_beta_7,Massachusetts-cdc_gamma_7,Massachusetts-jh_beta_14,Massachusetts-jh_gamma_14,Massachusetts-cdc_beta_14,Massachusetts-cdc_gamma_14,Massachusetts-jh_beta_30,Massachusetts-jh_gamma_30,Massachusetts-cdc_beta_30,Massachusetts-cdc_gamma_30,Massachusetts-census_pop,Massachusetts-jh_confirmed,Massachusetts-jh_death,Massachusetts-cdc_confirmed,Massachusetts-cdc_death,Massachusetts-jh_confirmed_ratio,Massachusetts-jh_death_ratio,Massachusetts-cdc_confirmed_ratio,Massachusetts-cdc_death_ratio
01-01-2021,68.25,65.25,-52.0,-42.0,-2.0,-75.0,-77.0,30.0,0.0250000004131634,2.4567255551204096e-05,0.0250000004749527,2.7402287176401392e-05,0.0250000876142807,0.0001595542208165,0.0250001103492443,0.0001797220790377,0.0249999549918667,0.0001652111940892,0.0249999488325498,0.0001751979456206,6892503,375178,12423,375178,12677,0.0544327655715202,0.0018023931219181,0.0544327655715202,0.0018392447562228
01-02-2021,85.45,78.85,-36.0,-21.0,-12.0,-50.0,-25.0,11.0,0.0250000004858094,2.7874776485842304e-05,0.0250000004791628,2.7577957708583177e-05,0.0250000850177591,0.0001589812737963,0.0250001081305694,0.0001798033798466,0.0249999411389784,0.0001633904165454,0.0249999301527315,0.0001759962902619,6892503,384181,12502,384181,12758,0.0557389673968948,0.0018138548506979,0.0557389673968948,0.0018509966553514
01-03-2021,70.07,61.16,-36.0,-23.0,-26.0,-53.0,-20.0,10.0,0.0250000005157433,2.925399666109799e-05,0.0250000005045691,2.8564389639808e-05,0.025000085895902,0.0001612891887269,0.0250001071092321,0.0001803539333143,0.0249999244427595,0.0001602400570238,0.0249999091292664,0.0001737348348777,6892503,387662,12610,387662,12821,0.0562440088890784,0.0018295240495361,0.0562440088890784,0.0018601370213404
01-04-2021,84.99,76.27,-29.0,-15.0,-24.0,-59.0,-42.0,16.0,0.0250000004901892,2.8042168636784624e-05,0.025000000518294,2.915825754336462e-05,0.0250000855853018,0.0001618223524668,0.0250001059779484,0.0001810111527096,0.0249999074501304,0.0001605890598278,0.0249998924769761,0.0001718400721108,6892503,392568,12671,392568,12886,0.0569557967548218,0.0018383742451762,0.0569557967548218,0.0018695675576782
01-05-2021,88.62,74.18,-30.0,-13.0,-31.0,-61.0,-42.0,17.0,0.025000000528587,2.9602299161936487e-05,0.0250000005132005,2.899082510502483e-05,0.0250000898534725,0.0001673076646099,0.0250001069751209,0.0001836614405166,0.0249998913771886,0.0001598785706582,0.0249998740818763,0.0001708389399069,6892503,397202,12734,397202,12957,0.0576281214531208,0.0018475146111652,0.0576281214531208,0.0018798686050626
01-06-2021,87.46,76.08,-31.0,-15.0,-25.0,-61.0,-43.0,17.0,0.0250000005467042,3.0365762195192925e-05,0.0250000005033285,2.85955418550134e-05,0.0250000928964258,0.0001717767878717,0.0250001020613218,0.000180696036037,0.0249998789156216,0.0001586036330615,0.0249998582573109,0.0001700680106392,6892503,404053,12836,404053,13042,0.0586220999831265,0.0018623132989568,0.0586220999831265,0.001892200844889
01-07-2021,90.1,77.96,-31.0,-12.0,-15.0,-60.0,-41.0,17.0,0.0250000005015391,2.825769674067859e-05,0.025000000537474,2.992595944218407e-05,0.025000086802243,0.0001668441962098,0.0250001033201267,0.0001839707263242,0.0249998647763928,0.0001619666634499,0.0249998517713694,0.0001691018478756,6892503,411601,12909,411601,13115,0.0597172028797085,0.00187290451669,0.0597172028797085,0.0019027920626222
01-08-2021,101.1,89.49,-33.0,-16.0,-23.0,-60.0,-39.0,17.0,0.0250000005019456,2.81474871512536e-05,0.0250000005331043,2.96676636519597e-05,0.0250000818004292,0.0001635058978847,0.0250000952550641,0.000178517394473,0.0249998492227394,0.000163013438292,0.0249998345892105,0.0001700984221996,6892503,419721,12985,419721,13183,0.0608952944960633,0.0018839309899466,0.0608952944960633,0.0019126578544833
01-09-2021,98.07,92.76,-31.0,-16.0,-1.0,-51.0,-18.0,9.0,0.0250000006129684,3.277693825054364e-05,0.0250000005450065,3.0156247987525704e-05,0.0250001005880357,0.0001831336807603,0.025000096529836,0.0001797683375448,0.0249998455390877,0.0001565168138033,0.0249998165707216,0.0001684936193823,6892503,427135,13074,427135,13259,0.0619709559792719,0.0018968435704706,0.0619709559792719,0.0019236843277398
01-10-2021,78.21,71.82,-29.0,-17.0,7.0,-56.0,-19.0,8.0,0.0250000006302122,3.3421832839690994e-05,0.025000000545803,3.0144825612016017e-05,0.0250001008512768,0.0001869209957157,0.025000091860021,0.0001785450015047,0.024999827516895,0.0001570277343782,0.0249998008603558,0.0001670244934061,6892503,432791,13151,432791,13345,0.0627915577258363,0.0019080151289016,0.0627915577258363,0.0019361616527406
01-11-2021,84.54,70.45,-30.0,-17.0,-24.0,-61.0,-41.0,16.0,0.0250000005950771,3.192216236331888e-05,0.0250000005722457,3.115976901713837e-05,0.0250000926747029,0.0001795926463466,0.025000091870518,0.0001798816019151,0.0249998100165011,0.0001568420802,0.0249997814567814,0.0001665419596678,6892503,437042,13206,437042,13405,0.0634083148023294,0.0019159948134951,0.0634083148023294,0.0019448667632063
01-12-2021,87.92,75.24,-30.0,-15.0,-15.0,-61.0,-41.0,16.0,0.0250000006171252,3.299238100825811e-05,0.02500000058887,3.190621319548148e-05,0.0250000947500569,0.0001841911443514,0.0250000872491075,0.0001769327096947,0.0249997937891712,0.0001565147507481,0.0249997626696434,0.0001662256472331,6892503,442529,13273,442529,13474,0.0642043971544154,0.0019257155201818,0.0642043971544154,0.0019548776402418
01-13-2021,90.23,80.2,-31.0,-16.0,-16.0,-60.0,-42.0,16.0,0.025000000632531,3.3795921693707004e-05,0.0250000005943144,3.21971435769561e-05,0.0250000935989731,0.0001854731804205,0.0250000818943262,0.0001729724528137,0.0250000177605944,0.0001566731048457,0.0250000186388903,0.0001647051898394,6892503,448447,13359,448447,13554,0.0650630112166799,0.0019381928451826,0.0650630112166799,0.0019664844541961
01-14-2021,91.32,77.17,-33.0,-17.0,-30.0,-61.0,-41.0,17.0,0.0250000006001211,3.2428702373582054e-05,0.0250000005859556,3.1822733615520845e-05,0.0250000781357641,0.0001711833571065,0.0250000796988465,0.0001739895004983,0.0250000179614158,0.0001586878320179,0.0250000186313345,0.000164905618608,6892503,454402,13433,454402,13624,0.0659269934303982,0.0019489291480903,0.0659269934303982,0.001976640416406
01-15-2021,104.87,96.0,-33.0,-18.0,-19.0,-59.0,-40.0,17.0,0.0250000006118525,3.2889642369493165e-05,0.0250000005944825,3.217658774197698e-05,0.0250000706112826,0.0001655917860192,0.0250000717946706,0.0001680021509906,0.025000017935393,0.000158643382679,0.0250000187049671,0.0001659271913521,6892503,459927,13509,459927,13691,0.0667285890191125,0.0019599556213468,0.0667285890191125,0.0019863611230927
01-16-2021,92.95,92.61,-38.0,-24.0,-25.0,-56.0,-22.0,10.0,0.0250000006207319,3.3205340306544146e-05,0.025000000608363,3.27893637732939e-05,0.025000084591944,0.0001836272504304,0.0250000731634315,0.0001699277050201,0.025000017591833,0.0001558630673568,0.0250000185669289,0.000165224547811,6892503,465726,13583,465726,13756,0.06756993794562,0.0019706919242545,0.06756993794562,0.0019957916594305
01-17-2021,83.2,82.6,-31.0,-22.0,3.0,-57.0,-20.0,8.0,0.0250000006076192,3.259774579993152e-05,0.0250000006052782,3.271162344346956e-05,0.0250000759652504,0.0001785104309889,0.025000064643376,0.0001636777550186,0.0250000176233448,0.0001565329130004,0.0250000184062217,0.0001642465855149,6892503,470140,13652,470140,13822,0.0682103439055449,0.00198070280129,0.0682103439055449,0.0020053672809427
01-18-2021,91.2,84.22,-26.0,-18.0,15.0,-65.0,-55.0,18.0,0.0250000006079826,3.261816999023285e-05,0.0250000005817983,3.177225683860871e-05,0.0250000674569974,0.0001691270132622,0.0250000631586929,0.0001639122298753,0.0250000175286659,0.0001561175925165,0.0250000181965094,0.0001628820833477,6892503,473441,13705,473441,13891,0.0686892700663314,0.0019883923155347,0.0686892700663314,0.0020153781579783
01-19-2021,86.95,77.05,-33.0,-18.0,-19.0,-61.0,-41.0,16.0,0.025000000630527,3.3739933912983145e-05,0.025000000599118,3.253078339739072e-05,0.0250000650720608,0.0001693554061859,0.0250000603630425,0.0001630251063319,0.025000017553977,0.0001567859482312,0.0250000180411451,0.0001618897813145,6892503,476526,13749,476526,13956,0.0691368578294416,0.0019947760632095,0.0691368578294416,0.0020248086943161
01-20-2021,86.12,74.09,-35.0,-22.0,-26.0,-63.0,-43.0,17.0,0.0250000006210235,3.363544507330374e-05,0.0250000006014596,3.266125947227949e-05,0.0250000617345345,0.0001683141860783,0.0250000568362667,0.0001607139692312,0.0250000173960266,0.0001558326147142,0.0250000178998884,0.0001610381651336,6892503,481040,13829,481040,14032,0.0697917723068093,0.0020063828771637,0.0697917723068093,0.0020358351675726
01-21-2021,89.54,76.36,-34.0,-19.0,-27.0,-62.0,-40.0,17.0,0.02500000059154,3.243596852224269e-05,0.0250000005912399,3.216814194033279e-05,0.0250000524016913,0.000158017225,0.0250000505818358,0.0001546534256595,0.025000017489056,0.0001571647845649,0.0250000178763711,0.0001612274028831,6892503,486180,13906,486180,14103,0.0705375101033688,0.0020175544355947,0.0705375101033688,0.002046136214957
01-22-2021,104.22,94.47,-33.0,-17.0,-19.0,-59.0,-39.0,17.0,0.0250000005891034,3.223352061470439e-05,0.0250000005986753,3.2414064470794404e-05,0.0250000473808433,0.0001543144783717,0.0250000459216136,0.0001511660857237,0.025000017555537,0.0001582217161974,0.0250000176149802,0.0001591615274429,6892503,491452,13987,491452,14188,0.0713023991429528,0.0020293063347233,0.0713023991429528,0.0020584684547834
01-23-2021,101.22,98.63,-33.0,-21.0,-9.0,-53.0,-18.0,9.0,0.0250000005908872,3.210291893682367e-05,0.0250000006200017,3.315772580653425e-05,0.025000042421647,0.0001502045780042,0.0250000421528324,0.0001491062349949,0.0250000171418696,0.0001548048439854,0.0250000175773431,0.0001592477567521,6892503,496093,14064,496093,14258,0.0719757394374728,0.0020404778931543,0.0719757394374728,0.0020686244169933
01-24-2021,76.8,70.42,-36.0,-25.0,-30.0,-60.0,-20.0,9.0,0.0250000005998839,3.227828830989453e-05,0.0250000006427244,3.40477404038054e-05,0.0250000372061522,0.0001439278331657,0.0250000381413434,0.0001456350620778,0.0250000167613125,0.0001517796020612,0.0250000171286923,0.0001555502200392,6892503,500037,14133,500037,14318,0.0725479553654166,0.0020504887701898,0.0725479553654166,0.002077329527459
01-25-2021,84.98,76.34,-32.0,-20.0,-22.0,-62.0,-41.0,15.0,0.0250000006132921,3.2756577737371e-05,0.0250000006537872,3.4588349126211e-05,0.0250000342084827,0.000140846240371,0.0250000341720603,0.0001404520825726,0.0250000175586835,0.0001593657537233,0.0250000171679822,0.0001559537827626,6892503,503688,14178,503688,14383,0.0730776613372529,0.0020570176030391,0.0730776613372529,0.0020867600637968
01-26-2021,87.17,75.32,-35.0,-21.0,-25.0,-62.0,-41.0,16.0,0.0250000006358614,3.391768734122368e-05,0.0250000006549769,3.4748346460052094e-05,0.0250000331219517,0.0001420626653968,0.0250000329639675,0.0001410277047956,0.0250000173592529,0.0001583179808393,0.0250000168254494,0.0001534564368641,6892503,506183,14220,506183,14476,0.0734396488474506,0.0020631111803651,0.0734396488474506,0.0021002529850186
01-27-2021,85.17,76.98,-37.0,-25.0,-31.0,-62.0,-44.0,18.0,0.0250000006588834,3.5266570067229015e-05,0.0250000006782158,3.563054963999161e-05,0.0250000301550914,0.0001396621599286,0.0250000310053081,0.0001400397030981,0.0250000168190534,0.0001536849819384,0.0250000167551158,0.0001530380650987,6892503,509503,14304,509503,14562,0.0739213316265513,0.002075298335017,0.0739213316265513,0.0021127303100194
01-28-2021,89.66,76.6,-34.0,-17.0,-32.0,-61.0,-40.0,17.0,0.0250000006355608,3.433194234463212e-05,0.0250000006908225,3.5992482314582414e-05,0.0250000264267978,0.0001338693112243,0.0250000284425873,0.0001371456804554,0.0250000168029947,0.0001540395313254,0.025000016506808,0.0001509738446058,6892503,514134,14348,514134,14645,0.074593221069327,0.0020816820826918,0.074593221069327,0.0021247723794969
01-29-2021,100.11,84.64,-38.0,-24.0,-48.0,-62.0,-40.0,18.0,0.0250000006048177,3.317257768138355e-05,0.0250000007163483,3.690560021043636e-05,0.0250000233851532,0.0001299383210109,0.025000026684117,0.0001365806192347,0.0250000166368414,0.0001530207531684,0.0250000162359844,0.000148656144153,6892503,517252,14444,517252,14709,0.0750455966431933,0.0020956102594369,0.0750455966431933,0.0021340578306603
01-30-2021,98.96,94.09,-33.0,-19.0,-26.0,-54.0,-18.0,9.0,0.0250000005908951,3.2335012179454915e-05,0.0250000007065324,3.649639977780957e-05,0.0250000211474467,0.0001266830749478,0.0250000250302841,0.0001364827875387,0.0250000157520474,0.000145252463713,0.0250000160730018,0.0001476240231444,6892503,521360,14531,521360,14768,0.0756416065397432,0.0021082326696121,0.0756416065397432,0.0021426178559516
01-31-2021,78.58,72.07,-29.0,-11.0,-24.0,-55.0,-17.0,8.0,0.0250000005960441,3.218704115325744e-05,0.0250000007117634,3.689535844239393e-05,0.0250000193268044,0.0001243616146075,0.0250000230996906,0.0001363144835065,0.0250000152527337,0.0001410895881106,0.0250000155985829,0.0001436877760945,6892503,524025,14577,524025,14832,0.0760282585295936,0.0021149065876358,0.0760282585295936,0.0021519033071149
02-01-2021,63.55,61.16,-43.0,-24.0,-42.0,-68.0,-49.0,21.0,0.025000000597069,3.220517772958351e-05,0.0250000007293406,3.786748942576943e-05,0.0250000178846074,0.0001228147952571,0.0250000215240672,0.0001361317885812,0.0250000159319234,0.0001476671033933,0.0250000156729751,0.0001444153699227,6892503,526423,14607,526423,14900,0.0763761727778718,0.0021192591428687,0.0763761727778718,0.002161769098976
02-02-2021,63.75,61.95,-48.0,-37.0,-43.0,-69.0,-57.0,24.0,0.0250000006173507,3.341779887683663e-05,0.0250000007365592,3.833964430387599e-05,0.0250000169094208,0.0001236472098692,0.0250000202173732,0.0001355916371413,0.0250000153520813,0.0001430219763072,0.025000015153296,0.0001401913759328,6892503,528662,14652,528662,14955,0.0767010184834159,0.0021257879757179,0.0767010184834159,0.0021697487835696
02-03-2021,89.71,78.45,-31.0,-16.0,-31.0,-60.0,-41.0,16.0,0.0250000006336152,3.450723275700626e-05,0.0250000006815889,3.616932159277167e-05,0.0250000160840959,0.0001257164738432,0.0250000189530871,0.0001354260051213,0.0250000147413794,0.0001376668099941,0.0250000150577651,0.0001396207759279,6892503,531117,14708,531117,15014,0.0770572025866365,0.0021339127454859,0.0770572025866365,0.0021783088088608
02-04-2021,94.15,82.59,-30.0,-12.0,-23.0,-59.0,-39.0,15.0,0.0250000005738457,3.2198303906069966e-05,0.0250000006372206,3.438473499796493e-05,0.0250000138671047,0.0001204711361469,0.0250000168073571,0.0001325025688252,0.0250000145252472,0.0001361766167786,0.0250000148709751,0.0001383044793245,6892503,533921,14784,533921,15078,0.0774640214157324,0.0021449392187424,0.0774640214157324,0.0021875942600242
02-05-2021,104.66,98.93,-33.0,-17.0,-35.0,-58.0,-37.0,16.0,0.0250000006059939,3.349828746645582e-05,0.0250000006010908,3.2861108183408035e-05,0.0250000120286477,0.0001160905683962,0.0250000147308781,0.0001302451001185,0.0250000143202602,0.0001346951655861,0.0250000146387236,0.0001365263247792,6892503,537208,14859,537208,15149,0.077940916384077,0.0021558206068245,0.077940916384077,0.0021978953074086
02-06-2021,106.84,110.98,-26.0,-7.0,9.0,-47.0,-14.0,7.0,0.0250000005500478,3.082238181574249e-05,0.0250000006055818,3.297547077742069e-05,0.0250000046800895,0.0001001637427477,0.0250000125780584,0.0001254922398243,0.0250000136794341,0.0001291058571689,0.0250000141926421,0.0001328223991079,6892503,540827,14921,540827,15197,0.0784659796303316,0.002164815887639,0.0784659796303316,0.0022048593957811
02-07-2021,59.64,63.94,-49.0,-32.0,-40.0,-61.0,-24.0,10.0,0.025000000511612,2.892830525720936e-05,0.0250000006096221,3.3224645639155406e-05,0.0250000046034344,9.843471471399392e-05,0.0250000052965577,0.0001125600065698,0.0250000132969262,0.0001260080740763,0.0250000138242774,0.0001299402506227,6892503,543934,14999,543934,15240,0.0789167592672792,0.0021761325312444,0.0789167592672792,0.0022110980582815
02-08-2021,83.03,71.39,-33.0,-22.0,-30.0,-60.0,-42.0,15.0,0.0250000005608791,3.077232573408043e-05,0.0250000005910936,3.262730758647389e-05,0.0250000046062581,9.82591480931506e-05,0.0250000053107739,0.0001133555080439,0.0250000128944191,0.0001226734734377,0.0250000134702269,0.0001272620519832,6892503,545303,15054,545303,15283,0.079115380871071,0.0021841122158379,0.079115380871071,0.0022173367207819
02-09-2021,75.79,66.76,-42.0,-28.0,-41.0,-63.0,-45.0,19.0,0.0250000006318938,3.3814575926918926e-05,0.0250000005561904,3.136780653721977e-05,0.0250000047774868,0.0001018484450702,0.0250000052572659,0.0001127518459202,0.0250000124093995,0.0001184892720551,0.0250000130653133,0.0001240604643678,6892503,546896,15124,546896,15329,0.0793465015539347,0.0021942681780479,0.0793465015539347,0.0022240106388056
02-10-2021,92.25,79.69,-29.0,-14.0,-31.0,-59.0,-41.0,16.0,0.0250000006767862,3.5763583367922304e-05,0.025000000542615,3.098574251500604e-05,0.0250000049754908,0.0001059597072799,0.0250000049589552,0.0001068369905352,0.0250000121078159,0.0001159286291691,0.0250000126337172,0.0001204905223014,6892503,548946,15207,548946,15397,0.079643926161512,0.0022063102475254,0.079643926161512,0.0022338764306667
02-11-2021,94.45,81.02,-28.0,-11.0,-29.0,-58.0,-38.0,15.0,0.0250000007115896,3.71563378284373e-05,0.0250000005346663,3.0592061745224217e-05,0.0250000048829199,0.0001036215628076,0.0250000047400541,0.0001023574064386,0.0250000120633843,0.0001157122766017,0.0250000124875096,0.0001195453936849,6892503,551396,15269,551396,15451,0.0799993848388604,0.0022153055283399,0.0799993848388604,0.0022417110300858
02-12-2021,110.52,102.99,-30.0,-13.0,-36.0,-57.0,-37.0,16.0,0.0250000007012031,3.671184438214271e-05,0.0250000005177641,2.977615693782509e-05,0.0250000051055815,0.0001081735929751,0.0250000045481741,9.839812744206844e-05,0.0250000118758041,0.0001141804754334,0.0250000122208717,0.0001174947923893,6892503,553812,15358,553812,15506,0.0803499106202783,0.002228218108864,0.0803499106202783,0.0022496907146794
02-13-2021,110.87,121.05,-25.0,-3.0,-8.0,-47.0,-16.0,7.0,0.0250000007071397,3.6789848108215055e-05,0.0250000004885785,2.841538531789069e-05,0.0250000049427083,0.0001041966871538,0.0250000044931493,9.733069731925796e-05,0.0250000115425358,0.0001111826376101,0.0250000118509699,0.0001144437549199,6892503,555895,15424,555895,15542,0.0806521230386116,0.0022377937303763,0.0806521230386116,0.0022549137809588
02-14-2021,87.34,102.48,-25.0,-11.0,-19.0,-54.0,-16.0,7.0,0.0250000007331017,3.785987534099628e-05,0.0250000004921569,2.86589358988158e-05,0.0250000048500123,0.0001018655817816,0.0250000044533722,9.675057579548773e-05,0.0250000113142326,0.0001092034430437,0.0250000115509484,0.0001120981671194,6892503,557777,15484,557777,15611,0.080925173336885,0.0022464988408419,0.080925173336885,0.0022649246579943
02-15-2021,78.95,72.15,-29.0,-19.0,-29.0,-65.0,-58.0,19.0,0.0250000007177298,3.729879047415041e-05,0.0250000005191084,2.9741088738602565e-05,0.0250000050575721,0.0001062495460115,0.0250000043909811,9.542437910972988e-05,0.0250000110822223,0.0001071784267195,0.0250000113047888,0.0001101862182396,6892503,559350,15517,559350,15654,0.0811533923162601,0.0022512866515981,0.0811533923162601,0.0022711633204947
02-16-2021,82.61,72.64,-37.0,-25.0,-41.0,-63.0,-46.0,18.0,0.0250000007201506,3.782016759228983e-05,0.0250000005364848,3.055543590069836e-05,0.0250000053346728,0.00011261728662,0.0250000042761499,9.304627843373764e-05,0.0250000108362298,0.000105110685964,0.0250000110596493,0.0001083027374812,6892503,560576,15567,560576,15711,0.0813312667401087,0.0022585409103195,0.0813312667401087,0.0022794331754371
02-17-2021,97.5,83.47,-26.0,-12.0,-23.0,-58.0,-43.0,15.0,0.0250000006860842,3.673186422273783e-05,0.0250000005517557,3.1214302978439256e-05,0.0250000054682641,0.0001160267230743,0.0250000042720458,9.297373573961438e-05,0.0250000106617989,0.000103694043523,0.0250000108507384,0.0001066679550828,6892503,561936,15623,561936,15746,0.0815285825773307,0.0022666656800874,0.0815285825773307,0.0022845111565421
02-18-2021,89.49,77.03,-32.0,-13.0,-31.0,-60.0,-43.0,17.0,0.0250000006266708,3.439525785693079e-05,0.025000000510473,2.9580773647609813e-05,0.0250000055056822,0.0001173544155895,0.0250000042076372,9.176315476280428e-05,0.0250000106396918,0.0001037184948477,0.0250000106344482,0.0001049291080188,6892503,563976,15686,563976,15788,0.0818245563331637,0.0022758060460764,0.0818245563331637,0.002290604733868
02-19-2021,91.14,85.86,-44.0,-33.0,-45.0,-62.0,-46.0,21.0,0.0250000006159853,3.3950363797366864e-05,0.0250000004931814,2.898118783637611e-05,0.025000005387085,0.0001151873611243,0.0250000040907355,8.945627695483503e-05,0.0250000106939275,0.0001044694262485,0.0250000104473995,0.0001034647712996,6892503,565794,15726,565794,15838,0.0820883211802736,0.0022816094530535,0.0820883211802736,0.0022978589925894
02-20-2021,102.43,106.68,-31.0,-19.0,-3.0,-47.0,-17.0,8.0,0.0250000005395645,3.0739376280593535e-05,0.0250000004767068,2.8333042895822787e-05,0.0250000052452861,0.0001126584384769,0.0250000039202131,8.592885471046655e-05,0.0250000104147713,0.0001020679162931,0.0250000101386941,0.000100847249761,6892503,567764,15779,567764,15874,0.0823741389738967,0.0022892989672982,0.0823741389738967,0.0023030820588688
02-21-2021,82.09,78.77,-28.0,-18.0,-5.0,-52.0,-16.0,7.0,0.0250000005107992,2.94998912660145e-05,0.0250000004908111,2.9066290943122397e-05,0.0250000052045525,0.0001122599189963,0.0250000039178009,8.616651484683587e-05,0.0250000101421982,9.975787574346444e-05,0.02500000984509,9.840732744430626e-05,6892503,569284,15826,569284,15916,0.0825946684390271,0.0022961179704963,0.0825946684390271,0.0023091756361948
02-22-2021,83.87,70.15,-33.0,-22.0,-36.0,-60.0,-40.0,15.0,0.0250000004910294,2.868429811419331e-05,0.0250000004367713,2.681091625263338e-05,0.0250000050119403,0.0001085509802091,0.0250000039459294,8.708306962151447e-05,0.025000009832448,9.709693603538564e-05,0.0250000094424431,9.488148865699452e-05,6892503,570546,15853,570546,15956,0.0827777659291552,0.0023000352702059,0.0827777659291552,0.0023149790431719
02-23-2021,90.49,78.38,-29.0,-17.0,-23.0,-59.0,-39.0,15.0,0.0250000005092218,2.972172965986897e-05,0.0250000004336558,2.6726275994623072e-05,0.0250000049512607,0.0001078787405904,0.0250000039551602,8.75946733527485e-05,0.0250000095495861,9.472338295250114e-05,0.0250000091661914,9.255519173590924e-05,6892503,571783,15883,571783,15995,0.0829572362899225,0.0023043878254387,0.0829572362899225,0.0023206373649746
02-24-2021,96.43,88.44,-25.0,-14.0,-4.0,-58.0,-40.0,14.0,0.0250000004824486,2.886993896269181e-05,0.0250000003999738,2.531741629173373e-05,0.0250000047345633,0.0001038733845955,0.0250000039312451,8.737683384020177e-05,0.0250000093269088,9.294780190660927e-05,0.025000008976167,9.1036707883335e-05,6892503,573885,15945,573885,16039,0.08326220532657,0.0023133831062532,0.08326220532657,0.0023270211126494
02-25-2021,97.59,87.66,-26.0,-13.0,-16.0,-58.0,-38.0,14.0,0.025000000460169,2.78802798524402e-05,0.0250000004138487,2.5911892354120755e-05,0.0250000044385058,9.778272932315228e-05,0.0250000037269446,8.315086707962037e-05,0.0250000092957067,9.300298557868564e-05,0.0250000087558462,8.918192013538947e-05,6892503,575993,15978,575993,16087,0.0835680448742641,0.0023181709170093,0.0835680448742641,0.002333985201022
02-26-2021,114.19,108.7,-27.0,-15.0,-17.0,-56.0,-36.0,14.0,0.02500000041566,2.5997042695123745e-05,0.025000000418624,2.6048559444271635e-05,0.0250000042945953,9.503332610496344e-05,0.0250000036486869,8.154495844188535e-05,0.0250000092963632,9.335151207812468e-05,0.0250000083600359,8.551635609300117e-05,6892503,577980,16024,577980,16129,0.0838563291158524,0.002324844835033,0.0838563291158524,0.002340078778348
02-27-2021,103.92,105.64,-30.0,-20.0,-36.0,-51.0,-17.0,8.0,0.0250000004219504,2.622510021458791e-05,0.0250000004060041,2.545721280204929e-05,0.0250000039245601,8.722267511377188e-05,0.025000003558534,7.965518824839384e-05,0.0250000089710824,9.050478530888257e-05,0.0250000079989109,8.220447969457851e-05,6892503,579680,16067,579680,16180,0.0841029739123798,0.0023310834975334,0.0841029739123798,0.0023474781222438
02-28-2021,85.56,85.37,-24.0,-16.0,-1.0,-50.0,-16.0,6.0,0.0250000004021507,2.531640497823012e-05,0.0250000004282319,2.6317103299781725e-05,0.0250000037420842,8.342037382537244e-05,0.0250000036398459,8.136993269976211e-05,0.0250000089021518,9.023302710964104e-05,0.0250000076432147,7.895245210049278e-05,6892503,581148,16118,581148,16219,0.08431595894844,0.0023384828414293,0.08431595894844,0.0023531364440465
03-01-2021,88.78,77.31,-27.0,-16.0,-30.0,-59.0,-39.0,14.0,0.0250000004008125,2.514701176275948e-05,0.02500000043312,2.6527868579403035e-05,0.0250000036205616,8.081014621868113e-05,0.0250000034325492,7.683746770484891e-05,0.0250000084978275,8.655299213189634e-05,0.0250000074500245,7.72489652957917e-05,6892503,582543,16144,582543,16272,0.084518352766767,0.0023422550559644,0.084518352766767,0.0023608259582912
03-02-2021,91.14,74.47,-30.0,-19.0,-38.0,-62.0,-40.0,15.0,0.025000000426688,2.6388250666563436e-05,0.0250000004486683,2.7131306706892985e-05,0.0249999996614057,7.324616041489293e-05,0.0250000034599737,7.729127089074239e-05,0.0250000081250215,8.324712580535665e-05,0.0250000072822758,7.579354649711222e-05,6892503,582844,16182,582844,16303,0.0845620234042698,0.0023477682925926,0.0845620234042698,0.0023653235986984
03-03-2021,97.34,88.25,-23.0,-10.0,-10.0,-57.0,-40.0,14.0,0.0250000004445946,2.7286727852799112e-05,0.0250000004547307,2.7500359392249004e-05,0.0250000036154591,8.112391777678295e-05,0.0250000033434297,7.478068867092717e-05,0.0250000080640054,8.297247063725418e-05,0.0250000070959373,7.412299987645494e-05,6892503,584743,16252,584743,16333,0.0848375401505084,0.0023579242548026,0.0848375401505084,0.0023696761539313
03-04-2021,99.25,85.25,-26.0,-11.0,-20.0,-57.0,-38.0,14.0,0.0250000004191282,2.597669177962436e-05,0.0250000004415142,2.7127237118351924e-05,0.025000003535893,7.919533061512961e-05,0.0250000033924561,7.60273953381985e-05,0.0250000081362851,8.393457817477241e-05,0.0250000068774435,7.214010890353334e-05,6892503,586310,16296,586310,16384,0.085064888618837,0.0023643080024774,0.085064888618837,0.0023770754978271
03-05-2021,115.43,105.19,-27.0,-15.0,-30.0,-56.0,-37.0,15.0,0.0250000004517994,2.726150605687269e-05,0.0250000004289655,2.660399484658735e-05,0.025000003397474,7.599697772397984e-05,0.0250000034021039,7.628357251389876e-05,0.025000008103645,8.383814319099287e-05,0.0250000067588344,7.110902778028778e-05,6892503,588209,16322,588209,16420,0.0853404053650756,0.0023680802170126,0.0853404053650756,0.0023822985641065
