date,Virginia-apple-driving,Virginia-apple-walking,Virginia-google-retail_and_recreation,Virginia-google-grocery_and_pharmacy,Virginia-google-parks,Virginia-google-transit_stations,Virginia-google-workplaces,Virginia-google-residential,Virginia-jh_beta_7,Virginia-jh_gamma_7,Virginia-cdc_beta_7,Virginia-cdc_gamma_7,Virginia-jh_beta_14,Virginia-jh_gamma_14,Virginia-cdc_beta_14,Virginia-cdc_gamma_14,Virginia-jh_beta_30,Virginia-jh_gamma_30,Virginia-cdc_beta_30,Virginia-cdc_gamma_30,Virginia-census_pop,Virginia-jh_confirmed,Virginia-jh_death,Virginia-cdc_confirmed,Virginia-cdc_death,Virginia-jh_confirmed_ratio,Virginia-jh_death_ratio,Virginia-cdc_confirmed_ratio,Virginia-cdc_death_ratio
01-01-2021,78.24,75.99,-47.0,-36.0,-39.0,-63.0,-75.0,29.0,0.025,1e-05,0.025,1e-05,0.0250000009884647,2.7961219973144787e-05,0.0250000009842609,2.766142735455961e-05,0.0250000087075815,8.053846522099617e-05,0.025000009024644,8.316205343392811e-05,8535519,354766,5081,358755,5117,0.0415634948501667,0.000595277217472,0.0420308360862415,0.0005994948871884
01-02-2021,114.11,115.38,-24.0,-10.0,31.0,-25.0,-18.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000009874352,2.772620515592832e-05,0.0250000009848152,2.750349351437712e-05,0.0250000090242699,8.315759737656497e-05,0.0250000091328527,8.39090616327338e-05,8535519,358755,5117,363765,5124,0.0420308360862415,0.0005994948871884,0.0426177951217729,0.0006003149896333
01-03-2021,85.82,79.18,-29.0,-18.0,-37.0,-28.0,-18.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000009848152,2.750349351437712e-05,0.0250000010849285,2.9550693474163693e-05,0.0250000091325531,8.390514751585977e-05,0.0250000095271934,8.7403327437063e-05,8535519,363765,5124,367536,5132,0.0426177951217729,0.0006003149896333,0.0430595960245651,0.0006012522495702
01-04-2021,99.71,99.34,-20.0,-8.0,-15.0,-39.0,-35.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000010849285,2.9550693474163693e-05,0.0250000011795884,3.160949336465733e-05,0.0250000095269336,8.739967826316131e-05,0.0250000095647369,8.775614249699443e-05,8535519,367536,5132,371913,5191,0.0430595960245651,0.0006012522495702,0.0435723943675832,0.0006081645416054
01-05-2021,105.01,103.6,-20.0,-5.0,-5.0,-37.0,-37.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000011795911,3.160955496074436e-05,0.0250000011372229,3.072755062197533e-05,0.0250000095645132,8.775274565755783e-05,0.0250000101514569,9.301142704214157e-05,8535519,371913,5191,377300,5226,0.0435723943675832,0.0006081645416054,0.0442035217776446,0.0006122650538297
01-06-2021,101.27,101.71,-23.0,-10.0,-17.0,-36.0,-38.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000011372197,3.072749269567508e-05,0.0250000010832622,2.9603571631088477e-05,0.0250000101512665,9.30082832747256e-05,0.0250000106745135,9.769570577489724e-05,8535519,377300,5226,382679,5275,0.0442035217776446,0.0006122650538297,0.0448337119277691,0.0006180057709437
01-07-2021,102.27,101.71,-23.0,-7.0,-8.0,-39.0,-37.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000010832622,2.9603571631088477e-05,0.0250000011195893,3.0279515947721974e-05,0.0250000106743537,9.769281764128032e-05,0.0250000105592239,9.64760805037867e-05,8535519,382679,5275,387917,5312,0.0448337119277691,0.0006180057709437,0.0454473828715043,0.0006223405981522
01-08-2021,112.61,112.09,-29.0,-15.0,-23.0,-44.0,-37.0,16.0,0.025,1e-05,0.025,1e-05,0.0250000011195893,3.0279515947721974e-05,0.0250000011612161,3.108976266714001e-05,0.025000010559092,9.647344914924172e-05,0.0250000109385847,9.977990562762536e-05,8535519,387917,5312,393715,5381,0.0454473828715043,0.0006223405981522,0.0461266620108279,0.0006304244651086
01-09-2021,112.7,120.62,-25.0,-9.0,-8.0,-34.0,-12.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000011612161,3.108976266714001e-05,0.0250000012495919,3.274785920790957e-05,0.0250000109384433,9.977723560176634e-05,0.0250000108430354,9.858773706209712e-05,8535519,393715,5381,398856,5383,0.0461266620108279,0.0006304244651086,0.0467289686778273,0.0006306587800929
01-10-2021,89.35,89.6,-24.0,-12.0,3.0,-37.0,-15.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000012495919,3.274785920790957e-05,0.0250000013391697,3.463396572040582e-05,0.0250000108429512,9.85856191007562e-05,0.024999998542716,8.921100566308815e-05,8535519,398856,5383,403386,5393,0.0467289686778273,0.0006306587800929,0.0472596921171401,0.0006318303550141
01-11-2021,97.42,94.3,-25.0,-12.0,-21.0,-44.0,-35.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000013391697,3.463396572040582e-05,0.0250000014311756,3.668720778892354e-05,0.024999998544396,8.920936259217496e-05,0.0249999963574758,8.721178209187086e-05,8535519,403386,5393,407947,5477,0.0472596921171401,0.0006318303550141,0.0477940474387087,0.0006416715843523
01-12-2021,98.93,97.15,-23.0,-8.0,4.0,-42.0,-37.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000014311756,3.668720778892354e-05,0.0250000013811491,3.554092108454845e-05,0.0249999963589985,8.721041116117126e-05,0.0249999929618799,9.067498693700444e-05,8535519,407947,5477,412545,5552,0.0477940474387087,0.0006416715843523,0.0483327375874858,0.0006504583962615
01-13-2021,101.59,100.1,-24.0,-11.0,-1.0,-40.0,-37.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000013811491,3.554092108454845e-05,0.0250000013371883,3.43513481028634e-05,0.0249999929632921,9.067387081532992e-05,0.0249999891953659,9.430762672165364e-05,8535519,412545,5552,417839,5626,0.0483327375874858,0.0006504583962615,0.0489529693507799,0.0006591280506785
01-14-2021,105.21,103.31,-25.0,-13.0,2.0,-40.0,-37.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000013371883,3.43513481028634e-05,0.0250000013758928,3.475403569041132e-05,0.0249999891966122,9.430675404713856e-05,0.0249999886211995,9.165421990980776e-05,8535519,417839,5626,422634,5656,0.0489529693507799,0.0006591280506785,0.0495147395255051,0.0006626427754422
01-15-2021,122.58,120.41,-28.0,-14.0,-12.0,-40.0,-37.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000013758928,3.475403569041132e-05,0.0250000013961553,3.49314576823317e-05,0.0249999886221477,9.165358021042354e-05,0.0249999864703579,9.093504021006264e-05,8535519,422634,5656,429391,5706,0.0495147395255051,0.0006626427754422,0.0503063726997737,0.0006685006500483
01-16-2021,119.27,125.59,-27.0,-11.0,-9.0,-34.0,-14.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000013961515,3.493139643386732e-05,0.0250000014632559,3.612616826199772e-05,0.0249999864710161,9.09346243182451e-05,0.0249999848875763,8.950755455966395e-05,8535519,429391,5706,439305,5729,0.0503063726997737,0.0006685006500483,0.0514678720766716,0.0006711952723671
01-17-2021,94.86,99.53,-26.0,-15.0,3.0,-38.0,-17.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000014632559,3.612616826199772e-05,0.0250000016257411,3.94682049445197e-05,0.0249999848879142,8.9507351682874e-05,0.0249999837495643,8.801229289553508e-05,8535519,439305,5729,446550,5739,0.0514678720766716,0.0006711952723671,0.0523166781070957,0.0006723668472883
01-18-2021,104.79,102.65,-21.0,-13.0,-3.0,-44.0,-50.0,17.0,0.025,1e-05,0.0250000002912822,2.1149588779935943e-05,0.0250000016257411,3.94682049445197e-05,0.0250000017552924,4.23382905131951e-05,0.0249999836692665,8.813173879948151e-05,0.0249999824202686,8.645671219536902e-05,8535519,446550,5739,451076,5798,0.0523166781070957,0.0006723668472883,0.0528469329164401,0.0006792791393235
01-19-2021,101.33,98.87,-25.0,-9.0,7.0,-43.0,-38.0,13.0,0.0250000002912822,2.1149588779935943e-05,0.025,1e-05,0.0250000017552924,4.23382905131951e-05,0.025000001705563,4.139191362177448e-05,0.0249999824202686,8.645671219536902e-05,0.0249999775697163,8.934447927980632e-05,8535519,451076,5798,455591,5861,0.0528469329164401,0.0006792791393235,0.0533758989933711,0.0006866600613272
01-20-2021,97.44,95.83,-27.0,-15.0,-12.0,-45.0,-40.0,15.0,0.025,1e-05,0.025,1e-05,0.025000001705563,4.139191362177448e-05,0.0250000017688694,4.267054658340464e-05,0.0249999775697163,8.934447927980632e-05,0.0249999717355268,9.265993147136504e-05,8535519,455591,5861,459604,5940,0.0533758989933711,0.0006866600613272,0.0538460520092568,0.0006959155032049
01-21-2021,101.97,101.84,-27.0,-13.0,-4.0,-42.0,-37.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000017688694,4.267054658340464e-05,0.0250000018040341,4.320387322118423e-05,0.0249999717349992,9.265963941731676e-05,0.0249999707998898,9.099985613738652e-05,8535519,459604,5940,463751,6002,0.0538460520092568,0.0006959155032049,0.0543319041290869,0.0007031792677164
01-22-2021,119.36,124.19,-26.0,-11.0,-2.0,-41.0,-35.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000018040341,4.320387322118423e-05,0.0250000018967117,4.489984631712125e-05,0.0249999708003891,9.100013966960752e-05,0.0249999698013774,8.879667606931558e-05,8535519,463751,6002,468655,6079,0.0543319041290869,0.0007031792677164,0.0549064444704534,0.0007122003946098
01-23-2021,116.66,126.01,-26.0,-12.0,-8.0,-35.0,-12.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000018967117,4.489984631712125e-05,0.0250000018819789,4.427691547067769e-05,0.0249999698013774,8.879667606931558e-05,0.0249999657834803,8.95434081986048e-05,8535519,468655,6079,472447,6078,0.0549064444704534,0.0007122003946098,0.0553507056805801,0.0007120832371177
01-24-2021,88.31,88.76,-28.0,-15.0,-13.0,-39.0,-16.0,7.0,0.025,1e-05,0.0250000002942927,2.0709722901817367e-05,0.0250000018819789,4.427691547067769e-05,0.0250000020935556,4.8720131935739495e-05,0.0249999657834803,8.95434081986048e-05,0.0249999618669186,9.031348103190402e-05,8535519,472447,6078,478619,6081,0.0553507056805801,0.0007120832371177,0.0560738017219573,0.0007124347095941
01-25-2021,93.74,90.93,-30.0,-19.0,-30.0,-46.0,-36.0,15.0,0.0250000002942927,2.0709722901817367e-05,0.0250000003185957,2.2127759861342295e-05,0.0250000020935556,4.8720131935739495e-05,0.0250000022340965,5.193905926751781e-05,0.0249999618669186,9.031348103190402e-05,0.0249999579446991,9.240063365624235e-05,8535519,478619,6081,483326,6174,0.0560738017219573,0.0007124347095941,0.0566252620373758,0.0007233303563614
01-26-2021,93.8,92.87,-27.0,-14.0,-17.0,-45.0,-38.0,15.0,0.0250000003185957,2.2127759861342295e-05,0.0250000003099425,2.1789005926966865e-05,0.0250000022340965,5.193905926751781e-05,0.025000002106905,4.925501499105891e-05,0.0249999579446991,9.240063365624235e-05,0.0249999513835669,9.48427981539291e-05,8535519,483326,6174,488553,6228,0.0566252620373758,0.0007233303563614,0.0572376442486977,0.000729656860936
01-27-2021,99.47,97.53,-23.0,-10.0,-9.0,-41.0,-37.0,14.0,0.0250000003099425,2.1789005926966865e-05,0.0250000002987212,2.126315569397643e-05,0.025000002106905,4.925501499105891e-05,0.0250000020199266,4.736120093551178e-05,0.0249999513835669,9.48427981539291e-05,0.0249999438683863,9.844345572983032e-05,8535519,488553,6228,493674,6308,0.0572376442486977,0.000729656860936,0.0578376077658546,0.0007390294603058
01-28-2021,96.29,96.1,-31.0,-19.0,-28.0,-45.0,-41.0,17.0,0.0250000002987212,2.126315569397643e-05,0.0250000002813534,2.02983541000318e-05,0.0250000020199266,4.736120093551178e-05,0.0250000019644064,4.595769074922021e-05,0.0249999438683863,9.844345572983032e-05,0.0249999434986567,9.63243247346748e-05,8535519,493674,6308,497912,6379,0.0578376077658546,0.0007390294603058,0.0583341212174678,0.0007473476422464
01-29-2021,121.26,122.38,-24.0,-10.0,-22.0,-42.0,-35.0,14.0,0.0250000002813534,2.02983541000318e-05,0.0250000002887579,2.0340282223853664e-05,0.0250000019644064,4.595769074922021e-05,0.0250000021131602,4.876521625534016e-05,0.0249999434986567,9.63243247346748e-05,0.0249999439090446,9.3932349729396e-05,8535519,497912,6379,502221,6449,0.0583341212174678,0.0007473476422464,0.0588389528510217,0.000755548666695
01-30-2021,123.89,134.17,-18.0,7.0,-8.0,-30.0,-9.0,6.0,0.0250000002887579,2.0340282223853664e-05,0.025,1e-05,0.0250000021131602,4.876521625534016e-05,0.0250000021953313,5.016852303676105e-05,0.0249999439090446,9.3932349729396e-05,0.0250000183650823,0.0001610958307399,8535519,502221,6449,504779,6464,0.0588389528510217,0.000755548666695,0.0591386417158698,0.0007573060290768
01-31-2021,56.42,66.12,-58.0,-43.0,-44.0,-50.0,-39.0,14.0,0.025,1e-05,0.0250000003446326,2.264323280231121e-05,0.0250000021953313,5.016852303676105e-05,0.025000002373895,5.3903030567805606e-05,0.0250000183650823,0.0001610958307399,0.0250000186427961,0.0001633633117046,8535519,504779,6464,507640,6474,0.0591386417158698,0.0007573060290768,0.059473829300831,0.000758477603998
02-01-2021,75.03,79.45,-37.0,-25.0,-41.0,-54.0,-47.0,20.0,0.0250000003446326,2.264323280231121e-05,0.0250000003858309,2.4772416802054512e-05,0.025000002373895,5.3903030567805606e-05,0.0250000025645057,5.818591360847104e-05,0.0250000186427523,0.0001633629386931,0.0250000099298558,9.192037970465216e-05,8535519,507640,6474,510380,6517,0.059473829300831,0.000758477603998,0.0597948408292454,0.0007635153761593
02-02-2021,87.13,87.37,-29.0,-16.0,-26.0,-49.0,-41.0,16.0,0.0250000003858309,2.4772416802054512e-05,0.0250000003204563,2.2317488004327632e-05,0.0250000025645057,5.818591360847104e-05,0.0250000025135789,5.740691328970027e-05,0.0250000099298558,9.192037970465216e-05,0.0250000101917338,9.468328328549306e-05,8535519,510380,6517,513339,6575,0.0597948408292454,0.0007635153761593,0.0601415098484345,0.0007703105107023
02-03-2021,98.93,98.16,-22.0,-10.0,-23.0,-42.0,-36.0,14.0,0.0250000003204563,2.2317488004327632e-05,0.0250000003089647,2.188867253195625e-05,0.0250000025135789,5.740691328970027e-05,0.0250000024538069,5.631087632891106e-05,0.0250000101917338,9.468328328549306e-05,0.0250000104881116,9.7677695534579e-05,8535519,513339,6575,516398,6650,0.0601415098484345,0.0007703105107023,0.0604998946168358,0.0007790973226115
02-04-2021,104.18,105.63,-23.0,-10.0,-11.0,-41.0,-35.0,13.0,0.0250000003089647,2.188867253195625e-05,0.025000000279839,2.047221860599111e-05,0.0250000024538069,5.631087632891106e-05,0.0250000023410976,5.389483690766593e-05,0.0250000104881116,9.7677695534579e-05,0.0250000102621005,9.573611404922452e-05,8535519,516398,6650,521467,6732,0.0604998946168358,0.0007790973226115,0.0610937659444024,0.0007887042369655
02-05-2021,120.8,125.34,-24.0,-11.0,-13.0,-42.0,-33.0,14.0,0.025000000279839,2.047221860599111e-05,0.025,1e-05,0.0250000023410976,5.389483690766593e-05,0.0250000023379337,5.358203919513089e-05,0.0250000102621005,9.573611404922452e-05,0.025000010286037,9.609214912166474e-05,8535519,521467,6732,526177,6774,0.0610937659444024,0.0007887042369655,0.0616455777322972,0.0007936248516346
02-06-2021,122.92,138.32,-19.0,2.0,9.0,-31.0,-7.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000023379337,5.358203919513089e-05,0.0250000022514198,5.164775209487238e-05,0.025000010286037,9.609214912166474e-05,0.0250000101578762,9.507102410844904e-05,8535519,526176,6773,529125,6778,0.0616454605748051,0.0007935076941425,0.061990958019073,0.0007940934816031
02-07-2021,72.66,79.29,-42.0,-24.0,-46.0,-48.0,-24.0,10.0,0.025,1e-05,0.0250000002949953,2.081309088623273e-05,0.0250000022504439,5.163354169544483e-05,0.0250000024889325,5.687710382185865e-05,0.025000010156826,9.506424088922988e-05,0.0250000101052732,9.490615827815042e-05,8535519,529125,6778,530825,6820,0.061990958019073,0.0007940934816031,0.0621901257556804,0.0007990140962722
02-08-2021,95.18,95.07,-27.0,-16.0,-21.0,-44.0,-35.0,14.0,0.0250000002946753,2.0801932792809092e-05,0.0250000003325535,2.2625691496576455e-05,0.0250000024880972,5.6863964564931326e-05,0.0250000027160258,6.18924216324939e-05,0.0250000101043202,9.489977065934357e-05,0.0250000097206548,9.1659939623522e-05,8535519,530825,6820,534116,6898,0.0621901257556804,0.0007990140962722,0.0625756910622541,0.0008081523806578
02-09-2021,99.29,99.32,-22.0,-8.0,2.0,-42.0,-35.0,13.0,0.0250000003323334,2.261645142976983e-05,0.0250000003447667,2.3124772999767725e-05,0.025000002715316,6.188028513494216e-05,0.0250000025256548,5.786059178953149e-05,0.0250000097197933,9.165393913340974e-05,0.0250000100351028,9.485771654131408e-05,8535519,534116,6898,537319,6932,0.0625756910622541,0.0008081523806578,0.0629509465095209,0.0008121357353899
02-10-2021,102.32,99.0,-21.0,-4.0,-19.0,-41.0,-36.0,13.0,0.0250000003446271,2.311742899421052e-05,0.0250000003306929,2.2578542450797395e-05,0.0250000025250617,5.78494939837089e-05,0.0250000025128784,5.76359566745444e-05,0.0250000100343241,9.485207538936589e-05,0.0250000102675213,9.73059409942612e-05,8535519,537319,6932,541018,6958,0.0629509465095209,0.0008121357353899,0.0633843120728804,0.0008151818301851
02-11-2021,97.1,96.01,-29.0,-14.0,-36.0,-43.0,-37.0,16.0,0.0250000003306151,2.257306784981889e-05,0.02500000028615,2.080105233375178e-05,0.0250000025123906,5.762588235968372e-05,0.0250000023452933,5.425955185799312e-05,0.0250000102668181,9.730063595177684e-05,0.0250000097811897,9.303988991719648e-05,8535519,541018,6958,544209,6966,0.0633843120728804,0.0008151818301851,0.0637581616302418,0.0008161190901221
02-12-2021,111.43,117.59,-33.0,-17.0,-35.0,-43.0,-44.0,19.0,0.0250000002861157,2.0797423999269774e-05,0.025,1e-05,0.0250000023449002,5.425050061316282e-05,0.0250000021799442,5.11352133647272e-05,0.0250000097805567,9.303490871993324e-05,0.0250000093499504,8.938378844534568e-05,8535519,544209,6966,547424,6996,0.0637581616302418,0.0008161190901221,0.0641348229674141,0.0008196338148857
02-13-2021,95.73,112.98,-42.0,-22.0,-51.0,-42.0,-27.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000021796357,5.1127196284363167e-05,0.0250000020083486,4.7890637426788006e-05,0.0250000093493824,8.93791183606315e-05,0.0250000089064772,8.565124416928199e-05,8535519,547424,6996,549999,7012,0.0641348229674141,0.0008196338148857,0.0644365035096284,0.0008215083347597
02-14-2021,97.48,109.99,-20.0,-11.0,-35.0,-40.0,-19.0,7.0,0.025,1e-05,0.025,1e-05,0.025000002008114,4.788364650653229e-05,0.0250000020916987,5.013057906461591e-05,0.0250000089059701,8.564687978919117e-05,0.0250000088560252,8.565837559317781e-05,8535519,549999,7012,551538,7016,0.0644365035096284,0.0008215083347597,0.0646168088900042,0.0008219769647282
02-15-2021,96.45,94.61,-20.0,-11.0,-26.0,-44.0,-47.0,16.0,0.025,1e-05,0.025,1e-05,0.025000002091528,5.012462807477164e-05,0.0250000021718742,5.2432518208894526e-05,0.0250000088555734,8.565429860825626e-05,0.0250000085479603,8.337035937895477e-05,8535519,551538,7016,553308,7037,0.0646168088900042,0.0008219769647282,0.0648241776510602,0.0008244372720627
02-16-2021,100.18,98.48,-20.0,-5.0,1.0,-42.0,-35.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000021717567,5.2427590168891294e-05,0.0250000020724225,5.086419617621645e-05,0.0250000085475614,8.336657529160907e-05,0.0250000083954816,8.266079995739164e-05,8535519,553308,7037,555592,7075,0.0648241776510602,0.0008244372720627,0.0650917653630669,0.0008288892567634
02-17-2021,108.68,101.06,-13.0,11.0,-13.0,-38.0,-34.0,11.0,0.025,1e-05,0.025,1e-05,0.025000002072348,5.0860279371356985e-05,0.0250000019065176,4.766828055497788e-05,0.0250000083951335,8.265731902604071e-05,0.0250000084212363,8.348794413877712e-05,8535519,555592,7075,557896,7090,0.0650917653630669,0.0008288892567634,0.0653616962249161,0.0008306466191452
02-18-2021,63.24,65.69,-56.0,-40.0,-56.0,-61.0,-62.0,29.0,0.025,1e-05,0.025,1e-05,0.0250000019064762,4.7665360767619776e-05,0.0250000016368799,4.2241766125826405e-05,0.025000008420932,8.348472946706075e-05,0.0250000080791279,8.073360013751618e-05,8535519,557896,7090,559930,7098,0.0653616962249161,0.0008306466191452,0.0655999945638923,0.0008315838790822
02-19-2021,106.62,108.2,-32.0,-20.0,-38.0,-46.0,-40.0,19.0,0.025,1e-05,0.025,1e-05,0.0250000016368616,4.223983101410404e-05,0.0250000013131711,3.5686416033635626e-05,0.0250000080788615,8.073062163817883e-05,0.0250000076889262,7.753481694284618e-05,8535519,559930,7098,561812,7197,0.0655999945638923,0.0008315838790822,0.065820484964066,0.0008431824708023
02-20-2021,122.1,130.17,-22.0,-9.0,-17.0,-32.0,-8.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013131665,3.568545042441994e-05,0.0250000012823706,3.4703701898295856e-05,0.0250000076886946,7.753206537628086e-05,0.0250000072437561,7.357065613032221e-05,8535519,561812,7197,564115,7331,0.065820484964066,0.0008431824708023,0.066090298668423,0.0008588815747466
02-21-2021,94.04,92.46,-22.0,-13.0,-13.0,-34.0,-12.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012877382,3.481718086461178e-05,0.0250000015642182,3.9639710501476525e-05,0.0250000072435557,7.356812004987728e-05,0.0250000070257636,7.149608567282904e-05,8535519,564115,7331,565270,7486,0.066090298668423,0.0008588815747466,0.066225615571824,0.0008770409860255
02-22-2021,94.26,89.8,-28.0,-18.0,-33.0,-45.0,-34.0,14.0,0.025,1e-05,0.0250000003537733,2.2102668103791643e-05,0.0250000015642182,3.9639710501476525e-05,0.0250000017574127,4.205111701840353e-05,0.0250000070255916,7.149375756732738e-05,0.0250000067714972,6.881471832705616e-05,8535519,565270,7486,567039,7658,0.066225615571824,0.0008770409860255,0.0664328671753879,0.0008971920746705
02-23-2021,108.08,106.59,-18.0,-6.0,19.0,-39.0,-33.0,11.0,0.0250000003537733,2.2102668103791643e-05,0.025000000511455,2.7644652930297192e-05,0.0250000017574127,4.205111701840353e-05,0.0250000018778856,4.238421487389549e-05,0.0250000067713511,6.881259377491772e-05,0.0250000072627759,7.295045935424995e-05,8535519,567039,7658,568946,7807,0.0664328671753879,0.0008971920746705,0.0666562865128646,0.0009146485409967
02-24-2021,113.22,115.61,-14.0,-5.0,35.0,-37.0,-34.0,11.0,0.025000000511455,2.7644652930297192e-05,0.0250000006598976,3.3113641689845445e-05,0.0250000018778856,4.238421487389549e-05,0.0250000023132012,4.9287819809627225e-05,0.0250000072626528,7.294852523939064e-05,0.0250000077385842,7.685813410275538e-05,8535519,568946,7807,570982,7963,0.0666562865128646,0.0009146485409967,0.0668948191668251,0.0009329251097677
02-25-2021,115.33,114.9,-18.0,-7.0,14.0,-36.0,-34.0,11.0,0.0250000006598976,3.3113641689845445e-05,0.0250000008494905,4.064626722714098e-05,0.0250000023132012,4.9287819809627225e-05,0.0250000028659193,5.8691535128280126e-05,0.0250000077384821,7.685639199370481e-05,0.0250000076027406,7.473023019656698e-05,8535519,570982,7963,572639,8197,0.0668948191668251,0.0009329251097677,0.0670889491312713,0.0009603399629243
02-26-2021,133.37,133.91,-21.0,-11.0,-11.0,-36.0,-32.0,12.0,0.0250000008494905,4.064626722714098e-05,0.0250000010909029,5.019030424504345e-05,0.0250000028659193,5.8691535128280126e-05,0.0250000213316654,9.811644212866784e-05,0.0250000076026569,7.472866743204554e-05,0.0250000078859679,7.634149964390812e-05,8535519,572639,8197,574314,8382,0.0670889491312713,0.0009603399629243,0.0672851879305757,0.0009820140989669
02-27-2021,129.65,145.17,-18.0,-6.0,-7.0,-29.0,-10.0,6.0,0.0250000010909029,5.019030424504345e-05,0.0250000012136648,5.496802544123831e-05,0.0250000213316654,9.811644212866784e-05,0.0250000282716088,0.0001154491698917,0.0250000078859005,7.63401103596977e-05,0.0250000080429378,7.663767433000503e-05,8535519,574314,8382,576050,8552,0.0672851879305757,0.0009820140989669,0.0674885733368996,0.0010019308726276
02-28-2021,97.44,93.85,-22.0,-14.0,-24.0,-31.0,-14.0,6.0,0.0250000012136648,5.496802544123831e-05,0.0250000012842101,5.77963707903268e-05,0.0250000282716088,0.0001154491698917,0.0250000370618785,0.0001364882143345,0.0250000080428844,7.663645123847843e-05,0.0250000083381818,7.819768037600292e-05,8535519,576050,8552,577174,8783,0.0674885733368996,0.0010019308726276,0.0676202583580447,0.0010289942533078
03-01-2021,102.84,99.68,-20.0,-10.0,-24.0,-40.0,-33.0,13.0,0.0250000012842101,5.77963707903268e-05,0.0250001892295268,0.0002960024380937,0.0250000370618785,0.0001364882143345,0.0250000490399774,0.0001621914453955,0.0250000083381406,7.819661484758979e-05,0.0250000087320646,8.056837674635703e-05,8535519,577174,8783,578559,8943,0.0676202583580447,0.0010289942533078,0.0677825214846338,0.0010477394520473
03-02-2021,108.02,105.39,-17.0,-5.0,8.0,-38.0,-33.0,11.0,0.0250001892295268,0.0002960024380937,0.0250001938764693,0.0003002529398671,0.0250000490399774,0.0001621914453955,0.0250000603450852,0.0001855537337205,0.0250000087320338,8.056746297214764e-05,0.0250000095985338,8.747133649680492e-05,8535519,578559,8943,580108,9326,0.0677825214846338,0.0010477394520473,0.0679639984399308,0.0010926107715301
03-03-2021,114.21,115.05,-13.0,-3.0,23.0,-36.0,-34.0,11.0,0.0250001938764693,0.0003002529398671,0.0250002340281217,0.0003284944816573,0.0250000603450852,0.0001855537337205,0.025000074828487,0.0002113049797807,0.0250000095985115,8.747056603967801e-05,0.0250000106869495,9.609358605483628e-05,8535519,580108,9326,581408,9357,0.0679639984399308,0.0010926107715301,0.0681163031796894,0.0010962426537859
03-04-2021,117.06,116.12,-17.0,-5.0,12.0,-35.0,-34.0,11.0,0.0250002340281217,0.0003284944816573,0.0250002446221187,0.0003385863740172,0.025000074828487,0.0002113049797807,0.0250000875500715,0.000237466510808,0.0250000106869343,9.609295473916674e-05,0.0250000114367957,0.00010192377463,8535519,581408,9357,583060,9428,0.0681163031796894,0.0010962426537859,0.068309847356675,0.0011045608357265
03-05-2021,138.61,140.34,-18.0,-8.0,-2.0,-34.0,-32.0,11.0,0.0250002446221187,0.0003385863740172,0.0250002058988038,0.0003130256890629,0.0250000875500715,0.000237466510808,0.0250000982858093,0.0002625504682037,0.0250000114367862,0.0001019232779297,0.0250000120119644,0.0001064166457733,8535519,583060,9428,584537,9519,0.068309847356675,0.0011045608357265,0.0684828889725393,0.0011152221675096
03-06-2021,138.42,153.72,-16.0,-4.0,25.0,-26.0,-10.0,4.0,0.0250002058988038,0.0003130256890629,0.0250001806679191,0.0002965406107026,0.0250000982858093,0.0002625504682037,0.0250000988984267,0.0002713137787461,0.025000012011959,0.0001064162795487,0.0250000124214306,0.0001095772707612,8535519,584537,9519,585700,9596,0.0684828889725393,0.0011152221675096,0.0686191431358772,0.001124243294403
03-07-2021,105.62,106.68,-15.0,-6.0,17.0,-27.0,-12.0,5.0,0.0250001806679191,0.0002965406107026,0.0250000012475618,5.881596902406536e-05,0.0250000988984267,0.0002713137787461,0.025000093832211,0.0002722946536651,0.0250000124214283,0.0001095770307808,0.0250000126758628,0.0001116480224444,8535519,585700,9596,586592,9683,0.0686191431358772,0.001124243294403,0.0687236476188501,0.0011344359962176
03-08-2021,108.75,107.61,-18.0,-8.0,10.0,-38.0,-33.0,11.0,0.0250000012475618,5.881596902406536e-05,0.0250000010500614,5.1221403177149445e-05,0.025000093832211,0.0002722946536651,0.0250000874664646,0.0002688709450454,0.025000012675862,0.0001116479049293,0.0250000131876791,0.0001164069620555,8535519,586592,9683,588129,9790,0.0687236476188501,0.0011344359962176,0.0689037186842417,0.0011469718478747
