date,Kansas-apple-driving,Kansas-apple-walking,Kansas-google-retail_and_recreation,Kansas-google-grocery_and_pharmacy,Kansas-google-parks,Kansas-google-transit_stations,Kansas-google-workplaces,Kansas-google-residential,Kansas-jh_beta_7,Kansas-jh_gamma_7,Kansas-cdc_beta_7,Kansas-cdc_gamma_7,Kansas-jh_beta_14,Kansas-jh_gamma_14,Kansas-cdc_beta_14,Kansas-cdc_gamma_14,Kansas-jh_beta_30,Kansas-jh_gamma_30,Kansas-cdc_beta_30,Kansas-cdc_gamma_30,Kansas-census_pop,Kansas-jh_confirmed,Kansas-jh_death,Kansas-cdc_confirmed,Kansas-cdc_death,Kansas-jh_confirmed_ratio,Kansas-jh_death_ratio,Kansas-cdc_confirmed_ratio,Kansas-cdc_death_ratio
03-05-2021,151.59,196.84,-4.0,-7.0,50.0,4.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000048040201,0.000109792497947,0.0250000048857645,0.0001113667221282,0.0250000097261321,0.0001033207698123,0.025000010209673,0.0001078744942683,2913314,297989,4817,295861,4812,0.1022852325564631,0.0016534434667873,0.1015547929265434,0.0016517272082583
03-06-2021,157.44,223.15,-8.0,-1.0,108.0,8.0,-5.0,1.0,0.0250000002912251,2.031786710900463e-05,0.025,1e-05,0.0250000029897949,6.9458565786145e-05,0.0250000029875695,6.958899817839076e-05,0.0250000089217637,9.564353703351068e-05,0.0250000092382265,9.857720244622535e-05,2913314,298188,4806,295861,4812,0.1023535396459152,0.0016496676980236,0.1015547929265434,0.0016517272082583
03-07-2021,113.38,137.4,4.0,1.0,52.0,11.0,-4.0,2.0,0.0250000003275443,2.2752353305077717e-05,0.0250000003152968,2.232110289719448e-05,0.0250000032272186,7.573334243726176e-05,0.0250000032338015,7.596479072911328e-05,0.0250000091178099,9.812074594872208e-05,0.0250000094425093,0.0001011448953167,2913314,298188,4806,295861,4812,0.1023535396459152,0.0016496676980236,0.1015547929265434,0.0016517272082583
03-08-2021,119.7,155.13,-11.0,-6.0,46.0,-3.0,-23.0,6.0,0.0250000003447726,2.447782504144733e-05,0.0250000003376773,2.414929757619693e-05,0.0250000034094888,8.098215339393634e-05,0.0250000034238218,8.130597223387127e-05,0.0250000066391455,7.330241550121773e-05,0.0250000068994903,7.572823831729041e-05,2913314,298788,4810,296451,4816,0.1025594906693888,0.0016510407048467,0.1017573114329591,0.0016531002150815
03-09-2021,124.32,158.58,-7.0,-6.0,62.0,-1.0,-25.0,7.0,0.0250000003110906,2.372839992189569e-05,0.0250000003025623,2.325378783032592e-05,0.0250000028687616,6.999219325603034e-05,0.0250000028948459,7.052909062629819e-05,0.0250000067942641,7.536007535714007e-05,0.0250000070596459,7.784757619775364e-05,2913314,298806,4810,296451,4816,0.1025656692000931,0.0016510407048467,0.1017573114329591,0.0016531002150815
03-10-2021,126.34,160.86,-5.0,0.0,54.0,2.0,-23.0,6.0,0.0250000003153576,2.4376957666938885e-05,0.025000000310004,2.399999789433553e-05,0.0250000029864585,7.367797087433402e-05,0.0250000030183352,7.42861086765644e-05,0.0250000069169492,7.709315265900116e-05,0.0250000071992881,7.97650198466437e-05,2913314,299536,4845,297229,4851,0.1028162429453193,0.0016630545145494,0.1020243612600632,0.0016651140247841
03-11-2021,134.5,170.77,-8.0,-5.0,51.0,4.0,-25.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013281811,3.640323678305824e-05,0.0250000013290496,3.632225895954405e-05,0.0250000058873943,6.690620764361847e-05,0.0250000061111706,6.90038756041017e-05,2913314,299562,4845,297229,4851,0.1028251674896698,0.0016630545145494,0.1020243612600632,0.0016651140247841
03-12-2021,134.5,170.77,-7.0,-10.0,-5.0,6.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000015363711,4.120665707449196e-05,0.0250000015407025,4.1167113172258166e-05,0.0250000060297309,6.870959779851541e-05,0.0250000062573354,7.085411635033395e-05,2913314,299995,4816,297748,4824,0.1029737954782766,0.0016531002150815,0.1022025088953679,0.0016558462287278
03-13-2021,151.6,229.14,-9.0,-3.0,-12.0,5.0,-9.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000012925926,3.716359461165047e-05,0.0250000013125443,3.738419410628903e-05,0.0250000047906622,5.6500242978428994e-05,0.0250000049705782,5.818079955667429e-05,2913314,299995,4816,297748,4824,0.1029737954782766,0.0016531002150815,0.1022025088953679,0.0016558462287278
03-14-2021,110.84,132.56,-1.0,-7.0,-21.0,6.0,-8.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000013004993,3.864353378767066e-05,0.0250000013321195,3.905954663681229e-05,0.0250000048632695,5.770047282336885e-05,0.0250000050494852,5.9444930941057954e-05,2913314,299995,4816,297748,4824,0.1029737954782766,0.0016531002150815,0.1022025088953679,0.0016558462287278
03-15-2021,131.35,159.11,-6.0,-5.0,16.0,-1.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000012969901,3.9695229396069575e-05,0.0250000013384088,4.029180449753437e-05,0.0250000041721203,5.105534996288661e-05,0.0250000043296482,5.2520244854110686e-05,2913314,300434,4829,298218,4835,0.1031244829771181,0.0016575624872567,0.1023638371970889,0.0016596219974915
03-16-2021,135.68,171.47,2.0,-2.0,61.0,6.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000011547816,3.697903709042069e-05,0.0250000011712737,3.707636037798084e-05,0.0250000042409719,5.2127267122972055e-05,0.0250000043999357,5.361751396749238e-05,2913314,300441,4829,298218,4835,0.1031268857390586,0.0016575624872567,0.1023638371970889,0.0016596219974915
03-17-2021,130.49,159.56,1.0,-2.0,-13.0,3.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000011943217,3.8152556199172544e-05,0.0250000012086831,3.825960603705362e-05,0.0250000042997432,5.3077401724057936e-05,0.0250000044598947,5.458973030339957e-05,2913314,301063,4831,298904,4837,0.1033403883000596,0.0016582489906683,0.1025993078672604,0.001660308500903
03-18-2021,140.1,169.82,-2.0,-4.0,5.0,6.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000038223716,4.850565483988989e-05,0.0250000039654726,4.986035183346728e-05,2913314,301085,4831,298904,4837,0.103347939837587,0.0016582489906683,0.1025993078672604,0.001660308500903
03-19-2021,169.57,221.57,5.0,-6.0,84.0,13.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000038664034,4.924029842199149e-05,0.025000004010594,5.0613523850746017e-05,2913314,301519,4836,299510,4842,0.1034969110778996,0.0016599652491973,0.1028073184009688,0.001662024759432
03-20-2021,168.89,227.34,-4.0,-2.0,100.0,19.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000025228398,3.562569019457048e-05,0.0250000026168912,3.65104848083734e-05,2913314,301519,4836,299510,4842,0.1034969110778996,0.0016599652491973,0.1028073184009688,0.001662024759432
03-21-2021,124.06,151.86,12.0,2.0,48.0,27.0,-5.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000025597171,3.621404444474898e-05,0.025000002654766,3.711422358932131e-05,2913314,301519,4836,299510,4842,0.1034969110778996,0.0016599652491973,0.1028073184009688,0.001662024759432
03-22-2021,123.9,155.15,-8.0,-7.0,1.0,0.0,-24.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014645754,2.5114505864462377e-05,0.0250000015241592,2.5672218392638684e-05,2913314,301898,4844,300125,4850,0.1036270034743937,0.0016627112628436,0.1030184182000292,0.0016647707730783
03-23-2021,126.0,155.35,-4.0,-5.0,2.0,-2.0,-25.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015013344,2.5636686611125848e-05,0.0250000015613769,2.62035003871725e-05,2913314,301927,4844,300125,4850,0.1036369577738616,0.0016627112628436,0.1030184182000292,0.0016647707730783
03-24-2021,134.43,164.1,1.0,2.0,22.0,3.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015331642,2.6098677110621085e-05,0.0250000015935754,2.6673376409853773e-05,2913314,302497,4874,300927,4881,0.1038326112461615,0.0016730088140173,0.1032937060680723,0.0016754115759578
03-25-2021,137.04,165.21,-5.0,-5.0,14.0,2.0,-25.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012408656,2.3085857616412e-05,0.025000001299517,2.364645331639079e-05,2913314,302549,4875,300927,4881,0.1038504603348626,0.001673352065723,0.1032937060680723,0.0016754115759578
03-26-2021,171.31,222.17,4.0,-5.0,89.0,11.0,-20.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000013001266,2.370093338732182e-05,0.0250000013593372,2.4269610251803708e-05,2913314,302988,4886,301433,4891,0.1040011478337041,0.0016771278344867,0.1034673914312017,0.0016788440930157
03-27-2021,175.17,240.19,-3.0,-1.0,91.0,16.0,-6.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004114072,1.4470057679450512e-05,0.0250000004365444,1.470658263433129e-05,2913314,302988,4886,301433,4891,0.1040011478337041,0.0016771278344867,0.1034673914312017,0.0016788440930157
03-28-2021,125.96,153.43,13.0,3.0,79.0,24.0,-4.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004714339,1.5069529167633512e-05,0.0250000004959905,1.5304870005421984e-05,2913314,302988,4886,301433,4891,0.1040011478337041,0.0016771278344867,0.1034673914312017,0.0016788440930157
03-29-2021,129.71,167.24,-3.0,-2.0,53.0,6.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003899625,1.422271736670592e-05,0.0250000004122837,1.4441872967874896e-05,2913314,303418,4897,301862,4902,0.1041487460671935,0.0016809036032504,0.1036146464129853,0.0016826198617794
03-30-2021,135.34,170.95,0.0,-2.0,49.0,4.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004520524,1.4827866526086164e-05,0.0250000004738263,1.5044862896918934e-05,2913314,303443,4897,301862,4902,0.1041573273598383,0.0016809036032504,0.1036146464129853,0.0016826198617794
03-31-2021,139.44,178.78,5.0,7.0,55.0,8.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005080834,1.5385370717402847e-05,0.0250000005293284,1.559998139653242e-05,2913314,303940,4908,302372,4913,0.1043279234576156,0.0016846793720141,0.1037897047829379,0.001686395630543
04-01-2021,148.62,195.06,2.0,4.0,70.0,10.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004731779,1.4973296846782664e-05,0.0250000004811298,1.5053899436846337e-05,2913314,303962,4908,302372,4913,0.104335474995143,0.0016846793720141,0.1037897047829379,0.001686395630543
04-02-2021,170.87,225.63,9.0,6.0,99.0,13.0,-29.0,3.0,0.025,1e-05,0.025,1e-05,0.025000000626723,2.250598528284292e-05,0.0250000006088914,2.216682039325555e-05,0.0250000005309085,1.5531903440573638e-05,0.0250000005385484,1.5611140067531843e-05,2913314,304429,4927,302873,4932,0.1044957735417466,0.0016912011544241,0.1039616738875383,0.001692917412953
04-03-2021,156.65,221.34,-3.0,17.0,148.0,9.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006944605,2.379151200041179e-05,0.0250000006746257,2.3399263577559007e-05,0.025,1e-05,0.025,1e-05,2913314,304429,4927,302873,4932,0.1044957735417466,0.0016912011544241,0.1039616738875383,0.001692917412953
04-04-2021,101.12,119.63,-19.0,-5.0,94.0,15.0,-15.0,-1.0,0.025,1e-05,0.025,1e-05,0.025000000849758,2.7346029098870427e-05,0.0250000008280225,2.689502069578242e-05,0.025,1e-05,0.025,1e-05,2913314,304429,4927,302873,4932,0.1044957735417466,0.0016912011544241,0.1039616738875383,0.001692917412953
04-05-2021,138.03,180.87,0.0,0.0,79.0,11.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000009732809,3.0396693263630545e-05,0.0250000009501279,2.989564388580925e-05,0.025,1e-05,0.025,1e-05,2913314,304784,4922,303227,4927,0.1046176278973018,0.0016894848958951,0.1040831849913878,0.0016912011544241
04-06-2021,135.26,176.19,-2.0,-2.0,67.0,4.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000008466309,2.812475508685649e-05,0.0250000008235355,2.7612987652149937e-05,0.025,1e-05,0.025,1e-05,2913314,304793,4922,303227,4927,0.1046207171626539,0.0016894848958951,0.1040831849913878,0.0016912011544241
04-07-2021,131.47,163.39,-1.0,1.0,14.0,3.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000008998906,2.9883451493815277e-05,0.0250000008762785,2.9341825023389567e-05,0.025,1e-05,0.025,1e-05,2913314,305323,4927,303767,4932,0.1048026405667223,0.0016912011544241,0.104268540912514,0.001692917412953
04-08-2021,141.55,174.61,-4.0,-2.0,45.0,6.0,-23.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,305345,4927,303767,4932,0.1048101921042496,0.0016912011544241,0.104268540912514,0.001692917412953
04-09-2021,172.19,227.73,2.0,-6.0,94.0,12.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,305773,4933,304236,4938,0.1049571038343275,0.0016932606646588,0.1044295259625292,0.0016949769231878
04-10-2021,169.93,241.5,-4.0,0.0,80.0,11.0,-7.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,305773,4933,304236,4938,0.1049571038343275,0.0016932606646588,0.1044295259625292,0.0016949769231878
04-11-2021,130.7,165.81,13.0,3.0,117.0,26.0,-5.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,305773,4933,304236,4938,0.1049571038343275,0.0016932606646588,0.1044295259625292,0.0016949769231878
04-12-2021,130.87,164.11,-5.0,-2.0,47.0,6.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000939281,1.1046464916002171e-05,0.025,1e-05,2913314,306262,4925,304719,4930,0.1051249539184585,0.0016905146510125,0.1045953165364255,0.0016922309095415
04-13-2021,135.91,175.88,0.0,-2.0,79.0,4.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001141323,1.1364167206380725e-05,0.0250000000882188,1.1098524418726383e-05,2913314,306263,4925,304719,4930,0.1051252971701642,0.0016905146510125,0.1045953165364255,0.0016922309095415
04-14-2021,139.74,176.84,2.0,4.0,74.0,9.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001313319,1.1652615938817436e-05,0.0250000001053731,1.1385436085506912e-05,2913314,306886,4938,305320,4944,0.105339142982871,0.0016949769231878,0.1048016108116049,0.0016970364334225
04-15-2021,148.48,187.93,-3.0,-3.0,70.0,8.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,306888,4938,305320,4944,0.1053398294862826,0.0016949769231878,0.1048016108116049,0.0016970364334225
04-16-2021,164.05,206.79,-3.0,-9.0,11.0,4.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,307407,4947,305861,4953,0.1055179771215873,0.0016980661885399,0.1049873099844369,0.0017001256987746
04-17-2021,177.42,250.41,-5.0,-1.0,87.0,8.0,-7.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,307407,4947,305861,4953,0.1055179771215873,0.0016980661885399,0.1049873099844369,0.0017001256987746
04-18-2021,128.95,157.18,9.0,2.0,82.0,19.0,-6.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000725511,1.1251939517985934e-05,0.0250000000734527,1.124857432397333e-05,2913314,307407,4947,305861,4953,0.1055179771215873,0.0016980661885399,0.1049873099844369,0.0017001256987746
04-19-2021,132.38,165.1,-5.0,1.0,48.0,9.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000392587,1.0956012972387802e-05,0.0250000000400699,1.0950000819860146e-05,2913314,307816,4949,306290,4955,0.1056583670692551,0.0016987526919515,0.1051345649662206,0.0017008122021862
04-20-2021,121.77,150.21,-9.0,-7.0,10.0,-3.0,-23.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000653228,1.1270927759263652e-05,0.0250000000670844,1.1272269951052451e-05,2913314,307816,4949,306587,4955,0.1056583670692551,0.0016987526919515,0.10523651072284,0.0017008122021862
04-21-2021,136.9,171.25,-1.0,3.0,48.0,8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000883413,1.1555999279738568e-05,0.0250000000909719,1.1564392256289753e-05,2913314,308399,4955,306883,4961,0.1058584828137303,0.0017008122021862,0.1053381132277536,0.0017028717124209
04-22-2021,146.51,181.43,-6.0,-2.0,50.0,6.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,308405,4955,307127,4961,0.105860542323965,0.0017008122021862,0.1054218666439662,0.0017028717124209
04-23-2021,171.62,223.8,0.0,-5.0,53.0,10.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000453656,1.115649370403745e-05,0.0250000000481314,1.1165040881582178e-05,2913314,308883,4962,307372,4968,0.1060246166393324,0.0017032149641267,0.1055059633118846,0.0017052744743615
04-24-2021,184.72,265.17,-3.0,3.0,173.0,15.0,-6.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,308883,4962,307536,4968,0.1060246166393324,0.0017032149641267,0.1055622565916341,0.0017052744743615
04-25-2021,130.81,155.48,11.0,4.0,109.0,22.0,-5.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,308883,4962,307700,4968,0.1060246166393324,0.0017032149641267,0.1056185498713835,0.0017052744743615
04-26-2021,134.93,177.5,-3.0,0.0,82.0,9.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,309371,4964,307865,4970,0.1061921234717575,0.0017039014675383,0.1056751864028388,0.001705960977773
04-27-2021,137.65,173.34,0.0,-1.0,93.0,7.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,309371,4964,308187,4970,0.1061921234717575,0.0017039014675383,0.105785713452103,0.001705960977773
04-28-2021,136.24,167.67,-1.0,3.0,40.0,7.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,310011,4979,308510,4978,0.1064118045634627,0.0017090502431251,0.1058965837530729,0.0017087069914193
04-29-2021,154.24,201.6,1.0,3.0,118.0,13.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,310014,4979,308820,4978,0.1064128343185801,0.0017090502431251,0.1060029917818676,0.0017087069914193
04-30-2021,185.27,251.92,7.0,1.0,166.0,22.0,-17.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,310600,4983,309130,4982,0.1066139798181727,0.0017104232499483,0.1061093998106623,0.0017100799982425
05-01-2021,189.39,278.13,0.0,7.0,202.0,27.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,310600,4983,309301,4982,0.1066139798181727,0.0017104232499483,0.1061680958523523,0.0017100799982425
05-02-2021,134.55,166.07,12.0,7.0,96.0,28.0,-5.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,310600,4983,309472,4982,0.1066139798181727,0.0017104232499483,0.1062267918940423,0.0017100799982425
05-03-2021,136.39,172.06,-1.0,6.0,64.0,11.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,311108,4986,309645,4985,0.1067883516847136,0.0017114530050657,0.1062861744391438,0.0017111097533599
05-04-2021,138.33,179.29,3.0,4.0,84.0,6.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,311108,4986,309880,4985,0.1067883516847136,0.0017114530050657,0.1063668385900043,0.0017111097533599
05-05-2021,142.87,182.88,5.0,9.0,95.0,10.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,311602,5000,310115,4999,0.1069579180273736,0.0017162585289467,0.1064475027408648,0.0017159152772409
05-06-2021,153.1,198.76,-1.0,4.0,101.0,10.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,311605,5000,310348,4999,0.106958947782491,0.0017162585289467,0.1065274803883137,0.0017159152772409
05-07-2021,180.38,242.12,4.0,3.0,126.0,13.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,312050,5017,310582,5016,0.1071116947915672,0.0017220938079451,0.1066078012874685,0.0017217505562393
05-08-2021,185.06,262.64,1.0,16.0,176.0,15.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,312050,5017,310696,5016,0.1071116947915672,0.0017220938079451,0.1066469319819284,0.0017217505562393
05-09-2021,119.41,136.47,15.0,14.0,15.0,18.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,312050,5017,310810,5016,0.1071116947915672,0.0017220938079451,0.1066860626763884,0.0017217505562393
05-10-2021,136.52,170.24,-4.0,2.0,59.0,6.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,312401,5017,310927,5016,0.1072321761402993,0.0017220938079451,0.1067262231259658,0.0017217505562393
05-11-2021,139.28,171.78,-1.0,2.0,58.0,3.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,312401,5017,311132,5016,0.1072321761402993,0.0017220938079451,0.1067965897256526,0.0017217505562393
05-12-2021,144.95,188.86,4.0,11.0,105.0,14.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,312801,5030,311338,5029,0.107369476822615,0.0017265560801204,0.1068672995770452,0.0017262128284146
05-13-2021,160.72,207.55,2.0,7.0,125.0,17.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,312839,5030,311521,5029,0.107382520387435,0.0017265560801204,0.1069301146392047,0.0017262128284146
05-14-2021,185.67,244.66,6.0,3.0,117.0,21.0,-18.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,313192,5039,311705,5038,0.1075036882395787,0.0017296453454725,0.1069932729530699,0.0017293020937667
05-15-2021,190.04,262.85,-2.0,8.0,127.0,20.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,313192,5039,311827,5038,0.1075036882395787,0.0017296453454725,0.1070351496611762,0.0017293020937667
05-16-2021,130.83,156.44,4.0,2.0,17.0,25.0,-4.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,313192,5039,311949,5038,0.1075036882395787,0.0017296453454725,0.1070770263692825,0.0017293020937667
05-17-2021,143.95,177.51,-1.0,6.0,54.0,14.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,313557,5041,312073,5040,0.1076289751121918,0.0017303318488841,0.1071195895808004,0.0017299885971783
05-18-2021,146.89,186.75,2.0,4.0,80.0,9.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,313559,5041,312332,5040,0.1076296616156034,0.0017303318488841,0.1072084917725998,0.0017299885971783
05-19-2021,147.95,182.66,3.0,10.0,55.0,11.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,314058,5054,312591,5053,0.1078009442167922,0.0017347941210593,0.1072973939643993,0.0017344508693535
05-20-2021,157.62,197.16,0.0,4.0,62.0,10.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,314086,5054,312793,5053,0.1078105552645543,0.0017347941210593,0.1073667308089687,0.0017344508693535
05-21-2021,189.75,244.3,6.0,3.0,128.0,18.0,-19.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,314482,5058,312997,5057,0.1079464829400469,0.0017361671278825,0.1074367541569497,0.0017358238761767
05-22-2021,189.22,255.92,-4.0,7.0,106.0,15.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,314482,5058,313089,5057,0.1079464829400469,0.0017361671278825,0.1074683333138824,0.0017358238761767
05-23-2021,143.4,171.81,12.0,6.0,83.0,26.0,-3.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,314482,5058,313181,5057,0.1079464829400469,0.0017361671278825,0.107499912470815,0.0017358238761767
05-24-2021,151.45,195.54,0.0,5.0,79.0,11.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,314757,5059,313274,5058,0.108040877159139,0.0017365103795883,0.1075318348794534,0.0017361671278825
05-25-2021,154.72,200.49,5.0,6.0,105.0,11.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,314757,5059,313496,5058,0.108040877159139,0.0017365103795883,0.1076080367581386,0.0017361671278825
05-26-2021,164.52,213.11,9.0,12.0,131.0,18.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,2913314,315109,5068,313720,5067,0.1081617017595769,0.0017395996449404,0.1076849251402354,0.0017392563932346
