date,Illinois-apple-driving,Illinois-apple-walking,Illinois-google-retail_and_recreation,Illinois-google-grocery_and_pharmacy,Illinois-google-parks,Illinois-google-transit_stations,Illinois-google-workplaces,Illinois-google-residential,Illinois-jh_beta_7,Illinois-jh_gamma_7,Illinois-cdc_beta_7,Illinois-cdc_gamma_7,Illinois-jh_beta_14,Illinois-jh_gamma_14,Illinois-cdc_beta_14,Illinois-cdc_gamma_14,Illinois-jh_beta_30,Illinois-jh_gamma_30,Illinois-cdc_beta_30,Illinois-cdc_gamma_30,Illinois-census_pop,Illinois-jh_confirmed,Illinois-jh_death,Illinois-cdc_confirmed,Illinois-cdc_death,Illinois-jh_confirmed_ratio,Illinois-jh_death_ratio,Illinois-cdc_confirmed_ratio,Illinois-cdc_death_ratio
03-30-2021,124.94,136.87,-9.0,-3.0,28.0,-33.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005189059,2.034562975666488e-05,0.0250000005242195,2.046249161222253e-05,0.0250000009140002,1.8877327280983797e-05,0.0250000009135122,1.8869008796415157e-05,12671821,1241993,23542,1241993,23542,0.0980121957215146,0.0018578229600938,0.0980121957215146,0.0018578229600938
03-31-2021,128.49,131.59,-7.0,0.0,-10.0,-33.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005215205,2.0533113795376467e-05,0.0250000005268461,2.065118382038121e-05,0.0250000009013123,1.8793605412408923e-05,0.0250000009009038,1.8786096488910014e-05,12671821,1244585,23579,1244585,23579,0.0982167440654346,0.0018607428245711,0.0982167440654346,0.0018607428245711
04-01-2021,137.16,143.02,-6.0,5.0,-5.0,-31.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005419109,2.0976381685388957e-05,0.0250000005419109,2.0976381685388957e-05,0.0250000008963221,1.8767336155294652e-05,0.0250000008959845,1.8760617216514447e-05,12671821,1248111,23601,1248111,23601,0.0984949992585911,0.0018624789602062,0.0984949992585911,0.0018624789602062
04-02-2021,155.36,185.95,-7.0,7.0,20.0,-29.0,-44.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008300997,1.8111635101610503e-05,0.025000000829825,1.8105689882421257e-05,12671821,1251346,23626,1251346,23626,0.0987502901122104,0.0018644518416098,0.0987502901122104,0.0018644518416098
04-03-2021,149.68,211.87,-7.0,17.0,98.0,-11.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005244121,2.0562070263665428e-05,0.0250000005244121,2.0562070263665428e-05,0.0250000007457996,1.726502195981111e-05,0.0250000007455798,1.7259834006600257e-05,12671821,1254185,23635,1254185,23635,0.0989743305243974,0.001865162078915,0.0989743305243974,0.001865162078915
04-04-2021,101.5,122.8,-30.0,-9.0,125.0,-20.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000004991975,2.008403694118301e-05,0.0250000004991975,2.008403694118301e-05,0.0250000006609602,1.642139196018488e-05,0.0250000006607876,1.641694110074826e-05,12671821,1256634,23654,1256634,23654,0.099167593986689,0.0018666614687817,0.099167593986689,0.0018666614687817
04-05-2021,124.87,135.17,-9.0,-3.0,43.0,-32.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005878207,1.569557481623937e-05,0.0250000005906733,1.5722385103482973e-05,12671821,1258736,23665,1258736,23665,0.0993334738550994,0.0018675295365993,0.0993334738550994,0.0018675295365993
04-06-2021,131.96,153.7,-6.0,-1.0,81.0,-31.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004772666,1.4596196823092352e-05,0.0250000004801448,1.46235957582151e-05,12671821,1261667,23673,1261667,23673,0.0995647744708515,0.0018681608586484,0.0995647744708515,0.0018681608586484
04-07-2021,129.02,144.15,-7.0,0.0,42.0,-31.0,-33.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004960294,1.4827409831219624e-05,0.0250000004989314,1.4855364432453205e-05,12671821,1265457,23702,1265457,23702,0.0998638632916295,0.0018704494010766,0.0998638632916295,0.0018704494010766
04-08-2021,130.15,129.32,-14.0,-3.0,-15.0,-34.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005352618,1.5256117420352122e-05,0.0250000005381819,1.528456054460826e-05,12671821,1269196,23740,1269196,23740,0.1001589274343442,0.00187344818081,0.1001589274343442,0.00187344818081
04-09-2021,153.6,179.1,-12.0,-4.0,22.0,-29.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005407751,1.5319696461473203e-05,0.0250000005437077,1.534855699473979e-05,12671821,1273200,23762,1273200,23762,0.1004749041199366,0.0018751843164451,0.1004749041199366,0.0018751843164451
04-10-2021,146.28,178.02,-12.0,-2.0,-8.0,-21.0,-9.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005194767,1.5106035263672893e-05,0.0250000005224172,1.5135247089197816e-05,12671821,1276830,23777,1276830,23777,0.1007613664997319,0.0018763680452872,0.1007613664997319,0.0018763680452872
04-11-2021,113.76,131.44,-8.0,-3.0,49.0,-21.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004163287,1.4057718065949022e-05,0.0250000004192734,1.4087219635315202e-05,12671821,1279772,23793,1279772,23793,0.1009935351833015,0.0018776306893855,0.1009935351833015,0.0018776306893855
04-12-2021,123.72,129.75,-10.0,-2.0,41.0,-33.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003532387,1.34231206206372e-05,0.0250000003561845,1.3452851955417923e-05,12671821,1282205,23809,1282205,23809,0.1011855360014949,0.0018788933334837,0.1011855360014949,0.0018788933334837
04-13-2021,127.32,131.13,-10.0,-3.0,32.0,-34.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003362169,1.326413990244056e-05,0.0250000003391621,1.3294046178783343e-05,12671821,1285398,23826,1285398,23826,0.1014375124143562,0.0018802348928382,0.1014375124143562,0.0018802348928382
04-14-2021,127.12,125.48,-10.0,-2.0,15.0,-34.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003390857,1.331112903869801e-05,0.0250000003420289,1.3341159150541692e-05,12671821,1288934,23865,1288934,23865,0.1017165567600741,0.0018833125878277,0.1017165567600741,0.0018833125878277
04-15-2021,132.34,135.08,-11.0,-1.0,23.0,-32.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003721175,1.3647038502521724e-05,0.0250000003750596,1.3677155049973264e-05,12671821,1292515,23896,1292515,23896,0.1019991522923185,0.0018857589607681,0.1019991522923185,0.0018857589607681
04-16-2021,159.01,180.4,-12.0,-5.0,36.0,-28.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003800652,1.3718450126318956e-05,0.0250000003830021,1.374857087369257e-05,12671821,1296381,23920,1296381,23920,0.1023042386725633,0.0018876529269155,0.1023042386725633,0.0018876529269155
04-17-2021,160.5,212.61,-8.0,1.0,83.0,-13.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000038897,1.379766233098174e-05,0.02500000038897,1.379766233098174e-05,12671821,1299575,23945,1299575,23945,0.1025562940006807,0.0018896258083191,0.1025562940006807,0.0018896258083191
04-18-2021,119.21,141.39,-6.0,-1.0,104.0,-17.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003597985,1.3485056140352543e-05,0.0250000003597985,1.3485056140352543e-05,12671821,1302241,23955,1302241,23955,0.1027666820735551,0.0018904149608805,0.1027666820735551,0.0018904149608805
04-19-2021,119.28,115.95,-14.0,-3.0,3.0,-35.0,-32.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003706965,1.3596532091726011e-05,0.0250000003706965,1.3596532091726011e-05,12671821,1304200,23976,1304200,23976,0.1029212770603372,0.0018920721812595,0.1029212770603372,0.0018920721812595
04-20-2021,119.96,115.45,-16.0,-6.0,-12.0,-37.0,-32.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003585669,1.347130951406797e-05,0.0250000003585669,1.347130951406797e-05,12671821,1306787,23989,1306787,23989,0.1031254308279765,0.0018930980795893,0.1031254308279765,0.0018930980795893
04-21-2021,124.58,120.31,-11.0,-2.0,2.0,-34.0,-32.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000005526478,2.1323076175029472e-05,0.0250000005526478,2.1323076175029472e-05,0.0250000003358071,1.3244004564078898e-05,0.0250000003358071,1.3244004564078898e-05,12671821,1309552,24018,1309552,24018,0.103343631511209,0.0018953866220174,0.103343631511209,0.0018953866220174
04-22-2021,136.35,141.84,-10.0,0.0,40.0,-30.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005107792,2.042495879303977e-05,0.0250000005107792,2.042495879303977e-05,0.0250000003332374,1.3215685979885844e-05,0.0250000003332374,1.3215685979885844e-05,12671821,1312722,24056,1312722,24056,0.103593792873179,0.0018983854017508,0.103593792873179,0.0018983854017508
04-23-2021,156.6,180.53,-12.0,-5.0,34.0,-27.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003639409,1.3514974453221623e-05,0.0250000003639409,1.3514974453221623e-05,12671821,1316091,24083,1316091,24083,0.1038596583711212,0.0019005161136666,0.1038596583711212,0.0019005161136666
04-24-2021,155.66,206.59,-9.0,1.0,71.0,-15.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003801595,1.3664263056148082e-05,0.0250000003801595,1.3664263056148082e-05,12671821,1318998,24114,1318998,24114,0.1040890650207259,0.001902962486607,0.1040890650207259,0.001902962486607
04-25-2021,118.79,133.2,-6.0,-1.0,83.0,-18.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005182836,2.02823073706782e-05,0.0250000005182836,2.02823073706782e-05,0.0250000003502788,1.333232303345606e-05,0.0250000003502788,1.333232303345606e-05,12671821,1321033,24139,1321033,24139,0.1042496575669747,0.0019049353680106,0.1042496575669747,0.0019049353680106
04-26-2021,127.35,138.33,-8.0,-1.0,76.0,-30.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005759939,2.1486809614401064e-05,0.0250000005759939,2.1486809614401064e-05,0.0250000003314771,1.3116592971569248e-05,0.0250000003314771,1.3116592971569248e-05,12671821,1323170,24150,1323170,24150,0.1044182994693501,0.0019058034358282,0.1044182994693501,0.0019058034358282
04-27-2021,136.18,154.09,-6.0,0.0,93.0,-29.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006173165,2.245610474854592e-05,0.0250000006173165,2.245610474854592e-05,0.0250000003207968,1.299856209665311e-05,0.0250000003207968,1.299856209665311e-05,12671821,1325726,24174,1325726,24174,0.1046200068640489,0.0019076974019756,0.1046200068640489,0.0019076974019756
04-28-2021,127.72,122.23,-11.0,-3.0,1.0,-34.0,-32.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000006531926,2.329636709020156e-05,0.0250000006531926,2.329636709020156e-05,0.02500000031955,1.297793165845184e-05,0.02500000031955,1.297793165845184e-05,12671821,1328454,24211,1328454,24211,0.1048352876828042,0.0019106172664528,0.1048352876828042,0.0019106172664528
04-29-2021,135.95,137.59,-9.0,2.0,31.0,-30.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005806294,2.1595809059596403e-05,0.0250000005806294,2.1595809059596403e-05,0.0250000003716489,1.349494183238842e-05,0.0250000003716489,1.349494183238842e-05,12671821,1331848,24252,1331848,24252,0.10510312606215,0.0019138527919546,0.10510312606215,0.0019138527919546
04-30-2021,164.67,188.02,-8.0,0.0,51.0,-24.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005700443,2.1176411459055655e-05,0.0250000005700443,2.1176411459055655e-05,0.025000000402022,1.3776421282138192e-05,0.025000000402022,1.3776421282138192e-05,12671821,1335055,24291,1335055,24291,0.1053562072885972,0.0019169304869442,0.1053562072885972,0.0019169304869442
05-01-2021,171.58,247.78,-4.0,6.0,144.0,-4.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000006111644,2.186924826839961e-05,0.0250000006111644,2.186924826839961e-05,0.0250000003732696,1.3440035659696231e-05,0.0250000003732696,1.3440035659696231e-05,12671821,1337868,24330,1337868,24330,0.1055781959041246,0.0019200081819337,0.1055781959041246,0.0019200081819337
05-02-2021,131.21,174.12,-2.0,3.0,158.0,-10.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006572497,2.265501419916499e-05,0.0250000006572497,2.265501419916499e-05,0.0250000003897958,1.356531635944328e-05,0.0250000003897958,1.356531635944328e-05,12671821,1339728,24358,1339728,24358,0.1057249782805486,0.0019222178091057,0.1057249782805486,0.0019222178091057
05-03-2021,123.71,132.54,-9.0,1.0,23.0,-32.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000007843269,2.534559266106107e-05,0.0250000007843269,2.534559266106107e-05,0.0250000003981225,1.361112670231517e-05,0.0250000003981225,1.361112670231517e-05,12671821,1341777,24389,1341777,24389,0.1058866756403835,0.0019246641820461,0.1058866756403835,0.0019246641820461
05-04-2021,128.23,129.87,-8.0,1.0,14.0,-34.0,-31.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000008489308,2.668341586868012e-05,0.0250000008489308,2.668341586868012e-05,0.025000000452969,1.413908855228704e-05,0.025000000452969,1.413908855228704e-05,12671821,1343988,24410,1343988,24410,0.1060611572717133,0.0019263214024251,0.1060611572717133,0.0019263214024251
05-05-2021,139.31,151.26,-3.0,4.0,54.0,-28.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009467647,2.888521149071095e-05,0.0250000009467647,2.888521149071095e-05,0.0250000004776908,1.4367683811930862e-05,0.0250000004776908,1.4367683811930862e-05,12671821,1346398,24443,1346398,24443,0.1062513430390154,0.0019289256058777,0.1062513430390154,0.0019289256058777
05-06-2021,139.51,143.58,-9.0,3.0,23.0,-30.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000009569458,2.910847847306427e-05,0.0250000009569458,2.910847847306427e-05,0.0250000005267322,1.4846435311922546e-05,0.0250000005267322,1.4846435311922546e-05,12671821,1348176,24483,1348176,24483,0.1063916543644358,0.0019320822161234,0.1063916543644358,0.0019320822161234
05-07-2021,170.16,194.69,-8.0,4.0,43.0,-24.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000926392,2.835447125210094e-05,0.025000000926392,2.835447125210094e-05,0.0250000005862386,1.542882558351807e-05,0.0250000005862386,1.542882558351807e-05,12671821,1351497,24524,1351497,24524,0.1066537319300832,0.0019353177416252,0.1066537319300832,0.0019353177416252
05-08-2021,170.13,219.02,-3.0,18.0,80.0,-8.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000009685544,2.918885295313605e-05,0.0250000009685544,2.918885295313605e-05,0.0250000005888128,1.5418910242130754e-05,0.0250000005888128,1.5418910242130754e-05,12671821,1353226,24546,1353226,24546,0.1067901764079527,0.0019370538772604,0.1067901764079527,0.0019370538772604
05-09-2021,116.77,126.84,-4.0,11.0,31.0,-16.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000009745777,2.93372002504197e-05,0.0250000009745777,2.93372002504197e-05,0.0250000005639049,1.5137354778047627e-05,0.0250000005639049,1.5137354778047627e-05,12671821,1354967,24577,1354967,24577,0.1069275678688958,0.0019395002502008,0.1069275678688958,0.0019395002502008
05-10-2021,130.54,133.8,-9.0,0.0,29.0,-31.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000010136538,3.0255711957744394e-05,0.0250000010136538,3.0255711957744394e-05,0.0250000005835662,1.532098652488628e-05,0.0250000005835662,1.532098652488628e-05,12671821,1356391,24590,1356391,24590,0.107039943193642,0.0019405261485306,0.107039943193642,0.0019405261485306
05-11-2021,136.19,141.72,-7.0,1.0,47.0,-30.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000011110516,3.264749234865157e-05,0.0250000011110516,3.264749234865157e-05,0.0250000006180606,1.5677612817714125e-05,0.0250000006180606,1.5677612817714125e-05,12671821,1357953,24617,1357953,24617,0.1071632088237357,0.0019426568604464,0.1071632088237357,0.0019426568604464
05-12-2021,142.17,153.34,-4.0,4.0,57.0,-27.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000011313482,3.329722526640445e-05,0.0250000011313482,3.329722526640445e-05,0.0250000006499643,1.601070406922058e-05,0.0250000006499643,1.601070406922058e-05,12671821,1359748,24640,1359748,24640,0.1073048617085105,0.0019444719113377,0.1073048617085105,0.0019444719113377
05-13-2021,151.54,169.84,-4.0,4.0,73.0,-26.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005623718,2.1623303982539108e-05,0.0250000005623718,2.1623303982539108e-05,0.0250000006807391,1.633856786559895e-05,0.0250000006807391,1.633856786559895e-05,12671821,1361666,24671,1361666,24671,0.1074562211697908,0.0019469182842781,0.1074562211697908,0.0019469182842781
05-14-2021,176.97,223.96,-7.0,0.0,75.0,-21.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025000000517502,2.068434839527012e-05,0.025000000517502,2.068434839527012e-05,0.0250000007082383,1.6633558301691297e-05,0.0250000007082383,1.6633558301691297e-05,12671821,1363507,24725,1363507,24725,0.1076015041563481,0.0019511797081098,0.1076015041563481,0.0019511797081098
05-15-2021,171.89,236.76,-7.0,3.0,66.0,-8.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000004948955,2.0118608851011965e-05,0.0250000004948955,2.0118608851011965e-05,0.0250000006819552,1.6350363012775053e-05,0.0250000006819552,1.6350363012775053e-05,12671821,1365020,24770,1365020,24770,0.1077209029388909,0.0019547308946362,0.1077209029388909,0.0019547308946362
05-16-2021,135.28,180.52,-1.0,2.0,144.0,-7.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025000000480878,1.9692857552421337e-05,0.025000000480878,1.9692857552421337e-05,0.02500000068166,1.6326845452032282e-05,0.02500000068166,1.6326845452032282e-05,12671821,1366268,24795,1366268,24795,0.1078193891785561,0.0019567037760397,0.1078193891785561,0.0019567037760397
05-17-2021,133.9,150.23,-7.0,1.0,39.0,-28.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000004954714,1.995999300045305e-05,0.0250000004954714,1.995999300045305e-05,0.0250000006980808,1.6487814498467292e-05,0.0250000006980808,1.6487814498467292e-05,12671821,1367214,24801,1367214,24801,0.1078940430108664,0.0019571772675766,0.1078940430108664,0.0019571772675766
05-18-2021,137.26,146.52,-8.0,-1.0,21.0,-29.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000004849815,1.978284898474824e-05,0.0250000004849815,1.978284898474824e-05,0.0250000007054858,1.65797557772357e-05,0.0250000007054858,1.65797557772357e-05,12671821,1368709,24830,1368709,24830,0.1080120213187986,0.0019594658100047,0.1080120213187986,0.0019594658100047
05-19-2021,142.86,160.33,-4.0,3.0,52.0,-28.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005044261,2.0272276292173983e-05,0.0250000005044261,2.0272276292173983e-05,0.0250000007540462,1.7099920567161423e-05,0.0250000007540462,1.7099920567161423e-05,12671821,1370342,24864,1370342,24864,0.1081408899320784,0.0019621489287135,0.1081408899320784,0.0019621489287135
05-20-2021,155.91,183.29,-2.0,5.0,84.0,-26.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000004910888,1.999201843423067e-05,0.0250000004910888,1.999201843423067e-05,0.0250000007749233,1.7327757028465382e-05,0.0250000007749233,1.7327757028465382e-05,12671821,1371884,24913,1371884,24913,0.1082625772570493,0.0019660157762645,0.1082625772570493,0.0019660157762645
05-21-2021,182.16,237.48,-6.0,2.0,79.0,-22.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000004692301,1.9431581067235754e-05,0.0250000004692301,1.9431581067235754e-05,0.0250000008216759,1.7809938021095495e-05,0.0250000008216759,1.7809938021095495e-05,12671821,1373457,24935,1373457,24935,0.1083867109549606,0.0019677519118996,0.1083867109549606,0.0019677519118996
05-22-2021,185.54,293.59,-4.0,8.0,151.0,-4.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000004372724,1.8701331218529155e-05,0.0250000004372724,1.8701331218529155e-05,0.0250000008222599,1.7822277132392325e-05,0.0250000008222599,1.7822277132392325e-05,12671821,1374565,24976,1374565,24976,0.1084741490587659,0.0019709874374014,0.1084741490587659,0.0019709874374014
05-23-2021,135.29,174.59,-1.0,3.0,128.0,-11.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000004689135,1.9369296420920955e-05,0.0250000004689135,1.9369296420920955e-05,0.0250000008009194,1.7598908671885508e-05,0.0250000008009194,1.7598908671885508e-05,12671821,1375508,25001,1375508,25001,0.1085485661453077,0.001972960318805,0.1085485661453077,0.001972960318805
05-24-2021,145.22,169.76,-3.0,3.0,70.0,-28.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000004693681,1.9380248484353788e-05,0.0250000004693681,1.9380248484353788e-05,0.025000000807032,1.7668519828205303e-05,0.025000000807032,1.7668519828205303e-05,12671821,1376441,25011,1376441,25011,0.1086221940792882,0.0019737494713664,0.1086221940792882,0.0019737494713664
05-25-2021,147.65,167.23,-3.0,2.0,60.0,-27.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005104285,2.0402814681255845e-05,0.0250000005104285,2.0402814681255845e-05,0.0250000007973102,1.7591244217224322e-05,0.0250000007973102,1.7591244217224322e-05,12671821,1377249,25029,1377249,25029,0.1086859576062509,0.0019751699459769,0.1086859576062509,0.0019751699459769
05-26-2021,156.83,178.4,1.0,6.0,79.0,-25.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005037607,2.038022623055211e-05,0.0250000005037607,2.038022623055211e-05,0.0250000008017431,1.7668334053546998e-05,0.0250000008017431,1.7668334053546998e-05,12671821,1378388,25057,1378388,25057,0.1087758420829966,0.0019773795731489,0.1087758420829966,0.0019773795731489
05-27-2021,157.27,164.99,-5.0,4.0,17.0,-27.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005094668,2.0609998435664927e-05,0.0250000005094668,2.0609998435664927e-05,0.0250000008430837,1.8128932923508997e-05,0.0250000008430837,1.8128932923508997e-05,12671821,1379279,25101,1379279,25101,0.108846155576219,0.0019808518444192,0.108846155576219,0.0019808518444192
05-28-2021,180.24,199.09,-9.0,1.0,0.0,-24.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005018098,2.0442979922509217e-05,0.0250000005018098,2.0442979922509217e-05,0.0250000008533787,1.825130522794511e-05,0.0250000008533787,1.825130522794511e-05,12671821,1380261,25127,1380261,25127,0.1089236503577504,0.0019829036410788,0.1089236503577504,0.0019829036410788
05-29-2021,176.76,281.19,-4.0,11.0,120.0,-4.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000004252823,1.87188520337943e-05,0.0250000004252823,1.87188520337943e-05,0.0250000008279686,1.8003222329027473e-05,0.0250000008279686,1.8003222329027473e-05,12671821,1381063,25166,1381063,25166,0.1089869403931763,0.0019859813360684,0.1089869403931763,0.0019859813360684
05-30-2021,143.4,232.97,0.0,7.0,183.0,-9.0,-14.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000003816876,1.7689472367077764e-05,0.0250000003816876,1.7689472367077764e-05,0.0250000007937985,1.7654932274849703e-05,0.0250000007937985,1.7654932274849703e-05,12671821,1381665,25185,1381665,25185,0.1090344473773737,0.0019874807259351,0.1090344473773737,0.0019874807259351
05-31-2021,122.72,168.28,-9.0,-1.0,104.0,-37.0,-77.0,16.0,0.025,1e-05,0.025,1e-05,0.025000000390558,1.7898744720698565e-05,0.025000000390558,1.7898744720698565e-05,0.0250000007623861,1.734328919992821e-05,0.0250000007623861,1.734328919992821e-05,12671821,1382186,25223,1382186,25223,0.1090755622258237,0.0019904795056685,0.1090755622258237,0.0019904795056685
06-01-2021,154.83,184.98,-1.0,7.0,88.0,-23.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000004608508,1.945870255761749e-05,0.0250000004608508,1.945870255761749e-05,0.0250000007341144,1.7054421915115783e-05,0.0250000007341144,1.7054421915115783e-05,12671821,1382587,25233,1382587,25233,0.1091072072435366,0.0019912686582299,0.1091072072435366,0.0019912686582299
06-02-2021,158.02,185.71,0.0,6.0,82.0,-24.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000004517246,1.930623584182261e-05,0.0250000004517246,1.930623584182261e-05,0.0250000007307916,1.7040434545668877e-05,0.0250000007307916,1.7040434545668877e-05,12671821,1383065,25241,1383065,25241,0.1091449287359725,0.001991899980279,0.1091449287359725,0.001991899980279
06-03-2021,168.85,202.05,1.0,10.0,94.0,-24.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000004168803,1.8633853175802325e-05,0.0250000004168803,1.8633853175802325e-05,0.0250000007138955,1.6901115753917735e-05,0.0250000007138955,1.6901115753917735e-05,12671821,1383739,25265,1383739,25265,0.1091981176186122,0.0019937939464264,0.1091981176186122,0.0019937939464264
06-04-2021,197.31,255.1,-3.0,4.0,94.0,-19.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000003385468,1.6954355680048457e-05,0.0250000003385468,1.6954355680048457e-05,0.0250000007222501,1.7025448806600134e-05,0.0250000007222501,1.7025448806600134e-05,12671821,1384365,25282,1384365,25282,0.109247518568957,0.0019951355057808,0.109247518568957,0.0019951355057808
06-05-2021,189.65,293.58,-4.0,9.0,162.0,-1.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000003351487,1.697961042662877e-05,0.0250000003351487,1.697961042662877e-05,0.0250000006964902,1.6798650640488912e-05,0.0250000006964902,1.6798650640488912e-05,12671821,1384903,25314,1384903,25314,0.1092899749767614,0.0019976607939774,0.1092899749767614,0.0019976607939774
06-06-2021,145.93,198.76,1.0,5.0,169.0,-6.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000002823641,1.5832113219605356e-05,0.0250000002823641,1.5832113219605356e-05,0.0250000006551918,1.6398751818313423e-05,0.0250000006551918,1.6398751818313423e-05,12671821,1385245,25352,1385245,25352,0.1093169639943619,0.0020006595737108,0.1093169639943619,0.0020006595737108
06-07-2021,148.93,169.79,-3.0,3.0,48.0,-27.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000002846431,1.5865864282928813e-05,0.0250000002846431,1.5865864282928813e-05,0.0250000006126728,1.597618810636248e-05,0.0250000006126728,1.597618810636248e-05,12671821,1385489,25372,1385489,25372,0.1093362193168606,0.0020022378788336,0.1093362193168606,0.0020022378788336
06-08-2021,159.04,186.49,0.0,5.0,79.0,-25.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000003271508,1.6835934013753713e-05,0.0250000003271508,1.6835934013753713e-05,0.0250000006198194,1.6073923552475825e-05,0.0250000006198194,1.6073923552475825e-05,12671821,1385854,25386,1385854,25386,0.1093650233853524,0.0020033426924196,0.1093650233853524,0.0020033426924196
