date,Oklahoma-apple-driving,Oklahoma-apple-walking,Oklahoma-google-retail_and_recreation,Oklahoma-google-grocery_and_pharmacy,Oklahoma-google-parks,Oklahoma-google-transit_stations,Oklahoma-google-workplaces,Oklahoma-google-residential,Oklahoma-jh_beta_7,Oklahoma-jh_gamma_7,Oklahoma-cdc_beta_7,Oklahoma-cdc_gamma_7,Oklahoma-jh_beta_14,Oklahoma-jh_gamma_14,Oklahoma-cdc_beta_14,Oklahoma-cdc_gamma_14,Oklahoma-jh_beta_30,Oklahoma-jh_gamma_30,Oklahoma-cdc_beta_30,Oklahoma-cdc_gamma_30,Oklahoma-census_pop,Oklahoma-jh_confirmed,Oklahoma-jh_death,Oklahoma-cdc_confirmed,Oklahoma-cdc_death,Oklahoma-jh_confirmed_ratio,Oklahoma-jh_death_ratio,Oklahoma-cdc_confirmed_ratio,Oklahoma-cdc_death_ratio
01-01-2021,76.23,76.12,-45.0,-36.0,-42.0,-42.0,-72.0,27.0,0.025000000296531,2.0540745301834127e-05,0.025000000977584,4.687596408443104e-05,0.025000002637158,5.960135349974615e-05,0.0250000249463002,0.0001579520389599,0.0250000093412127,8.974661261213506e-05,0.0250000189758371,0.0001737639785259,3956971,291209,2489,329026,4619,0.073593918176302,0.0006290164876113,0.0831509758347988,0.0011673070133695
01-02-2021,109.42,105.14,-20.0,-10.0,-38.0,-11.0,-16.0,8.0,0.0250000003629558,2.3478671147287137e-05,0.0250000010136523,4.8455557103677456e-05,0.0250000027336998,6.174737384887067e-05,0.0250000222457495,0.0001581350011645,0.0250000086036676,8.3003740988362e-05,0.0250000185444729,0.0001701554520413,3956971,296343,2527,331382,4684,0.074891375246369,0.0006386197927657,0.0837463807543699,0.0011837337195546
01-03-2021,91.91,80.56,-14.0,-9.0,-24.0,-5.0,-11.0,6.0,0.0250000003611101,2.3327131892518468e-05,0.0250000010599336,5.036968047051701e-05,0.025000002739878,6.173588024806444e-05,0.0250000198025618,0.0001586880085167,0.025000008527392,8.23365394175347e-05,0.0250000182338528,0.000167505443365,3956971,304375,2547,334353,4735,0.0769212106937351,0.0006436741638996,0.0844972075863078,0.001196622365946
01-04-2021,111.6,114.31,-5.0,-1.0,-17.0,-10.0,-27.0,9.0,0.0250000004003178,2.5079574220824734e-05,0.0250000010603311,5.0452907134814806e-05,0.0250000028003907,6.299422221321491e-05,0.025000018401514,0.0001605445347581,0.0250000082917846,8.044267373161897e-05,0.0250000177251149,0.0001629523731513,3956971,307091,2552,337128,4783,0.077607594293716,0.000644937756683,0.0851985015811336,0.0012087528566673
01-05-2021,118.85,119.51,-6.0,1.0,0.0,-5.0,-25.0,8.0,0.0250000004180381,2.620993217083578e-05,0.025000001035841,4.9573763539313794e-05,0.0250000030039118,6.763938320683167e-05,0.0250000167290257,0.0001627371675179,0.0250000082296919,8.026078044376863e-05,0.0250000174823099,0.0001609362423414,3956971,308600,2571,342671,4841,0.0779889465957673,0.0006497394092602,0.0865993205408884,0.0012234105329556
01-06-2021,108.53,112.39,-10.0,-4.0,-22.0,-8.0,-24.0,9.0,0.0250000004039921,2.5866296356102804e-05,0.025000001044188,4.998930025016851e-05,0.0250000029997676,6.784755263879088e-05,0.0250000075831428,0.0001550163328528,0.0250000080762008,7.912654050966831e-05,0.0250000172839703,0.0001591861035955,3956971,311924,2633,346822,4892,0.0788289830782181,0.0006654079597752,0.0876483552697252,0.001236299179347
01-07-2021,113.18,112.47,-14.0,-5.0,-26.0,-13.0,-25.0,10.0,0.0250000003584538,2.3423695914680485e-05,0.0250000010370107,4.977358725420228e-05,0.0250000028462734,6.4116865248693e-05,0.0250000077780597,0.0001593407393624,0.025000008179358,8.011643901304513e-05,0.0250000171940275,0.0001585002497444,3956971,315730,2672,350724,4951,0.0797908299049955,0.0006752639834863,0.0886344630779452,0.0012512095741919
01-08-2021,130.41,133.06,-16.0,-12.0,-28.0,-12.0,-23.0,10.0,0.0250000003625689,2.3056297621331037e-05,0.0250000010486568,5.024604007321153e-05,0.0250000026908107,6.018572820228184e-05,0.0250000079492396,0.0001631077405947,0.0250000083552383,8.177170960326557e-05,0.0250000168993662,0.0001561019268256,3956971,320974,2703,354099,5015,0.0811160860162988,0.0006830982587438,0.0894873882067874,0.0012673835618203
01-09-2021,125.05,126.09,-16.0,-7.0,-28.0,-8.0,-8.0,6.0,0.0250000004778936,2.765713083494217e-05,0.0250000010702885,5.099168085875399e-05,0.0250000030910953,6.82286105931961e-05,0.0250000081356942,0.0001670646639459,0.0250000083324994,8.152233578664763e-05,0.0250000165964691,0.0001534981508541,3956971,325277,2738,357361,5073,0.0822035339657531,0.0006919434082281,0.0903117561387232,0.0012820412381086
01-10-2021,88.79,78.71,-16.0,-7.0,-42.0,-13.0,-11.0,6.0,0.0250000004771314,2.742303925748896e-05,0.0250000010532438,5.00961695945516e-05,0.0250000031678534,6.936310194427604e-05,0.0250000083145539,0.0001708497640043,0.0250000081176442,7.941876105392885e-05,0.0250000163364267,0.0001513293112528,3956971,331775,2761,359445,5145,0.0838456991471506,0.0006977559350321,0.0908384216108735,0.0013002369741906
01-11-2021,109.45,112.88,-14.0,-7.0,-22.0,-14.0,-24.0,9.0,0.0250000005261591,2.963048099011174e-05,0.0250000011077229,5.212567132798478e-05,0.0250000034225543,7.455763757223696e-05,0.025000008401414,0.000172369679953,0.0250000079696235,7.810507457078713e-05,0.025000016136979,0.0001496559776289,3956971,335679,2775,361443,5201,0.084832312392484,0.0007012939948258,0.0913433532871481,0.0013143892133654
01-12-2021,113.21,115.15,-13.0,-6.0,-2.0,-9.0,-25.0,9.0,0.0250000005976915,3.3158890999966424e-05,0.0250000011652571,5.4523526304251306e-05,0.0250000036465997,7.945073860997119e-05,0.0249999980647854,0.0001611700706813,0.0250000076724135,7.544467125461422e-05,0.0250000160446588,0.0001490130794096,3956971,337900,2804,365363,5251,0.0853936003069014,0.0007086228329699,0.0923340100293886,0.0013270251412001
01-13-2021,113.34,117.73,-11.0,-5.0,7.0,-7.0,-23.0,7.0,0.0250000006218344,3.45102250111763e-05,0.0250000011789472,5.528031326351375e-05,0.0250000037346966,8.141124767665285e-05,0.0249999936337082,0.0001583917835889,0.0250000075809239,7.477919894587655e-05,0.025000015973514,0.000148488606473,3956971,341820,2848,368530,5323,0.0863842570491418,0.0007197424494645,0.0931343696984385,0.0013452208772821
01-14-2021,118.21,114.43,-15.0,-7.0,-13.0,-12.0,-25.0,8.0,0.0250000005213595,3.007917055594293e-05,0.0250000012337286,5.7581220919317416e-05,0.0250000035389432,7.698672774613707e-05,0.024999990380727,0.0001562552314332,0.0250000078253552,7.711766296865549e-05,0.0250000162015704,0.000150785963497,3956971,344969,2882,371475,5384,0.0871800677841712,0.000728334880392,0.0938786258479023,0.0013606367092404
01-15-2021,136.22,137.61,-19.0,-14.0,-30.0,-12.0,-25.0,10.0,0.0250000005044673,2.9135512733144365e-05,0.0250000012564701,5.853684293185602e-05,0.0250000035168247,7.628568670428872e-05,0.0249999873084067,0.0001557049326607,0.0250000079767813,7.856344652473125e-05,0.0250000160691913,0.0001499307490069,3956971,348513,2925,374197,5438,0.0880757023490948,0.0007392017783299,0.0945665257592234,0.0013742835113019
01-16-2021,130.06,134.47,-18.0,-9.0,-18.0,-9.0,-11.0,6.0,0.0250000005318125,2.995066610905757e-05,0.0250000012476524,5.825864952652598e-05,0.025000003979949,8.590640559083517e-05,0.0249999846219339,0.0001552855210778,0.0250000076812385,7.571989950286778e-05,0.0250000159685389,0.000149322540093,3956971,352145,2952,376793,5498,0.0889935761470074,0.0007460251793606,0.095222583132401,0.0013894466247035
01-17-2021,98.54,94.3,-16.0,-11.0,-15.0,-10.0,-12.0,5.0,0.0250000005337119,2.9918107553314223e-05,0.0250000012621653,5.8951393036145925e-05,0.0250000039621882,8.538125825578e-05,0.0249999836763185,0.0001527341545852,0.0250000077892771,7.679293846499013e-05,0.0250000156684659,0.0001467720684977,3956971,355478,2987,378492,5545,0.0898358870964684,0.0007548703288449,0.0956519519602241,0.0014013243968682
01-18-2021,114.36,117.23,-16.0,-12.0,-8.0,-15.0,-41.0,13.0,0.0250000005839198,3.2044851626521385e-05,0.0250000012006877,5.6523172303185e-05,0.0250000042315164,9.107807442105592e-05,0.0249999809128349,0.0001532912601691,0.0250000078651418,7.759802313909798e-05,0.0250000155527798,0.0001460960089585,3956971,357333,2994,380210,5592,0.0903046800191358,0.0007566393587418,0.0960861224406244,0.0014132021690328
01-19-2021,113.19,124.94,-16.0,-8.0,-14.0,-11.0,-26.0,8.0,0.0250000006285657,3.447139668532834e-05,0.02500000118889,5.635152915946742e-05,0.0250000045889043,9.923362539480633e-05,0.0249999779171788,0.0001543219496112,0.0250000077220706,7.644927443171959e-05,0.0250000154277867,0.0001453469797841,3956971,358909,3037,383010,5658,0.0907029644644855,0.0007675062566796,0.0967937343993676,0.0014298815937746
01-20-2021,109.38,120.87,-14.0,-7.0,-19.0,-9.0,-24.0,8.0,0.0250000006364224,3.49211710780395e-05,0.0250000012240614,5.789489494885455e-05,0.0250000047757979,0.000103367485388,0.024999974461744,0.0001517826102366,0.0250000076446596,7.593919293236803e-05,0.0250000154362981,0.0001456886226615,3956971,360913,3085,385829,5722,0.0912094124521003,0.0007796367474009,0.0975061480106879,0.001446055581403
01-21-2021,116.35,120.45,-15.0,-7.0,-12.0,-13.0,-24.0,8.0,0.0250000006136878,3.3675707873063875e-05,0.0250000011805566,5.579836572193477e-05,0.0250000044150276,9.52660797744067e-05,0.0249999709914469,0.000151942768615,0.0250000079208807,7.863850706002622e-05,0.0250000154784743,0.0001463450266624,3956971,363614,3140,388385,5779,0.0918920052737308,0.0007935362680191,0.0981520966415978,0.0014604605391346
01-22-2021,135.13,143.11,-17.0,-11.0,-13.0,-11.0,-22.0,9.0,0.0250000006544838,3.486607620133628e-05,0.0250000011788775,5.556609315467376e-05,0.0250000044502234,9.534330530907992e-05,0.0249999688719012,0.0001500699457027,0.0250000080180664,7.948521456515598e-05,0.0250000152676041,0.0001448468710832,3956971,366576,3187,390977,5826,0.0926405576386584,0.0008054140401837,0.0988071431405486,0.0014723383112992
01-23-2021,128.58,134.64,-19.0,-10.0,-28.0,-11.0,-9.0,6.0,0.0250000006705502,3.5030827741727315e-05,0.0250000011890524,5.610713391262408e-05,0.0249999996614114,8.743939238028628e-05,0.0249999680554589,0.0001467521632145,0.0250000077900654,7.723243751234525e-05,0.0250000151853963,0.0001445046068686,3956971,370751,3231,393303,5884,0.0936956576128558,0.0008165336566783,0.0993949665034189,0.0014869959875874
01-24-2021,89.39,85.69,-20.0,-12.0,-34.0,-16.0,-11.0,6.0,0.025000000749505,3.8127692343575655e-05,0.02500000117828,5.568460791085266e-05,0.0249999989117673,8.754026413650357e-05,0.0249999665414757,0.0001450669713636,0.0250000075680021,7.499787754866103e-05,0.0250000150564279,0.0001437179386983,3956971,373703,3279,394915,5924,0.0944416827922165,0.0008286641473996,0.0998023488168096,0.0014971047298552
01-25-2021,109.39,122.32,-16.0,-11.0,-28.0,-16.0,-25.0,9.0,0.0250000008023891,4.024699654124077e-05,0.0250000011950017,5.67858678660122e-05,0.0249999970180964,9.078268122309196e-05,0.0249999681338111,0.0001397337728789,0.0250000080902562,7.979049867746173e-05,0.0250000149851299,0.0001434303332059,3956971,375487,3293,396435,5975,0.0948925326973586,0.0008322022071933,0.1001864810229845,0.0015099933762466
01-26-2021,112.69,121.68,-12.0,-8.0,-19.0,-12.0,-25.0,8.0,0.0250000009171046,4.580243738002686e-05,0.0250000012107753,5.77608387431548e-05,0.0249999947803001,9.614354989700676e-05,0.0249999674303849,0.0001383358924457,0.025000008042244,7.943056965153652e-05,0.0250000149902871,0.0001437683716166,3956971,377079,3323,399385,6027,0.0952948606396155,0.0008397837638941,0.1009320007652317,0.0015231347411947
01-27-2021,111.68,117.15,-11.0,-7.0,-19.0,-10.0,-23.0,7.0,0.0250000008788967,4.47286985765461e-05,0.0250000011520846,5.531342189954467e-05,0.0249999936623008,9.761822741113422e-05,0.0249999650563816,0.0001376255540753,0.0250000082469236,8.149805591295314e-05,0.0250000147596462,0.0001419479309921,3956971,379789,3388,401643,6073,0.0959797279282562,0.0008562104700792,0.1015026392662468,0.0015347597948026
01-28-2021,117.88,123.99,-13.0,-6.0,-16.0,-11.0,-24.0,8.0,0.0250000008636022,4.389974006789297e-05,0.0250000010943243,5.28870187926236e-05,0.0249999931362487,9.566942548279564e-05,0.0249999669099452,0.0001315017270589,0.0250000084576825,8.358814761367816e-05,0.025000014474967,0.0001396055235938,3956971,382120,3423,403811,6114,0.0965688148839099,0.0008650556195635,0.1020505330971594,0.001545121255627
01-29-2021,138.57,146.27,-14.0,-12.0,-17.0,-9.0,-22.0,8.0,0.0250000008115658,4.155096861651047e-05,0.0250000010528202,5.1257211845181534e-05,0.0249999920271688,9.643840660229196e-05,0.0249999673702882,0.0001278111493188,0.0250000086275456,8.515074570665373e-05,0.0250000140968334,0.0001366719809818,3956971,384921,3471,405741,6157,0.0972766795612098,0.0008771861102848,0.1025382799115788,0.0015559881535649
01-30-2021,130.81,142.63,-15.0,-9.0,-20.0,-10.0,-9.0,6.0,0.0250000008026316,4.090769071057336e-05,0.0250000010478313,5.123037889110472e-05,0.0249999914640251,9.508871464229264e-05,0.0249999670287498,0.0001256426360478,0.0250000083996274,8.293921399092962e-05,0.0250000137540896,0.00013396505442,3956971,387307,3504,407642,6200,0.0978796660374817,0.0008855258226557,0.1030186978878541,0.0015668550515027
01-31-2021,96.14,89.08,-13.0,-9.0,-32.0,-9.0,-9.0,4.0,0.0250000007942841,4.051837735127639e-05,0.0250000009919279,4.8931028880997294e-05,0.0249999894933359,9.760849179119084e-05,0.0249999679728017,0.0001218394335659,0.0250000082992753,8.207624003050103e-05,0.0250000134891199,0.0001319592003474,3956971,390197,3547,408899,6242,0.0986100226663273,0.0008963927205936,0.1033363651136184,0.0015774692308839
02-01-2021,112.8,119.6,-10.0,-3.0,-16.0,-11.0,-24.0,7.0,0.025000000771482,3.9495940615584845e-05,0.0250000010074434,4.97591019059155e-05,0.0249999881756891,9.825276756402728e-05,0.0249999672785035,0.0001212065791734,0.0250000087992584,8.684755076526254e-05,0.0250000132513692,0.0001301583402133,3956971,391611,3564,410093,6277,0.0989673667054926,0.0009006889360574,0.1036381110703111,0.0015863143803682
02-02-2021,115.71,123.78,-10.0,-4.0,9.0,-7.0,-24.0,7.0,0.0250000008500867,4.344125139596048e-05,0.0250000009628637,4.802826106589023e-05,0.0249999843496766,0.0001055347144103,0.0249999668942928,0.0001200979567494,0.0250000086039624,8.525931537106995e-05,0.0250000129453614,0.0001275809192542,3956971,392923,3602,412541,6308,0.0992989334518751,0.0009102922412117,0.104256766097098,0.0015941486556257
02-03-2021,117.14,123.84,-4.0,1.0,18.0,-4.0,-22.0,5.0,0.0250000008677006,4.453007591640923e-05,0.0250000009011956,4.5631292657296106e-05,0.0249999843887531,0.0001037042792675,0.0249999697640817,0.0001136155988838,0.0250000085339765,8.511916092549577e-05,0.0250000127474323,0.0001261776909178,3956971,395062,3654,414492,6340,0.0998394984446436,0.0009234336061598,0.104749820001208,0.0016022356494399
02-04-2021,119.88,120.16,-11.0,-3.0,-13.0,-11.0,-24.0,7.0,0.0250000007682235,4.000570318651865e-05,0.0250000008548833,4.389881009561364e-05,0.024999984877404,0.0001009442771325,0.0249999725817249,0.0001072382373161,0.0250000088454291,8.832790777753997e-05,0.0250000125766744,0.0001250444851521,3956971,397858,3681,416150,6377,0.10054609952916,0.0009302570071906,0.1051688273682066,0.0016115862360376
02-05-2021,143.38,149.36,-12.0,-6.0,-7.0,-10.0,-22.0,7.0,0.0250000007742002,4.030622843455729e-05,0.0250000008318887,4.304702365407394e-05,0.0249999861283197,9.58267886672825e-05,0.0249999745281052,0.0001024354629636,0.0250000090147093,9.009677170290816e-05,0.0250000121722321,0.0001217942012602,3956971,400527,3710,417689,6407,0.1012206053569763,0.0009375858453347,0.1055577612269587,0.0016191677927384
02-06-2021,128.53,135.8,-17.0,-6.0,-38.0,-12.0,-9.0,6.0,0.0250000007166776,3.791123375248243e-05,0.0250000007910839,4.142041650178245e-05,0.02499998661511,9.236362393197264e-05,0.0249999752132669,9.96032287644514e-05,0.0250000086024926,8.625638070655464e-05,0.025000011895154,0.000119694571337,3956971,402590,3761,419151,6440,0.101741963739436,0.0009504744917261,0.1059272357568453,0.0016275075051093
02-07-2021,89.82,84.4,-22.0,-8.0,-45.0,-15.0,-10.0,5.0,0.0250000007467858,3.899582752978548e-05,0.0250000007490464,3.964940486840736e-05,0.024999986547863,8.987110568716767e-05,0.0249999777731521,9.408995095227856e-05,0.0250000084666131,8.514146352521035e-05,0.0250000115411064,0.0001167741581555,3956971,404782,3813,420050,6471,0.1022959228157092,0.0009636158566742,0.1061544297393132,0.0016353417803668
02-08-2021,93.48,83.52,-32.0,-17.0,-51.0,-21.0,-34.0,15.0,0.0250000007561946,3.899490880035892e-05,0.0250000007071186,3.785951650840253e-05,0.0249999870382879,8.722639209013809e-05,0.0249999780102699,9.265454029050386e-05,0.0250000083947114,8.471758313013978e-05,0.0250000111524706,0.0001134403713266,3956971,405839,3817,420950,6505,0.1025630463301348,0.0009646267309009,0.1063818764403378,0.0016439342112944
02-09-2021,91.55,90.37,-27.0,-12.0,-44.0,-17.0,-37.0,15.0,0.0250000008154773,4.208778564456591e-05,0.0250000006984782,3.747793767794166e-05,0.0249999842453291,9.189467496718751e-05,0.0249999799438432,8.859983168615076e-05,0.0250000082691332,8.382627972208677e-05,0.0250000108285987,0.0001107224847357,3956971,406920,3870,422364,6526,0.102836235089921,0.0009780208144057,0.1067392204795031,0.001649241300985
02-10-2021,69.77,72.17,-39.0,-19.0,-50.0,-23.0,-47.0,20.0,0.0250000008163538,4.2103272490509e-05,0.0250000006905213,3.7365418311891255e-05,0.0249999830971779,9.327247695396472e-05,0.0250000064025272,0.0001397402333767,0.0250000082293468,8.387583785378462e-05,0.0250000103928736,0.0001067896196375,3956971,408592,3900,423430,6556,0.1032587805167134,0.0009856023711065,0.1070086184609389,0.0016568228576858
02-11-2021,84.38,85.39,-23.0,2.0,-50.0,-22.0,-40.0,16.0,0.0250000007472037,3.916691854396858e-05,0.0250000006782355,3.697524406525066e-05,0.0249999859955628,8.575299793834322e-05,0.0250000061488401,0.0001346430291472,0.0250000083579734,8.54725789309896e-05,0.0250000101157106,0.0001044402469608,3956971,410288,3948,424271,6582,0.1036873911888664,0.0009977328618278,0.1072211547671185,0.0016633935401598
02-12-2021,101.54,107.7,-22.0,4.0,-50.0,-20.0,-33.0,15.0,0.0250000008048967,4.155661124020526e-05,0.0250000006379826,3.5342305232211415e-05,0.0249999854081993,8.588287488320664e-05,0.0250000059618334,0.0001310190116371,0.0250000083868217,8.591923528674747e-05,0.0250000098249255,0.0001020749968739,3956971,411727,3959,425180,6600,0.1040510531919491,0.0010005127659515,0.1074508759351534,0.0016679424741803
02-13-2021,92.23,101.25,-24.0,6.0,-56.0,-21.0,-14.0,9.0,0.0250000008113854,4.227088296822598e-05,0.0250000006125997,3.4507472960846967e-05,0.0249999864956881,8.19875905103369e-05,0.0250000056894666,0.0001256328176137,0.0250000081744548,8.413827112501545e-05,0.0250000093322205,9.759931680592982e-05,3956971,413201,3994,426089,6624,0.104423560344516,0.0010093579154358,0.1076805971031882,0.001674007719541
02-14-2021,35.38,43.35,-67.0,-48.0,-73.0,-51.0,-47.0,17.0,0.0250000007272119,3.874676847966445e-05,0.0250000005718129,3.289617592657487e-05,0.0249999859869935,8.173594610871804e-05,0.0250000053991301,0.000119776843025,0.0250000080931277,8.361782329869142e-05,0.0250000089507072,9.421835783897029e-05,3956971,414478,4024,426649,6645,0.1047462819414142,0.0010169394721366,0.1078221194949369,0.0016793148092316
02-15-2021,36.3,43.01,-63.0,-47.0,-67.0,-53.0,-76.0,32.0,0.0250000006356925,3.484592301891623e-05,0.0250000005341027,3.138736834215338e-05,0.0250000058283286,0.0001261836432208,0.0250000050964481,0.0001136324026936,0.0250000079023146,8.202342108214413e-05,0.0250000086366654,9.149764245251006e-05,3956971,415210,4041,427000,6665,0.1049312719249142,0.0010212356876004,0.1079108237083365,0.0016843691803654
02-16-2021,51.28,59.76,-44.0,-23.0,-56.0,-41.0,-62.0,25.0,0.0250000007305139,3.942171148810736e-05,0.0250000004779492,2.903478158301468e-05,0.0249999846666343,8.186030166948471e-05,0.0250000048974844,0.000109820580299,0.0250000078573339,8.195409296771993e-05,0.025000008262132,8.813494829218422e-05,3956971,415726,4061,427421,6688,0.1050616747001683,0.0010262900587343,0.1080172182207046,0.0016901817071694
02-17-2021,45.32,59.74,-55.0,-41.0,-52.0,-44.0,-70.0,29.0,0.0250000006000575,3.4019020851890656e-05,0.0250000004825649,2.9294220603583565e-05,0.0250000058737709,0.0001288608382975,0.0250000047733836,0.0001076152414067,0.0250000077258135,8.101637191065284e-05,0.0250000080318191,8.617193861935726e-05,3956971,416805,4089,428037,6705,0.1053343580228412,0.0010333661783217,0.1081728928516281,0.0016944779226332
02-18-2021,74.62,81.24,-28.0,-15.0,-47.0,-27.0,-48.0,19.0,0.0250000005767079,3.3100026492673755e-05,0.025000000438195,2.743098938673309e-05,0.0250000054492408,0.0001201360951138,0.0250000045990402,0.000104310427286,0.0250000079135823,8.322382344059949e-05,0.0250000077906212,8.409117864092397e-05,3956971,417442,4112,428412,6736,0.1054953397434552,0.0010391787051257,0.1082676623103884,0.0017023121978907
02-19-2021,110.24,118.06,-20.0,-13.0,-46.0,-20.0,-35.0,15.0,0.0250000004712679,2.8491391307311568e-05,0.0250000004288637,2.685652867876849e-05,0.0250000054528793,0.0001209518967113,0.0250000022763954,5.656058197442281e-05,0.0250000077367713,8.172220066669504e-05,0.0250000073500569,7.996361240148295e-05,3956971,418319,4132,429053,6752,0.1057169739176759,0.0010442330762595,0.1084296549052292,0.0017063556947978
02-20-2021,120.51,129.89,-15.0,-5.0,-39.0,-8.0,-2.0,6.0,0.0250000005227383,3.087122070856747e-05,0.0250000004443156,2.7577152968098512e-05,0.0250000053935441,0.0001203647790705,0.025000002186601,5.474943280135555e-05,0.0250000074888242,7.952952315632423e-05,0.0250000069227507,7.595858234197657e-05,3956971,419298,4155,429671,6775,0.1059643853846793,0.0010500456030635,0.1085858349732661,0.0017121682216018
02-21-2021,94.15,90.26,-11.0,-6.0,-38.0,-6.0,-5.0,5.0,0.0250000004683079,2.850009877623601e-05,0.025000000435034,2.7159168817710494e-05,0.0250000049223522,0.00011041747433,0.0250000020705136,5.22751648947481e-05,0.0250000071496851,7.643763231282555e-05,0.0250000065682333,7.265340635938415e-05,3956971,420345,4181,430097,6797,0.1062289817135379,0.0010566162855375,0.1086934930784178,0.001717728029849
02-22-2021,125.23,125.78,-4.0,-2.0,-10.0,-4.0,-22.0,7.0,0.0250000004412481,2.7238505319028523e-05,0.0250000004395043,2.7355799728396375e-05,0.0250000044340453,9.988836069002264e-05,0.0250000019775777,5.026247467593372e-05,0.0250000068845487,7.408905345763258e-05,0.0250000063047592,7.025771400301939e-05,3956971,420856,4203,430526,6819,0.1063581208960085,0.0010621760937848,0.1088019093392395,0.0017232878380963
02-23-2021,131.42,135.46,-2.0,-1.0,30.0,2.0,-22.0,5.0,0.0250000004693924,2.848124953743324e-05,0.0250000004485573,2.7762472766025742e-05,0.0250000047941673,0.0001082872971178,0.0250000018563762,4.758167261896457e-05,0.0250000066180706,7.177538978236071e-05,0.0250000059475065,6.685473816746944e-05,3956971,421223,4227,431151,6836,0.1064508686063152,0.0010682413391455,0.1089598584371732,0.0017275840535601
02-24-2021,131.28,131.2,1.0,0.0,11.0,5.0,-20.0,4.0,0.0250000004852895,2.9173249824885063e-05,0.025000000435875,2.7307523196771715e-05,0.0250000042661728,9.665831210553232e-05,0.0250000018467616,4.747620563984741e-05,0.0250000063424909,6.928870323753622e-05,0.0250000057623673,6.518694845151071e-05,3956971,422038,4264,431712,6854,0.1066568342300209,0.0010775919257432,0.1091016335474786,0.0017321329875806
02-25-2021,136.81,132.42,-4.0,-2.0,-8.0,0.0,-22.0,6.0,0.0250000004875294,2.898139584983188e-05,0.0250000004465071,2.791093623846897e-05,0.025000004206654,9.509783438717952e-05,0.0250000017481108,4.53718084609951e-05,0.0250000064290311,7.039486834793116e-05,0.0250000054762361,6.245836640428909e-05,3956971,423191,4302,432134,6871,0.106948218725889,0.0010871952308975,0.1092082807784034,0.0017364292030444
02-26-2021,157.17,157.93,-8.0,-9.0,-15.0,1.0,-20.0,6.0,0.0250000005292265,3.040858897167703e-05,0.0250000003884844,2.545653735056129e-05,0.0250000038634743,8.684770459399714e-05,0.0250000016822088,4.402660785373241e-05,0.0250000063767943,7.002194288685492e-05,0.0250000051526488,5.938183597869217e-05,3956971,424062,4320,432525,6885,0.1071683365887695,0.001091744164918,0.1093070937340708,0.0017399672628381
02-27-2021,153.81,162.8,-8.0,-5.0,-15.0,2.0,-4.0,3.0,0.025000000564566,3.196817375430748e-05,0.025000000391538,2.577393399156533e-05,0.0250000041603939,9.32633359646196e-05,0.0250000016802332,4.41835291224879e-05,0.0250000059613426,6.59906632046857e-05,0.0250000048904042,5.690649184678789e-05,3956971,424843,4379,432902,6901,0.1073657097815475,0.001106654559763,0.1094023686299444,0.0017440107597452
02-28-2021,107.37,96.18,-6.0,-5.0,-19.0,3.0,-6.0,3.0,0.0250000006366197,3.456949140301152e-05,0.0250000003603877,2.4520380353376665e-05,0.0250000041389285,9.174524135854603e-05,0.0250000016161195,4.294488773333991e-05,0.0250000058697308,6.514368555608428e-05,0.0250000046711852,5.486033230709589e-05,3956971,425557,4428,433168,6913,0.107546150831027,0.001119037769041,0.109469591766025,0.0017470433824255
03-01-2021,126.72,129.57,-2.0,1.0,-3.0,-1.0,-21.0,5.0,0.0250000007155193,3.743684132688239e-05,0.0250000003262101,2.315638082314388e-05,0.0250000042743284,9.346895108975127e-05,0.0250000015701554,4.215468161793126e-05,0.0250000056677508,6.311613902679607e-05,0.0250000044323418,5.26006518467835e-05,3956971,425946,4478,433438,6925,0.107644458349581,0.0011316736968757,0.1095378257763324,0.0017500760051059
03-02-2021,130.11,134.61,-2.0,2.0,23.0,1.0,-22.0,5.0,0.0250000008266616,4.180903036241185e-05,0.0250000002869893,2.155772646448007e-05,0.0250000024677135,5.8084472101961983e-05,0.0250000015247233,4.13938852466556e-05,0.0250000056321584,6.272105950905937e-05,0.0250000041889161,5.028826390278518e-05,3956971,426065,4534,433922,6937,0.1076745318578276,0.0011458259360505,0.1096601415577723,0.0017531086277862
03-03-2021,133.75,134.7,6.0,8.0,43.0,9.0,-20.0,4.0,0.0250000009472188,4.6613927659482334e-05,0.0250000002675897,2.0818350571884517e-05,0.025000002694537,6.233571207322732e-05,0.0250000014427359,3.980910583943245e-05,0.0250000055180147,6.147340606399163e-05,0.0250000039586581,4.808855844950607e-05,3956971,426821,4534,434316,6951,0.1078655870866882,0.0011458259360505,0.1097597126691097,0.0017566466875799
03-04-2021,142.29,138.86,-1.0,5.0,29.0,3.0,-22.0,4.0,0.0250000009314958,4.661567239143013e-05,0.025,1e-05,0.0250000027598762,6.370407029956325e-05,0.025000001413352,3.937349562622858e-05,0.0250000056361884,6.266845139357301e-05,0.0250000037867661,4.648339134177867e-05,3956971,427722,4534,434723,6965,0.1080932865062695,0.0011458259360505,0.1098625691216842,0.0017601847473736
03-05-2021,160.95,158.02,-8.0,-3.0,-14.0,2.0,-20.0,6.0,0.025000000853026,4.4477282944798e-05,0.025,1e-05,0.0250000028086628,6.52375266943002e-05,0.0250000012525892,3.591609929351319e-05,0.0250000055354218,6.169841649450508e-05,0.02500000363071,4.506524377852295e-05,3956971,428645,4534,435087,6972,0.1083265457340981,0.0011458259360505,0.1099545586763208,0.0017619537772705
