date,Wyoming-apple-driving,Wyoming-apple-walking,Wyoming-google-retail_and_recreation,Wyoming-google-grocery_and_pharmacy,Wyoming-google-parks,Wyoming-google-transit_stations,Wyoming-google-workplaces,Wyoming-google-residential,Wyoming-jh_beta_7,Wyoming-jh_gamma_7,Wyoming-cdc_beta_7,Wyoming-cdc_gamma_7,Wyoming-jh_beta_14,Wyoming-jh_gamma_14,Wyoming-cdc_beta_14,Wyoming-cdc_gamma_14,Wyoming-jh_beta_30,Wyoming-jh_gamma_30,Wyoming-cdc_beta_30,Wyoming-cdc_gamma_30,Wyoming-census_pop,Wyoming-jh_confirmed,Wyoming-jh_death,Wyoming-cdc_confirmed,Wyoming-cdc_death,Wyoming-jh_confirmed_ratio,Wyoming-jh_death_ratio,Wyoming-cdc_confirmed_ratio,Wyoming-cdc_death_ratio
05-28-2021,331.56,371.34,11.0,22.0,206.0,56.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60144,719,60144,719,0.1039189023410435,0.00124231329448,0.1039189023410435,0.00124231329448
05-29-2021,320.73,380.0,9.0,21.0,238.0,50.0,-17.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60144,719,60198,719,0.1039189023410435,0.00124231329448,0.1040122054257471,0.00124231329448
05-30-2021,289.14,291.47,22.0,18.0,247.0,41.0,-14.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60144,719,60252,719,0.1039189023410435,0.00124231329448,0.1041055085104508,0.00124231329448
05-31-2021,295.4,310.49,13.0,23.0,289.0,55.0,-70.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60144,719,60306,719,0.1039189023410435,0.00124231329448,0.1041988115951544,0.00124231329448
06-01-2021,280.19,341.11,21.0,25.0,220.0,26.0,-22.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60374,720,60364,720,0.1043163043684849,0.001244041129382,0.1042990260194658,0.001244041129382
06-02-2021,289.41,373.35,16.0,22.0,235.0,30.0,-24.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60447,720,60447,720,0.1044424363163251,0.001244041129382,0.1044424363163251,0.001244041129382
06-03-2021,310.56,396.46,19.0,27.0,240.0,43.0,-24.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60549,720,60549,720,0.1046186754763208,0.001244041129382,0.1046186754763208,0.001244041129382
06-04-2021,348.38,459.57,8.0,22.0,220.0,55.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60628,720,60628,720,0.1047551744335725,0.001244041129382,0.1047551744335725,0.001244041129382
06-05-2021,336.14,428.53,9.0,21.0,248.0,57.0,-11.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60628,720,60675,720,0.1047551744335725,0.001244041129382,0.1048363826739627,0.001244041129382
06-06-2021,316.04,323.24,25.0,20.0,242.0,53.0,-9.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60628,720,60722,720,0.1047551744335725,0.001244041129382,0.1049175909143529,0.001244041129382
06-07-2021,307.15,392.79,22.0,25.0,269.0,50.0,-26.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60779,720,60773,720,0.1050160775037623,0.001244041129382,0.1050057104943508,0.001244041129382
06-08-2021,301.66,363.67,22.0,23.0,252.0,43.0,-24.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60849,725,60849,725,0.1051370259468967,0.0012526803038916,0.1051370259468967,0.0012526803038916
06-09-2021,316.27,390.11,18.0,22.0,267.0,41.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,60941,725,60941,725,0.1052959867578733,0.0012526803038916,0.1052959867578733,0.0012526803038916
06-10-2021,328.7,391.0,19.0,27.0,242.0,49.0,-26.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61012,725,61012,725,0.1054186630359095,0.0012526803038916,0.1054186630359095,0.0012526803038916
06-11-2021,368.94,447.25,9.0,22.0,258.0,62.0,-24.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61114,725,61114,725,0.1055949021959053,0.0012526803038916,0.1055949021959053,0.0012526803038916
06-12-2021,360.41,466.65,12.0,22.0,275.0,62.0,-11.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61114,725,61154,725,0.1055949021959053,0.0012526803038916,0.1056640155919821,0.0012526803038916
06-13-2021,344.56,348.53,26.0,25.0,268.0,60.0,-8.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61114,725,61194,725,0.1055949021959053,0.0012526803038916,0.1057331289880589,0.0012526803038916
06-14-2021,339.26,424.43,24.0,29.0,297.0,54.0,-28.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61234,725,61234,725,0.1058022423841357,0.0012526803038916,0.1058022423841357,0.0012526803038916
06-15-2021,336.83,402.64,26.0,26.0,273.0,49.0,-25.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61303,734,61303,734,0.1059214629923681,0.0012682308180088,0.1059214629923681,0.0012682308180088
06-16-2021,347.62,432.37,22.0,20.0,283.0,44.0,-28.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61359,734,61359,734,0.1060182217468756,0.0012682308180088,0.1060182217468756,0.0012682308180088
06-17-2021,367.9,430.45,22.0,11.0,285.0,53.0,-28.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61425,734,61425,734,0.1061322588504023,0.0012682308180088,0.1061322588504023,0.0012682308180088
06-18-2021,392.37,481.79,12.0,9.0,274.0,63.0,-27.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61490,734,61490,734,0.106244568119027,0.0012682308180088,0.106244568119027,0.0012682308180088
06-19-2021,378.53,470.83,13.0,9.0,288.0,61.0,-12.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61490,734,61536,734,0.106244568119027,0.0012682308180088,0.1063240485245153,0.0012682308180088
06-20-2021,338.27,339.49,27.0,11.0,256.0,55.0,-10.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61490,734,61582,734,0.106244568119027,0.0012682308180088,0.1064035289300036,0.0012682308180088
06-21-2021,342.92,416.33,25.0,13.0,329.0,56.0,-28.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000003121273,1.6370638580741526e-05,0.0250000003108172,1.6345703995582448e-05,0.025,1e-05,0.025,1e-05,578759,61630,734,61630,734,0.1064864650052958,0.0012682308180088,0.1064864650052958,0.0012682308180088
06-22-2021,347.73,403.84,24.0,13.0,298.0,47.0,-26.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000003464881,1.7392588336921667e-05,0.0250000003465755,1.7394277161187955e-05,0.025,1e-05,0.025,1e-05,578759,61704,734,61704,734,0.1066143247880378,0.0012682308180088,0.1066143247880378,0.0012682308180088
06-23-2021,351.08,424.09,20.0,9.0,303.0,51.0,-29.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61776,740,61776,740,0.106738728900976,0.0012785978274203,0.106738728900976,0.0012785978274203
06-24-2021,370.59,440.64,21.0,11.0,281.0,54.0,-28.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61847,740,61847,740,0.1068614051790123,0.0012785978274203,0.1068614051790123,0.0012785978274203
06-25-2021,397.81,483.37,12.0,5.0,247.0,63.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,61951,740,61951,740,0.1070411000088119,0.0012785978274203,0.1070411000088119,0.0012785978274203
06-26-2021,393.84,481.15,14.0,5.0,278.0,69.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000002852743,1.5994396351637044e-05,0.0250000002852743,1.5994396351637044e-05,0.025,1e-05,0.025,1e-05,578759,61951,740,62000,740,0.1070411000088119,0.0012785978274203,0.107125763919006,0.0012785978274203
06-27-2021,376.75,357.65,26.0,6.0,253.0,68.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000003370888,1.7287519334941187e-05,0.0250000003365172,1.727639991564454e-05,0.025,1e-05,0.025,1e-05,578759,61951,740,62049,740,0.1070411000088119,0.0012785978274203,0.1072104278292,0.0012785978274203
06-28-2021,363.0,410.41,25.0,13.0,310.0,66.0,-28.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000003775873,1.8365593448271072e-05,0.0250000003763853,1.834198934506354e-05,0.025,1e-05,0.025,1e-05,578759,62099,740,62099,740,0.107296819574296,0.0012785978274203,0.107296819574296,0.0012785978274203
06-29-2021,348.54,410.92,23.0,8.0,284.0,49.0,-27.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000004069592,1.919620781063793e-05,0.0250000004069592,1.919620781063793e-05,0.025,1e-05,0.025,1e-05,578759,62195,747,62195,747,0.1074626917248803,0.0012906926717338,0.1074626917248803,0.0012906926717338
06-30-2021,365.72,461.49,24.0,13.0,288.0,54.0,-28.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,62290,747,62290,747,0.1076268360405626,0.0012906926717338,0.1076268360405626,0.0012906926717338
07-01-2021,389.83,454.71,26.0,20.0,276.0,65.0,-28.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,62353,747,62353,747,0.1077356896393835,0.0012906926717338,0.1077356896393835,0.0012906926717338
07-02-2021,425.24,497.27,17.0,22.0,299.0,81.0,-29.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,62445,747,62445,747,0.1078946504503601,0.0012906926717338,0.1078946504503601,0.0012906926717338
07-03-2021,375.64,460.9,14.0,22.0,329.0,65.0,-15.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,62445,747,62494,747,0.1078946504503601,0.0012906926717338,0.1079793143605542,0.0012906926717338
07-04-2021,326.69,409.42,22.0,18.0,397.0,42.0,-13.0,-7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001496009,1.1405732759219048e-05,0.0250000001496009,1.1405732759219048e-05,578759,62445,747,62543,747,0.1078946504503601,0.0012906926717338,0.1080639782707482,0.0012906926717338
07-05-2021,384.37,399.23,23.0,15.0,327.0,74.0,-63.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000002583412,1.547242082185264e-05,0.0250000002571693,1.5449686816260908e-05,0.0250000001943792,1.1912998114126028e-05,0.0250000001943792,1.1912998114126028e-05,578759,62445,747,62592,747,0.1078946504503601,0.0012906926717338,0.1081486421809423,0.0012906926717338
07-06-2021,366.71,452.15,29.0,18.0,304.0,45.0,-26.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000002856357,1.6356867604752694e-05,0.0250000002856357,1.6356867604752694e-05,0.0250000002356182,1.239596883995695e-05,0.0250000002346047,1.2386748515637731e-05,578759,62642,751,62642,751,0.1082350339260383,0.0012976040113415,0.1082350339260383,0.0012976040113415
07-07-2021,366.31,439.23,23.0,13.0,299.0,45.0,-28.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000003581135,1.7893611253081204e-05,0.0250000003581135,1.7893611253081204e-05,0.0250000002961065,1.3014590979187722e-05,0.025000000293975,1.2995255772558596e-05,578759,62737,751,62737,751,0.1083991782417206,0.0012976040113415,0.1083991782417206,0.0012976040113415
07-08-2021,387.76,459.74,24.0,15.0,299.0,56.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003468733,1.3556062967850605e-05,0.0250000003470149,1.3557346992384442e-05,578759,62865,751,62865,751,0.1086203411091663,0.0012976040113415,0.1086203411091663,0.0012976040113415
07-09-2021,410.31,490.83,14.0,11.0,267.0,69.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001046107,1.1057114073560667e-05,0.0250000001046107,1.1057114073560667e-05,578759,62966,751,62966,751,0.1087948524342602,0.0012976040113415,0.1087948524342602,0.0012976040113415
07-10-2021,394.28,491.26,17.0,9.0,308.0,69.0,-9.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001460559,1.1531092073953854e-05,0.0250000001460559,1.1531092073953854e-05,578759,62966,751,63023,751,0.1087948524342602,0.0012976040113415,0.1088933390236696,0.0012976040113415
07-11-2021,373.42,371.47,30.0,10.0,270.0,65.0,-6.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000183001,1.1970959723083047e-05,0.025000000183001,1.1970959723083047e-05,578759,62966,751,63080,751,0.1087948524342602,0.0012976040113415,0.108991825613079,0.0012976040113415
07-12-2021,357.35,432.15,27.0,18.0,309.0,60.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002148006,1.236791798124484e-05,0.0250000002148006,1.236791798124484e-05,578759,63138,751,63138,751,0.1090920400373903,0.0012976040113415,0.1090920400373903,0.0012976040113415
07-13-2021,348.03,434.58,26.0,12.0,275.0,49.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000244639,1.274868415892924e-05,0.0250000002437792,1.2740690295059591e-05,578759,63235,760,63235,760,0.1092596400228765,0.0013131545254587,0.1092596400228765,0.0013131545254587
07-14-2021,366.28,482.64,25.0,12.0,292.0,48.0,-28.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003242787,1.3482752187372512e-05,0.02500000032244,1.34658529596272e-05,578759,63331,760,63331,760,0.1094255121734608,0.0013131545254587,0.1094255121734608,0.0013131545254587
07-15-2021,388.38,469.42,29.0,16.0,293.0,61.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003936237,1.4139312572581651e-05,0.0250000003936237,1.4139312572581651e-05,578759,63455,760,63455,760,0.1096397637012988,0.0013131545254587,0.1096397637012988,0.0013131545254587
07-16-2021,416.34,524.61,17.0,13.0,283.0,65.0,-25.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,63523,760,63523,760,0.1097572564746293,0.0013131545254587,0.1097572564746293,0.0013131545254587
07-17-2021,404.49,516.33,17.0,13.0,292.0,68.0,-11.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,63523,760,63584,760,0.1097572564746293,0.0013131545254587,0.1098626544036464,0.0013131545254587
07-18-2021,386.33,386.4,33.0,15.0,280.0,66.0,-7.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,63523,760,63645,760,0.1097572564746293,0.0013131545254587,0.1099680523326635,0.0013131545254587
07-19-2021,365.03,435.95,28.0,21.0,293.0,61.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000970489,1.1000069990348064e-05,0.0250000000970489,1.1000069990348064e-05,578759,63709,760,63709,760,0.1100786337663863,0.0013131545254587,0.1100786337663863,0.0013131545254587
07-20-2021,362.72,436.08,27.0,14.0,271.0,50.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000002590646,1.5496752351131083e-05,0.0250000002572224,1.5460970526904842e-05,0.025000000139321,1.1476741065322183e-05,0.0250000001384275,1.1468507459423768e-05,578759,63840,766,63840,766,0.1103049801385378,0.0013235215348703,0.1103049801385378,0.0013235215348703
07-21-2021,380.7,468.14,24.0,13.0,284.0,54.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002123332,1.2174272335562529e-05,0.0250000002104219,1.215681645228612e-05,578759,63988,766,63988,766,0.1105606997040218,0.0013235215348703,0.1105606997040218,0.0013235215348703
07-22-2021,398.05,459.83,26.0,15.0,283.0,64.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002752722,1.2796746622739578e-05,0.0250000002752722,1.2796746622739578e-05,578759,64141,766,64141,766,0.1108250584440155,0.0013235215348703,0.1108250584440155,0.0013235215348703
07-23-2021,463.43,593.01,16.0,11.0,289.0,79.0,-24.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000002546188,1.5100561465160048e-05,0.0250000002546188,1.5100561465160048e-05,0.0250000003329442,1.338437265218288e-05,0.0250000003329442,1.338437265218288e-05,578759,64251,766,64251,766,0.1110151202832267,0.0013235215348703,0.1110151202832267,0.0013235215348703
07-24-2021,458.95,676.25,18.0,12.0,304.0,83.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000003071137,1.6451383265288598e-05,0.0250000003071137,1.6451383265288598e-05,0.025,1e-05,0.025,1e-05,578759,64251,766,64317,766,0.1110151202832267,0.0013235215348703,0.1111291573867533,0.0013235215348703
07-25-2021,441.46,478.25,32.0,14.0,280.0,74.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000003488275,1.7614623548451704e-05,0.0250000003480263,1.759896744175965e-05,0.025000000090036,1.0870526807448412e-05,0.025000000090036,1.0870526807448412e-05,578759,64251,766,64383,766,0.1110151202832267,0.0013235215348703,0.11124319449028,0.0013235215348703
07-26-2021,397.73,482.47,31.0,18.0,304.0,67.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000003805388,1.857100981331545e-05,0.0250000003788735,1.8538037018048757e-05,0.0250000001306254,1.133378661037217e-05,0.0250000001306254,1.133378661037217e-05,578759,64451,766,64451,766,0.1113606872636105,0.0013235215348703,0.1113606872636105,0.0013235215348703
07-27-2021,373.16,469.25,28.0,13.0,280.0,54.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000004016265,1.92732979076351e-05,0.0250000004016265,1.92732979076351e-05,0.0250000001684323,1.177842662386038e-05,0.0250000001674629,1.1769496263564615e-05,578759,64623,776,64623,776,0.1116578748667407,0.0013407998838894,0.1116578748667407,0.0013407998838894
07-28-2021,384.7,502.73,26.0,12.0,268.0,55.0,-30.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002603923,1.26129572934511e-05,0.0250000002582877,1.2593849684981348e-05,578759,64623,776,64789,776,0.1116578748667407,0.0013407998838894,0.1119446954604593,0.0013407998838894
07-29-2021,402.7,540.09,24.0,13.0,268.0,63.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003405178,1.3363030783451028e-05,0.0250000003405178,1.3363030783451028e-05,578759,64955,776,64955,776,0.1122315160541779,0.0013407998838894,0.1122315160541779,0.0013407998838894
07-30-2021,434.15,529.77,17.0,10.0,249.0,75.0,-24.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,578759,65127,776,65127,776,0.1125287036573081,0.0013407998838894,0.1125287036573081,0.0013407998838894
07-31-2021,436.68,604.9,21.0,11.0,255.0,84.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000002731475,1.5066523082398852e-05,0.0250000002731475,1.5066523082398852e-05,0.025,1e-05,0.025,1e-05,578759,65127,776,65239,776,0.1125287036573081,0.0013407998838894,0.1127222211663231,0.0013407998838894
08-01-2021,406.71,394.97,33.0,14.0,259.0,78.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000003374374,1.6649759848710698e-05,0.0250000003365994,1.663405228543893e-05,0.0250000001453771,1.1231052784067154e-05,0.0250000001453771,1.1231052784067154e-05,578759,65127,776,65351,776,0.1125287036573081,0.0013407998838894,0.112915738675338,0.0013407998838894
08-02-2021,359.88,417.14,29.0,21.0,275.0,77.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000003877743,1.800666609712106e-05,0.0250000003859912,1.7972736555330843e-05,0.0250000001983697,1.1808770244605611e-05,0.0250000001983697,1.1808770244605611e-05,578759,65467,776,65467,776,0.1131161675239607,0.0013407998838894,0.1131161675239607,0.0013407998838894
08-03-2021,349.42,421.54,30.0,18.0,252.0,64.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000004235007,1.908717902240045e-05,0.0250000004235007,1.908717902240045e-05,0.0250000002473069,1.2361095340379748e-05,0.0250000002462747,1.2351797446140162e-05,578759,65704,786,65704,786,0.1135256643957156,0.0013580782329086,0.1135256643957156,0.0013580782329086
08-04-2021,366.55,441.92,24.0,12.0,271.0,61.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003487289,1.3294570488120443e-05,0.0250000003464823,1.3274585139549538e-05,578759,65953,786,65953,786,0.1139558952862936,0.0013580782329086,0.1139558952862936,0.0013580782329086
08-05-2021,375.95,448.96,25.0,16.0,273.0,70.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000003262806,1.6011190296339474e-05,0.0250000003262806,1.6011190296339474e-05,0.0250000004407823,1.4169736013821036e-05,0.0250000004371663,1.4137811716196308e-05,578759,66200,786,66200,786,0.1143826705070677,0.0013580782329086,0.1143826705070677,0.0013580782329086
08-06-2021,402.85,496.93,13.0,9.0,238.0,79.0,-24.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000004279159,1.8259479667419275e-05,0.0250000004279159,1.8259479667419275e-05,0.0250000002952873,1.2599028656757467e-05,0.0250000002952873,1.2599028656757467e-05,578759,66453,786,66453,786,0.1148198127372533,0.0013580782329086,0.1148198127372533,0.0013580782329086
08-07-2021,384.61,450.23,16.0,11.0,271.0,81.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000005093276,2.0224097497537565e-05,0.0250000005093276,2.0224097497537565e-05,0.0250000003679583,1.334333469194236e-05,0.0250000003679583,1.334333469194236e-05,578759,66453,786,66644,786,0.1148198127372533,0.0013580782329086,0.1151498292035199,0.0013580782329086
08-08-2021,370.99,365.88,27.0,13.0,260.0,76.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025000000574807,2.1938902866681777e-05,0.0250000005736343,2.191678042610228e-05,0.0250000004320411,1.402783485265808e-05,0.0250000004320411,1.402783485265808e-05,578759,66453,786,66835,786,0.1148198127372533,0.0013580782329086,0.1154798456697865,0.0013580782329086
08-09-2021,342.89,394.71,26.0,20.0,290.0,69.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000006253904,2.337914925165765e-05,0.0250000006229308,2.333206405679094e-05,0.0250000004895354,1.466629368708468e-05,0.0250000004895354,1.466629368708468e-05,578759,67026,786,67026,786,0.1158098621360531,0.0013580782329086,0.1158098621360531,0.0013580782329086
08-10-2021,342.03,396.67,27.0,18.0,274.0,61.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000006598393,2.447590721457393e-05,0.0250000006598393,2.447590721457393e-05,0.0250000005430261,1.527791970246037e-05,0.0250000005415297,1.526467530755996e-05,578759,67326,793,67326,793,0.116328212606629,0.0013701730772221,0.116328212606629,0.0013701730772221
08-11-2021,350.38,431.64,22.0,15.0,282.0,63.0,-28.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006307077,1.6135116061423148e-05,0.0250000006275352,1.6107168828526666e-05,578759,67582,793,67582,793,0.1167705383415203,0.0013701730772221,0.1167705383415203,0.0013701730772221
08-12-2021,358.34,428.02,21.0,15.0,268.0,72.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000002490692,1.4731639047581024e-05,0.0250000002470901,1.469452199092722e-05,0.0250000007048583,1.6888723600166824e-05,0.0250000007048583,1.6888723600166824e-05,578759,67957,793,67957,793,0.1174184764297401,0.0013701730772221,0.1174184764297401,0.0013701730772221
08-13-2021,374.66,463.37,12.0,12.0,244.0,77.0,-24.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000003208728,1.6426345651974834e-05,0.0250000003208728,1.6426345651974834e-05,0.0250000002751143,1.2374491002641623e-05,0.0250000002751143,1.2374491002641623e-05,578759,68272,793,68272,793,0.1179627444238448,0.0013701730772221,0.1179627444238448,0.0013701730772221
08-14-2021,362.42,432.62,11.0,11.0,256.0,78.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000003785362,1.7910644418718237e-05,0.0250000003785362,1.7910644418718237e-05,0.0250000003366251,1.304412463559947e-05,0.0250000003366251,1.304412463559947e-05,578759,68272,793,68495,793,0.1179627444238448,0.0013701730772221,0.1183480516069728,0.0013701730772221
08-15-2021,339.85,318.21,23.0,9.0,217.0,69.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000004251431,1.9205410997227635e-05,0.0250000004234749,1.9173026763364085e-05,0.0250000003905401,1.365927673024109e-05,0.0250000003905401,1.365927673024109e-05,578759,68272,793,68718,793,0.1179627444238448,0.0013701730772221,0.1187333587901008,0.0013701730772221
08-16-2021,311.94,385.67,21.0,14.0,254.0,57.0,-27.0,1.0,0.025,1e-05,0.025,1e-05,0.025000000460657,2.027296934679948e-05,0.0250000004571896,2.0204738901987886e-05,0.0250000004393475,1.4238474262059934e-05,0.0250000004393475,1.4238474262059934e-05,578759,68944,793,68944,793,0.1191238494779346,0.0013701730772221,0.1191238494779346,0.0013701730772221
08-17-2021,302.66,371.77,21.0,11.0,225.0,50.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000004818132,2.101053165582953e-05,0.0250000004818132,2.101053165582953e-05,0.0250000004839921,1.478690471587974e-05,0.0250000004824727,1.4773315304969765e-05,578759,69356,809,69356,809,0.1198357174575255,0.0013978184356528,0.1198357174575255,0.0013978184356528
08-18-2021,305.0,374.63,17.0,8.0,194.0,42.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006141543,1.5955437289616957e-05,0.0250000006108281,1.5926132052616403e-05,578759,69844,809,69844,809,0.1206789008896622,0.0013978184356528,0.1206789008896622,0.0013978184356528
