date,West Virginia-apple-driving,West Virginia-apple-walking,West Virginia-google-retail_and_recreation,West Virginia-google-grocery_and_pharmacy,West Virginia-google-parks,West Virginia-google-transit_stations,West Virginia-google-workplaces,West Virginia-google-residential,West Virginia-jh_beta_7,West Virginia-jh_gamma_7,West Virginia-cdc_beta_7,West Virginia-cdc_gamma_7,West Virginia-jh_beta_14,West Virginia-jh_gamma_14,West Virginia-cdc_beta_14,West Virginia-cdc_gamma_14,West Virginia-jh_beta_30,West Virginia-jh_gamma_30,West Virginia-cdc_beta_30,West Virginia-cdc_gamma_30,West Virginia-census_pop,West Virginia-jh_confirmed,West Virginia-jh_death,West Virginia-cdc_confirmed,West Virginia-cdc_death,West Virginia-jh_confirmed_ratio,West Virginia-jh_death_ratio,West Virginia-cdc_confirmed_ratio,West Virginia-cdc_death_ratio
04-14-2021,140.23,117.3,1.0,2.0,6.0,0.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000024961588,6.067996532744761e-05,0.0250000024961588,6.067996532744761e-05,0.0250000037480312,4.395651552452752e-05,0.0250000037480312,4.395651552452752e-05,1792147,147203,2756,147203,2756,0.0821377933841364,0.0015378202792516,0.0821377933841364,0.0015378202792516
04-15-2021,151.08,121.63,0.0,3.0,13.0,2.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000015143844,3.963929398806389e-05,0.0250000015143844,3.963929398806389e-05,0.0250000038764041,4.5331028756574565e-05,0.0250000038764041,4.5331028756574565e-05,1792147,147596,2772,147596,2772,0.082357083431214,0.0015467481183184,0.082357083431214,0.0015467481183184
04-16-2021,171.56,145.48,-6.0,-2.0,21.0,1.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000015250156,3.9613446459146686e-05,0.0250000015250156,3.9613446459146686e-05,0.0250000036496469,4.309927910024638e-05,0.0250000036496469,4.309927910024638e-05,1792147,148071,2777,148071,2777,0.0826221286535088,0.0015495380680267,0.0826221286535088,0.0015495380680267
04-17-2021,163.84,151.18,-1.0,3.0,75.0,9.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000015870094,4.08292398653747e-05,0.0250000015870094,4.08292398653747e-05,0.0250000033121305,3.977766721440359e-05,0.0250000033121305,3.977766721440359e-05,1792147,148517,2780,148517,2780,0.0828709921674951,0.0015512120378518,0.0828709921674951,0.0015512120378518
04-18-2021,135.09,105.2,7.0,10.0,79.0,17.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025000001625486,4.172280621310716e-05,0.025000001625486,4.172280621310716e-05,0.0250000033377677,4.00866200219088e-05,0.0250000033377677,4.00866200219088e-05,1792147,148887,2785,148887,2785,0.0830774484459143,0.0015540019875601,0.0830774484459143,0.0015540019875601
04-19-2021,141.12,120.12,1.0,7.0,41.0,3.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000017526586,4.458784792085469e-05,0.0250000017526586,4.458784792085469e-05,0.0250000026927945,3.375396396259966e-05,0.0250000026927945,3.375396396259966e-05,1792147,149147,2785,149147,2785,0.0832225258307493,0.0015540019875601,0.0832225258307493,0.0015540019875601
04-20-2021,142.93,121.78,6.0,11.0,55.0,2.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000018731759,4.752893018354343e-05,0.0250000018731759,4.752893018354343e-05,0.0250000028308063,3.5239510000003863e-05,0.0250000028308063,3.5239510000003863e-05,1792147,149462,2789,149462,2789,0.0833982926623764,0.0015562339473268,0.0833982926623764,0.0015562339473268
04-21-2021,138.45,111.3,-4.0,0.0,-2.0,-2.0,-21.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000016635843,4.323966059856963e-05,0.0250000016635843,4.323966059856963e-05,0.0250000028048673,3.5109583745855004e-05,0.0250000028048673,3.5109583745855004e-05,1792147,149888,2800,149888,2800,0.0836359963775293,0.0015623718366852,0.0836359963775293,0.0015623718366852
04-22-2021,150.88,119.29,-3.0,3.0,10.0,1.0,-19.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013648107,3.66501141984061e-05,0.0250000013648107,3.66501141984061e-05,0.0250000027956618,3.509227223987047e-05,0.0250000027956618,3.509227223987047e-05,1792147,150288,2808,150288,2808,0.0838591923541986,0.0015668357562186,0.0838591923541986,0.0015668357562186
04-23-2021,176.95,149.15,-6.0,-1.0,33.0,2.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000011458283,3.1686257570280454e-05,0.0250000011458283,3.1686257570280454e-05,0.0250000029218666,3.6404478748249295e-05,0.0250000029218666,3.6404478748249295e-05,1792147,150693,2813,150693,2813,0.0840851782805763,0.001569625705927,0.0840851782805763,0.001569625705927
04-24-2021,162.05,150.11,-3.0,3.0,55.0,2.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000012783099,3.446013202302107e-05,0.0250000012783099,3.446013202302107e-05,0.0250000029104371,3.636186221673094e-05,0.0250000029104371,3.636186221673094e-05,1792147,151068,2817,151068,2817,0.0842944245087038,0.0015718576656937,0.0842944245087038,0.0015718576656937
04-25-2021,139.07,102.29,4.0,8.0,67.0,14.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000013006956,3.496595820362468e-05,0.0250000013006956,3.496595820362468e-05,0.0250000029179594,3.652373675046037e-05,0.0250000029179594,3.652373675046037e-05,1792147,151382,2821,151382,2821,0.0844696333503892,0.0015740896254604,0.0844696333503892,0.0015740896254604
04-26-2021,143.28,118.92,1.0,7.0,48.0,3.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000013776142,3.675675876231003e-05,0.0250000013776142,3.675675876231003e-05,0.0250000029440432,3.6883919984776754e-05,0.0250000029440432,3.6883919984776754e-05,1792147,151671,2821,151671,2821,0.0846308924435328,0.0015740896254604,0.0846308924435328,0.0015740896254604
04-27-2021,148.56,124.68,5.0,11.0,65.0,5.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000015168991,4.014305702680364e-05,0.0250000015168991,4.014305702680364e-05,0.0250000029780502,3.7366014169939264e-05,0.0250000029780502,3.7366014169939264e-05,1792147,151848,2662,151848,2662,0.0847296566632089,0.0014853692247343,0.0847296566632089,0.0014853692247343
04-28-2021,147.46,122.45,3.0,6.0,46.0,3.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000005060672,2.5619593759685367e-05,0.0250000005060672,2.5619593759685367e-05,0.0250000025764825,3.484343723428852e-05,0.0250000025764825,3.484343723428852e-05,1792147,152301,2673,152301,2673,0.084982426106787,0.0014915071140927,0.084982426106787,0.0014915071140927
04-29-2021,153.17,126.22,0.0,4.0,10.0,-1.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000021986059,3.228419154280897e-05,0.0250000021986059,3.228419154280897e-05,1792147,152733,2674,152733,2674,0.0852234777615898,0.0014920651040344,0.0852234777615898,0.0014920651040344
04-30-2021,181.25,158.13,-1.0,4.0,32.0,5.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000018954404,3.029558052146692e-05,0.0250000018954404,3.029558052146692e-05,1792147,153128,2679,153128,2679,0.0854438837885508,0.0014948550537428,0.0854438837885508,0.0014948550537428
05-01-2021,175.76,159.95,4.0,13.0,126.0,16.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007488167,1.9710613541635743e-05,0.0250000007488167,1.9710613541635743e-05,1792147,153498,2679,153498,2679,0.0856503400669699,0.0014948550537428,0.0856503400669699,0.0014948550537428
05-02-2021,142.36,105.52,11.0,17.0,123.0,22.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003662669,1.660115112520911e-05,0.0250000003662669,1.660115112520911e-05,1792147,153918,2686,153918,2686,0.0858846958424727,0.0014987609833345,0.0858846958424727,0.0014987609833345
05-03-2021,140.96,114.35,2.0,9.0,12.0,1.0,-20.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000712296,1.4185321285485762e-05,0.0250000000712296,1.4185321285485762e-05,1792147,154207,2686,154207,2686,0.0860459549356163,0.0014987609833345,0.0860459549356163,0.0014987609833345
05-04-2021,143.19,123.49,5.0,12.0,30.0,-2.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0249999997901964,1.1804558509280896e-05,0.0249999997901964,1.1804558509280896e-05,1792147,154551,2695,154551,2695,0.0862379034755519,0.0015037828928095,0.0862379034755519,0.0015037828928095
05-05-2021,145.87,127.5,2.0,6.0,15.0,-1.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,154956,2707,154956,2707,0.0864638894019296,0.0015104787721096,0.0864638894019296,0.0015104787721096
05-06-2021,158.3,131.66,2.0,10.0,41.0,6.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,155341,2713,155341,2713,0.0866787155294738,0.0015138267117596,0.0866787155294738,0.0015138267117596
05-07-2021,178.12,144.75,-4.0,3.0,17.0,-1.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,155680,2719,155680,2719,0.0868678741197011,0.0015171746514097,0.0868678741197011,0.0015171746514097
05-08-2021,173.48,153.7,5.0,17.0,89.0,12.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,156001,2726,156001,2726,0.0870469888909782,0.0015210805810014,0.0870469888909782,0.0015210805810014
05-09-2021,125.68,95.1,10.0,17.0,46.0,12.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,156406,2726,156406,2726,0.0872729748173559,0.0015210805810014,0.0872729748173559,0.0015210805810014
05-10-2021,146.67,113.45,-2.0,9.0,33.0,5.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,156617,2729,156617,2729,0.087390710695049,0.0015227545508264,0.087390710695049,0.0015227545508264
05-11-2021,146.59,122.8,3.0,19.0,43.0,3.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,156875,2734,156875,2734,0.0875346721000007,0.0015255445005348,0.0875346721000007,0.0015255445005348
05-12-2021,148.77,128.36,0.0,11.0,39.0,5.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000013327842,3.602365162641167e-05,0.0250000013327842,3.602365162641167e-05,0.025,1e-05,0.025,1e-05,1792147,157215,2748,157215,2748,0.0877243886801696,0.0015333563597182,0.0877243886801696,0.0015333563597182
05-13-2021,161.18,126.07,1.0,8.0,46.0,7.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000011841516,3.249469061491946e-05,0.0250000011841516,3.249469061491946e-05,0.025,1e-05,0.025,1e-05,1792147,157626,2751,157626,2751,0.0879537225461973,0.0015350303295432,0.0879537225461973,0.0015350303295432
05-14-2021,185.82,154.31,-4.0,3.0,55.0,8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000013531876,3.613285344021037e-05,0.0250000013531876,3.613285344021037e-05,0.025,1e-05,0.025,1e-05,1792147,157923,2756,157923,2756,0.0881194455588743,0.0015378202792516,0.0881194455588743,0.0015378202792516
05-15-2021,181.19,161.02,1.0,13.0,142.0,22.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000013801648,3.674157874107051e-05,0.0250000013801648,3.674157874107051e-05,0.025,1e-05,0.025,1e-05,1792147,158230,2757,158230,2757,0.088290748470968,0.0015383782691933,0.088290748470968,0.0015383782691933
05-16-2021,146.54,109.64,6.0,13.0,86.0,24.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000015454218,4.061716598143864e-05,0.0250000015454218,4.061716598143864e-05,0.025,1e-05,0.025,1e-05,1792147,158468,2761,158468,2761,0.0884235500770863,0.00154061022896,0.0884235500770863,0.00154061022896
05-17-2021,147.44,114.25,-1.0,8.0,29.0,4.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000014638784,3.91055058925094e-05,0.0250000014638784,3.91055058925094e-05,0.025,1e-05,0.025,1e-05,1792147,158643,2762,158643,2762,0.0885211983168791,0.0015411682189016,0.0885211983168791,0.0015411682189016
05-18-2021,150.78,123.91,5.0,15.0,59.0,6.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000015954011,4.23851549609652e-05,0.0250000015954011,4.23851549609652e-05,0.025,1e-05,0.025,1e-05,1792147,158888,2763,158888,2763,0.0886579058525891,0.0015417262088433,0.0886579058525891,0.0015417262088433
05-19-2021,153.5,119.02,3.0,10.0,61.0,4.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000013953081,3.845251382385488e-05,0.0250000013953081,3.845251382385488e-05,0.025,1e-05,0.025,1e-05,1792147,159149,2767,159149,2767,0.0888035412273658,0.00154395816861,0.0888035412273658,0.00154395816861
05-20-2021,163.29,132.57,3.0,12.0,59.0,8.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025000001093692,3.2168072411979185e-05,0.025000001093692,3.2168072411979185e-05,0.025,1e-05,0.025,1e-05,1792147,159450,2769,159450,2769,0.0889714961998095,0.0015450741484933,0.0889714961998095,0.0015450741484933
05-21-2021,188.25,156.81,-3.0,7.0,65.0,8.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000009874651,3.016370404092917e-05,0.0250000009874651,3.016370404092917e-05,0.025,1e-05,0.025,1e-05,1792147,159735,2772,159735,2772,0.0891305233331864,0.0015467481183184,0.0891305233331864,0.0015467481183184
05-22-2021,183.42,154.46,-2.0,14.0,142.0,17.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000008789967,2.8052784556994453e-05,0.0250000008789967,2.8052784556994453e-05,0.025,1e-05,0.025,1e-05,1792147,159735,2772,159940,2772,0.0891305233331864,0.0015467481183184,0.0892449112712294,0.0015467481183184
05-23-2021,150.04,109.32,8.0,18.0,128.0,27.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000007134608,2.4778025611854386e-05,0.0250000007134608,2.4778025611854386e-05,0.025,1e-05,0.025,1e-05,1792147,159735,2772,160145,2772,0.0891305233331864,0.0015467481183184,0.0893592992092724,0.0015467481183184
05-24-2021,153.35,124.62,-1.0,8.0,31.0,5.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000007726164,2.6486200010792732e-05,0.0250000007726164,2.6486200010792732e-05,0.025,1e-05,0.025,1e-05,1792147,160354,2775,160354,2775,0.0894759191070821,0.0015484220881434,0.0894759191070821,0.0015484220881434
05-25-2021,155.26,124.93,6.0,15.0,60.0,3.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000007335301,2.5893273348579494e-05,0.0250000007335301,2.5893273348579494e-05,0.025,1e-05,0.025,1e-05,1792147,160587,2782,160587,2782,0.089605930763492,0.0015523280177351,0.089605930763492,0.0015523280177351
05-26-2021,156.19,124.18,4.0,11.0,47.0,8.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025000000658748,2.4185725058542875e-05,0.025000000658748,2.4185725058542875e-05,0.025,1e-05,0.025,1e-05,1792147,160777,2788,160777,2788,0.0897119488524099,0.0015556759573851,0.0897119488524099,0.0015556759573851
05-27-2021,174.24,133.5,7.0,15.0,72.0,15.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1792147,161046,2792,161046,2792,0.0898620481467201,0.0015579079171518,0.0898620481467201,0.0015579079171518
05-28-2021,205.74,155.07,-2.0,8.0,45.0,24.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014062289,2.3368570599171188e-05,0.0250000014062289,2.3368570599171188e-05,1792147,161287,2792,161287,2792,0.0899965237226633,0.0015579079171518,0.0899965237226633,0.0015579079171518
05-29-2021,175.28,139.23,-1.0,15.0,106.0,26.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012128565,2.1504059543722406e-05,0.0250000012128565,2.1504059543722406e-05,1792147,161287,2792,161429,2792,0.0899965237226633,0.0015579079171518,0.0900757582943809,0.0015579079171518
05-30-2021,147.76,109.59,6.0,17.0,127.0,12.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000001249093,2.1967267205968908e-05,0.025000001249093,2.1967267205968908e-05,1792147,161287,2792,161571,2792,0.0899965237226633,0.0015579079171518,0.0901549928660986,0.0015579079171518
05-31-2021,153.46,102.93,-8.0,6.0,118.0,5.0,-66.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011837578,2.142011185801002e-05,0.0250000011837578,2.142011185801002e-05,1792147,161287,2792,161713,2792,0.0899965237226633,0.0015579079171518,0.0902342274378162,0.0015579079171518
06-01-2021,161.33,132.7,10.0,20.0,68.0,12.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012297744,2.2003209262402463e-05,0.0250000012297744,2.2003209262402463e-05,1792147,161858,2797,161858,2797,0.0903151359793588,0.0015606978668602,0.0903151359793588,0.0015606978668602
06-02-2021,160.65,128.06,5.0,12.0,49.0,10.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011165454,2.094955004438644e-05,0.0250000011165454,2.094955004438644e-05,1792147,161967,2800,161967,2800,0.0903759568830012,0.0015623718366852,0.0903759568830012,0.0015623718366852
06-03-2021,171.87,130.54,7.0,14.0,37.0,14.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011702939,2.156112464855596e-05,0.0250000011702939,2.156112464855596e-05,1792147,162111,2807,162111,2807,0.0904563074346021,0.0015662777662769,0.0904563074346021,0.0015662777662769
06-04-2021,200.55,161.1,1.0,10.0,76.0,21.0,-22.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010234036,2.010487959566218e-05,0.0250000010234036,2.010487959566218e-05,1792147,162232,2813,162232,2813,0.0905238242175446,0.001569625705927,0.0905238242175446,0.001569625705927
06-05-2021,197.28,160.79,0.0,19.0,170.0,37.0,-7.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008139539,1.7985853651896487e-05,0.0250000008139539,1.7985853651896487e-05,1792147,162232,2813,162334,2813,0.0905238242175446,0.001569625705927,0.0905807391915953,0.001569625705927
06-06-2021,162.79,115.79,10.0,21.0,153.0,43.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000737464,1.722640260635167e-05,0.025000000737464,1.722640260635167e-05,1792147,162232,2813,162436,2813,0.0905238242175446,0.001569625705927,0.090637654165646,0.001569625705927
06-07-2021,163.03,130.1,3.0,13.0,51.0,12.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006548985,1.6421181840260972e-05,0.0250000006548985,1.6421181840260972e-05,1792147,162540,2821,162540,2821,0.09069568511958,0.0015740896254604,0.09069568511958,0.0015740896254604
06-08-2021,161.41,135.96,6.0,16.0,63.0,9.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025000000505465,2.012244818176381e-05,0.025000000505465,2.012244818176381e-05,0.0250000005625979,1.5471863613715532e-05,0.0250000005625979,1.5471863613715532e-05,1792147,162636,2822,162636,2822,0.0907492521539806,0.001574647615402,0.0907492521539806,0.001574647615402
06-09-2021,164.04,131.16,3.0,10.0,40.0,11.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006260264,1.6110957505517602e-05,0.0250000006260264,1.6110957505517602e-05,1792147,162726,2846,162726,2846,0.0907994712487312,0.0015880393740022,0.0907994712487312,0.0015880393740022
06-10-2021,177.24,136.49,3.0,10.0,43.0,13.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006727851,1.641968418054321e-05,0.0250000006727851,1.641968418054321e-05,1792147,162845,2848,162845,2848,0.0908658720517903,0.0015891553538855,0.0908658720517903,0.0015891553538855
06-11-2021,206.61,158.18,-6.0,3.0,37.0,17.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006669343,1.6224699517525955e-05,0.0250000006669343,1.6224699517525955e-05,1792147,162939,2849,162939,2849,0.0909183231063076,0.0015897133438272,0.0909183231063076,0.0015897133438272
06-12-2021,207.96,156.13,-2.0,14.0,146.0,45.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025000000701573,2.226954775363386e-05,0.025000000701573,2.226954775363386e-05,0.0250000004461916,1.389058197698141e-05,0.0250000004461916,1.389058197698141e-05,1792147,162939,2849,163007,2849,0.0909183231063076,0.0015897133438272,0.0909562664223414,0.0015897133438272
06-13-2021,163.83,106.59,3.0,13.0,113.0,42.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000008619116,2.586433176957646e-05,0.0250000008619371,2.5865837706439342e-05,0.0250000004671056,1.4040826285052605e-05,0.0250000004671056,1.4040826285052605e-05,1792147,162939,2849,163075,2849,0.0909183231063076,0.0015897133438272,0.0909942097383752,0.0015897133438272
06-14-2021,171.18,141.24,4.0,12.0,67.0,18.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009892005,2.900197982921258e-05,0.0250000009894451,2.901043496834294e-05,0.0250000004344129,1.3682535001138072e-05,0.0250000004344129,1.3682535001138072e-05,1792147,163144,2853,163144,2853,0.0910327110443507,0.0015919453035939,0.0910327110443507,0.0015919453035939
06-15-2021,167.68,132.8,6.0,16.0,71.0,4.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000011168288,3.21330550169336e-05,0.0250000011174866,3.215388453649877e-05,0.0250000004936099,1.425726743028939e-05,0.0250000004936099,1.425726743028939e-05,1792147,163221,2856,163221,2856,0.0910756762698595,0.0015936192734189,0.0910756762698595,0.0015936192734189
06-16-2021,172.41,137.67,5.0,12.0,76.0,8.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000010597513,3.1215167588054286e-05,0.0250000010597513,3.1215167588054286e-05,0.0250000004837386,1.4141821894795912e-05,0.0250000004837386,1.4141821894795912e-05,1792147,163311,2861,163311,2861,0.0911258953646101,0.0015964092231273,0.0911258953646101,0.0015964092231273
06-17-2021,182.8,145.2,5.0,12.0,78.0,11.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000010827179,3.194621438238726e-05,0.0250000010827179,3.194621438238726e-05,0.0250000005457708,1.4748509757117304e-05,0.0250000005457708,1.4748509757117304e-05,1792147,163382,2863,163382,2863,0.0911655126504689,0.0015975252030106,0.0911655126504689,0.0015975252030106
06-18-2021,214.85,165.91,-2.0,7.0,84.0,21.0,-30.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009486286,2.926643965900029e-05,0.0250000009486286,2.926643965900029e-05,0.0250000006027996,1.5323895915738782e-05,0.0250000006027996,1.5323895915738782e-05,1792147,163382,2863,163430,2863,0.0911655126504689,0.0015975252030106,0.0911922961676692,0.0015975252030106
06-19-2021,208.07,154.74,1.0,17.0,132.0,41.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000008246226,2.6936178360618444e-05,0.0250000008246226,2.6936178360618444e-05,0.0250000005832373,1.515362939263384e-05,0.0250000005832373,1.515362939263384e-05,1792147,163382,2863,163478,2863,0.0911655126504689,0.0015975252030106,0.0912190796848696,0.0015975252030106
06-20-2021,161.32,114.27,9.0,21.0,150.0,31.0,-12.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000008945996,2.895964052790825e-05,0.025000000894632,2.896255836433503e-05,0.0250000006005259,1.5383407260377506e-05,0.0250000006005259,1.5383407260377506e-05,1792147,163382,2863,163526,2863,0.0911655126504689,0.0015975252030106,0.0912458632020699,0.0015975252030106
06-21-2021,166.65,134.69,-4.0,5.0,44.0,8.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009468734,3.060514543730978e-05,0.0250000009469948,3.061302161552147e-05,0.0250000005881959,1.533452072459688e-05,0.0250000005881959,1.533452072459688e-05,1792147,163382,2863,163574,2863,0.0911655126504689,0.0015975252030106,0.0912726467192702,0.0015975252030106
06-22-2021,170.27,139.01,4.0,12.0,54.0,6.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000006974666,2.5558263560703008e-05,0.0250000006974666,2.5558263560703008e-05,0.0250000006397619,1.5946671303656272e-05,0.025000000637465,1.592693344473386e-05,1792147,163627,2870,163627,2870,0.0913022201861789,0.0016014311326024,0.0913022201861789,0.0016014311326024
06-23-2021,176.49,150.83,4.0,10.0,76.0,9.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007396286,2.651382008620296e-05,0.0250000007396286,2.651382008620296e-05,0.0250000007015367,1.6625614008342133e-05,0.0250000006967735,1.658452197618984e-05,1792147,163689,2872,163689,2872,0.0913368155625626,0.0016025471124857,0.0913368155625626,0.0016025471124857
06-24-2021,194.47,151.59,4.0,11.0,76.0,12.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006865121,1.6539558082117485e-05,0.0250000006865121,1.6539558082117485e-05,1792147,163744,2876,163744,2876,0.0913675050093547,0.0016047790722524,0.0913675050093547,0.0016047790722524
06-25-2021,223.76,172.12,-2.0,7.0,88.0,21.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005892607,1.5599499664996964e-05,0.0250000005892607,1.5599499664996964e-05,1792147,163804,2876,163804,2876,0.0914009844058551,0.0016047790722524,0.0914009844058551,0.0016047790722524
06-26-2021,215.65,171.7,-2.0,15.0,173.0,38.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005083014,1.48420858938489e-05,0.0250000005083014,1.48420858938489e-05,1792147,163804,2876,163858,2876,0.0914009844058551,0.0016047790722524,0.0914311158627054,0.0016047790722524
06-27-2021,176.66,116.14,8.0,18.0,147.0,44.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004651237,1.4485134421824643e-05,0.0250000004651237,1.4485134421824643e-05,1792147,163804,2876,163912,2876,0.0914009844058551,0.0016047790722524,0.0914612473195558,0.0016047790722524
06-28-2021,175.16,136.51,2.0,11.0,58.0,14.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005056295,1.499063001892836e-05,0.0250000005056295,1.499063001892836e-05,1792147,163967,2878,163967,2878,0.0914919367663478,0.0016058950521357,0.0914919367663478,0.0016058950521357
06-29-2021,175.28,141.64,2.0,11.0,66.0,3.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005479034,1.550625265638505e-05,0.0250000005464212,1.549309801189931e-05,1792147,163992,2879,163992,2879,0.0915058865148896,0.0016064530420774,0.0915058865148896,0.0016064530420774
