date,North Carolina-apple-driving,North Carolina-apple-walking,North Carolina-google-retail_and_recreation,North Carolina-google-grocery_and_pharmacy,North Carolina-google-parks,North Carolina-google-transit_stations,North Carolina-google-workplaces,North Carolina-google-residential,North Carolina-jh_beta_7,North Carolina-jh_gamma_7,North Carolina-cdc_beta_7,North Carolina-cdc_gamma_7,North Carolina-jh_beta_14,North Carolina-jh_gamma_14,North Carolina-cdc_beta_14,North Carolina-cdc_gamma_14,North Carolina-jh_beta_30,North Carolina-jh_gamma_30,North Carolina-cdc_beta_30,North Carolina-cdc_gamma_30,North Carolina-census_pop,North Carolina-jh_confirmed,North Carolina-jh_death,North Carolina-cdc_confirmed,North Carolina-cdc_death,North Carolina-jh_confirmed_ratio,North Carolina-jh_death_ratio,North Carolina-cdc_confirmed_ratio,North Carolina-cdc_death_ratio
01-01-2021,89.14,99.29,-44.0,-32.0,-34.0,-59.0,-73.0,25.0,0.025,1e-05,0.0250000003649192,2.329445046183516e-05,0.0250000014609881,3.677525995353769e-05,0.0250000024634139,5.514938890671537e-05,0.0249999769199782,9.731390294561366e-05,0.0249999443111671,0.0001218333025846,10488084,539545,6748,582461,7977,0.0514436192540029,0.000643396830155,0.0555355010505255,0.0007605774324461
01-02-2021,122.01,146.74,-21.0,-10.0,13.0,-25.0,-19.0,7.0,0.025,1e-05,0.0250000003778879,2.3810711119167265e-05,0.0250000014268949,3.613840331596878e-05,0.025000002550696,5.6766105109429154e-05,0.0249999775639785,9.280952248217684e-05,0.0249999342037034,0.000123058221609,10488084,558437,6892,585879,8093,0.0532449015473178,0.0006571266973071,0.0558613947027884,0.0007716376032076
01-03-2021,97.14,103.65,-21.0,-12.0,-18.0,-24.0,-17.0,6.0,0.025,1e-05,0.0250000003983066,2.45513239463343e-05,0.0250000014549593,3.63705570815443e-05,0.0250000026504806,5.853243396083934e-05,0.0249999746140336,9.23442487308033e-05,0.0249999242396685,0.0001244745176636,10488084,564924,6910,592687,8176,0.0538634129932597,0.0006588429307011,0.0565105123109235,0.0007795513460799
01-04-2021,115.95,131.03,-13.0,-1.0,-1.0,-29.0,-31.0,10.0,0.025,1e-05,0.0250000004204434,2.544533390897165e-05,0.0250000015205836,3.761249106875836e-05,0.0250000027551972,6.049262632740276e-05,0.0249999730084195,9.05357721239371e-05,0.0249999144098772,0.0001257515032124,10488084,570111,6941,597828,8256,0.0543579742496341,0.0006617986659908,0.0570006876375132,0.0007871790500533
01-05-2021,118.45,127.98,-16.0,-2.0,-13.0,-30.0,-32.0,11.0,0.025,1e-05,0.0250000004305117,2.5900744595088446e-05,0.0250000016459838,4.023487173580426e-05,0.0250000028485071,6.230210465569038e-05,0.0249999705969604,8.92313310305207e-05,0.0249999049922559,0.0001266249011796,10488084,575396,6996,613009,8384,0.0548618794433759,0.0006670427124725,0.0584481398127627,0.0007993833764107
01-06-2021,114.66,130.1,-19.0,-6.0,-15.0,-33.0,-32.0,11.0,0.0250000002802897,2.061669989478055e-05,0.02500000043809,2.6081748342195737e-05,0.0250000016603217,4.054400029810855e-05,0.0250000608681545,0.0001401360526758,0.0249999659637028,8.991144937192155e-05,0.0249998969742101,0.0001285201175329,10488084,582348,7076,624752,8476,0.0555247269186631,0.0006746704164459,0.059567791409756,0.0008081552359801
01-07-2021,117.25,131.02,-17.0,4.0,-19.0,-35.0,-31.0,11.0,0.025,1e-05,0.025000000460741,2.695572452190196e-05,0.0250000016338611,3.9890668778105295e-05,0.0250000605115251,0.0001409052883494,0.0249999607301822,9.212838946794169e-05,0.0249998893531947,0.0001306732390744,10488084,592746,7213,635003,8579,0.0565161377426038,0.0006877328595003,0.0605451863276457,0.0008179759048459
01-08-2021,110.15,128.18,-33.0,-18.0,-39.0,-45.0,-37.0,17.0,0.025,1e-05,0.0250000004747799,2.7478790693510886e-05,0.0250000018837473,4.466590640065875e-05,0.0250000620623899,0.0001443169042073,0.024999957778993,9.230349066196562e-05,0.0249998761542643,0.0001312311186328,10488084,602774,7328,644477,8678,0.0574722704356677,0.0006986976839621,0.0614484971706939,0.0008274151885129
01-09-2021,123.07,149.25,-23.0,-11.0,-10.0,-37.0,-13.0,8.0,0.0250000003519993,2.2760567446204183e-05,0.0250000005016838,2.856837197099978e-05,0.025000002165822,4.996828517414995e-05,0.0250000635421977,0.0001469974780064,0.0249999550147631,9.149224694385132e-05,0.0249998651490081,0.00013165434212,10488084,614355,7425,651924,8772,0.0585764759321149,0.0007079462750298,0.0621585410643164,0.0008363777406817
01-10-2021,96.53,105.16,-21.0,-10.0,-11.0,-35.0,-15.0,6.0,0.025000000324003,2.1281549680192712e-05,0.0250000004873196,2.7982040339522207e-05,0.0250000019558847,4.494243379886716e-05,0.0250000662666822,0.0001505579089683,0.0249999519722438,9.140958892115626e-05,0.024999855664031,0.0001315581527385,10488084,623188,7567,656655,8865,0.0594186697970763,0.0007214854495825,0.0626096244080425,0.0008452449465507
01-11-2021,110.23,118.08,-21.0,-7.0,-20.0,-37.0,-30.0,11.0,0.0250000004195903,2.49273223855478e-05,0.0250000005049558,2.875847658870764e-05,0.025000002236326,5.001560587734929e-05,0.0250000675252048,0.0001534611027428,0.0249999455960374,9.26866981091393e-05,0.0250000146293463,0.0001310804259576,10488084,629124,7578,660589,8956,0.0599846454319015,0.0007225342588789,0.0629847167509337,0.0008539214598204
01-12-2021,112.63,122.85,-20.0,-6.0,-9.0,-37.0,-31.0,11.0,0.0250000004700678,2.7281481472750725e-05,0.0250000005222973,2.954254473509082e-05,0.0250000025048784,5.53652412626384e-05,0.0250000676891068,0.000154927332594,0.0250000184805257,0.000161797127848,0.0250000145868803,0.000130833238526,10488084,635975,7638,671464,9068,0.0606378629309223,0.0007282550368589,0.0640216077598158,0.0008646002453832
01-13-2021,115.83,129.63,-21.0,-9.0,-8.0,-36.0,-32.0,11.0,0.0250000004894047,2.84395990457101e-05,0.0250000005057776,2.879631135634424e-05,0.0250000027566041,6.053975100087376e-05,0.0250000618679299,0.0001507717377068,0.025000019458288,0.0001701618792998,0.0250000145811942,0.0001307273159167,10488084,641073,7745,679993,9173,0.0611239383666263,0.0007384570909233,0.0648348163496783,0.0008746116068483
01-14-2021,119.91,131.41,-22.0,-10.0,-11.0,-35.0,-32.0,11.0,0.0250000004959825,2.88488860289534e-05,0.0250000005242865,2.9494908772453048e-05,0.0250000025367313,5.576113615224592e-05,0.0250000592666343,0.0001504414589221,0.0250000105905568,9.724200931191814e-05,0.0250000147984666,0.0001326794485799,10488084,650926,7825,687893,9268,0.0620633854572484,0.0007460847948967,0.0655880521170501,0.0008836695053167
01-15-2021,137.46,154.41,-24.0,-12.0,-14.0,-35.0,-31.0,11.0,0.0250000004488046,2.6935466055168408e-05,0.0250000005285204,2.963952460926736e-05,0.0250000028036436,6.124482080401662e-05,0.0250000556205886,0.0001484701569007,0.0250000108827068,9.981039338100424e-05,0.0250000146068733,0.0001311898904149,10488084,659840,7933,695510,9367,0.0629133023724829,0.0007563821952608,0.0663143048816161,0.0008931087889837
01-16-2021,131.41,165.23,-23.0,-11.0,-9.0,-36.0,-13.0,6.0,0.0250000004307929,2.6050801769860203e-05,0.0250000005360081,2.993596610750523e-05,0.0250000511674935,0.000134344505681,0.0250000541761937,0.0001492933036776,0.0250000105882355,9.685258096109236e-05,0.02500001456264,0.0001310281745828,10488084,667826,8016,702320,9495,0.0636747379216261,0.0007642959381332,0.0669636131823505,0.0009053131153411
01-17-2021,102.7,120.57,-23.0,-13.0,-7.0,-38.0,-18.0,6.0,0.0250000004293971,2.5872069671832152e-05,0.0250000005579614,3.072689195217766e-05,0.0250000397564538,0.0001207760452729,0.0250000518957766,0.0001464889553966,0.0250000103932325,9.487940586796578e-05,0.0250000144832205,0.0001304039116448,10488084,674637,8083,706258,9596,0.0643241415686602,0.0007706841402109,0.0673390869104404,0.0009149430916075
01-18-2021,117.76,128.47,-20.0,-10.0,4.0,-36.0,-46.0,13.0,0.0250000003736137,2.3529801032003475e-05,0.0250000005767029,3.146319836278006e-05,0.0250000440530024,0.0001300384564782,0.0250000514166326,0.0001478883759145,0.0250000103386017,9.441954980446856e-05,0.0250000144922003,0.0001306930945078,10488084,674637,8083,709477,9681,0.0643241415686602,0.0007706841402109,0.0676460066490695,0.0009230475270793
01-19-2021,113.74,127.84,-22.0,-7.0,-3.0,-36.0,-32.0,10.0,0.0250000004187045,2.5826925892814018e-05,0.0250000005888565,3.204849476012275e-05,0.0250000457096794,0.0001355223725433,0.025000051380002,0.0001497657752138,0.025000010286652,9.412120032619148e-05,0.0250000144851969,0.0001308641879041,10488084,684497,8139,716932,9792,0.0652642560833799,0.0007760235329922,0.0683568133130894,0.0009336309663423
01-20-2021,110.5,125.26,-24.0,-12.0,-11.0,-38.0,-32.0,11.0,0.0250000004128871,2.591677481356676e-05,0.0250000005874927,3.199415487968167e-05,0.0250000446776723,0.0001366302132111,0.0250000440112632,0.0001423472021285,0.0250000103555577,9.50550739828647e-05,0.0250000146379717,0.0001323616011433,10488084,690912,8200,724554,9914,0.0658759025957458,0.000781839657272,0.0690835428091537,0.0009452632149017
01-21-2021,114.19,124.59,-24.0,-11.0,-19.0,-38.0,-31.0,12.0,0.0250000003588606,2.3826989380077247e-05,0.0250000005990603,3.2396617491473765e-05,0.0250000408300092,0.0001330884739165,0.0250000413625256,0.0001415992468001,0.0250000106646964,9.818551445555716e-05,0.0250000148272972,0.0001341316620356,10488084,698099,8339,731224,10027,0.0665611564514548,0.0007950927929257,0.0697195026279347,0.0009560373467641
01-22-2021,135.26,155.06,-22.0,-10.0,3.0,-36.0,-29.0,10.0,0.0250000003658833,2.380469053823549e-05,0.0250000006230879,3.3329742104288806e-05,0.0250000332949251,0.0001215755209417,0.0250000386035183,0.0001398519249558,0.0250000107313636,9.89230473751746e-05,0.0250000147349784,0.0001336043425521,10488084,705535,8464,737599,10122,0.0672701515357809,0.0008070110803841,0.0703273352883138,0.0009650952452325
01-23-2021,133.68,169.53,-21.0,-11.0,12.0,-36.0,-10.0,5.0,0.0250000003613829,2.30969155023588e-05,0.0250000006366955,3.391839500435e-05,0.0250000291390218,0.0001147280336401,0.0250000362291805,0.0001387059761077,0.0250000106887686,9.855866717669188e-05,0.0250000146950744,0.0001334787964902,10488084,712716,8586,743692,10214,0.067954833313692,0.0008186433289435,0.0709082802921868,0.0009738671048019
01-24-2021,97.35,105.45,-24.0,-13.0,-11.0,-37.0,-16.0,6.0,0.0250000003952971,2.3996762356648653e-05,0.0250000006113162,3.29227717529716e-05,0.0250000267583151,0.0001112831338483,0.025000034573413,0.0001384810067614,0.025000011354063,0.0001045510420154,0.025000014741025,0.000134222196148,10488084,718812,8695,747213,10304,0.0685360643564639,0.0008290360756073,0.0712439946133154,0.000982448271772
01-25-2021,104.99,112.83,-27.0,-15.0,-35.0,-40.0,-32.0,12.0,0.0250000004490498,2.592204946679324e-05,0.025000000609053,3.295468840625088e-05,0.0250000228936886,0.0001024845624592,0.0250000335600669,0.0001387115533442,0.0250000120400629,0.0001107132457059,0.0250000148042244,0.0001350034409017,10488084,723445,8720,750043,10380,0.0689778037628226,0.000831419733099,0.0715138246413739,0.0009896945905467
01-26-2021,110.76,119.63,-23.0,-11.0,-16.0,-39.0,-31.0,11.0,0.0250000005397004,3.0025642564998343e-05,0.0250000006151764,3.342438412894295e-05,0.0250000257786484,0.0001118412915399,0.0250000325369748,0.0001388690576158,0.0250000108961518,0.0001006810229896,0.0250000149498696,0.0001364623910199,10488084,727423,8776,757496,10478,0.0693570913428992,0.0008367591258803,0.0722244406127944,0.0009990385279141
01-27-2021,111.65,122.6,-22.0,-9.0,-19.0,-38.0,-32.0,11.0,0.0250000005631356,3.1455330766484504e-05,0.02500000059709,3.275454055751676e-05,0.0250000254216136,0.0001134486792109,0.0250000286924905,0.0001347461670882,0.0250000112431571,0.0001040563667817,0.0250000149874482,0.0001371190929418,10488084,733010,8915,763646,10556,0.0698897911191405,0.0008500122615341,0.0728108203557484,0.0010064755392882
01-28-2021,112.36,123.14,-26.0,-15.0,-31.0,-40.0,-34.0,14.0,0.0250000006026618,3.3163338128266415e-05,0.0250000005601937,3.1288410532152567e-05,0.0250000237425129,0.0001099071829641,0.0250000258307151,0.0001317101996976,0.0250000116857294,0.0001082673019935,0.0250000149676266,0.00013724119993,10488084,739500,9046,769167,10667,0.0705085886039814,0.0008625026267905,0.0733372272762117,0.0010170589785512
01-29-2021,138.31,157.17,-20.0,-11.0,-10.0,-35.0,-29.0,10.0,0.0250000005711928,3.1606520805471566e-05,0.0250000005425489,3.04558100985537e-05,0.0250000230234922,0.000110266568185,0.025000023860023,0.0001304029806532,0.0250000121580248,0.0001126695584367,0.0250000145503439,0.0001339671881063,10488084,746459,9157,774061,10750,0.0711721035033663,0.0008730860660536,0.0738038520667836,0.0010249727214236
01-30-2021,135.05,165.39,-18.0,-5.0,-1.0,-35.0,-10.0,5.0,0.0250000005588665,3.080750435536967e-05,0.0250000005414887,3.038482345703887e-05,0.0250000213910857,0.0001074024283467,0.0250000217905611,0.0001283661641763,0.0250000114934074,0.0001065087701781,0.025000014306734,0.0001322924608857,10488084,752627,9287,778988,10838,0.0717601994797143,0.0008854810850103,0.0742736232852444,0.0010333631957943
01-31-2021,87.21,94.98,-34.0,-23.0,-55.0,-43.0,-23.0,9.0,0.0250000005597766,3.050104838204692e-05,0.0250000005426974,3.043045222019788e-05,0.0250000212607487,0.0001088791830577,0.0250000191579585,0.0001226356382416,0.0250000118772563,0.0001101441371504,0.025000014007541,0.0001300569503151,10488084,757526,9335,781727,10916,0.0722273010017845,0.0008900577073944,0.0745347768000332,0.0010408002071684
02-01-2021,108.99,115.68,-21.0,-9.0,-25.0,-38.0,-31.0,10.0,0.0250000005479385,3.012732756860277e-05,0.0250000005396186,3.0367374187565315e-05,0.0250000212444756,0.0001118009662371,0.0250000179277489,0.00012060037747,0.0250000125281051,0.0001161552973084,0.0250000138479065,0.0001290885120486,10488084,761302,9342,783886,11001,0.0725873286293282,0.000890725131492,0.0747406294610149,0.0010489046426401
02-02-2021,111.59,117.98,-21.0,-10.0,-20.0,-38.0,-31.0,11.0,0.0250000005944259,3.274736617306795e-05,0.0250000005520609,3.096359897427702e-05,0.025000024037438,0.0001231457514612,0.0250000172692022,0.0001205746310706,0.0250000116288536,0.0001084758704709,0.0250000136014085,0.0001270294652729,10488084,764228,9409,790003,11093,0.0728663119021548,0.0008971133335697,0.0753238627760799,0.0010576765022095
02-03-2021,116.51,125.9,-18.0,-8.0,-17.0,-36.0,-31.0,10.0,0.0250000006019045,3.359590274955286e-05,0.0250000005433428,3.060403973946097e-05,0.0250000223464691,0.0001248414288679,0.0250000153188995,0.000116569247932,0.0250000119004767,0.0001114142812348,0.0250000134771357,0.0001262797259714,10488084,776307,9578,794780,11155,0.0740179998558363,0.0009132268582135,0.0757793320495907,0.0010635879727889
02-04-2021,118.8,127.25,-20.0,-9.0,-18.0,-35.0,-30.0,10.0,0.0250000005554515,3.141255949765555e-05,0.0250000005470359,3.089286760227087e-05,0.0250000220426296,0.0001279130881291,0.025000013165932,0.0001107327925879,0.0250000121713816,0.0001141154708776,0.0250000133969581,0.0001259212028985,10488084,781802,9728,799279,11209,0.0745419277725083,0.0009275288031636,0.076208295051794,0.0010687366729709
02-05-2021,135.95,152.98,-20.0,-10.0,-19.0,-36.0,-28.0,10.0,0.0250000005430338,3.032308584887546e-05,0.0250000004985315,2.9042295146809395e-05,0.0250000196527347,0.0001217155782807,0.0250000113920261,0.0001056704269137,0.0250000123185588,0.0001155293799866,0.0250000127463453,0.0001205620010915,10488084,787349,9841,803517,11277,0.0750708136967629,0.000938302935026,0.0766123726697841,0.0010752202213483
02-06-2021,133.88,166.02,-18.0,-4.0,4.0,-35.0,-9.0,5.0,0.0250000005568663,3.042052696404872e-05,0.0250000004818656,2.849282235728021e-05,0.0250000179425547,0.0001176221394026,0.025000010060732,0.000102659537949,0.0250000122717445,0.0001151410397655,0.02500001241033,0.0001180548192691,10488084,791521,9926,807562,11332,0.0754685984589749,0.0009464073704977,0.0769980484519384,0.00108046426783
02-07-2021,93.12,105.68,-28.0,-9.0,-35.0,-40.0,-18.0,6.0,0.0250000005361158,2.9353218427709976e-05,0.0250000004523003,2.7405852050372622e-05,0.0250000163320453,0.000113782536472,0.0250000040787572,8.88987138857752e-05,0.0250000117733753,0.0001106136896165,0.0250000120364603,0.0001151317031368,10488084,796195,9983,809897,11386,0.07591424706362,0.0009518421095788,0.0772206820616615,0.001085612968012
02-08-2021,111.63,121.91,-22.0,-10.0,-7.0,-34.0,-30.0,9.0,0.0250000005914389,3.196437590011907e-05,0.0250000004292287,2.6574637302880648e-05,0.0250000149592297,0.0001111127163227,0.0250000039735776,8.713778452616517e-05,0.0250000114129627,0.0001074672553386,0.0250000116969592,0.0001125133286805,10488084,799279,9991,811755,11452,0.076208295051794,0.0009526048799761,0.0773978354864434,0.0010919058237901
02-09-2021,115.6,125.28,-19.0,-7.0,6.0,-34.0,-29.0,9.0,0.025000000657739,3.556388652897402e-05,0.0250000003995661,2.5348744889287447e-05,0.0250000148984539,0.0001176469608111,0.0250000039309067,8.664202062032763e-05,0.0250000110872301,0.0001048727991815,0.0250000114294415,0.0001104941096589,10488084,802065,10046,816657,11509,0.0764739298426671,0.0009578489264578,0.0778652230474126,0.0010973405628711
02-10-2021,117.46,124.64,-19.0,-8.0,-12.0,-34.0,-30.0,10.0,0.0250000006433384,3.559728017105693e-05,0.0250000003607183,2.3705025389606142e-05,0.0250000140756461,0.0001197898958008,0.0250000037840109,8.389192864987088e-05,0.0250000105401637,0.0001000859190949,0.0250000112156349,0.0001088958774157,10488084,805898,10181,820483,11572,0.0768393922092919,0.0009707206769129,0.0782300179899398,0.0011033473797502
02-11-2021,119.25,127.12,-22.0,-9.0,-33.0,-35.0,-30.0,12.0,0.0250000005409714,3.1186327528073506e-05,0.0250000003604944,2.3675372997845724e-05,0.0250000120968498,0.0001122826188055,0.0250000037279293,8.300346613416218e-05,0.0250000108756205,0.0001035751031475,0.0250000110239096,0.0001074688322555,10488084,810466,10294,824105,11634,0.0772749341061723,0.0009814948087753,0.0785753622873348,0.0011092588503295
02-12-2021,141.52,159.62,-21.0,-8.0,-29.0,-34.0,-30.0,11.0,0.0250000004723948,2.788134384091379e-05,0.0250000003710982,2.410453551160454e-05,0.0250000105661559,0.0001061302925962,0.0250000034973284,7.827580098844467e-05,0.025000010912365,0.0001041807649275,0.0250000105769925,0.0001037750670198,10488084,814594,10376,827443,11671,0.0776685236311989,0.000989313205348,0.0788936282356243,0.0011127866634172
02-13-2021,133.35,176.56,-22.0,-6.0,-40.0,-38.0,-16.0,8.0,0.0250000004476128,2.6504801658569228e-05,0.0250000003530021,2.344604179961233e-05,0.0250000042654982,9.18405232037644e-05,0.0250000033780997,7.603849769566512e-05,0.02500001070477,0.0001023836814539,0.0250000102043371,0.0001007326155986,10488084,818724,10453,830541,11726,0.078062303848825,0.0009966548704224,0.0791890110719937,0.0011180307098989
02-14-2021,108.53,132.81,-18.0,-7.0,-44.0,-36.0,-17.0,6.0,0.0250000004529263,2.6577481641657855e-05,0.0250000003515929,2.34694985157699e-05,0.0250000040697472,8.769992865430253e-05,0.025000003227646,7.306250156995007e-05,0.0250000105564554,0.0001013471828607,0.0250000098975973,9.828300710497128e-05,10488084,821894,10491,832224,11775,0.0783645516187704,0.0010002780298098,0.0793494788943338,0.0011227026785826
02-15-2021,109.59,117.03,-21.0,-9.0,-24.0,-35.0,-35.0,11.0,0.0250000004720934,2.7638655377081057e-05,0.0250000003485721,2.342436204168715e-05,0.0250000042301032,9.154440891425064e-05,0.0250000031119838,7.080817693424267e-05,0.025000010242174,9.875361604754704e-05,0.0250000095706267,9.56089916475049e-05,10488084,824352,10501,833717,11815,0.0785989128233526,0.0010012314928065,0.0794918309197371,0.0011265165305693
02-16-2021,116.88,128.89,-17.0,-4.0,2.0,-33.0,-29.0,10.0,0.0250000005233114,3.0454145006376545e-05,0.0250000003243637,2.2500907409417298e-05,0.0250000045241053,9.86758241478986e-05,0.0250000029412266,6.739684346343495e-05,0.0250000100491769,9.741566598735192e-05,0.0250000090963177,9.146904709089638e-05,10488084,826340,10562,837433,11860,0.0787884612670913,0.0010070476170862,0.0798461377693008,0.0011308071140543
02-17-2021,121.17,127.89,-14.0,8.0,-13.0,-31.0,-29.0,9.0,0.0250000005167656,3.0592960530767854e-05,0.0250000003110124,2.201023778199314e-05,0.0250000045044632,9.893653867594172e-05,0.0250000027346,6.320162604294693e-05,0.0250000099596151,9.704783053742758e-05,0.0250000088060331,8.902893971212267e-05,10488084,829507,10670,840629,11900,0.0790904229981376,0.0010173450174502,0.0801508645430376,0.001134620966041
02-18-2021,95.3,103.66,-37.0,-25.0,-52.0,-47.0,-42.0,19.0,0.0250000004330901,2.690556977141708e-05,0.0250000002864084,2.1029341432432157e-05,0.0250000040453781,8.9280304726516e-05,0.0250000026678839,6.204406832129441e-05,0.0250000103792647,0.000101327319043,0.0250000086014082,8.73992635789189e-05,10488084,833423,10766,843554,11942,0.0794637991076349,0.0010264982622183,0.0804297524695645,0.0011386255106271
02-19-2021,135.2,148.87,-22.0,-11.0,-21.0,-35.0,-29.0,12.0,0.025000000391346,2.4765652208035535e-05,0.0250000002618705,2.002647728563044e-05,0.0250000036750432,8.121131609509638e-05,0.0250000026344,6.159698831960556e-05,0.0250000103188247,0.0001012142350607,0.0250000081942804,8.387832531857497e-05,10488084,836650,10820,845699,11974,0.0797714816166613,0.0010316469624003,0.0806342702823509,0.0011416765922164
02-20-2021,141.09,178.41,-17.0,-8.0,11.0,-31.0,-8.0,5.0,0.0250000003801493,2.4103494444631427e-05,0.0250000002646109,2.0236841889874062e-05,0.0250000034725631,7.686551840171533e-05,0.0250000025088845,5.920875253782253e-05,0.0250000102797033,0.0001012163785067,0.0250000077242011,7.973310228255561e-05,10488084,840096,10896,848385,12003,0.0801000449653149,0.001038893281175,0.0808903704432573,0.0011444416349068
02-21-2021,105.62,114.26,-18.0,-8.0,-6.0,-30.0,-13.0,5.0,0.0250000003782508,2.388089967722292e-05,0.025,1e-05,0.0250000034156313,7.561749166618662e-05,0.0250000024340872,5.7957090603608594e-05,0.0250000098119523,9.704114374312524e-05,0.0250000073082529,7.608545995294357e-05,10488084,842637,10926,849953,12037,0.0803423199127695,0.0010417536701651,0.0810398734411356,0.0011476834090955
02-22-2021,111.04,117.39,-23.0,-10.0,-24.0,-35.0,-29.0,10.0,0.0250000004067357,2.5321315209970508e-05,0.025,1e-05,0.0250000034630362,7.693501746595633e-05,0.0250000023521417,5.651928536353679e-05,0.0250000093980233,9.343848230277227e-05,0.0250000069843475,7.331368963784391e-05,10488084,844770,10934,851275,12075,0.0805456935699599,0.0010425164405624,0.0811659212492958,0.0011513065684828
02-23-2021,122.7,134.64,-15.0,-4.0,21.0,-30.0,-28.0,8.0,0.0250000004460103,2.7545337660274444e-05,0.025,1e-05,0.0250000037034147,8.278952149955057e-05,0.0250000022024126,5.354101635318281e-05,0.0250000089774161,8.983071267609594e-05,0.0250000066780992,7.068294283323301e-05,10488084,846284,10965,854514,12102,0.0806900478676562,0.0010454721758521,0.0814747479139183,0.0011538809185738
02-24-2021,129.02,144.21,-13.0,-5.0,33.0,-30.0,-29.0,8.0,0.0250000004109872,2.650616397995676e-05,0.025,1e-05,0.02500000366798,8.272887905146936e-05,0.0250000020921575,5.1434720016717576e-05,0.0250000086287899,8.691282009537655e-05,0.0250000064037732,6.830917661823768e-05,10488084,849630,11074,857024,12141,0.0810090765863431,0.0010558649225158,0.0817140671260832,0.0011575994242609
02-25-2021,132.21,144.68,-14.0,-4.0,17.0,-28.0,-28.0,8.0,0.0250000003471605,2.360700583183334e-05,0.025,1e-05,0.0250000032717358,7.42861030506609e-05,0.0250000019490691,4.851999389184601e-05,0.0250000087602134,8.853757226078125e-05,0.0250000062043458,6.663162741017037e-05,10488084,852981,11137,859291,12169,0.0813285820365283,0.0010618717393949,0.081930217187429,0.0011602691206515
02-26-2021,147.33,161.74,-19.0,-10.0,-22.0,-31.0,-27.0,9.0,0.0250000003026085,2.144628563794857e-05,0.025,1e-05,0.0250000029962792,6.834321526742596e-05,0.0250000018005877,4.548976909892381e-05,0.0250000087396542,8.86360775687325e-05,0.0250000058438649,6.343743404960944e-05,10488084,855905,11186,861401,12199,0.0816073746167555,0.0010665437080786,0.0821313978797271,0.0011631295096416
02-27-2021,149.05,193.31,-12.0,-4.0,19.0,-28.0,-9.0,4.0,0.0250000003091605,2.156657336959893e-05,0.025,1e-05,0.0250000028727933,6.572851157482664e-05,0.025000001781442,4.524517471314565e-05,0.025000008268397,8.435533483679363e-05,0.0250000055926941,6.127413916468335e-05,10488084,858548,11212,863301,12226,0.0818593748867762,0.0010690227118699,0.082312555849095,0.0011657038597326
02-28-2021,113.3,127.53,-12.0,-4.0,23.0,-24.0,-12.0,3.0,0.0250000002723448,2.005839824649928e-05,0.025,1e-05,0.025000002740971,6.314816895312681e-05,0.0250000016559956,4.26916389483879e-05,0.0250000078128295,8.026969662057565e-05,0.02500000518658,5.755686373544528e-05,10488084,858548,11212,864496,12247,0.0818593748867762,0.0010690227118699,0.0824264946771974,0.0011677061320256
03-01-2021,118.68,127.55,-16.0,-4.0,-16.0,-30.0,-28.0,9.0,0.0250000002730027,2.048415497181294e-05,0.025,1e-05,0.0250000027595713,6.417543953762048e-05,0.0250000015486648,4.056137429787901e-05,0.0250000074272763,7.693450477479399e-05,0.0250000049152473,5.514986870294864e-05,10488084,862170,11254,865479,12268,0.0822047191841713,0.0010730272564559,0.0825202200897704,0.0011697084043186
03-02-2021,123.4,129.73,-14.0,-3.0,-2.0,-30.0,-27.0,8.0,0.025000000305663,2.2182966080940023e-05,0.025,1e-05,0.0250000029258554,6.832088817722153e-05,0.0250000014798039,3.928412933825467e-05,0.0250000069585995,7.274151327356562e-05,0.0250000046153866,5.245201591736125e-05,10488084,863409,11288,868025,12289,0.0823228532494591,0.0010762690306446,0.0827629717687234,0.0011717106766116
03-03-2021,129.4,142.46,-10.0,-1.0,9.0,-29.0,-29.0,8.0,0.025000000306532,2.240902164403041e-05,0.025,1e-05,0.0250000028040535,6.615227147829889e-05,0.0250000013765328,3.7268905896876254e-05,0.0250000069000926,7.254595533871912e-05,0.0250000043754494,5.030713537301863e-05,10488084,865554,11363,870139,12309,0.0825273710622455,0.0010834200031197,0.0829645338462201,0.001173617602605
03-04-2021,136.28,148.21,-12.0,-2.0,16.0,-27.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000024653496,5.888697190489337e-05,0.0250000012917901,3.565514176332448e-05,0.0250000070646642,7.445230835802077e-05,0.0250000041016563,4.781265451459224e-05,10488084,868056,11399,872048,12330,0.0827659275040131,0.0010868524699077,0.083146549932285,0.001175619874898
03-05-2021,158.38,179.08,-13.0,-4.0,14.0,-26.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.025000002181553,5.280470002877941e-05,0.025000001189987,3.3654161245376e-05,0.0250000069399901,7.348698715178094e-05,0.025000003764569,4.472541330395222e-05,10488084,870149,11446,873745,12347,0.0829654873092168,0.0010913337459921,0.0833083526028204,0.0011772407619923
03-06-2021,154.24,197.29,-11.0,-3.0,35.0,-25.0,-10.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000021297556,5.168606682593236e-05,0.025000001134186,3.2661096176897824e-05,0.0250000062302851,6.688918068591407e-05,0.0250000035724753,4.304874098157421e-05,10488084,872176,11502,875359,12363,0.0831587542586424,0.0010966731387734,0.0834622415304835,0.001178766302787
