date,New Mexico-apple-driving,New Mexico-apple-walking,New Mexico-google-retail_and_recreation,New Mexico-google-grocery_and_pharmacy,New Mexico-google-parks,New Mexico-google-transit_stations,New Mexico-google-workplaces,New Mexico-google-residential,New Mexico-jh_beta_7,New Mexico-jh_gamma_7,New Mexico-cdc_beta_7,New Mexico-cdc_gamma_7,New Mexico-jh_beta_14,New Mexico-jh_gamma_14,New Mexico-cdc_beta_14,New Mexico-cdc_gamma_14,New Mexico-jh_beta_30,New Mexico-jh_gamma_30,New Mexico-cdc_beta_30,New Mexico-cdc_gamma_30,New Mexico-census_pop,New Mexico-jh_confirmed,New Mexico-jh_death,New Mexico-cdc_confirmed,New Mexico-cdc_death,New Mexico-jh_confirmed_ratio,New Mexico-jh_death_ratio,New Mexico-cdc_confirmed_ratio,New Mexico-cdc_death_ratio
03-02-2021,114.15,139.42,-15.0,-6.0,-5.0,-11.0,-33.0,10.0,0.0250000004545878,2.731042686648973e-05,0.025,1e-05,0.0250000037094947,8.276615130276794e-05,0.0250000022015898,5.406998867553246e-05,0.0250000066279758,7.053574023609553e-05,0.0250000047871757,5.446327544467017e-05,2096829,185542,3740,185542,4050,0.0884869486257582,0.0017836456859381,0.0884869486257582,0.0019314879754143
03-03-2021,119.38,146.43,-11.0,-4.0,-2.0,-10.0,-33.0,10.0,0.0250000004846302,2.870879783393992e-05,0.025,1e-05,0.0250000037500968,8.370061766010831e-05,0.0250000021494981,5.313354080971272e-05,0.0250000065118472,6.952122101650097e-05,0.0250000044187467,5.095050598961429e-05,2096829,185898,3753,185898,4059,0.0886567288033502,0.0017898455238839,0.0886567288033502,0.0019357801709152
03-04-2021,119.35,141.49,-16.0,-7.0,-16.0,-10.0,-34.0,11.0,0.0250000004780701,2.851995000016813e-05,0.025,1e-05,0.0250000037887673,8.45809042098151e-05,0.0250000020476196,5.0968606115231766e-05,0.0250000065207326,6.974918181842396e-05,0.0250000042205312,4.911792970397915e-05,2096829,186156,3769,186156,4067,0.0887797717410432,0.0017974760936633,0.0887797717410432,0.0019395954558049
03-05-2021,139.31,170.84,-17.0,-4.0,-6.0,-12.0,-30.0,9.0,0.0250000004855607,2.882316160831863e-05,0.025,1e-05,0.0250000036687675,8.18449230843525e-05,0.0250000019489997,4.880563957623968e-05,0.025000006474502,6.938993128684623e-05,0.0250000040029755,4.707299967496472e-05,2096829,186460,3787,186460,4071,0.0889247525668521,0.0018060604846651,0.0889247525668521,0.0019415030982497
03-06-2021,140.08,172.71,-18.0,-5.0,3.0,-9.0,-17.0,5.0,0.0250000004971335,2.9166018564179767e-05,0.025,1e-05,0.0250000035437139,7.882653514553485e-05,0.0250000017691982,4.496650106600459e-05,0.0250000061577342,6.629531466554976e-05,0.0250000038931956,4.613664802352501e-05,2096829,186742,3796,186742,4079,0.0890592413592143,0.001810352680166,0.0890592413592143,0.0019453183831394
03-07-2021,114.27,131.32,-13.0,-5.0,20.0,-7.0,-16.0,3.0,0.025000000485088,2.870811599234209e-05,0.025,1e-05,0.0250000036255969,8.0615276851324e-05,0.0250000016547111,4.248860438777938e-05,0.0250000060632991,6.544751960852016e-05,0.0250000038077962,4.542132648343647e-05,2096829,186922,3808,186922,4091,0.0891450852692327,0.0018160756075006,0.0891450852692327,0.001951041310474
03-08-2021,116.93,144.46,-16.0,-6.0,2.0,-15.0,-33.0,9.0,0.0250000004622119,2.780946608848875e-05,0.025,1e-05,0.0250000036076831,8.030175498889837e-05,0.025000001687436,4.303656815099847e-05,0.0250000058417591,6.332565960655631e-05,0.0250000036692057,4.412877915662522e-05,2096829,187040,3811,187040,4097,0.0892013607213559,0.0018175063393342,0.0892013607213559,0.0019539027741413
03-09-2021,121.19,146.64,-16.0,-7.0,-8.0,-10.0,-33.0,10.0,0.0250000004349696,2.7029953129951383e-05,0.025,1e-05,0.025000003615791,8.098824673081067e-05,0.0250000016791979,4.27844107562547e-05,0.0250000059122706,6.418612717472313e-05,0.025000003470006,4.2218532557041816e-05,2096829,187238,3830,187238,4102,0.0892957890223761,0.0018265676409473,0.0892957890223761,0.0019562873271974
03-10-2021,126.95,155.9,-13.0,-6.0,-9.0,-9.0,-33.0,10.0,0.0250000004449569,2.7471997008454496e-05,0.025,1e-05,0.0250000037274459,8.360383948716193e-05,0.0250000016557014,4.232079046045159e-05,0.0250000058970994,6.412293676075541e-05,0.0250000034099046,4.171034228067716e-05,2096829,187487,3839,187487,4104,0.0894145397645683,0.0018308598364482,0.0894145397645683,0.0019572411484198
03-11-2021,134.87,159.0,-14.0,-7.0,0.0,-5.0,-34.0,10.0,0.0250000004321133,2.6991355999151104e-05,0.025,1e-05,0.0250000036691709,8.261353933836403e-05,0.0250000017205886,4.40137802260705e-05,0.0250000058744279,6.399652227051521e-05,0.02500000321669,3.98852260066682e-05,2096829,187720,3845,187720,4108,0.089525659936981,0.0018337213001155,0.089525659936981,0.0019591487908646
03-12-2021,134.87,159.0,-15.0,-4.0,-10.0,-4.0,-30.0,9.0,0.025000000383635,2.5061922349786608e-05,0.025,1e-05,0.0250000036013162,8.160061652893113e-05,0.0250000016507152,4.2806096859042925e-05,0.0250000057316454,6.269922995485804e-05,0.0250000030754872,3.859486988496548e-05,2096829,187984,3849,187984,4111,0.0896515643383413,0.0018356289425604,0.0896515643383413,0.0019605795226983
03-13-2021,171.49,187.91,-16.0,-5.0,-29.0,0.0,-18.0,6.0,0.025000000305902,2.195691168059157e-05,0.025,1e-05,0.0250000034645066,7.927458233965274e-05,0.0250000015636743,4.12953913548471e-05,0.0250000053054353,5.859157542706119e-05,0.0250000029646329,3.762513626263182e-05,2096829,188167,3850,188167,4116,0.0897388389801934,0.0018361058531716,0.0897388389801934,0.0019629640757543
03-14-2021,131.83,136.95,-16.0,-10.0,-36.0,2.0,-18.0,6.0,0.0250000002755642,2.1047628506376277e-05,0.025,1e-05,0.0250000032365957,7.516323238773059e-05,0.0250000015013997,4.027404470758147e-05,0.0250000051210161,5.6969611484103806e-05,0.0250000028706274,3.682032032627844e-05,2096829,188311,3852,188311,4118,0.0898075141082081,0.001837059674394,0.0898075141082081,0.0019639178969768
03-15-2021,146.39,174.82,-7.0,-1.0,9.0,0.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000029402351,6.963367743099554e-05,0.0250000014491787,3.954016371722296e-05,0.0250000048240532,5.423914557258384e-05,0.0250000027509351,3.576341982487529e-05,2096829,188488,3853,188488,4121,0.0898919272863929,0.0018375365850052,0.0898919272863929,0.0019653486288104
03-16-2021,140.13,168.6,-9.0,-4.0,-13.0,-3.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000026948389,6.527854026521526e-05,0.025000001265851,3.590337325271761e-05,0.025000004684661,5.314378685605548e-05,0.0250000026218437,3.462026761371709e-05,2096829,188664,3860,188664,4126,0.0899758635539664,0.0018408749592837,0.0899758635539664,0.0019677331818665
03-17-2021,161.53,187.52,2.0,2.0,-1.0,3.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000025155576,6.211779578447194e-05,0.0250000012366764,3.554174659175912e-05,0.0250000045713911,5.228198459675701e-05,0.0250000025181369,3.3709042247039104e-05,2096829,188907,3872,188907,4130,0.0900917528324913,0.0018465978866183,0.0900917528324913,0.0019696408243113
03-18-2021,160.94,198.88,-2.0,-1.0,20.0,6.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000023133841,5.7999098944764455e-05,0.0250000010850336,3.242015539021789e-05,0.0250000045478998,5.227584608876176e-05,0.0250000023734536,3.2374792318290674e-05,2096829,189158,3877,189158,4135,0.0902114573959059,0.0018489824396743,0.0902114573959059,0.0019720253773674
03-19-2021,182.92,221.37,-8.0,-1.0,17.0,1.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000020101378,5.15619938356038e-05,0.0250000009680008,2.9951970143447583e-05,0.0250000044526078,5.1555503416248185e-05,0.0250000022858199,3.160677981165881e-05,2096829,189374,3882,189374,4144,0.090314470087928,0.0018513669927304,0.090314470087928,0.0019763175728683
03-20-2021,175.61,214.78,-10.0,-1.0,13.0,7.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025000001639187,4.355391247851219e-05,0.0250000010007047,3.0527783576318123e-05,0.0250000043510458,5.076836559295179e-05,0.0250000021668509,3.0482765376559857e-05,2096829,189560,3889,189560,4145,0.0904031754616137,0.0018547053670089,0.0904031754616137,0.0019767944834795
03-21-2021,134.19,152.5,-6.0,-3.0,12.0,6.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000015468559,4.1536444868364494e-05,0.0250000008889955,2.805756247687643e-05,0.0250000041238352,4.870236022814445e-05,0.0250000020363986,2.926373479619821e-05,2096829,189731,3889,189731,4148,0.0904847271761312,0.0018547053670089,0.0904847271761312,0.0019782252153132
03-22-2021,131.8,165.57,-9.0,-6.0,-10.0,-7.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000013272757,3.689888790868191e-05,0.025000000648263,2.276340252050037e-05,0.0250000038642768,4.632966177471214e-05,0.0250000018642778,2.762126509343549e-05,2096829,189893,3892,189893,4155,0.0905619866951477,0.0018561360988425,0.0905619866951477,0.0019815635895917
03-23-2021,130.92,158.73,-7.0,-4.0,-3.0,-4.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000013682079,3.79952252528934e-05,0.0250000006071201,2.173084365565495e-05,0.0250000037516898,4.544783243035e-05,0.0250000017346616,2.6385979863036063e-05,2096829,190064,3903,190064,4160,0.0906435384096652,0.0018613821155659,0.0906435384096652,0.0019839481426477
03-24-2021,135.79,152.79,-15.0,-12.0,-37.0,-9.0,-38.0,13.0,0.025,1e-05,0.025,1e-05,0.025000000963418,2.893627054488201e-05,0.0250000005993176,2.143785971698165e-05,0.0250000035920795,4.403135557114873e-05,0.0250000016861533,2.595812817558332e-05,2096829,190275,3909,190275,4163,0.0907441665486313,0.0018642435792332,0.0907441665486313,0.0019853788744814
03-25-2021,144.47,167.9,-8.0,-5.0,-7.0,5.0,-36.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000008650852,2.660383395658616e-05,0.025000000672749,2.303307294853622e-05,0.0250000034920619,4.319581340138892e-05,0.0250000016153129,2.5306665921024308e-05,2096829,190491,3916,190491,4166,0.0908471792406533,0.0018675819535117,0.0908471792406533,0.001986809606315
03-26-2021,160.15,191.98,-12.0,-4.0,-5.0,-3.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000008666281,2.6450297947533472e-05,0.0250000006769449,2.3179261569559635e-05,0.0250000034297448,4.272046113497177e-05,0.0250000015397584,2.461223831374983e-05,2096829,190716,3923,190716,4168,0.0909544841281764,0.0018709203277902,0.0909544841281764,0.0019877634275374
03-27-2021,157.68,199.36,-13.0,-5.0,1.0,3.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000009362279,2.7805906484828995e-05,0.0250000006979795,2.379287996594926e-05,0.0250000032665292,4.120577766188015e-05,0.0250000015354442,2.46491779051108e-05,2096829,190887,3925,190887,4171,0.0910360358426939,0.0018718741490126,0.0910360358426939,0.0019891941593711
03-28-2021,126.43,147.62,-6.0,-2.0,21.0,5.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000010722917,3.085365553318938e-05,0.0250000006527146,2.2969774502890312e-05,0.0250000031177847,3.9837713098592414e-05,0.0250000014523423,2.3883823506296546e-05,2096829,191048,3925,191048,4172,0.0911128184510992,0.0018718741490126,0.0911128184510992,0.0019896710699823
03-29-2021,131.5,168.65,-8.0,-4.0,13.0,-5.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000011440028,3.272879344242449e-05,0.0250000006820442,2.388403670320347e-05,0.0250000029289121,3.809364999247072e-05,0.0250000013579184,2.30215231032489e-05,2096829,191230,3925,191230,4174,0.0911996161823401,0.0018718741490126,0.0911996161823401,0.0019906248912047
03-30-2021,134.36,168.19,-7.0,-3.0,0.0,-3.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000012173576,3.479569690980622e-05,0.0250000006728902,2.3961387792266618e-05,0.0250000027218617,3.6155911524304654e-05,0.0250000012865162,2.2381862447239836e-05,2096829,191377,3932,191377,4180,0.0912697220421884,0.0018752125232911,0.0912697220421884,0.001993486354872
03-31-2021,140.54,173.78,-5.0,-1.0,3.0,-2.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000011263417,3.302674618218023e-05,0.0250000006208205,2.2913736592065448e-05,0.025000002497553,3.401041726781025e-05,0.02500000123796,2.195014615442513e-05,2096829,191652,3937,191652,4182,0.0914008724602721,0.0018775970763471,0.0914008724602721,0.0019944401760944
04-01-2021,149.49,182.8,-3.0,2.0,12.0,3.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000008868362,2.7892483916304167e-05,0.0250000005905221,2.23671151077924e-05,0.0250000023332873,3.244996954948136e-05,0.025000001109167,2.07061926652551e-05,2096829,191945,3942,191945,4188,0.0915406072693576,0.0018799816294032,0.0915406072693576,0.0019973016397617
04-02-2021,162.86,209.25,-7.0,6.0,17.0,-5.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000008652344,2.749717401217852e-05,0.0250000005471213,2.136897020407469e-05,0.0250000022064058,3.125192536205446e-05,0.0250000010811638,2.046099420121622e-05,2096829,192152,3949,192152,4191,0.0916393277658788,0.0018833200036817,0.0916393277658788,0.0019987323715953
04-03-2021,150.19,196.08,-10.0,10.0,14.0,-7.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000008597086,2.7326382195023584e-05,0.025,1e-05,0.0250000020431833,2.965852105512856e-05,0.0250000009728891,1.9401862723279825e-05,2096829,192152,3949,192152,4195,0.0916393277658788,0.0018833200036817,0.0916393277658788,0.0020006400140402
04-04-2021,105.37,119.59,-30.0,-9.0,32.0,-9.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000007635897,2.535326205518575e-05,0.025,1e-05,0.0250000018142121,2.7412216761051855e-05,0.0250000008859584,1.8548526367164606e-05,2096829,192152,3949,192152,4198,0.0916393277658788,0.0018833200036817,0.0916393277658788,0.0020020707458738
04-05-2021,133.74,171.49,-6.0,-2.0,15.0,-8.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000008571603,2.7702190441351057e-05,0.025,1e-05,0.0250000015374336,2.469646295284027e-05,0.0250000008743804,1.845862063337302e-05,2096829,192595,3953,192595,4200,0.0918505991666464,0.0018852276461266,0.0918505991666464,0.0020030245670963
04-06-2021,135.11,164.87,-6.0,-2.0,-1.0,-5.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000008624929,2.8011931720623156e-05,0.025,1e-05,0.0250000014346308,2.373184051559073e-05,0.0250000007828505,1.756209434028553e-05,2096829,192773,3961,192773,4203,0.0919354892554423,0.0018890429310163,0.0919354892554423,0.0020044552989299
04-07-2021,136.33,173.09,-3.0,-1.0,6.0,-3.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006505561,2.3268134745155048e-05,0.025,1e-05,0.0250000012835813,2.2240574684931743e-05,0.0250000006147931,1.5885384002151638e-05,2096829,192989,3963,192989,4207,0.0920385019474644,0.0018899967522387,0.0920385019474644,0.0020063629413748
04-08-2021,141.88,175.42,-6.0,-3.0,17.0,-2.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005797425,2.1700588151892083e-05,0.025,1e-05,0.0250000013016237,2.247026260023605e-05,0.0250000005638791,1.5389210300478967e-05,2096829,193247,3974,193247,4211,0.0921615448851575,0.001895242768962,0.0921615448851575,0.0020082705838196
04-09-2021,158.28,203.34,-10.0,-3.0,7.0,-4.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005233321,2.013240082829095e-05,0.025,1e-05,0.0250000010252543,1.966493795261317e-05,0.0250000005325314,1.5087328859916647e-05,2096829,193368,3976,193368,4214,0.0922192510691143,0.0018961965901845,0.0922192510691143,0.0020097013156533
04-10-2021,159.25,207.94,-11.0,-3.0,18.0,-3.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009351532,1.8764678326059136e-05,0.0250000005572137,1.5356419001668743e-05,2096829,193368,3976,193368,4215,0.0922192510691143,0.0018961965901845,0.0922192510691143,0.0020101782262645
04-11-2021,120.41,143.73,-6.0,-2.0,27.0,-4.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008939504,1.8386693926177008e-05,0.0250000005388376,1.5201629416409769e-05,2096829,193368,3976,193368,4219,0.0922192510691143,0.0018961965901845,0.0922192510691143,0.0020120858687093
04-12-2021,128.27,161.28,-8.0,-2.0,14.0,-7.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000593695,2.184581536039871e-05,0.025,1e-05,0.0250000008825069,1.833410882311352e-05,0.0250000005407701,1.5245710016397133e-05,2096829,193987,3979,193987,4222,0.0925144587374554,0.0018976273220181,0.0925144587374554,0.002013516600543
04-13-2021,130.4,160.39,-8.0,-3.0,2.0,-5.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000006831217,2.4047962211878956e-05,0.025,1e-05,0.0250000009275902,1.885429057224305e-05,0.0250000005046718,1.4901676200311563e-05,2096829,194164,3988,194164,4224,0.0925988719156402,0.001901919517519,0.0925988719156402,0.0020144704217654
04-14-2021,134.74,173.98,-6.0,-3.0,1.0,-4.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005925272,2.198526003578998e-05,0.025,1e-05,0.0250000009644069,1.925159892612867e-05,0.0250000005236047,1.5121035659791177e-05,2096829,194378,3996,194378,4225,0.0927009307864399,0.0019057348024087,0.0927009307864399,0.0020149473323766
04-15-2021,139.83,168.21,-9.0,-5.0,3.0,0.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005885446,2.1663456819293343e-05,0.025,1e-05,0.0250000010275146,1.988820980839925e-05,0.0250000005189054,1.51104206816655e-05,2096829,194605,3997,194605,4229,0.0928091894951853,0.0019062117130199,0.0928091894951853,0.0020168549748215
04-16-2021,156.1,203.63,-12.0,-4.0,7.0,-3.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005622158,2.102801427701924e-05,0.025,1e-05,0.025000000969752,1.9314570358146053e-05,0.0250000004782165,1.4723075810300237e-05,2096829,194868,4001,194868,4230,0.0929346169859344,0.0019081193554648,0.0929346169859344,0.0020173318854327
04-17-2021,150.57,196.29,-15.0,-6.0,-8.0,-5.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008162361,1.7765407333916627e-05,0.0250000004520229,1.4492083262313373e-05,2096829,194868,4001,195071,4232,0.0929346169859344,0.0019081193554648,0.0930314298400108,0.0020182857066551
04-18-2021,116.95,141.94,-12.0,-6.0,-4.0,-3.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000005762108,2.1460432549805552e-05,0.025,1e-05,0.0250000007877593,1.7508743755049145e-05,0.0250000004051854,1.4051831484530532e-05,2096829,194868,4001,195274,4232,0.0929346169859344,0.0019081193554648,0.0931282426940871,0.0020182857066551
04-19-2021,128.92,162.94,-9.0,-2.0,18.0,-7.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006570978,2.3538224527923696e-05,0.025,1e-05,0.0250000007523391,1.719999206623358e-05,0.0250000002775635,1.280242904410448e-05,2096829,195478,4007,195478,4233,0.0932255324587746,0.0019109808191321,0.0932255324587746,0.0020187626172663
04-20-2021,133.08,165.93,-7.0,-2.0,10.0,-4.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000006323988,2.310583374050285e-05,0.025,1e-05,0.0250000006844844,1.654021449509289e-05,0.0250000002987243,1.306996437510834e-05,2096829,195615,4010,195615,4236,0.0932908692125109,0.0019124115509657,0.0932908692125109,0.0020201933490999
04-21-2021,133.99,164.69,-8.0,-4.0,4.0,-5.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007479351,1.721526073348733e-05,0.0250000002833143,1.295669134233223e-05,2096829,195783,4020,195783,4239,0.0933709901951947,0.0019171806570779,0.0933709901951947,0.0020216240809336
04-22-2021,138.83,169.65,-9.0,-5.0,17.0,-2.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025000000559202,2.1345971361606327e-05,0.025,1e-05,0.0250000007673413,1.73986483796901e-05,0.0250000001936017,1.2079318010507715e-05,2096829,195990,4023,195990,4241,0.0934697106917159,0.0019186113889115,0.0934697106917159,0.002022577902156
04-23-2021,155.96,199.28,-13.0,-4.0,2.0,-9.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006337546,1.603090536253764e-05,0.0250000001408404,1.1576718846316694e-05,2096829,196221,4024,196221,4243,0.0935798770429062,0.0019190882995227,0.0935798770429062,0.0020235317233784
04-24-2021,154.97,218.33,-14.0,-3.0,27.0,-6.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005884883,1.5578881119124134e-05,0.0250000001248182,1.1447249843651495e-05,2096829,196221,4024,196429,4246,0.0935798770429062,0.0019190882995227,0.0936790744500386,0.0020249624552121
04-25-2021,123.93,150.71,-9.0,-3.0,28.0,-1.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005172193,1.4883805865359618e-05,0.0250000001100546,1.1323501741818249e-05,2096829,196221,4024,196637,4247,0.0935798770429062,0.0019190882995227,0.093778271857171,0.0020254393658233
04-26-2021,130.32,163.88,-9.0,-3.0,15.0,-8.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005618296,2.1735903308016475e-05,0.025,1e-05,0.0250000004393659,1.4140668303026068e-05,0.0250000001113407,1.1368685472894592e-05,2096829,196844,4027,196844,4247,0.0938769923536921,0.0019205190313563,0.0938769923536921,0.0020254393658233
04-27-2021,129.65,159.71,-11.0,-4.0,7.0,-3.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025000000540702,2.149184244442181e-05,0.025,1e-05,0.0250000004556247,1.4352926837560389e-05,0.0250000000897623,1.1191104266568077e-05,2096829,196997,4039,196997,4248,0.0939499596772078,0.0019262419586909,0.0939499596772078,0.0020259162764345
04-28-2021,133.32,154.32,-12.0,-8.0,-18.0,-6.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000526657,1.5066036373256525e-05,0.0250000001036837,1.1376539142218331e-05,2096829,197218,4051,197218,4251,0.0940553569222859,0.0019319648860255,0.0940553569222859,0.0020273470082681
04-29-2021,140.36,172.47,-9.0,-4.0,17.0,-1.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006132866,1.5888865143367398e-05,0.0250000001007028,1.13783606727288e-05,2096829,197447,4058,197447,4252,0.0941645694522538,0.001935303260304,0.0941645694522538,0.0020278239188794
04-30-2021,165.74,214.43,-9.0,0.0,20.0,-2.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005740884,1.5417824528630436e-05,0.025,1e-05,2096829,197733,4067,197733,4256,0.0943009658870609,0.0019395954558049,0.0943009658870609,0.0020297315613242
05-01-2021,162.8,221.79,-11.0,-1.0,32.0,-1.0,-18.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005792741,2.0398962795957896e-05,0.025,1e-05,0.0250000005796386,1.5382341115106772e-05,0.025,1e-05,2096829,197733,4067,197946,4258,0.0943009658870609,0.0019395954558049,0.0944025478472493,0.0020306853825466
05-02-2021,128.54,151.21,-6.0,-1.0,24.0,-1.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000007573646,2.4133836270194543e-05,0.025,1e-05,0.0250000005753303,1.528394962301267e-05,0.025,1e-05,2096829,197733,4067,198159,4262,0.0943009658870609,0.0019395954558049,0.0945041298074378,0.0020325930249915
05-03-2021,131.26,163.69,-8.0,-1.0,2.0,-7.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009010585,2.740057326641684e-05,0.025,1e-05,0.0250000005255698,1.4754391038875667e-05,0.025,1e-05,2096829,198372,4073,198372,4262,0.0946057117676262,0.0019424569194722,0.0946057117676262,0.0020325930249915
05-04-2021,137.01,173.32,-5.0,1.0,23.0,-4.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000008645229,2.663599949356821e-05,0.025,1e-05,0.0250000006112731,1.5595269315641256e-05,0.025,1e-05,2096829,198576,4083,198576,4263,0.0947030015323138,0.0019472260255843,0.0947030015323138,0.0020330699356027
05-05-2021,138.79,179.33,-5.0,1.0,20.0,-5.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025000000954721,2.846575149383504e-05,0.025,1e-05,0.0250000007076784,1.6515081345261412e-05,0.025,1e-05,2096829,198781,4085,198781,4265,0.0948007682076125,0.0019481798468067,0.0948007682076125,0.0020340237568251
05-06-2021,142.96,182.83,-7.0,0.0,30.0,-3.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025000000801125,2.510184274254467e-05,0.025,1e-05,0.0250000007196464,1.660398718476624e-05,0.025,1e-05,2096829,199054,4089,199054,4268,0.0949309648044738,0.0019500874892516,0.0949309648044738,0.0020354544886588
05-07-2021,164.76,223.24,-10.0,2.0,17.0,-6.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000008605338,2.654275065775591e-05,0.025,1e-05,0.025000000658582,1.595173448370002e-05,0.025,1e-05,2096829,199333,4098,199333,4269,0.0950640228650023,0.0019543796847525,0.0950640228650023,0.00203593139927
05-08-2021,162.41,222.98,-9.0,8.0,25.0,-4.0,-18.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000010081561,2.97971258774469e-05,0.025,1e-05,0.0250000007168443,1.6494033112829642e-05,0.025,1e-05,2096829,199333,4098,199522,4272,0.0950640228650023,0.0019543796847525,0.0951541589705216,0.0020373621311036
05-09-2021,117.17,138.97,-6.0,10.0,21.0,-2.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000011513182,3.322556832743218e-05,0.025,1e-05,0.0250000005983667,1.527072165258357e-05,0.025,1e-05,2096829,199333,4098,199711,4273,0.0950640228650023,0.0019543796847525,0.095244295076041,0.0020378390417148
05-10-2021,137.51,176.14,-8.0,0.0,23.0,-7.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012636341,3.6142820090953744e-05,0.025,1e-05,0.0250000006388885,1.569891525432072e-05,0.025,1e-05,2096829,199901,4106,199901,4276,0.0953349080921715,0.0019581949696422,0.0953349080921715,0.0020392697735485
05-11-2021,141.87,173.18,-7.0,0.0,22.0,-3.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013073177,3.728522116549012e-05,0.025,1e-05,0.0250000007245474,1.6565769728088568e-05,0.025,1e-05,2096829,200037,4108,200037,4280,0.0953997679352965,0.0019591487908646,0.0953997679352965,0.0020411774159933
05-12-2021,144.73,182.15,-7.0,0.0,16.0,-5.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000010491523,3.1753484986620944e-05,0.025,1e-05,0.0250000008052037,1.739989817415185e-05,0.025,1e-05,2096829,200232,4111,200232,4283,0.0954927655044832,0.0019605795226983,0.0954927655044832,0.002042608147827
05-13-2021,150.9,195.12,-7.0,0.0,32.0,-2.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000007840668,2.603684475472563e-05,0.025,1e-05,0.025000000821277,1.7594944774034313e-05,0.025,1e-05,2096829,200432,4112,200432,4284,0.0955881476267258,0.0019610564333095,0.0955881476267258,0.0020430850584382
