date,Kentucky-apple-driving,Kentucky-apple-walking,Kentucky-google-retail_and_recreation,Kentucky-google-grocery_and_pharmacy,Kentucky-google-parks,Kentucky-google-transit_stations,Kentucky-google-workplaces,Kentucky-google-residential,Kentucky-jh_beta_7,Kentucky-jh_gamma_7,Kentucky-cdc_beta_7,Kentucky-cdc_gamma_7,Kentucky-jh_beta_14,Kentucky-jh_gamma_14,Kentucky-cdc_beta_14,Kentucky-cdc_gamma_14,Kentucky-jh_beta_30,Kentucky-jh_gamma_30,Kentucky-cdc_beta_30,Kentucky-cdc_gamma_30,Kentucky-census_pop,Kentucky-jh_confirmed,Kentucky-jh_death,Kentucky-cdc_confirmed,Kentucky-cdc_death,Kentucky-jh_confirmed_ratio,Kentucky-jh_death_ratio,Kentucky-cdc_confirmed_ratio,Kentucky-cdc_death_ratio
03-26-2021,190.51,208.99,-3.0,3.0,64.0,5.0,-25.0,5.0,0.025000001230885,5.939173909697346e-05,0.025,1e-05,0.0249999545062934,0.0001579302299169,0.025,1e-05,0.0250000078518875,7.758290720392073e-05,0.0250000006062716,1.5944577376301465e-05,4467673,424055,6008,428887,6920,0.0949163020659748,0.0013447716518196,0.0959978494397418,0.0015489047654114
03-27-2021,188.17,226.46,1.0,8.0,142.0,25.0,-10.0,0.0,0.0250000007477785,3.784097944436278e-05,0.025,1e-05,0.0249999444935848,0.0001677241714411,0.025,1e-05,0.0250000079738245,7.841601839406953e-05,0.0250000004920328,1.4781893852365823e-05,4467673,424666,6023,429237,6926,0.0950530622988746,0.0013481291043458,0.0960761899986861,0.0015502477464219
03-28-2021,131.91,141.43,0.0,4.0,47.0,13.0,-12.0,2.0,0.0250000008108986,4.092017652329247e-05,0.025,1e-05,0.0249999321834495,0.0001785784925114,0.025,1e-05,0.0250000081173514,7.96912254586882e-05,0.0250000004048217,1.3894230627293638e-05,4467673,425024,6031,429510,6928,0.0951331934991661,0.0013499197456931,0.0961372956346626,0.0015506954067587
03-29-2021,142.95,169.05,0.0,3.0,45.0,-1.0,-26.0,6.0,0.0250000008519788,4.366491922159365e-05,0.025,1e-05,0.0249999205365166,0.000187492271038,0.025,1e-05,0.0250000083338324,8.190079374357084e-05,0.0250000003655402,1.3508920959691751e-05,4467673,425333,6042,430142,6938,0.0952023570212054,0.0013523818775456,0.096278756301099,0.0015529337084428
03-30-2021,145.61,172.53,1.0,7.0,86.0,0.0,-26.0,5.0,0.0250000007083215,3.847730413655542e-05,0.025,1e-05,0.0249999116820789,0.0001930291196298,0.025,1e-05,0.0250000085548661,8.432463651691657e-05,0.0250000003648447,1.3505872451484154e-05,4467673,426073,6065,430823,6946,0.0953679913458303,0.0013575299714191,0.0964311846457876,0.0015547243497901
03-31-2021,145.73,164.18,-1.0,6.0,18.0,-1.0,-27.0,7.0,0.025000000726517,4.007171465343846e-05,0.025,1e-05,0.024999904354516,0.0001967168869603,0.025,1e-05,0.025000008870958,8.781088151761959e-05,0.0250000003400357,1.3252931011957418e-05,4467673,426876,6090,431488,6951,0.0955477269710652,0.0013631257256294,0.0965800317077816,0.0015558435006322
04-01-2021,159.12,180.84,2.0,10.0,19.0,2.0,-28.0,6.0,0.0250000006240523,3.592733780583985e-05,0.025,1e-05,0.0249998996150033,0.0001983311409628,0.025,1e-05,0.0250000091392994,9.089777540794636e-05,0.0250000003110771,1.2967278948577858e-05,4467673,427842,6108,432075,6957,0.0957639469137513,0.0013671546686608,0.0967114200166395,0.0015571864816426
04-02-2021,189.61,214.73,3.0,13.0,56.0,4.0,-35.0,7.0,0.0250000003077419,2.210824956003405e-05,0.025,1e-05,0.0249999760045715,0.0001076961356494,0.025,1e-05,0.025000009325729,9.329176250732993e-05,0.0250000003332491,1.3206007192023038e-05,4467673,428527,6129,432532,6959,0.0959172705791135,0.0013718551021974,0.0968137104036038,0.0015576341419795
04-03-2021,170.67,203.75,4.0,24.0,132.0,17.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000047083993,0.0001054039278875,0.025,1e-05,0.0250000093603845,9.4222222502975e-05,0.0250000003507438,1.341083766092786e-05,4467673,429106,6149,432806,6966,0.0960468682466241,0.0013763317055657,0.0968750398697487,0.0015592009531583
04-04-2021,113.37,122.66,-22.0,4.0,118.0,11.0,-21.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000046717961,0.000105602147241,0.025,1e-05,0.0250000094185292,9.544362521628911e-05,0.0250000003691372,1.362105231929662e-05,4467673,429106,6149,432993,6970,0.0960468682466241,0.0013763317055657,0.0969168961112418,0.001560096273832
04-05-2021,150.45,177.13,5.0,7.0,70.0,2.0,-30.0,6.0,0.0250000002816311,2.1075629022312743e-05,0.025,1e-05,0.0250000046630543,0.0001066720999037,0.025,1e-05,0.0250000094941489,9.693351045797116e-05,0.0250000003080005,1.3024344105420078e-05,4467673,429511,6171,433624,6976,0.096137519464831,0.0013812559692708,0.0970581329475098,0.0015614392548425
04-06-2021,148.65,177.56,3.0,8.0,96.0,2.0,-29.0,4.0,0.0250000002987642,2.1958454868336508e-05,0.025,1e-05,0.0250000040173918,9.326509401113537e-05,0.025,1e-05,0.025000009292364,9.5613049167357e-05,0.0250000002991984,1.2959359083347996e-05,4467673,429841,6184,434284,6983,0.096211383420407,0.0013841657614601,0.0972058608586617,0.0015630060660213
04-07-2021,152.66,183.65,5.0,10.0,84.0,2.0,-29.0,5.0,0.0250000002682147,2.074068569304248e-05,0.025,1e-05,0.0250000040418868,9.454699172272864e-05,0.025,1e-05,0.0250000094183678,9.764087358757608e-05,0.0250000002914984,1.2901088861958022e-05,4467673,430860,6198,434895,6989,0.0964394663620188,0.0013872993838179,0.0973426210915615,0.0015643490470318
04-08-2021,155.27,184.78,-1.0,5.0,39.0,-1.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000035446317,8.402041618937063e-05,0.025,1e-05,0.0250000095560261,9.979020317492532e-05,0.0250000002990618,1.2999774187383496e-05,4467673,431487,6214,435592,6997,0.0965798078776132,0.0013908806665125,0.0974986307189447,0.0015661396883791
04-09-2021,188.42,235.51,-3.0,5.0,104.0,3.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000021751709,5.389687622320746e-05,0.025,1e-05,0.0250000095657191,0.0001006606175349,0.0250000002902885,1.2925579484862184e-05,4467673,432220,6223,436135,6998,0.0967438753910592,0.0013928951380282,0.0976201705003924,0.0015663635185475
04-10-2021,176.45,224.06,-2.0,4.0,63.0,10.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000018173274,4.622367310527267e-05,0.025,1e-05,0.0250000094381424,0.0001001365970025,0.0250000002511515,1.255410589061612e-05,4467673,432720,6241,436522,7001,0.0968557904752653,0.0013969240810596,0.0977067927755679,0.0015670350090528
04-11-2021,134.52,140.27,-1.0,5.0,61.0,12.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000018142984,4.630892939144444e-05,0.025,1e-05,0.0250000092695067,9.916069175354508e-05,0.025000000202049,1.2084891483189191e-05,4467673,433085,6250,436787,7009,0.0969374884867357,0.0013989385525753,0.0977661077701971,0.0015688256504001
04-12-2021,143.21,166.06,0.0,5.0,57.0,-1.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000018976443,4.841029413768345e-05,0.025,1e-05,0.0250000091610451,9.875738026991554e-05,0.0250000001380046,1.1454026433246416e-05,4467673,433352,6257,437533,7014,0.0969972511417017,0.0014005053637542,0.0979330850758325,0.0015699448012421
04-13-2021,142.4,167.72,-1.0,8.0,71.0,-1.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000019143083,4.9118893526662565e-05,0.025,1e-05,0.0250000091563138,9.93641878778344e-05,0.0250000001675316,1.1780057518949838e-05,4467673,434148,6261,438374,7019,0.0971754199557577,0.0014014006844278,0.098121326247467,0.0015710639520842
04-14-2021,140.38,163.55,-2.0,6.0,33.0,-4.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000017240827,4.533104959142858e-05,0.025,1e-05,0.0250000091407736,9.981090388142315e-05,0.025000000162642,1.17542289146107e-05,4467673,434922,6285,439138,7025,0.0973486645061086,0.0014067726084697,0.0982923324961339,0.0015724069330947
04-15-2021,155.93,178.65,-2.0,6.0,61.0,-2.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000015417313,4.134974157154584e-05,0.025,1e-05,0.025000009069147,9.957422532369204e-05,0.0250000001991242,1.2150051503568013e-05,4467673,435743,6302,439798,7028,0.0975324290743749,0.0014105777213327,0.0984400604072858,0.0015730784235999
04-16-2021,180.43,222.24,-5.0,3.0,87.0,0.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000014772302,3.985583783935636e-05,0.025,1e-05,0.025000008975392,9.903532260078397e-05,0.0250000001901602,1.2086386472504358e-05,4467673,436445,6317,440424,7032,0.0976895578526002,0.0014139351738589,0.0985801780927118,0.0015739737442735
04-17-2021,177.11,224.02,-3.0,7.0,134.0,10.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000013715221,3.739637538334596e-05,0.025,1e-05,0.0250000088487343,9.806990955090151e-05,0.025000000155461,1.1758875154297883e-05,4467673,437037,6330,440736,7036,0.0978220653123001,0.0014168449660483,0.0986500131052563,0.0015748690649472
04-18-2021,135.41,147.9,0.0,6.0,122.0,12.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000012786406,3.524160971683899e-05,0.025,1e-05,0.0250000051280415,6.0293911019642856e-05,0.0250000001363742,1.159140624015981e-05,4467673,437312,6338,440984,7039,0.0978836186086134,0.0014186356073956,0.0987055229870225,0.0015755405554524
04-19-2021,141.26,163.96,-2.0,5.0,63.0,-1.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000014715269,3.956032573729237e-05,0.025,1e-05,0.0250000036082034,4.494522377503083e-05,0.025000000123923,1.149407972791427e-05,4467673,437543,6347,441580,7045,0.0979353233775166,0.0014206500789113,0.0988389257673961,0.0015768835364629
04-20-2021,143.06,164.95,-1.0,9.0,85.0,-2.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000013194536,3.62837094779091e-05,0.025,1e-05,0.0250000035002735,4.4004487681013656e-05,0.0250000001133192,1.140788327437841e-05,4467673,438147,6360,442306,7052,0.0980705167992375,0.0014235598711006,0.0990014264696632,0.0015784503476418
04-21-2021,138.62,158.63,-6.0,4.0,16.0,-5.0,-25.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013062949,3.605398272630636e-05,0.025,1e-05,0.0250000034545307,4.366759834685106e-05,0.025,1e-05,4467673,438927,6373,442874,7055,0.0982451043305989,0.00142646966329,0.0991285620053213,0.001579121838147
04-22-2021,153.43,175.74,-5.0,5.0,56.0,-3.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000012806164,3.55238485915374e-05,0.025,1e-05,0.0250000030434188,3.956853770295248e-05,0.025,1e-05,4467673,439551,6381,443431,7062,0.098384774355688,0.0014282603046373,0.0992532354091268,0.0015806886493259
04-23-2021,183.76,224.64,-7.0,2.0,72.0,-1.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000012107991,3.409488054608377e-05,0.025,1e-05,0.0250000030115254,3.9348203502824025e-05,0.025,1e-05,4467673,440149,6403,443916,7069,0.0985186247963984,0.0014331845683424,0.0993617930408067,0.0015822554605048
04-24-2021,170.11,222.31,-7.0,1.0,49.0,2.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000012792783,3.5512992003177466e-05,0.025,1e-05,0.0250000027023532,3.623750508458765e-05,0.025,1e-05,4467673,440631,6436,444264,7074,0.098626510937573,0.0014405709638999,0.0994396859394141,0.0015833746113468
04-25-2021,138.33,151.65,-1.0,7.0,113.0,10.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000012711047,3.4832745037737905e-05,0.025,1e-05,0.0250000019223969,2.823507292582097e-05,0.025,1e-05,4467673,440955,6449,444466,7082,0.0986990319121386,0.0014434807560893,0.0994848996334333,0.0015851652526941
04-26-2021,142.62,168.85,-1.0,6.0,78.0,1.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000013905956,3.714336732531949e-05,0.025,1e-05,0.025000001724691,2.6189356989789065e-05,0.025,1e-05,4467673,441166,6459,445187,7087,0.0987462600776735,0.0014457190577734,0.0996462811848584,0.0015862844035362
04-27-2021,145.03,172.71,-1.0,10.0,112.0,1.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000015224216,3.9921941137184616e-05,0.025,1e-05,0.0250000017168503,2.6099459875340396e-05,0.025,1e-05,4467673,441880,6476,445868,7092,0.0989060748179197,0.0014495241706364,0.099798709529547,0.0015874035543783
04-28-2021,144.24,168.4,-4.0,6.0,38.0,-2.0,-24.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000017064709,4.386098125188787e-05,0.025,1e-05,0.0250000017718017,2.6641570145894975e-05,0.025,1e-05,4467673,442618,6485,446517,7095,0.0990712614822078,0.0014515386421521,0.0999439753088464,0.0015880750448835
04-29-2021,151.71,180.59,-6.0,4.0,10.0,-2.0,-25.0,7.0,0.0250000002561682,2.0169612652376547e-05,0.025,1e-05,0.0250000015639915,4.0693411165048736e-05,0.025,1e-05,0.0250000017970134,2.689281511766592e-05,0.025,1e-05,4467673,443408,6497,447164,7100,0.0992480873152533,0.0014542246041731,0.100088793427809,0.0015891941957256
04-30-2021,199.9,244.76,-1.0,11.0,108.0,5.0,-26.0,4.0,0.0250000002734897,2.1133883177249702e-05,0.025,1e-05,0.025000001520537,3.979370155729507e-05,0.025,1e-05,0.0250000017167793,2.6073012099601736e-05,0.025,1e-05,4467673,444127,6501,447716,7103,0.0994090212063416,0.0014551199248467,0.1002123476807725,0.0015898656862308
05-01-2021,176.94,256.39,-2.0,14.0,200.0,21.0,-13.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000014757563,3.909293220791819e-05,0.025,1e-05,0.0250000016111228,2.5018111680906425e-05,0.025,1e-05,4467673,444771,6513,448065,7109,0.099553167834799,0.0014578058868677,0.1002904644095483,0.0015912086672413
05-02-2021,135.31,150.76,0.0,7.0,121.0,17.0,-13.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000014590546,3.901869842775655e-05,0.025,1e-05,0.0250000015621201,2.4546143666580028e-05,0.025,1e-05,4467673,445139,6517,448285,7112,0.0996355373367746,0.0014587012075413,0.1003397070465989,0.0015918801577465
05-03-2021,139.82,163.36,0.0,9.0,33.0,-2.0,-24.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000014923068,4.021571055127444e-05,0.025,1e-05,0.0250000014824405,2.3778242252948416e-05,0.025,1e-05,4467673,445449,6525,448979,7115,0.0997049246889823,0.0014604918488886,0.1004950451834769,0.0015925516482517
05-04-2021,136.46,160.02,-4.0,7.0,34.0,-5.0,-24.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000014999286,4.085001050598605e-05,0.025,1e-05,0.02500000140825,2.307397828077756e-05,0.025,1e-05,4467673,446221,6532,449654,7121,0.0998777215789964,0.0014620586600675,0.100646130547155,0.0015938946292622
05-05-2021,149.63,179.2,2.0,12.0,60.0,-1.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000014349736,3.986383201637136e-05,0.025,1e-05,0.0250000014994077,2.406968270102851e-05,0.025,1e-05,4467673,446929,6542,450264,7125,0.1000361933382322,0.0014642969617516,0.1007826669498864,0.0015947899499359
05-06-2021,156.24,181.82,-3.0,8.0,65.0,-1.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000013705029,3.878622176169788e-05,0.025,1e-05,0.0250000014041436,2.315691820505251e-05,0.025,1e-05,4467673,447582,6548,450869,7126,0.1001823544382053,0.0014656399427621,0.1009180842017757,0.0015950137801043
05-07-2021,188.98,221.17,-3.0,8.0,87.0,0.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000013719874,3.914689994345162e-05,0.025,1e-05,0.0250000013794167,2.2976854531314556e-05,0.025,1e-05,4467673,448215,6559,451339,7135,0.1003240389348101,0.0014681020746146,0.1010232843809294,0.00159702825162
05-08-2021,187.85,235.62,4.0,19.0,166.0,16.0,-12.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000011634695,3.4657844641038084e-05,0.025,1e-05,0.0250000013423661,2.267214470350479e-05,0.025,1e-05,4467673,448757,6578,451572,7143,0.1004453548860894,0.0014723548478145,0.1010754368101694,0.0015988188929673
05-09-2021,119.78,122.58,-2.0,9.0,23.0,5.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000008157249,2.675537324963519e-05,0.025,1e-05,0.0250000012982363,2.22633015016146e-05,0.025,1e-05,4467673,448952,6586,451743,7145,0.1004890017689298,0.0014741454891618,0.1011137117689678,0.0015992665533041
05-10-2021,144.83,166.06,-2.0,6.0,53.0,0.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000007713531,2.5643933546963432e-05,0.025,1e-05,0.0250000013082949,2.241798911663848e-05,0.025,1e-05,4467673,449107,6597,452249,7148,0.1005236954450336,0.0014766076210143,0.1012269698341843,0.0015999380438093
05-11-2021,148.49,167.96,-1.0,15.0,86.0,2.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007772824,2.5627034351105704e-05,0.025,1e-05,0.0250000012455653,2.1818872685745916e-05,0.025,1e-05,4467673,449864,6620,452809,7154,0.1006931348825216,0.0014817557148878,0.1013523147284951,0.0016012810248198
05-12-2021,151.99,176.56,1.0,15.0,86.0,3.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007148009,2.382189505458113e-05,0.025,1e-05,0.0250000012677501,2.2055399395957203e-05,0.025,1e-05,4467673,450541,6630,453374,7160,0.1008446679065365,0.0014839940165719,0.1014787787736479,0.0016026240058303
05-13-2021,163.03,187.33,-1.0,10.0,93.0,3.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007705311,2.4759079758832996e-05,0.025,1e-05,0.0250000013051815,2.2451445389312412e-05,0.025,1e-05,4467673,451213,6637,453844,7163,0.1009950817797094,0.0014855608277508,0.1015839789528016,0.0016032954963355
05-14-2021,192.17,231.21,-3.0,8.0,115.0,4.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007643578,2.4483630923360115e-05,0.025,1e-05,0.0250000013599019,2.304088845041921e-05,0.025,1e-05,4467673,451766,6643,454230,7170,0.1011188598628413,0.0014869038087612,0.1016703773978086,0.0016048623075144
05-15-2021,188.42,241.24,0.0,13.0,215.0,19.0,-12.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000008664303,2.678647312010826e-05,0.025,1e-05,0.0250000012464948,2.1911511542214228e-05,0.025,1e-05,4467673,452250,6648,454433,7178,0.1012271936643527,0.0014880229596033,0.1017158149219963,0.0016066529488617
05-16-2021,140.33,143.57,-1.0,7.0,96.0,15.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000008259238,2.6054766541561127e-05,0.025,1e-05,0.0250000011853445,2.1330693751855985e-05,0.025,1e-05,4467673,452537,6656,454615,7182,0.101291432922687,0.0014898136009506,0.1017565520126473,0.0016075482695353
05-17-2021,148.57,165.29,-2.0,7.0,50.0,1.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000009047014,2.802907548695634e-05,0.025,1e-05,0.0250000011392934,2.09053638329236e-05,0.025,1e-05,4467673,452821,6662,455145,7188,0.101355000690516,0.0014911565819611,0.1018751820019056,0.0016088912505458
05-18-2021,150.06,178.34,-1.0,11.0,88.0,3.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009096328,2.842072126584809e-05,0.025,1e-05,0.0250000011066848,2.0623427185206827e-05,0.025,1e-05,4467673,453460,6673,455633,7192,0.1014980281681313,0.0014936187138136,0.1019844111240907,0.0016097865712195
05-19-2021,154.84,180.14,1.0,12.0,99.0,3.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009363967,2.9228353898902237e-05,0.025,1e-05,0.0250000011173927,2.0775838731536592e-05,0.025,1e-05,4467673,454044,6678,456087,7196,0.101628744986484,0.0014947378646557,0.1020860300205498,0.0016106818918931
05-20-2021,165.78,194.11,0.0,12.0,105.0,4.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000009028467,2.8745458210913104e-05,0.025,1e-05,0.0250000011161001,2.0811634403707963e-05,0.025,1e-05,4467673,454609,6693,456483,7201,0.1017552090316368,0.0014980953171818,0.102174666767241,0.0016118010427352
05-21-2021,193.61,237.43,-3.0,9.0,119.0,5.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009526616,2.9930801263531294e-05,0.025,1e-05,0.0250000010850755,2.052306400744433e-05,0.025,1e-05,4467673,455150,6698,456793,7204,0.1018763011527477,0.0014992144680239,0.1022440541194487,0.0016124725332404
05-22-2021,188.52,244.46,-2.0,14.0,213.0,18.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000009103027,2.910844936728107e-05,0.025,1e-05,0.0250000010492259,2.019311103534019e-05,0.025,1e-05,4467673,455575,6705,457022,7211,0.1019714289743228,0.0015007812792028,0.1022953112280151,0.0016140393444193
05-23-2021,146.5,155.42,1.0,11.0,146.0,18.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000007369379,2.5337754542217767e-05,0.025,1e-05,0.0250000010526877,2.0266398075148337e-05,0.025,1e-05,4467673,455790,6716,457151,7217,0.1020195524605314,0.0015032434110553,0.1023241853197402,0.0016153823254298
05-24-2021,153.55,178.62,0.0,9.0,67.0,2.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025000000745763,2.5531236767883453e-05,0.025,1e-05,0.0250000009449639,1.9181883854775466e-05,0.025,1e-05,4467673,456053,6720,457527,7225,0.1020784197948238,0.001504138731729,0.1024083454630632,0.0016171729667771
05-25-2021,157.7,181.14,1.0,13.0,98.0,3.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000006930356,2.44152816187104e-05,0.025,1e-05,0.0250000007452012,1.7155917005132396e-05,0.025,1e-05,4467673,456626,6725,457882,7233,0.1022066744813239,0.001505257882571,0.1024878051728494,0.0016189636081244
05-26-2021,156.1,173.69,-1.0,9.0,51.0,3.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007042957,1.6772030554079884e-05,0.025,1e-05,4467673,457062,6744,458221,7237,0.1023042644347516,0.0015095106557709,0.1025636835999411,0.001619858928798
05-27-2021,180.27,200.88,3.0,14.0,105.0,12.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006968207,1.67009051516298e-05,0.025,1e-05,4467673,457482,6748,458516,7242,0.1023982731054846,0.0015104059764445,0.1026297134996227,0.0016209780796401
05-28-2021,205.41,232.49,-1.0,10.0,73.0,13.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006267538,1.6000240761442313e-05,0.025,1e-05,4467673,457892,6758,458794,7246,0.1024900434745336,0.0015126442781286,0.1026919382864412,0.0016218734003137
05-29-2021,179.87,224.63,-1.0,13.0,149.0,21.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000621915,1.596769573152566e-05,0.025,1e-05,4467673,458275,6782,458921,7254,0.1025757704290354,0.0015180162021705,0.1027203647178296,0.001623664041661
05-30-2021,148.07,180.21,4.0,13.0,190.0,13.0,-15.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000006061612,2.19234819882883e-05,0.025,1e-05,0.0250000006054045,1.5774740994188682e-05,0.025,1e-05,4467673,458275,6782,459041,7256,0.1025757704290354,0.0015180162021705,0.102747224338039,0.0016241117019978
05-31-2021,149.17,157.02,-3.0,6.0,149.0,3.0,-70.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000006322001,2.2434307598529207e-05,0.025,1e-05,0.0250000006447798,1.6186422880577985e-05,0.025,1e-05,4467673,458275,6782,459168,7261,0.1025757704290354,0.0015180162021705,0.1027756507694273,0.0016252308528399
06-01-2021,159.6,182.23,3.0,16.0,83.0,6.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006597423,2.3204747017745164e-05,0.025,1e-05,0.0250000006129305,1.5886517793355478e-05,0.025,1e-05,4467673,458712,7067,459442,7265,0.1026735842126315,0.001581807800168,0.1028369802355722,0.0016261261735135
06-02-2021,155.77,176.11,-2.0,9.0,25.0,2.0,-28.0,7.0,0.0250000004959537,2.6809134681390494e-05,0.025,1e-05,0.0250000014915197,3.594063900975398e-05,0.025,1e-05,0.0250000008735199,1.7885074167604047e-05,0.025,1e-05,4467673,459124,7071,459709,7269,0.1027658022420172,0.0015827031208416,0.1028967428905383,0.0016270214941872
06-03-2021,171.27,193.86,1.0,13.0,54.0,5.0,-28.0,6.0,0.0250000007199728,3.481190185398395e-05,0.025,1e-05,0.025000002276048,4.949693379785612e-05,0.025,1e-05,0.0250000010809873,1.945265981643302e-05,0.025,1e-05,4467673,459540,7077,459977,7275,0.1028589155920766,0.0015840461018521,0.1029567293756727,0.0016283644751977
06-04-2021,204.49,249.96,-1.0,11.0,139.0,11.0,-27.0,4.0,0.0250000009153597,4.353586577069644e-05,0.025,1e-05,0.0250000027786621,5.83107645510608e-05,0.025,1e-05,0.0250000012751664,2.0991854007818005e-05,0.025,1e-05,4467673,460049,7086,460160,7279,0.1029728451477984,0.0015860605733678,0.1029976902964921,0.0016292597958713
06-05-2021,199.65,243.92,0.0,17.0,230.0,31.0,-6.0,-3.0,0.0250000010225308,4.957374550011764e-05,0.025,1e-05,0.0250000033393954,6.969367392453402e-05,0.025,1e-05,0.0250000014304097,2.2215896986027247e-05,0.025,1e-05,4467673,460412,7091,460188,7282,0.1030540954989319,0.0015871797242098,0.1030039575412077,0.0016299312863765
06-06-2021,147.63,155.87,-1.0,9.0,114.0,24.0,-9.0,0.0,0.0250000010205634,5.142479382284546e-05,0.025,1e-05,0.0250000037641224,7.91713830398274e-05,0.025,1e-05,0.0250000015998346,2.3676464110334628e-05,0.025,1e-05,4467673,460412,7091,460232,7286,0.1030540954989319,0.0015871797242098,0.1030138060686178,0.0016308266070502
06-07-2021,158.86,186.89,1.0,9.0,56.0,6.0,-28.0,6.0,0.0250000010654062,5.54434969833907e-05,0.025,1e-05,0.0250000040159903,8.578814908056759e-05,0.025,1e-05,0.0250000017090417,2.4609153433967654e-05,0.025,1e-05,4467673,460520,7103,460719,7290,0.1030782691571205,0.0015898656862308,0.1031228113606344,0.0016317219277238
06-08-2021,158.46,183.82,-1.0,10.0,63.0,4.0,-27.0,6.0,0.0250000010986003,5.814123350372547e-05,0.025,1e-05,0.0250000043242092,9.415689403100232e-05,0.025,1e-05,0.0250000017462345,2.4849658301778403e-05,0.025,1e-05,4467673,461119,7109,460984,7297,0.1032123434279993,0.0015912086672413,0.1031821263552636,0.0016332887389027
06-09-2021,161.71,185.23,0.0,12.0,57.0,5.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000045512237,0.0001011581549418,0.025,1e-05,0.0250000018588571,2.592922479037861e-05,0.025,1e-05,4467673,461446,7121,461215,7303,0.10328553589307,0.0015938946292622,0.1032338311241668,0.0016346317199132
06-10-2021,174.96,205.42,-1.0,10.0,70.0,7.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000045159336,0.0001023934774987,0.025,1e-05,0.0250000019401727,2.6727145944693583e-05,0.025,1e-05,4467673,461717,7138,461422,7308,0.1033461938687097,0.0015976997421252,0.1032801639690281,0.0016357508707553
