date,New Jersey-apple-driving,New Jersey-apple-walking,New Jersey-google-retail_and_recreation,New Jersey-google-grocery_and_pharmacy,New Jersey-google-parks,New Jersey-google-transit_stations,New Jersey-google-workplaces,New Jersey-google-residential,New Jersey-jh_beta_7,New Jersey-jh_gamma_7,New Jersey-cdc_beta_7,New Jersey-cdc_gamma_7,New Jersey-jh_beta_14,New Jersey-jh_gamma_14,New Jersey-cdc_beta_14,New Jersey-cdc_gamma_14,New Jersey-jh_beta_30,New Jersey-jh_gamma_30,New Jersey-cdc_beta_30,New Jersey-cdc_gamma_30,New Jersey-census_pop,New Jersey-jh_confirmed,New Jersey-jh_death,New Jersey-cdc_confirmed,New Jersey-cdc_death,New Jersey-jh_confirmed_ratio,New Jersey-jh_death_ratio,New Jersey-cdc_confirmed_ratio,New Jersey-cdc_death_ratio
01-01-2021,74.46,93.41,-53.0,-42.0,-30.0,-69.0,-79.0,31.0,0.0250000003540536,2.2223689419803107e-05,0.0250000003537587,2.221273577155385e-05,0.0250000027453647,6.034902852699732e-05,0.0250000027433455,6.03089801981301e-05,0.0250000134651446,0.000122099451029,0.0250000134779674,0.0001221992956519,8882190,535043,19160,533587,19160,0.0602377341624081,0.0021571256638284,0.0600738106255326,0.0021571256638284
01-02-2021,111.15,138.09,-27.0,-11.0,39.0,-35.0,-21.0,9.0,0.0250000004271117,2.478831764595917e-05,0.0250000004267374,2.47742275846534e-05,0.0250000423668193,0.0001226715399354,0.0250000425048227,0.0001227807293466,0.0250000134451975,0.0001217563143338,0.0250000134581272,0.0001218567459865,8882190,541202,19187,539546,19187,0.060931144233573,0.0021601654546907,0.0607447037273465,0.0021601654546907
01-03-2021,78.74,94.96,-40.0,-25.0,-45.0,-44.0,-21.0,10.0,0.0250000005063695,2.82750186934074e-05,0.0250000005058769,2.82557091890348e-05,0.0250000445651014,0.0001271489926208,0.0250000447161836,0.0001272644769918,0.0250000133336397,0.0001207916139358,0.0250000133465334,0.0001208916411277,8882190,545450,19208,543595,19208,0.0614094046625888,0.0021625297364726,0.061200559771858,0.0021625297364726
01-04-2021,98.17,121.08,-25.0,-8.0,-15.0,-48.0,-40.0,15.0,0.0250000005583928,3.104991880346494e-05,0.0250000005577629,3.102424636709916e-05,0.0250000481688405,0.0001351504866337,0.0250000483373154,0.0001352728506694,0.0250000133154757,0.0001209435551004,0.0250000133284243,0.0001210441739861,8882190,547247,19225,546091,19244,0.0616117196322078,0.0021644436788674,0.0614815715493588,0.0021665827909558
01-05-2021,102.1,121.03,-26.0,-4.0,-17.0,-48.0,-41.0,16.0,0.0250000005846445,3.288996528874815e-05,0.0250000005917894,3.3093552135481605e-05,0.0250000500603266,0.0001405676739191,0.0250000507153305,0.0001411925744237,0.0250000132143741,0.0001204556040613,0.0250000132466578,0.0001206815587752,8882190,554400,19382,551419,19382,0.0624170390410473,0.002182119499808,0.0620814236128702,0.002182119499808
01-06-2021,99.57,120.33,-27.0,-11.0,-13.0,-49.0,-40.0,16.0,0.0250000005328635,3.063357612136352e-05,0.0250000005378388,3.080171711891439e-05,0.0250000451867991,0.0001341211518079,0.0250000457316749,0.0001346995873296,0.0250000135225226,0.0001235806964167,0.0250000135533131,0.0001238020660139,8882190,560057,19523,557267,19523,0.0630539315191411,0.0021979939632005,0.0627398197966942,0.0021979939632005
01-07-2021,101.57,120.32,-28.0,-10.0,-8.0,-49.0,-40.0,17.0,0.025000000451012,2.665494180285481e-05,0.0250000004542336,2.679163350001591e-05,0.0250000383667872,0.0001227066137279,0.0250000387866241,0.0001232263068078,0.0250000139716734,0.0001277249310192,0.0250000140019564,0.0001279484462318,8882190,566761,19646,564806,19646,0.0638087003317875,0.0022118418993513,0.0635885969563812,0.0022118418993513
01-08-2021,114.44,137.95,-31.0,-12.0,-23.0,-50.0,-38.0,17.0,0.0250000004825212,2.734695476080593e-05,0.0250000004840909,2.7442940442571737e-05,0.0250000387960762,0.0001238862140255,0.0250000391752705,0.0001243732519116,0.0250000136947183,0.0001250478583009,0.0250000137233613,0.0001252634679866,8882190,572692,19756,570575,19756,0.0644764410578922,0.0022242262324944,0.0642380989373116,0.0022242262324944
01-09-2021,115.34,145.86,-26.0,-10.0,2.0,-39.0,-13.0,8.0,0.0250000004839651,2.6937545673792816e-05,0.0250000004842707,2.699543693766483e-05,0.0250000420132296,0.0001305452119463,0.0250000423752892,0.0001310041212707,0.02500001325606,0.00012073868408,0.0250000132828976,0.0001209442325953,8882190,579250,19854,579182,19854,0.0652147724829124,0.0022352595474764,0.065207116713333,0.0022352595474764
01-10-2021,89.67,109.78,-28.0,-14.0,17.0,-43.0,-16.0,8.0,0.0250000005914999,3.129749419034468e-05,0.0250000005905827,3.130365705501687e-05,0.025000048693907,0.0001434157231775,0.0250000490788471,0.0001438630209224,0.0250000132639532,0.0001206948892442,0.0250000132898535,0.0001208969376483,8882190,584828,19854,584828,19886,0.0658427707581125,0.0022352595474764,0.0658427707581125,0.0022388622625726
01-11-2021,96.53,112.88,-28.0,-13.0,-19.0,-50.0,-39.0,16.0,0.0250000006577175,3.470712384046169e-05,0.0250000006699516,3.5080799652302656e-05,0.0250000539909092,0.0001545016365612,0.0250000551657776,0.000155738920996,0.0250000133518901,0.0001216037639513,0.0250000134063379,0.000121993789825,8882190,590162,19854,590162,19932,0.0664432983307044,0.0022352595474764,0.0664432983307044,0.0022440411655233
01-12-2021,100.35,117.44,-27.0,-7.0,-4.0,-49.0,-40.0,15.0,0.025000000690542,3.7047411871866216e-05,0.0250000007103619,3.739987877536559e-05,0.0250000565516589,0.0001624364387062,0.0250000595173157,0.0001655109896979,0.0250000131367783,0.0001200417799961,0.0250000132582605,0.0001208767973746,8882190,594749,20039,594749,20039,0.0669597250227702,0.0022560877441261,0.0669597250227702,0.0022560877441261
01-13-2021,100.33,118.95,-28.0,-11.0,-9.0,-49.0,-40.0,16.0,0.0250000006122996,3.3672680397191813e-05,0.025000000641572,3.472845734470285e-05,0.0250000505912656,0.0001543323985088,0.0250000529735951,0.000157156488533,0.0250000135395617,0.0001239077821409,0.025000013651428,0.0001247037331304,8882190,602629,20161,602629,20161,0.0678468936152007,0.0022698230954302,0.0678468936152007,0.0022698230954302
