date,Missouri-apple-driving,Missouri-apple-walking,Missouri-google-retail_and_recreation,Missouri-google-grocery_and_pharmacy,Missouri-google-parks,Missouri-google-transit_stations,Missouri-google-workplaces,Missouri-google-residential,Missouri-jh_beta_7,Missouri-jh_gamma_7,Missouri-cdc_beta_7,Missouri-cdc_gamma_7,Missouri-jh_beta_14,Missouri-jh_gamma_14,Missouri-cdc_beta_14,Missouri-cdc_gamma_14,Missouri-jh_beta_30,Missouri-jh_gamma_30,Missouri-cdc_beta_30,Missouri-cdc_gamma_30,Missouri-census_pop,Missouri-jh_confirmed,Missouri-jh_death,Missouri-cdc_confirmed,Missouri-cdc_death,Missouri-jh_confirmed_ratio,Missouri-jh_death_ratio,Missouri-cdc_confirmed_ratio,Missouri-cdc_death_ratio
03-11-2021,121.61,150.92,-9.0,-4.0,1.0,-8.0,-23.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000025586491,5.940684581007049e-05,0.025,1e-05,0.0250000050892936,5.737434602448318e-05,0.0250000010280699,1.992599582699359e-05,6137428,568918,8647,557746,8665,0.0926964845860513,0.0014088963650571,0.0908761780993601,0.0014118291896866
03-12-2021,121.61,150.92,-3.0,-8.0,5.0,-4.0,-14.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000025250074,5.888854193154985e-05,0.025,1e-05,0.0250000052130244,5.877534886707254e-05,0.0250000009415946,1.910645298166996e-05,6137428,569758,8655,558358,8668,0.0928333497354266,0.0014101998426702,0.0909758941367621,0.0014123179937915
03-13-2021,149.72,215.4,-2.0,3.0,13.0,1.0,-8.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000026248985,6.166104319865073e-05,0.025,1e-05,0.0250000053087466,5.993025134236159e-05,0.0250000008841833,1.858787704090213e-05,6137428,570508,8660,558720,8673,0.0929555507616545,0.0014110145161784,0.0910348764987548,0.0014131326672997
03-14-2021,110.22,129.66,0.0,-2.0,-17.0,-4.0,-12.0,3.0,0.0250000002589623,2.0296777480022057e-05,0.025,1e-05,0.0250000027108663,6.440403441314237e-05,0.025,1e-05,0.0250000039860209,4.672971533046505e-05,0.0250000008102635,1.790409356647434e-05,6137428,571005,8660,559074,8676,0.0930365293083682,0.0014110145161784,0.0910925553831344,0.0014136214714046
03-15-2021,121.43,147.5,-1.0,0.0,7.0,-11.0,-27.0,7.0,0.0250000002733565,2.1503369165018908e-05,0.025,1e-05,0.0250000028847423,6.930125768872955e-05,0.025,1e-05,0.0250000039217725,4.631973148281102e-05,0.0250000007392302,1.7253910664936203e-05,6137428,571405,8661,559832,8687,0.0931017031890231,0.00141117745088,0.0912160598869754,0.0014154137531226
03-16-2021,128.07,156.4,1.0,2.0,36.0,-9.0,-27.0,7.0,0.0250000002781771,2.2166618244932968e-05,0.025,1e-05,0.0250000029892466,7.27070065247396e-05,0.025,1e-05,0.0250000038633425,4.599768288342488e-05,0.0250000006450674,1.635380180529179e-05,6137428,572074,8694,560426,8691,0.0932107065044184,0.0014165542960341,0.0913128430997479,0.0014160654919291
03-17-2021,126.68,155.22,10.0,1.0,-20.0,-4.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000029937045,7.333156815350083e-05,0.025,1e-05,0.0250000039834292,4.744020977973516e-05,0.0250000005745343,1.569572393589548e-05,6137428,572844,8702,560975,8700,0.0933361662246791,0.0014178577736472,0.0914022942509468,0.0014175319042439
03-18-2021,135.25,160.73,-1.0,-2.0,-13.0,-4.0,-26.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000011809768,3.369061552513098e-05,0.025,1e-05,0.0250000040979775,4.883936830604922e-05,0.0250000005573192,1.5569353844102374e-05,6137428,573559,8708,561476,8703,0.0934526645363497,0.001418835381857,0.091483924536467,0.0014180207083488
03-19-2021,167.6,225.38,10.0,-1.0,58.0,6.0,-16.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000012425655,3.54619839062376e-05,0.025,1e-05,0.0250000041803749,4.992043743868949e-05,0.0250000005094536,1.513803650681113e-05,6137428,574201,8709,561948,8707,0.0935572686148008,0.0014189983165586,0.0915608297156398,0.0014186724471553
03-20-2021,170.27,252.21,5.0,6.0,87.0,12.0,-7.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000011713415,3.440938888258055e-05,0.025,1e-05,0.0250000040528714,4.888086528310744e-05,0.0250000004724684,1.481755043294416e-05,6137428,574847,8713,562273,8714,0.0936625244320585,0.0014196500553652,0.0916137834936719,0.0014198129900668
03-21-2021,127.09,160.91,14.0,9.0,84.0,13.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000011701228,3.490376820422694e-05,0.025,1e-05,0.0250000029962933,3.8401193437647445e-05,0.0250000004217265,1.435151964556452e-05,6137428,575253,8718,562618,8720,0.0937286759209232,0.0014204647288733,0.0916699959657367,0.0014207905982766
03-22-2021,124.84,154.15,3.0,3.0,39.0,-6.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012229503,3.652189916744319e-05,0.025,1e-05,0.0250000027440692,3.608486373409551e-05,0.0250000003509156,1.367724499300889e-05,6137428,575562,8719,563282,8729,0.0937790227437291,0.001420627663575,0.0917781846076239,0.0014222570105914
03-23-2021,123.05,148.18,-2.0,-2.0,7.0,-10.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000012601313,3.7726822502453405e-05,0.025,1e-05,0.0250000027414522,3.6310138564270616e-05,0.0250000003086899,1.3281128929551407e-05,6137428,576071,8773,563918,8737,0.0938619565068624,0.0014294261374634,0.0918818110778652,0.0014235604882045
03-24-2021,133.75,168.61,12.0,5.0,26.0,0.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000028375794,3.742802294782909e-05,0.025000000234449,1.2552998844039165e-05,6137428,576914,8785,564480,8746,0.0939993104603426,0.001431381353883,0.0919733803801853,0.0014250269005192
03-25-2021,133.22,164.25,-2.0,-3.0,-10.0,-6.0,-25.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000029079069,3.827688633064568e-05,0.0250000001603876,1.1819601119059953e-05,6137428,578148,8788,565035,8755,0.094200371882163,0.001431870157988,0.0920638091395939,0.0014264933128339
03-26-2021,170.0,232.86,9.0,-1.0,77.0,7.0,-14.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020631678,2.9827010575352383e-05,0.0250000001538269,1.1762934349879422e-05,6137428,579058,8792,565567,8762,0.0943486424606529,0.0014325218967945,0.0921504904008649,0.0014276338557454
03-27-2021,169.16,256.51,2.0,5.0,106.0,10.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020289941,2.9621105049142623e-05,0.025000000127681,1.1505488572642254e-05,6137428,579654,8796,565934,8769,0.0944457515428287,0.0014331736356011,0.0922102874363658,0.0014287743986568
03-28-2021,126.49,160.95,13.0,9.0,58.0,10.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000018920801,2.837451046435705e-05,0.0250000001145008,1.1377627335715305e-05,6137428,580080,8796,566304,8778,0.0945151617257261,0.0014331736356011,0.0922705732759716,0.0014302408109716
03-29-2021,128.1,164.36,4.0,5.0,55.0,-5.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000018566985,2.8168314452658464e-05,0.025,1e-05,6137428,580417,8797,567024,8788,0.0945700707201779,0.0014333365703027,0.0923878862611504,0.001431870157988
03-30-2021,131.54,162.39,2.0,2.0,52.0,-5.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000534207,2.1117664671360527e-05,0.025,1e-05,0.0250000018336856,2.809038204937616e-05,0.025,1e-05,6137428,580980,8848,567595,8794,0.0946618029571996,0.0014416462400862,0.0924809219757853,0.0014328477661978
03-31-2021,135.56,166.38,13.0,7.0,15.0,3.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019218408,2.90368714957408e-05,0.025,1e-05,6137428,581680,8853,568091,8804,0.0947758572483457,0.0014424609135944,0.0925617375877973,0.0014344771132142
04-01-2021,147.44,182.77,8.0,10.0,41.0,2.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019835467,2.9716674371178967e-05,0.025,1e-05,6137428,582380,8859,568684,8811,0.0948899115394917,0.0014434385218042,0.0926583578658682,0.0014356176561256
04-02-2021,168.85,224.23,14.0,9.0,84.0,6.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019577033,2.949870193172577e-05,0.025,1e-05,6137428,583131,8861,569231,8813,0.0950122755004213,0.0014437643912075,0.0927474831476638,0.0014359435255289
04-03-2021,155.26,232.66,2.0,23.0,109.0,5.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000005549804,2.1104095701556705e-05,0.025,1e-05,0.0250000008541292,1.830221479202042e-05,0.025,1e-05,6137428,583691,8866,569579,8818,0.0951035189333382,0.0014445790647157,0.0928041844238335,0.0014367581990371
04-04-2021,103.17,131.73,-19.0,-8.0,89.0,3.0,-20.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000006070356,2.2455474200758444e-05,0.025,1e-05,0.025000000875983,1.857267198647846e-05,0.025,1e-05,6137428,584228,8866,569846,8822,0.0951910148681173,0.0014445790647157,0.0928476879891707,0.0014374099378436
04-05-2021,135.62,173.91,7.0,7.0,74.0,-2.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000006277267,2.321228961747543e-05,0.025,1e-05,0.0250000008282258,1.814714902235937e-05,0.025,1e-05,6137428,584555,8867,570609,8829,0.0952442945155527,0.0014447419994173,0.0929720071665199,0.0014385504807551
04-06-2021,136.94,171.94,5.0,5.0,92.0,-4.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006766612,2.461873991178233e-05,0.025,1e-05,0.025000000825484,1.8188993182975084e-05,0.025,1e-05,6137428,585131,8876,571285,8833,0.0953381449036958,0.001446208411732,0.0930821510248266,0.0014392022195616
04-07-2021,128.12,156.82,7.0,3.0,-2.0,-1.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008616343,1.8615069373569346e-05,0.025,1e-05,6137428,585906,8878,571951,8836,0.0954644192974646,0.0014465342811353,0.093190665536117,0.0014396910236665
04-08-2021,137.17,173.37,1.0,3.0,13.0,-2.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008928894,1.8994017048721096e-05,0.025,1e-05,6137428,586698,8879,572560,8841,0.0955934635811613,0.0014466972158369,0.0932898927694141,0.0014405056971747
04-09-2021,169.87,248.08,8.0,-1.0,91.0,4.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002458044,1.2458005535140371e-05,0.025,1e-05,6137428,587476,8878,573137,8850,0.0957202267790351,0.0014465342811353,0.0933839060922588,0.0014419721094895
04-10-2021,161.1,241.48,-3.0,1.0,17.0,-1.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002059058,1.2122507703735397e-05,0.025,1e-05,6137428,588146,8884,573565,8857,0.095829393029132,0.0014475118893451,0.0934536421445595,0.0014431126524009
04-11-2021,131.3,176.42,14.0,9.0,109.0,10.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001772124,1.1898746498978857e-05,0.025,1e-05,6137428,588626,8885,573994,8861,0.0959076016859179,0.0014476748240468,0.0935235411315619,0.0014437643912075
04-12-2021,128.36,160.31,2.0,4.0,52.0,-5.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001567605,1.1766078227225632e-05,0.025,1e-05,6137428,588962,8887,574786,8867,0.095962347745668,0.00144800069345,0.0936525854152586,0.0014447419994173
04-13-2021,131.51,163.92,2.0,3.0,70.0,-6.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001527642,1.1803261752463127e-05,0.025,1e-05,6137428,589626,8970,575493,8875,0.0960705363875551,0.0014615242736859,0.0937677802493161,0.0014460454770304
04-14-2021,134.48,169.09,11.0,7.0,42.0,2.0,-22.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002308776,1.2514083606076303e-05,0.025,1e-05,6137428,590452,8995,576076,8883,0.0962051204511075,0.0014655976412269,0.0938627711803706,0.0014473489546435
04-15-2021,142.4,176.49,3.0,5.0,62.0,0.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000311604,1.3228227866845738e-05,0.025,1e-05,6137428,591207,9000,576579,8891,0.0963281361508436,0.001466412314735,0.0939447273352942,0.0014486524322566
04-16-2021,164.6,215.81,4.0,-3.0,47.0,2.0,-12.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001866768,1.1864797407222455e-05,0.025,1e-05,6137428,592054,9005,576952,8894,0.0964661418431303,0.0014672269882432,0.0940055019790048,0.0014491412363615
04-17-2021,169.88,246.22,-1.0,3.0,69.0,3.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002132621,1.2068716925099374e-05,0.025,1e-05,6137428,583562,9009,587791,8898,0.095082500356827,0.0014678787270498,0.0957715512100508,0.001449792975168
04-18-2021,126.55,152.82,8.0,7.0,68.0,7.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002474386,1.237074503259365e-05,0.025,1e-05,6137428,583941,9009,588234,8901,0.0951442526087475,0.0014678787270498,0.0958437312828761,0.001450281779273
04-19-2021,128.09,156.76,1.0,8.0,64.0,-3.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003056505,1.2944216329147895e-05,0.025,1e-05,6137428,584326,9010,578035,8906,0.0952069824688778,0.0014680416617514,0.094181960260878,0.0014510964527811
04-20-2021,115.5,135.64,-12.0,-4.0,-3.0,-12.0,-25.0,9.0,0.0250000002268671,2.0059724641651784e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003390685,1.3284397132989736e-05,0.025,1e-05,6137428,584983,9049,578739,8910,0.0953140305678535,0.0014743961151153,0.0942966662908306,0.0014517481915877
04-21-2021,129.14,155.3,6.0,7.0,12.0,0.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000005911356,2.1031675849889775e-05,0.025,1e-05,0.0250000003857372,1.3699098801488142e-05,0.025,1e-05,6137428,585701,9056,579660,8913,0.095431017683629,0.0014755366580267,0.0944467291510385,0.0014522369956926
04-22-2021,139.72,172.69,0.0,6.0,58.0,1.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000007150636,2.3878497451697267e-05,0.025,1e-05,0.0250000004543008,1.434978829970542e-05,0.025,1e-05,6137428,586510,9064,580548,8922,0.0955628318572535,0.0014768401356398,0.0945914151660923,0.0014537034080073
04-23-2021,167.7,230.46,4.0,-1.0,53.0,4.0,-11.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000008375483,2.681007088417256e-05,0.025,1e-05,0.0250000001915199,1.1623417034736934e-05,0.025,1e-05,6137428,587348,9065,581264,8926,0.0956993711372255,0.0014770030703415,0.0947080764124646,0.0014543551468139
04-24-2021,170.59,271.59,-2.0,5.0,74.0,5.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.02500000095586,2.982081365546055e-05,0.025,1e-05,0.0250000001819628,1.1511349773219884e-05,0.025,1e-05,6137428,588133,9072,581643,8931,0.0958272748780107,0.0014781436132529,0.0947698286643851,0.0014551698203221
04-25-2021,132.54,171.56,11.0,11.0,122.0,11.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000009882213,3.0921859691327394e-05,0.025,1e-05,0.0250000002248547,1.1948045802080253e-05,0.025,1e-05,6137428,588517,9075,581959,8937,0.0958898418034394,0.0014786324173578,0.0948213160301025,0.0014561474285319
04-26-2021,130.35,162.19,2.0,7.0,82.0,-2.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000010598109,3.290430421454026e-05,0.025,1e-05,0.0250000002574674,1.2296196128511188e-05,0.025,1e-05,6137428,588801,9077,582483,8940,0.0959361152587044,0.0014789582867611,0.0949066938137604,0.0014566362326368
04-27-2021,132.9,168.03,1.0,5.0,98.0,-2.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000011055643,3.427091908669112e-05,0.025,1e-05,0.0250000002857431,1.2615721997832977e-05,0.025,1e-05,6137428,589372,9116,583274,8947,0.0960291509733393,0.001485312740125,0.0950355751627554,0.0014577767755483
04-28-2021,126.38,154.17,4.0,2.0,-5.0,-1.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003579473,1.3324175664184275e-05,0.025,1e-05,6137428,590175,9129,584069,8952,0.096159987538754,0.0014874308912463,0.095165108250557,0.0014585914490565
04-29-2021,142.74,181.68,3.0,8.0,68.0,2.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004250699,1.3980217883875454e-05,0.025,1e-05,6137428,590973,9132,584825,8953,0.0962900094306605,0.0014879196953512,0.0952882868849948,0.0014587543837581
04-30-2021,176.73,243.17,10.0,5.0,123.0,13.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001790768,1.1452065247030958e-05,0.025,1e-05,6137428,591637,9138,585673,8959,0.0963981980725476,0.001488897303561,0.0954264555119832,0.0014597319919679
05-01-2021,179.89,279.27,3.0,12.0,161.0,19.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002121699,1.1795314022856688e-05,0.025,1e-05,6137428,592687,9145,586664,8965,0.0965692795092667,0.0014900378464724,0.0955879238013057,0.0014607096001777
05-02-2021,125.61,157.88,9.0,11.0,69.0,13.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002367028,1.2062232645433777e-05,0.025,1e-05,6137428,593474,9148,586988,8969,0.0966975091194552,0.0014905266505774,0.0956407146446361,0.0014613613389843
05-03-2021,130.23,163.44,5.0,12.0,61.0,-2.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000280775,1.25472377297261e-05,0.025,1e-05,6137428,593831,9150,587498,8972,0.0967556768079397,0.0014908525199806,0.0957238113424711,0.0014618501430892
05-04-2021,126.54,156.64,0.0,6.0,27.0,-7.0,-24.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005358693,2.1342663321901943e-05,0.025,1e-05,0.0250000003018457,1.2812876781681684e-05,0.025,1e-05,6137428,594380,9209,588131,8975,0.0968451279591385,0.0015004656673772,0.0958269490086075,0.0014623389471941
05-05-2021,140.94,189.69,15.0,13.0,59.0,6.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003848054,1.3613495064277055e-05,0.025,1e-05,6137428,594984,9215,588760,8976,0.0969435405189274,0.0015014432755871,0.0959294349359373,0.0014625018818958
05-06-2021,143.82,185.47,3.0,10.0,69.0,3.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004575624,1.4328703933148146e-05,0.025,1e-05,6137428,595629,9219,589367,8977,0.0970486334014835,0.0015020950143936,0.0960283362998311,0.0014626648165974
05-07-2021,174.07,250.01,9.0,6.0,107.0,9.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004753573,1.4502552952951488e-05,0.025,1e-05,6137428,596224,9221,589898,8978,0.0971455795489576,0.0015024208837969,0.0961148546264005,0.001462827751299
05-08-2021,170.55,250.42,4.0,21.0,92.0,8.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000005548104,2.074704388279692e-05,0.025,1e-05,0.0250000005287987,1.5064337062522858e-05,0.025,1e-05,6137428,596758,9224,590253,8980,0.0972325866796319,0.0015029096879018,0.0961726964454817,0.0014631536207023
05-09-2021,113.0,131.28,10.0,16.0,6.0,6.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000005810104,2.1542768827624335e-05,0.025,1e-05,0.0250000005828918,1.5648895460705467e-05,0.025,1e-05,6137428,597097,9226,590509,8983,0.0972878215434869,0.0015032355573051,0.0962144077291008,0.0014636424248072
05-10-2021,130.65,158.09,0.0,8.0,49.0,-4.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006334197,2.3020427181671265e-05,0.025,1e-05,0.025000000643565,1.6315185420709706e-05,0.025,1e-05,6137428,597344,9230,590908,8985,0.0973280664147913,0.0015038872961116,0.0962794186750541,0.0014639682942105
05-11-2021,133.31,161.09,0.0,7.0,62.0,-4.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006861858,2.4521606206946177e-05,0.025,1e-05,0.0250000006583062,1.6516373974088658e-05,0.025,1e-05,6137428,597754,9244,591430,8988,0.0973948696424626,0.0015061683819345,0.0963644705893087,0.0014644570983154
05-12-2021,140.51,177.82,12.0,14.0,58.0,8.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007067292,1.7046129120738555e-05,0.025,1e-05,6137428,598292,9252,592049,8991,0.0974825285119434,0.0015074718595476,0.0964653271696222,0.0014649459024203
05-13-2021,151.58,193.62,5.0,11.0,96.0,7.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007484629,1.7502458432572085e-05,0.025,1e-05,6137428,598931,9258,592512,8993,0.0975866437862896,0.0015084494677575,0.0965407659364802,0.0014652717718236
05-14-2021,180.22,243.7,10.0,6.0,117.0,13.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002979671,1.2908707542689776e-05,0.025,1e-05,6137428,599402,9266,592944,8993,0.0976633860307607,0.0015097529453706,0.0966111537275875,0.0014652717718236
05-15-2021,175.06,255.2,0.0,10.0,81.0,12.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001972343,1.190262553649228e-05,0.025,1e-05,6137428,599861,9270,593251,8994,0.0977381730588122,0.0015104046841771,0.0966611746809901,0.0014654347065252
05-16-2021,131.14,156.6,6.0,9.0,56.0,10.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002142709,1.2113962051388e-05,0.025,1e-05,6137428,600153,9270,593458,8994,0.0977857499916903,0.0015104046841771,0.096694902164229,0.0014654347065252
05-17-2021,133.0,163.46,1.0,9.0,17.0,-1.0,-23.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002257126,1.2283427916707205e-05,0.025,1e-05,6137428,600350,9271,593856,8995,0.0978178481279128,0.0015105676188787,0.0967597501754806,0.0014655976412269
05-18-2021,138.31,167.4,1.0,7.0,53.0,-1.0,-24.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002601147,1.2672694631359357e-05,0.025,1e-05,6137428,600778,9387,594314,8995,0.0978875841802136,0.0015294680442687,0.0968343742688305,0.0014655976412269
05-19-2021,143.82,179.63,11.0,12.0,34.0,7.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003676312,1.361589025144239e-05,0.025,1e-05,6137428,601228,9403,594838,8996,0.0979609047959503,0.0015320749994949,0.0969197520524884,0.0014657605759285
05-20-2021,153.07,191.66,4.0,10.0,70.0,5.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004691273,1.450703790540751e-05,0.025,1e-05,6137428,601794,9408,595459,9005,0.098053125837077,0.001532889673003,0.0970209345022051,0.0014672269882432
05-21-2021,183.15,256.24,10.0,5.0,102.0,12.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003314826,1.2979818503102702e-05,0.025,1e-05,6137428,602362,9417,595969,9006,0.0981456727476069,0.0015343560853178,0.0971040312000401,0.0014673899229449
05-22-2021,184.67,279.98,0.0,11.0,120.0,15.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000006555611,2.0974832454264395e-05,0.025,1e-05,0.0250000003848252,1.3431994127550348e-05,0.025,1e-05,6137428,602900,9420,596262,9006,0.0982333316170878,0.0015348448894227,0.0971517710676198,0.0014673899229449
05-23-2021,141.56,178.69,12.0,13.0,117.0,15.0,-9.0,-1.0,0.0250000002757412,2.1060593365855302e-05,0.025,1e-05,0.0250000008112249,2.4374004788494377e-05,0.025,1e-05,0.0250000004243115,1.3775095026772122e-05,0.025,1e-05,6137428,603174,9420,596451,9006,0.0982779757253364,0.0015348448894227,0.0971825657262293,0.0014673899229449
05-24-2021,143.32,179.45,5.0,10.0,83.0,1.0,-25.0,5.0,0.0250000002949905,2.2560818579611627e-05,0.025,1e-05,0.0250000009403244,2.752575786959348e-05,0.025,1e-05,0.0250000004972515,1.4496082279787257e-05,0.025,1e-05,6137428,603380,9420,596914,9062,0.0983115402738736,0.0015348448894227,0.0972580044930873,0.0014765142662366
05-25-2021,145.51,179.28,4.0,8.0,82.0,0.0,-25.0,5.0,0.0250000003006285,2.3318576662220477e-05,0.025,1e-05,0.0250000010142544,2.9698419980778e-05,0.025,1e-05,0.0250000005256423,1.478971505675512e-05,0.025,1e-05,6137428,603849,9463,597367,9071,0.0983879566489415,0.0015418510815931,0.097331813912929,0.0014779806785513
05-26-2021,153.02,193.2,17.0,15.0,69.0,11.0,-23.0,2.0,0.025,1e-05,0.025,1e-05,0.025000001044913,3.0419516765233017e-05,0.025,1e-05,0.0250000005986885,1.5480230286497683e-05,0.025,1e-05,6137428,604298,9481,598027,9075,0.0984611143299766,0.0015447839062226,0.0974393508160095,0.0014786324173578
05-27-2021,153.38,182.87,1.0,7.0,33.0,6.0,-25.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000011450465,3.270797642159198e-05,0.025,1e-05,0.0250000006802164,1.6255399344428646e-05,0.025,1e-05,6137428,604987,9490,598668,9081,0.0985733763394047,0.0015462503185373,0.097543791959759,0.0014796100255677
05-28-2021,195.35,246.16,14.0,12.0,99.0,18.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000012492498,3.5238401474390764e-05,0.025,1e-05,0.0250000005336591,1.4708236111060002e-05,0.025,1e-05,6137428,605601,9495,599127,9080,0.0986734182462099,0.0015470649920455,0.0976185789878105,0.001479447090866
05-29-2021,180.36,271.67,2.0,17.0,142.0,18.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000013062715,3.687239710346736e-05,0.025,1e-05,0.0250000005377267,1.4731981857388056e-05,0.025,1e-05,6137428,606075,9496,599382,9080,0.098750649294786,0.0015472279267471,0.097660127336728,0.001479447090866
05-30-2021,147.73,209.39,15.0,19.0,181.0,13.0,-13.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000013781981,3.897913829314755e-05,0.025,1e-05,0.0250000005940281,1.5321919338217567e-05,0.025,1e-05,6137428,606319,9496,599536,9080,0.0987904053619855,0.0015472279267471,0.0976852192807801,0.001479447090866
