date,Connecticut-apple-driving,Connecticut-apple-walking,Connecticut-google-retail_and_recreation,Connecticut-google-grocery_and_pharmacy,Connecticut-google-parks,Connecticut-google-transit_stations,Connecticut-google-workplaces,Connecticut-google-residential,Connecticut-jh_beta_7,Connecticut-jh_gamma_7,Connecticut-cdc_beta_7,Connecticut-cdc_gamma_7,Connecticut-jh_beta_14,Connecticut-jh_gamma_14,Connecticut-cdc_beta_14,Connecticut-cdc_gamma_14,Connecticut-jh_beta_30,Connecticut-jh_gamma_30,Connecticut-cdc_beta_30,Connecticut-cdc_gamma_30,Connecticut-census_pop,Connecticut-jh_confirmed,Connecticut-jh_death,Connecticut-cdc_confirmed,Connecticut-cdc_death,Connecticut-jh_confirmed_ratio,Connecticut-jh_death_ratio,Connecticut-cdc_confirmed_ratio,Connecticut-cdc_death_ratio
03-18-2021,116.67,122.98,-18.0,-13.0,-30.0,-33.0,-29.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000010434018,3.0471307750916148e-05,0.0250000010434018,3.0471307750916148e-05,0.0250000028647401,3.633907324366066e-05,0.0250000028647401,3.633907324366066e-05,3565287,295484,7822,295484,7822,0.082878040393382,0.0021939327745564,0.082878040393382,0.0021939327745564
03-19-2021,139.14,154.33,-14.0,-11.0,-10.0,-30.0,-28.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000009706725,2.8722088159681948e-05,0.0250000009706725,2.8722088159681948e-05,0.0250000029673196,3.742166400268237e-05,0.0250000029673196,3.742166400268237e-05,3565287,296691,7832,296691,7832,0.0832165825640404,0.0021967375978427,0.0832165825640404,0.0021967375978427
03-20-2021,146.46,179.23,-5.0,-8.0,101.0,-17.0,-10.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000009622694,2.8401347188493383e-05,0.0250000009622694,2.8401347188493383e-05,0.0250000027327592,3.515026144022794e-05,0.0250000027327592,3.515026144022794e-05,3565287,296691,7832,296691,7832,0.0832165825640404,0.0021967375978427,0.0832165825640404,0.0021967375978427
03-21-2021,118.31,138.61,-2.0,-8.0,90.0,-16.0,-10.0,3.0,0.025,1e-05,0.025,1e-05,0.025000001098327,3.1471230361522213e-05,0.025000001098327,3.1471230361522213e-05,0.025000002578456,3.3708578702072255e-05,0.025000002578456,3.3708578702072255e-05,3565287,296691,7832,296691,7832,0.0832165825640404,0.0021967375978427,0.0832165825640404,0.0021967375978427
03-22-2021,115.61,132.72,-8.0,-7.0,41.0,-29.0,-28.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000012060753,3.4093454723532124e-05,0.0250000012060753,3.4093454723532124e-05,0.0250000023089073,3.116645431876538e-05,0.0250000023089073,3.116645431876538e-05,3565287,299667,7841,299667,7841,0.084051297974048,0.0021992619388004,0.084051297974048,0.0021992619388004
03-23-2021,120.69,139.69,-8.0,-7.0,43.0,-29.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000009810972,2.9390884663878017e-05,0.0250000009810972,2.9390884663878017e-05,0.0250000024179495,3.234120314977052e-05,0.0250000024179495,3.234120314977052e-05,3565287,300565,7845,300565,7845,0.0843031711051592,0.0022003838681149,0.0843031711051592,0.0022003838681149
03-24-2021,120.39,132.53,-10.0,-8.0,7.0,-30.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000008561389,2.688478143952949e-05,0.0250000008561389,2.688478143952949e-05,0.0250000025204283,3.3457867127377045e-05,0.0250000025204283,3.3457867127377045e-05,3565287,302022,7852,302022,7852,0.0847118338579755,0.0022023472444153,0.0847118338579755,0.0022023472444153
03-25-2021,128.16,143.7,-9.0,-7.0,42.0,-26.0,-28.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000007475903,2.4695983591625177e-05,0.0250000007475903,2.4695983591625177e-05,0.0250000020720568,2.9140669294192112e-05,0.0250000020720568,2.9140669294192112e-05,3565287,303510,7862,303510,7862,0.0851291915629793,0.0022051520677017,0.0851291915629793,0.0022051520677017
03-26-2021,146.17,165.92,-12.0,-11.0,14.0,-28.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000007150091,2.4072768041177216e-05,0.0250000007150091,2.4072768041177216e-05,0.0250000020256029,2.8773493359310352e-05,0.0250000020256029,2.8773493359310352e-05,3565287,305210,7865,305210,7865,0.085606011521653,0.0022059935146875,0.085606011521653,0.0022059935146875
03-27-2021,155.09,188.3,-3.0,-6.0,140.0,-16.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000007506623,2.502855861773264e-05,0.0250000007506623,2.502855861773264e-05,0.025000001800741,2.664376387108512e-05,0.025000001800741,2.664376387108512e-05,3565287,305210,7865,305210,7865,0.085606011521653,0.0022059935146875,0.085606011521653,0.0022059935146875
03-28-2021,101.45,112.15,-17.0,-15.0,-37.0,-29.0,-14.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000008302628,2.705243213889859e-05,0.0250000008302628,2.705243213889859e-05,0.0250000016255468,2.5018787242340364e-05,0.0250000016255468,2.5018787242340364e-05,3565287,305210,7865,305210,7865,0.085606011521653,0.0022059935146875,0.085606011521653,0.0022059935146875
03-29-2021,119.93,133.48,-8.0,-4.0,11.0,-28.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000008916493,2.872955771691748e-05,0.0250000008916493,2.872955771691748e-05,0.0250000015870404,2.4769714339144463e-05,0.0250000015870404,2.4769714339144463e-05,3565287,308439,7883,308439,7883,0.0865116889608045,0.0022110421966029,0.0865116889608045,0.0022110421966029
03-30-2021,132.56,146.83,-6.0,-3.0,38.0,-26.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000006186826,2.27409434258088e-05,0.0250000006186826,2.27409434258088e-05,0.0250000016763963,2.5721557505768045e-05,0.0250000016763963,2.5721557505768045e-05,3565287,310056,7885,310056,7885,0.0869652288862018,0.0022116031612602,0.0869652288862018,0.0022116031612602
03-31-2021,126.46,137.56,-8.0,-5.0,0.0,-28.0,-31.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000005286647,2.07866062692061e-05,0.0250000005286647,2.07866062692061e-05,0.0250000017586456,2.6614644550101758e-05,0.0250000017586456,2.6614644550101758e-05,3565287,310624,7889,310888,7886,0.0871245428488646,0.0022127250905747,0.0871985901836233,0.0022118836435888
04-01-2021,135.44,142.08,-5.0,1.0,-7.0,-24.0,-29.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014342566,2.3494989992530447e-05,0.0250000014302352,2.3467216245807902e-05,3565287,312468,7900,312468,7900,0.0876417522628613,0.0022158103961897,0.0876417522628613,0.0022158103961897
04-02-2021,148.36,159.82,-9.0,3.0,-10.0,-29.0,-46.0,15.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014231548,2.3434612434207626e-05,0.025000001419452,2.34081315430422e-05,3565287,313956,7904,313956,7904,0.0880591099678651,0.0022169323255042,0.0880591099678651,0.0022169323255042
04-03-2021,147.71,171.08,-4.0,13.0,86.0,-18.0,-14.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012418347,2.167863343379429e-05,0.0250000012384336,2.165341511353024e-05,3565287,313956,7904,313956,7904,0.0880591099678651,0.0022169323255042,0.0880591099678651,0.0022169323255042
04-04-2021,89.38,103.3,-36.0,-29.0,40.0,-22.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011133768,2.0473385712838017e-05,0.0250000011102655,2.044943123938627e-05,3565287,313956,7904,313956,7904,0.0880591099678651,0.0022169323255042,0.0880591099678651,0.0022169323255042
04-05-2021,128.53,143.0,-6.0,-4.0,43.0,-23.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010291951,1.9725194066686557e-05,0.0250000010263563,1.9702466684402703e-05,3565287,316655,7923,316655,7923,0.0888161317728418,0.0022222614897482,0.0888161317728418,0.0022222614897482
04-06-2021,131.35,146.08,-7.0,-5.0,52.0,-26.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011098173,2.054920894145751e-05,0.0250000011072265,2.052761539749801e-05,3565287,317729,7930,317729,7930,0.0891173697937922,0.0022242248660486,0.0891173697937922,0.0022242248660486
04-07-2021,136.89,148.6,-4.0,-5.0,57.0,-24.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011911879,2.1372780451870083e-05,0.025000001188831,2.135229672067499e-05,3565287,318767,7935,318767,7935,0.0894085104509118,0.0022256272776918,0.0894085104509118,0.0022256272776918
04-08-2021,139.51,153.74,-6.0,-5.0,59.0,-22.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009873963,1.9370584196721274e-05,0.0250000009852768,1.9351323195271532e-05,3565287,319779,7940,319779,7940,0.0896923585674869,0.0022270296893349,0.0896923585674869,0.0022270296893349
04-09-2021,156.67,173.36,-10.0,-11.0,36.0,-25.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008822863,1.833829806975782e-05,0.0250000008803779,1.8320139226392928e-05,3565287,321586,7944,321586,7944,0.0901991901353243,0.0022281516186494,0.0901991901353243,0.0022281516186494
04-10-2021,157.23,183.47,-5.0,-9.0,136.0,-15.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007891263,1.7427608726740416e-05,0.0250000007874135,1.7410510299570426e-05,3565287,321586,7944,321586,7944,0.0901991901353243,0.0022281516186494,0.0901991901353243,0.0022281516186494
04-11-2021,111.89,120.57,-9.0,-12.0,3.0,-22.0,-14.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007372311,1.6952494168422833e-05,0.0250000007357022,1.693644207129737e-05,3565287,321586,7944,321586,7944,0.0901991901353243,0.0022281516186494,0.0901991901353243,0.0022281516186494
04-12-2021,123.75,132.34,-10.0,-7.0,5.0,-30.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000005429597,2.1220134764756995e-05,0.0250000005425489,2.1190316276318e-05,0.0250000007380025,1.702603597703548e-05,0.0250000007366468,1.701102550431176e-05,3565287,324571,7957,324571,7957,0.0910364298862896,0.0022317978889217,0.0910364298862896,0.0022317978889217
04-13-2021,131.12,142.03,-7.0,-6.0,47.0,-27.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008068106,1.7731764338563975e-05,0.0250000008056099,1.7717711112929385e-05,3565287,325689,7974,325689,7974,0.0913500091296998,0.0022365660885084,0.0913500091296998,0.0022365660885084
04-14-2021,135.85,152.88,-5.0,-5.0,60.0,-25.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000890412,1.8535056008881518e-05,0.0250000008893551,1.852193932136967e-05,3565287,327298,7984,327298,7984,0.091801305196468,0.0022393709117947,0.091801305196468,0.0022393709117947
04-15-2021,125.56,131.2,-17.0,-14.0,-30.0,-30.0,-35.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000548263,2.081567446758958e-05,0.0250000006756105,1.6356822186861586e-05,0.0250000006746954,1.6344723597259034e-05,3565287,328000,7990,328000,7990,0.0919982037911674,0.0022410538057665,0.0919982037911674,0.0022410538057665
