date,Louisiana-apple-driving,Louisiana-apple-walking,Louisiana-google-retail_and_recreation,Louisiana-google-grocery_and_pharmacy,Louisiana-google-parks,Louisiana-google-transit_stations,Louisiana-google-workplaces,Louisiana-google-residential,Louisiana-jh_beta_7,Louisiana-jh_gamma_7,Louisiana-cdc_beta_7,Louisiana-cdc_gamma_7,Louisiana-jh_beta_14,Louisiana-jh_gamma_14,Louisiana-cdc_beta_14,Louisiana-cdc_gamma_14,Louisiana-jh_beta_30,Louisiana-jh_gamma_30,Louisiana-cdc_beta_30,Louisiana-cdc_gamma_30,Louisiana-census_pop,Louisiana-jh_confirmed,Louisiana-jh_death,Louisiana-cdc_confirmed,Louisiana-cdc_death,Louisiana-jh_confirmed_ratio,Louisiana-jh_death_ratio,Louisiana-cdc_confirmed_ratio,Louisiana-cdc_death_ratio
04-06-2021,121.44,52.92,1.0,5.0,5.0,-7.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009374612,2.9443299984784723e-05,0.0250000009374612,2.9443299984784723e-05,0.025000002133081,3.0451778091416748e-05,0.025000002133081,3.0451778091416748e-05,4648794,446955,10174,446955,10174,0.0961442903256199,0.0021885245936903,0.0961442903256199,0.0021885245936903
04-07-2021,121.54,53.18,2.0,3.0,6.0,-4.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000009289357,2.962167272724701e-05,0.0250000009289357,2.962167272724701e-05,0.0250000019408597,2.863758188976952e-05,0.0250000019408597,2.863758188976952e-05,4648794,447655,10185,447655,10185,0.0962948670128209,0.0021908907987749,0.0962948670128209,0.0021908907987749
04-08-2021,129.7,59.94,1.0,5.0,3.0,-6.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000007577659,2.6027497565165563e-05,0.0250000007577659,2.6027497565165563e-05,0.0250000019321729,2.867845079309436e-05,0.0250000019321729,2.867845079309436e-05,4648794,448104,10200,448104,10200,0.0963914512021827,0.002194117442072,0.0963914512021827,0.002194117442072
04-09-2021,145.79,74.14,-7.0,0.0,-5.0,-12.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006366702,2.3336939081397027e-05,0.0250000006366702,2.3336939081397027e-05,0.025000001918057,2.863751974516065e-05,0.025000001918057,2.863751974516065e-05,4648794,448838,10216,448838,10216,0.0965493416141907,0.0021975591949223,0.0965493416141907,0.0021975591949223
04-10-2021,136.55,80.38,-7.0,0.0,-21.0,-7.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000005803413,2.1917500852857967e-05,0.0250000005803413,2.1917500852857967e-05,0.0250000016464817,2.5934014491767384e-05,0.0250000016464817,2.5934014491767384e-05,4648794,448838,10216,448838,10216,0.0965493416141907,0.0021975591949223,0.0965493416141907,0.0021975591949223
04-11-2021,106.79,53.92,0.0,7.0,30.0,-2.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006987451,2.457365701943012e-05,0.0250000006987451,2.457365701943012e-05,0.0250000015884673,2.5429641881432687e-05,0.0250000015884673,2.5429641881432687e-05,4648794,448838,10216,448838,10216,0.0965493416141907,0.0021975591949223,0.0965493416141907,0.0021975591949223
04-12-2021,115.62,48.3,-3.0,1.0,7.0,-9.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007932479,2.6822606123060663e-05,0.0250000007932479,2.6822606123060663e-05,0.0250000013822541,2.3424748084783367e-05,0.0250000013822541,2.3424748084783367e-05,4648794,449827,10241,449827,10241,0.0967620849622504,0.0022029369337509,0.0967620849622504,0.0022029369337509
04-13-2021,105.26,40.52,-13.0,-6.0,-33.0,-14.0,-22.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014628259,2.429346707051085e-05,0.0250000014628259,2.429346707051085e-05,4648794,450279,10255,450279,10255,0.0968593144802716,0.002205948467495,0.0968593144802716,0.002205948467495
04-14-2021,106.33,42.58,-10.0,-6.0,-36.0,-14.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000001353123,2.3204504496409265e-05,0.025000001353123,2.3204504496409265e-05,4648794,450673,10264,450673,10264,0.0969440676442105,0.0022078844534733,0.0969440676442105,0.0022078844534733
04-15-2021,118.74,52.07,-4.0,2.0,-21.0,-11.0,-21.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012794867,2.2472635808334825e-05,0.0250000012794867,2.2472635808334825e-05,4648794,451476,10273,451476,10273,0.0971168006153854,0.0022098204394516,0.0971168006153854,0.0022098204394516
04-16-2021,133.99,70.36,-13.0,-6.0,-36.0,-17.0,-22.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011759385,2.1437385850755404e-05,0.0250000011759385,2.1437385850755404e-05,4648794,451955,10282,451955,10282,0.0972198380913415,0.0022117564254299,0.0972198380913415,0.0022117564254299
04-17-2021,130.06,76.59,-12.0,-4.0,-39.0,-13.0,-17.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010098601,1.975301648301499e-05,0.0250000010098601,1.975301648301499e-05,4648794,451955,10282,452420,10285,0.0972198380913415,0.0022117564254299,0.0973198640335536,0.0022124017540893
04-18-2021,101.78,53.6,-2.0,5.0,4.0,-4.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000006113749,2.1788141339337385e-05,0.0250000006201379,2.1923575174140555e-05,0.0250000009245796,1.8918174694807852e-05,0.0250000009271008,1.893610151595301e-05,4648794,451955,10282,452885,10289,0.0972198380913415,0.0022117564254299,0.0974198899757657,0.0022132621923019
04-19-2021,115.64,50.01,-3.0,2.0,6.0,-9.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007066671,2.426031010796716e-05,0.0250000007345735,2.4700640084849298e-05,0.0250000008739666,1.845462760045862e-05,0.0250000008821733,1.8513558780756536e-05,4648794,453351,10293,453351,10293,0.097520131027531,0.0022141226305144,0.097520131027531,0.0022141226305144
04-20-2021,122.31,52.07,1.0,6.0,10.0,-7.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007535347,2.5554916377771604e-05,0.025000000777271,2.595955997749972e-05,0.0250000009399505,1.917069174015482e-05,0.0250000009475233,1.9226977909096584e-05,4648794,453711,10306,453711,10306,0.0975975704666629,0.0022169190547053,0.0975975704666629,0.0022169190547053
04-21-2021,121.21,50.31,1.0,4.0,11.0,-4.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007429938,2.5420138547302595e-05,0.0250000007628942,2.57888371246e-05,0.0250000010096931,1.9906432238900385e-05,0.0250000010166635,1.996012710968882e-05,4648794,454377,10316,454377,10316,0.097740833429057,0.0022190701502368,0.097740833429057,0.0022190701502368
04-22-2021,126.72,56.38,-3.0,3.0,7.0,-6.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007074345,2.46683893451144e-05,0.0250000007238916,2.500224301795512e-05,0.0250000007342842,1.710548513339207e-05,0.0250000007406605,1.715648750067028e-05,4648794,455000,10324,455000,10324,0.097874846680666,0.0022207910266619,0.097874846680666,0.0022207910266619
04-23-2021,140.12,71.87,-10.0,-2.0,-13.0,-15.0,-20.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000006116241,2.256156776066028e-05,0.0250000006249916,2.2861070613308644e-05,0.0250000007445231,1.7224761558075018e-05,0.0250000007503491,1.727320931636323e-05,4648794,455541,10336,455541,10336,0.097991220948917,0.0022233723412997,0.097991220948917,0.0022233723412997
04-24-2021,142.3,86.85,-6.0,2.0,-10.0,-8.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005111302,2.026760133662302e-05,0.0250000005217655,2.0533605778130296e-05,0.0250000006619084,1.6378494617593216e-05,0.0250000006672184,1.6424471071734315e-05,4648794,455541,10336,455838,10336,0.097991220948917,0.0022233723412997,0.0980551084862009,0.0022233723412997
04-25-2021,107.34,56.14,-2.0,6.0,25.0,-3.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006186908,2.2783645261591506e-05,0.0250000006269203,2.3016406450207344e-05,0.0250000005883161,1.564587996573437e-05,0.0250000005931405,1.568944509967827e-05,4648794,455541,10336,456135,10336,0.097991220948917,0.0022233723412997,0.0981189960234848,0.0022233723412997
04-26-2021,115.21,49.08,-5.0,0.0,10.0,-9.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000007037133,2.4915721327387104e-05,0.0250000007098703,2.5115964508159496e-05,0.0250000005319286,1.5108989417484327e-05,0.0250000005362954,1.515019242174258e-05,4648794,456432,10342,456432,10342,0.0981828835607686,0.0022246629986185,0.0981828835607686,0.0022246629986185
04-27-2021,117.39,48.16,-3.0,4.0,3.0,-8.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005884669,1.5728468713877402e-05,0.0250000005924087,1.5767401715169677e-05,4648794,456884,10352,456884,10352,0.0982801130787899,0.00222681409415,0.0982801130787899,0.00222681409415
04-28-2021,123.2,50.96,0.0,4.0,15.0,-4.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006471418,1.6358571595828227e-05,0.0250000006506845,1.6395281928173242e-05,4648794,457326,10367,457326,10367,0.0983751915012796,0.0022300407374471,0.0983751915012796,0.0022300407374471
04-29-2021,127.9,55.61,-3.0,4.0,1.0,-6.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004278117,1.4117546121591516e-05,0.0250000004309737,1.4152014828519747e-05,4648794,457896,10376,457896,10376,0.0984978039465719,0.0022319767234254,0.0984978039465719,0.0022319767234254
04-30-2021,145.07,73.02,-6.0,1.0,-10.0,-11.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004113297,1.395214960100816e-05,0.0250000004141397,1.3984455645408469e-05,4648794,458581,10382,458581,10382,0.0986451539904758,0.0022332673807443,0.0986451539904758,0.0022332673807443
05-01-2021,144.36,85.58,-5.0,4.0,-2.0,-4.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004010525,1.385621533529855e-05,0.0250000004035354,1.3886407756215371e-05,4648794,458581,10382,458834,10382,0.0986451539904758,0.0022332673807443,0.0986995767074213,0.0022332673807443
05-02-2021,96.34,47.94,-9.0,2.0,-25.0,-6.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002962559,1.2810865191609151e-05,0.025000000298437,1.2839007153716852e-05,4648794,458581,10382,459087,10382,0.0986451539904758,0.0022332673807443,0.0987539994243668,0.0022332673807443
05-03-2021,115.89,49.7,0.0,7.0,-1.0,-9.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003469001,1.33775544413665e-05,0.0250000003488022,1.3403692463335138e-05,4648794,459340,10393,459340,10393,0.0988084221413123,0.0022356335858289,0.0988084221413123,0.0022356335858289
05-04-2021,112.48,47.5,-4.0,5.0,-20.0,-13.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004009902,1.396638234034486e-05,0.0250000004026368,1.3990575147139356e-05,4648794,460337,10405,460337,10405,0.0990228863657972,0.0022382149004666,0.0990228863657972,0.0022382149004666
05-05-2021,120.99,52.64,3.0,6.0,-6.0,-7.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004591229,1.458133310671954e-05,0.0250000004605352,1.4603622230252958e-05,4648794,460803,10418,460803,10418,0.0991231274175624,0.0022410113246575,0.0991231274175624,0.0022410113246575
05-06-2021,134.55,58.97,1.0,8.0,10.0,-4.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004853226,1.4857488753899278e-05,0.0250000004865171,1.4877859939125423e-05,4648794,461210,10425,461210,10425,0.0992106770056922,0.0022425170915295,0.0992106770056922,0.0022425170915295
05-07-2021,160.67,80.53,-2.0,7.0,11.0,-8.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004747106,1.4750364975009582e-05,0.0250000004757111,1.476890913166197e-05,4648794,461773,10433,461773,10433,0.0993317836841124,0.0022442379679546,0.0993317836841124,0.0022442379679546
05-08-2021,153.2,88.29,1.0,19.0,4.0,0.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004467212,1.446387257301944e-05,0.0250000004475459,1.448061349260385e-05,4648794,461773,10433,462137,10433,0.0993317836841124,0.0022442379679546,0.099410083561457,0.0022442379679546
05-09-2021,99.21,50.85,-3.0,16.0,3.0,-2.0,-18.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003815814,1.3812254911737485e-05,0.0250000003822497,1.382724399867072e-05,4648794,461773,10433,462501,10433,0.0993317836841124,0.0022442379679546,0.0994883834388015,0.0022442379679546
05-10-2021,110.56,47.64,-10.0,-1.0,-21.0,-14.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003019161,1.3028027547293947e-05,0.0250000003024459,1.3041297848317058e-05,4648794,462868,10438,462868,10438,0.0995673286448055,0.0022453135157204,0.0995673286448055,0.0022453135157204
05-11-2021,113.23,48.65,-8.0,4.0,-24.0,-13.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003501087,1.3555640975645666e-05,0.0250000003505187,1.3567253177203503e-05,4648794,463517,10451,463517,10451,0.0997069347447961,0.0022481099399112,0.0997069347447961,0.0022481099399112
05-12-2021,120.09,52.44,-1.0,7.0,-10.0,-5.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004037061,1.4117632162669057e-05,0.0250000004040128,1.4127622382214083e-05,4648794,463997,10463,463997,10463,0.0998101873303054,0.002250691254549,0.0998101873303054,0.002250691254549
05-13-2021,134.52,62.37,1.0,8.0,7.0,-5.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002605337,1.2644077575639885e-05,0.0250000002607529,1.2652467851949172e-05,4648794,464412,10469,464412,10469,0.0998994577948603,0.0022519819118678,0.0998994577948603,0.0022519819118678
05-14-2021,161.54,85.73,-3.0,4.0,12.0,-8.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002052739,1.2074047477390454e-05,0.025000000205421,1.2080880784494552e-05,4648794,464833,10478,464833,10478,0.0999900189167341,0.0022539178978461,0.0999900189167341,0.0022539178978461
05-15-2021,154.24,98.59,-4.0,7.0,11.0,2.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000191258,1.1922976815639957e-05,0.0250000001913484,1.1928291737667629e-05,4648794,464833,10478,465203,10478,0.0999900189167341,0.0022539178978461,0.1000696094513975,0.0022539178978461
05-16-2021,111.54,61.24,-1.0,8.0,20.0,2.0,-15.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000170201,1.1720138228012693e-05,0.0250000001702489,1.1723967391928976e-05,4648794,464833,10478,465573,10478,0.0999900189167341,0.0022539178978461,0.1001491999860609,0.0022539178978461
05-17-2021,116.38,50.86,-11.0,-3.0,-27.0,-11.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000014463,1.1486350613374942e-05,0.0250000001446495,1.148873321712763e-05,4648794,465946,10489,465946,10489,0.1002294358493837,0.0022562841029307,0.1002294358493837,0.0022562841029307
05-18-2021,120.91,51.4,-5.0,6.0,-24.0,-10.0,-27.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001950253,1.2018811480997125e-05,0.0250000001701631,1.1765501577608654e-05,4648794,466440,10500,466440,10500,0.100335699968637,0.0022586503080153,0.100335699968637,0.0022586503080153
05-19-2021,120.57,53.24,-2.0,4.0,-10.0,-7.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002490462,1.2575736170074584e-05,0.0250000001913978,1.198580755757107e-05,4648794,467055,10509,467055,10509,0.1004679923438207,0.0022605862939936,0.1004679923438207,0.0022605862939936
05-20-2021,127.26,60.69,-6.0,2.0,-25.0,-10.0,-23.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002143108,1.2217353327540574e-05,0.0250000002143108,1.2217353327540574e-05,4648794,467475,10517,467475,10517,0.1005583383561414,0.0022623071704188,0.1005583383561414,0.0022623071704188
05-21-2021,151.19,83.23,-7.0,2.0,-14.0,-15.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001678319,1.1730995399639644e-05,0.0250000001678319,1.1730995399639644e-05,4648794,467815,10522,467815,10522,0.1006314756042104,0.0022633827181845,0.1006314756042104,0.0022633827181845
05-22-2021,152.72,95.74,-5.0,5.0,-1.0,-3.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001423831,1.1467660055139442e-05,0.0250000001423831,1.1467660055139442e-05,4648794,467815,10522,468010,10522,0.1006314756042104,0.0022633827181845,0.1006734219670736,0.0022633827181845
05-23-2021,110.66,59.82,-3.0,7.0,16.0,-2.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001271279,1.1327002149692884e-05,0.0250000001271279,1.1327002149692884e-05,4648794,467815,10522,468205,10522,0.1006314756042104,0.0022633827181845,0.1007153683299367,0.0022633827181845
05-24-2021,126.56,56.66,-2.0,3.0,9.0,-8.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,468402,10535,468402,10535,0.1007577449119061,0.0022661791423754,0.1007577449119061,0.0022661791423754
05-25-2021,129.93,56.96,1.0,7.0,7.0,-4.0,-22.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001250881,1.1348258998943935e-05,0.0250000001243095,1.1341141829760696e-05,4648794,469445,10548,469445,10548,0.1009821041758357,0.0022689755665662,0.1009821041758357,0.0022689755665662
05-26-2021,132.45,57.68,3.0,7.0,14.0,1.0,-23.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001796729,1.190378627858667e-05,0.0250000001780364,1.188886660830133e-05,4648794,469864,10562,469864,10562,0.1010722350786031,0.0022719871003103,0.1010722350786031,0.0022719871003103
05-27-2021,144.65,64.54,2.0,9.0,10.0,0.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001907361,1.1995452437729028e-05,0.0250000001907361,1.1995452437729028e-05,4648794,470331,10570,470331,10570,0.1011726912399215,0.0022737079767354,0.1011726912399215,0.0022737079767354
05-28-2021,164.0,88.57,-2.0,7.0,8.0,-4.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000172354,1.1781493781898834e-05,0.025000000172354,1.1781493781898834e-05,4648794,470685,10576,470685,10576,0.1012488400217346,0.0022749986340543,0.1012488400217346,0.0022749986340543
05-29-2021,147.84,104.57,-5.0,8.0,3.0,3.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001140499,1.1160802819094743e-05,0.0250000001140499,1.1160802819094743e-05,4648794,470685,10576,470929,10576,0.1012488400217346,0.0022749986340543,0.1013013267527018,0.0022749986340543
05-30-2021,117.85,82.06,3.0,14.0,41.0,1.0,-15.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,470685,10576,471173,10576,0.1012488400217346,0.0022749986340543,0.101353813483669,0.0022749986340543
05-31-2021,112.03,55.17,-11.0,1.0,22.0,-15.0,-61.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000955799,1.0991535264264194e-05,0.0250000000955799,1.0991535264264194e-05,4648794,470685,10576,471417,10576,0.1012488400217346,0.0022749986340543,0.1014063002146363,0.0022749986340543
06-01-2021,132.41,57.2,1.0,11.0,-4.0,-2.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001381123,1.1463448508406206e-05,0.0250000001374459,1.1457365401224265e-05,4648794,471663,10592,471663,10592,0.1014592171647098,0.0022784403869046,0.1014592171647098,0.0022784403869046
06-02-2021,131.97,57.44,3.0,9.0,8.0,1.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001887693,1.1991008686802382e-05,0.0250000001873743,1.1978291563547986e-05,4648794,472304,10595,472304,10595,0.1015971023882753,0.002279085715564,0.1015971023882753,0.002279085715564
06-03-2021,136.75,62.35,1.0,10.0,-1.0,-2.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001494671,1.1600505245463828e-05,0.0250000001494671,1.1600505245463828e-05,4648794,472617,10605,472617,10605,0.1016644316784095,0.0022812368110955,0.1016644316784095,0.0022812368110955
06-04-2021,152.15,78.43,-7.0,3.0,-6.0,-9.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001049498,1.1145577887724236e-05,0.0250000001049498,1.1145577887724236e-05,4648794,472981,10615,472981,10615,0.101742731555754,0.0022833879066269,0.101742731555754,0.0022833879066269
06-05-2021,137.37,79.89,-9.0,5.0,-27.0,-3.0,-14.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,472981,10615,473245,10615,0.101742731555754,0.0022833879066269,0.1017995204777841,0.0022833879066269
06-06-2021,103.95,51.06,-11.0,2.0,-20.0,-1.0,-14.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,472981,10615,473509,10615,0.101742731555754,0.0022833879066269,0.1018563093998142,0.0022833879066269
06-07-2021,126.6,56.49,-3.0,5.0,2.0,-7.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,473777,10619,473777,10619,0.1019139587600569,0.0022842483448395,0.1019139587600569,0.0022842483448395
06-08-2021,129.57,56.92,1.0,9.0,4.0,-4.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,473879,10622,473879,10622,0.1019358999344776,0.0022848936734989,0.1019358999344776,0.0022848936734989
06-09-2021,133.43,57.22,2.0,8.0,15.0,1.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001099261,1.1295514985162747e-05,0.0250000001080781,1.1278415196845508e-05,4648794,474653,10631,474653,10631,0.1021023947286113,0.0022868296594772,0.1021023947286113,0.0022868296594772
06-10-2021,143.58,66.08,0.0,8.0,5.0,-1.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001106043,1.132767551489254e-05,0.0250000001106043,1.132767551489254e-05,4648794,475126,10638,475126,10638,0.1022041415472485,0.0022883354263492,0.1022041415472485,0.0022883354263492
06-11-2021,163.35,85.19,-5.0,4.0,7.0,-7.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,475354,10648,475354,10648,0.1022531865253655,0.0022904865218807,0.1022531865253655,0.0022904865218807
06-12-2021,158.02,95.86,-7.0,5.0,3.0,3.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,475354,10648,475538,10648,0.1022531865253655,0.0022904865218807,0.102292766683144,0.0022904865218807
06-13-2021,115.67,57.48,-4.0,6.0,8.0,4.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,475354,10648,475722,10648,0.1022531865253655,0.0022904865218807,0.1023323468409226,0.0022904865218807
06-14-2021,131.92,59.23,-1.0,5.0,4.0,-3.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,475908,10655,475908,10655,0.1023723572178074,0.0022919922887527,0.1023723572178074,0.0022919922887527
06-15-2021,132.99,57.89,1.0,8.0,-1.0,-3.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,476467,10660,476467,10660,0.1024926034580151,0.0022930678365184,0.1024926034580151,0.0022930678365184
06-16-2021,137.11,59.57,3.0,8.0,14.0,3.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,476792,10670,476792,10670,0.102562514062787,0.0022952189320499,0.102562514062787,0.0022952189320499
06-17-2021,147.44,66.24,2.0,11.0,10.0,3.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,477127,10677,477127,10677,0.1026345757630903,0.0022967246989219,0.1026345757630903,0.0022967246989219
06-18-2021,154.25,64.99,-9.0,4.0,-19.0,-7.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,477453,10688,477453,10688,0.1027047014774154,0.0022990909040065,0.1027047014774154,0.0022990909040065
06-19-2021,133.3,74.93,-7.0,6.0,-18.0,-3.0,-16.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,477453,10688,477681,10688,0.1027047014774154,0.0022990909040065,0.1027537464555323,0.0022990909040065
06-20-2021,96.64,48.24,-8.0,7.0,-6.0,-1.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,477453,10688,477909,10688,0.1027047014774154,0.0022990909040065,0.1028027914336492,0.0022990909040065
06-21-2021,121.83,49.11,-11.0,-5.0,-21.0,-8.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,478139,10693,478139,10693,0.1028522666308724,0.0023001664517722,0.1028522666308724,0.0023001664517722
06-22-2021,130.93,54.89,-2.0,5.0,-7.0,-3.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,478464,10699,478464,10699,0.1029221772356443,0.002301457109091,0.1029221772356443,0.002301457109091
06-23-2021,131.49,57.62,-1.0,4.0,6.0,2.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,478946,10709,478946,10709,0.1030258600402599,0.0023036082046225,0.1030258600402599,0.0023036082046225
06-24-2021,140.64,65.19,-3.0,4.0,-2.0,0.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4648794,479311,10717,479311,10717,0.1031043750271575,0.0023053290810476,0.1031043750271575,0.0023053290810476
