date,Nebraska-apple-driving,Nebraska-apple-walking,Nebraska-google-retail_and_recreation,Nebraska-google-grocery_and_pharmacy,Nebraska-google-parks,Nebraska-google-transit_stations,Nebraska-google-workplaces,Nebraska-google-residential,Nebraska-jh_beta_7,Nebraska-jh_gamma_7,Nebraska-cdc_beta_7,Nebraska-cdc_gamma_7,Nebraska-jh_beta_14,Nebraska-jh_gamma_14,Nebraska-cdc_beta_14,Nebraska-cdc_gamma_14,Nebraska-jh_beta_30,Nebraska-jh_gamma_30,Nebraska-cdc_beta_30,Nebraska-cdc_gamma_30,Nebraska-census_pop,Nebraska-jh_confirmed,Nebraska-jh_death,Nebraska-cdc_confirmed,Nebraska-cdc_death,Nebraska-jh_confirmed_ratio,Nebraska-jh_death_ratio,Nebraska-cdc_confirmed_ratio,Nebraska-cdc_death_ratio
05-25-2021,173.89,172.9,11.0,10.0,144.0,18.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223126,2236,223308,2249,0.1153458835984962,0.0011559091980595,0.1154399692308964,0.0011626296003738
05-26-2021,180.76,180.81,12.0,12.0,124.0,16.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223197,2236,223354,2249,0.1153825873342128,0.0011559091980595,0.1154637491160086,0.0011626296003738
05-27-2021,193.1,192.64,10.0,11.0,101.0,20.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223243,2236,223420,2249,0.1154063672193249,0.0011559091980595,0.1154978680816043,0.0011626296003738
05-28-2021,224.08,223.13,9.0,13.0,117.0,24.0,-30.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223304,2249,223465,2249,0.1154379014147997,0.0011626296003738,0.1155211310126922,0.0011626296003738
05-29-2021,214.72,238.15,2.0,11.0,188.0,25.0,-20.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223304,2249,223477,2249,0.1154379014147997,0.0011626296003738,0.1155273344609823,0.0011626296003738
05-30-2021,167.37,157.89,10.0,12.0,131.0,22.0,-15.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223304,2249,223490,2249,0.1154379014147997,0.0011626296003738,0.1155340548632966,0.0011626296003738
05-31-2021,149.85,134.31,7.0,11.0,251.0,13.0,-76.0,15.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223368,2249,223521,2249,0.115470986472347,0.0011626296003738,0.1155500804380461,0.0011626296003738
06-01-2021,182.0,182.4,11.0,14.0,163.0,14.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223404,2249,223568,2249,0.1154895968172174,0.0011626296003738,0.1155743772771824,0.0011626296003738
06-02-2021,189.9,191.99,13.0,15.0,157.0,14.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223434,2249,223672,2249,0.1155051054379427,0.0011626296003738,0.1156281404956968,0.0011626296003738
06-03-2021,197.33,198.52,10.0,13.0,157.0,21.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223517,2249,223719,2249,0.1155480126219494,0.0011626296003738,0.1156524373348331,0.0011626296003738
06-04-2021,228.04,242.88,8.0,12.0,162.0,25.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223558,2249,223762,2249,0.1155692077369407,0.0011626296003738,0.1156746663578728,0.0011626296003738
06-05-2021,227.08,255.87,1.0,9.0,217.0,29.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223558,2249,223790,2249,0.1155692077369407,0.0011626296003738,0.1156891410705497,0.0011626296003738
06-06-2021,173.27,156.46,11.0,13.0,189.0,27.0,-7.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223558,2249,223811,2251,0.1155692077369407,0.0011626296003738,0.1156999971050574,0.0011636635084222
06-07-2021,183.78,185.12,14.0,13.0,162.0,20.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223648,2251,223849,2254,0.1156157335991166,0.0011636635084222,0.1157196413579761,0.0011652143704947
06-08-2021,185.66,185.02,12.0,12.0,164.0,16.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223685,2254,223880,2256,0.1156348608980111,0.0011652143704947,0.1157356669327256,0.001166248278543
06-09-2021,190.45,185.08,13.0,14.0,139.0,17.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223714,2256,223915,2256,0.1156498525647123,0.001166248278543,0.1157537603235718,0.001166248278543
06-10-2021,199.58,195.62,8.0,10.0,132.0,20.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223749,2256,223951,2256,0.1156679459555585,0.001166248278543,0.1157723706684422,0.001166248278543
06-11-2021,218.28,221.38,5.0,9.0,126.0,23.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223792,2256,223978,2258,0.1156901749785981,0.001166248278543,0.115786328427095,0.0011672821865914
06-12-2021,225.78,241.87,1.0,11.0,220.0,30.0,-11.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223792,2256,223998,2258,0.1156901749785981,0.001166248278543,0.1157966675075785,0.0011672821865914
06-13-2021,174.72,157.07,9.0,13.0,187.0,28.0,-6.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223792,2256,224010,2258,0.1156901749785981,0.001166248278543,0.1158028709558686,0.0011672821865914
06-14-2021,186.87,185.06,14.0,13.0,155.0,21.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223847,2258,224050,2258,0.1157186074499278,0.0011672821865914,0.1158235491168357,0.0011672821865914
06-15-2021,192.41,188.37,13.0,13.0,156.0,20.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223888,2258,224089,2258,0.115739802564919,0.0011672821865914,0.1158437103237786,0.0011672821865914
06-16-2021,195.64,193.99,14.0,13.0,131.0,19.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223931,2258,224130,2258,0.1157620315879587,0.0011672821865914,0.1158649054387699,0.0011672821865914
06-17-2021,209.43,204.98,8.0,6.0,124.0,22.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223960,2258,223973,2258,0.1157770232546598,0.0011672821865914,0.1157837436569741,0.0011672821865914
06-18-2021,242.79,271.49,10.0,9.0,174.0,28.0,-30.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223986,2259,223986,2259,0.1157904640592884,0.0011677991406156,0.1157904640592884,0.0011677991406156
06-19-2021,238.88,311.51,3.0,9.0,234.0,37.0,-11.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223986,2259,224025,2259,0.1157904640592884,0.0011677991406156,0.1158106252662313,0.0011677991406156
06-20-2021,173.9,183.88,16.0,14.0,187.0,37.0,-8.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,223986,2259,224064,2259,0.1157904640592884,0.0011677991406156,0.1158307864731742,0.0011677991406156
06-21-2021,196.44,219.85,16.0,8.0,185.0,22.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224065,2259,224103,2257,0.1158313034271984,0.0011677991406156,0.1158509476801171,0.0011667652325672
06-22-2021,196.58,208.85,12.0,6.0,165.0,22.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224103,2257,224295,2259,0.1158509476801171,0.0011667652325672,0.115950202852759,0.0011677991406156
06-23-2021,203.93,209.62,13.0,9.0,144.0,20.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224156,2259,224346,2259,0.1158783462433985,0.0011677991406156,0.1159765675079921,0.0011677991406156
06-24-2021,205.33,207.1,6.0,2.0,100.0,20.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224206,2259,224375,2259,0.1159041939446073,0.0011677991406156,0.1159915591746932,0.0011677991406156
06-25-2021,245.39,268.54,10.0,7.0,148.0,27.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224226,2259,224432,2259,0.1159145330250908,0.0011677991406156,0.1160210255540713,0.0011677991406156
06-26-2021,233.26,269.6,2.0,4.0,193.0,32.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224226,2259,224459,2259,0.1159145330250908,0.0011677991406156,0.1160349833127241,0.0011677991406156
06-27-2021,183.15,167.89,10.0,8.0,190.0,33.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224226,2259,224476,2259,0.1159145330250908,0.0011677991406156,0.1160437715311351,0.0011677991406156
06-28-2021,191.07,214.16,15.0,8.0,131.0,21.0,-26.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224330,2259,224547,2261,0.1159682962436052,0.0011677991406156,0.1160804752668516,0.0011688330486639
06-29-2021,199.04,220.04,9.0,5.0,145.0,17.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224404,2261,224627,2260,0.1160065508413943,0.0011688330486639,0.1161218315887858,0.0011683160946398
06-30-2021,203.95,215.1,16.0,13.0,137.0,22.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224488,2261,224691,2260,0.1160499749794252,0.0011688330486639,0.1161549166463331,0.0011683160946398
07-01-2021,214.46,196.44,15.0,16.0,141.0,30.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224488,2261,224828,2260,0.1160499749794252,0.0011688330486639,0.1162257393476453,0.0011683160946398
07-02-2021,232.43,223.07,14.0,24.0,176.0,35.0,-31.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224682,2261,224938,2262,0.1161502640601155,0.0011688330486639,0.1162826042903048,0.0011693500026881
07-03-2021,199.24,199.35,0.0,27.0,243.0,30.0,-20.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224682,2261,224966,2262,0.1161502640601155,0.0011688330486639,0.1162970790029817,0.0011693500026881
07-04-2021,151.67,150.8,-9.0,23.0,244.0,21.0,-22.0,-6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224682,2261,224991,2262,0.1161502640601155,0.0011688330486639,0.1163100028535862,0.0011693500026881
07-05-2021,172.44,139.78,13.0,7.0,187.0,14.0,-70.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224682,2261,225019,2262,0.1161502640601155,0.0011688330486639,0.1163244775662631,0.0011693500026881
07-06-2021,189.11,178.17,10.0,10.0,131.0,15.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224873,2262,225120,2262,0.1162490022787333,0.0011693500026881,0.116376689922705,0.0011693500026881
07-07-2021,190.82,180.58,11.0,10.0,126.0,16.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,224873,2262,225205,2262,0.1162490022787333,0.0011693500026881,0.11642063101476,0.0011693500026881
07-08-2021,204.33,198.12,9.0,8.0,141.0,25.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225069,2262,225307,2262,0.116350325267472,0.0011693500026881,0.1164733603252261,0.0011693500026881
07-09-2021,239.02,236.01,7.0,7.0,147.0,25.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225171,2262,225415,2262,0.116403054577938,0.0011693500026881,0.1165291913598372,0.0011693500026881
07-10-2021,217.82,228.28,-1.0,2.0,148.0,34.0,-14.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225171,2262,225454,2262,0.116403054577938,0.0011693500026881,0.1165493525667801,0.0011693500026881
07-11-2021,183.57,157.34,13.0,12.0,185.0,34.0,-5.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225171,2262,225484,2262,0.116403054577938,0.0011693500026881,0.1165648611875054,0.0011693500026881
07-12-2021,191.64,187.0,16.0,12.0,157.0,24.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225171,2262,225585,2265,0.116403054577938,0.0011693500026881,0.1166170735439472,0.0011709008647606
07-13-2021,192.1,192.72,12.0,9.0,144.0,19.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225477,2265,225714,2267,0.1165612425093362,0.0011709008647606,0.1166837606130661,0.001171934772809
07-14-2021,191.48,182.0,12.0,11.0,100.0,17.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225600,2267,225814,2270,0.1166248278543099,0.001171934772809,0.1167354560154838,0.0011734856348815
07-15-2021,205.38,205.31,12.0,9.0,119.0,24.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225711,2270,225941,2275,0.1166822097509935,0.0011734856348815,0.1168011091765542,0.0011760704050024
07-16-2021,241.24,246.34,9.0,8.0,154.0,29.0,-26.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225861,2275,226107,2278,0.1167597528546201,0.0011760704050024,0.1168869235445676,0.0011776212670749
07-17-2021,230.6,249.08,3.0,7.0,181.0,34.0,-11.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225861,2275,226181,2278,0.1167597528546201,0.0011760704050024,0.1169251781423567,0.0011776212670749
07-18-2021,180.57,153.78,12.0,10.0,168.0,34.0,-6.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225861,2275,226246,2278,0.1167597528546201,0.0011760704050024,0.1169587801539282,0.0011776212670749
07-19-2021,188.76,181.33,15.0,12.0,142.0,25.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,225861,2275,226386,2281,0.1167597528546201,0.0011760704050024,0.117031153717313,0.0011791721291475
07-20-2021,192.07,182.65,12.0,9.0,139.0,23.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,226307,2281,226536,2285,0.116990314349403,0.0011791721291475,0.1171086968209395,0.0011812399452442
07-21-2021,195.46,178.91,13.0,11.0,121.0,22.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,226442,2285,226706,2285,0.1170601031426669,0.0011812399452442,0.1171965790050496,0.0011812399452442
07-22-2021,206.0,193.17,9.0,9.0,130.0,26.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,226606,2284,226936,2284,0.1171448836026319,0.00118072299122,0.1173154784306103,0.00118072299122
07-23-2021,235.28,229.2,8.0,8.0,138.0,31.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,226839,2284,227142,2277,0.1172653338902651,0.00118072299122,0.1174219709595907,0.0011771043130508
07-24-2021,223.39,231.97,0.0,5.0,168.0,35.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,226839,2284,227240,2277,0.1172653338902651,0.00118072299122,0.11747263245396,0.0011771043130508
07-25-2021,171.57,138.99,9.0,8.0,133.0,32.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,226839,2284,227308,2277,0.1172653338902651,0.00118072299122,0.1175077853276041,0.0011771043130508
07-26-2021,183.81,170.19,12.0,10.0,124.0,23.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,226839,2284,227630,2272,0.1172653338902651,0.00118072299122,0.117674244523389,0.0011745195429299
07-27-2021,185.96,174.13,9.0,7.0,116.0,19.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,226839,2284,227905,2280,0.1172653338902651,0.00118072299122,0.1178164068800377,0.0011786551751233
07-28-2021,190.17,177.36,10.0,8.0,88.0,20.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,227848,2280,228138,2280,0.1177869405006596,0.0011786551751233,0.1179368571676709,0.0011786551751233
07-29-2021,197.21,177.5,7.0,6.0,99.0,24.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,228086,2280,228489,2280,0.1179099755584137,0.0011786551751233,0.118118308030157,0.0011786551751233
07-30-2021,228.03,217.51,9.0,9.0,120.0,32.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,228450,2280,228800,2280,0.1180981468232141,0.0011786551751233,0.118279080731676,0.0011786551751233
07-31-2021,219.45,229.61,2.0,8.0,162.0,36.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,228450,2280,228894,2280,0.1180981468232141,0.0011786551751233,0.1183276744099486,0.0011786551751233
08-01-2021,174.09,146.66,11.0,11.0,161.0,39.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,228450,2280,229030,2280,0.1180981468232141,0.0011786551751233,0.1183979801572367,0.0011786551751233
08-02-2021,182.6,168.68,15.0,14.0,132.0,26.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,228450,2280,229471,2281,0.1180981468232141,0.0011786551751233,0.1186259568818987,0.0011791721291475
08-03-2021,183.91,174.1,14.0,13.0,141.0,24.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,229443,2281,229864,2285,0.1186114821692218,0.0011791721291475,0.1188291198134002,0.0011812399452442
08-04-2021,189.75,180.11,14.0,13.0,111.0,21.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,229824,2285,230277,2289,0.1188084416524332,0.0011812399452442,0.1190426218253853,0.0011833077613409
08-05-2021,193.35,181.15,9.0,11.0,119.0,23.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,230236,2289,230658,2289,0.119021426710394,0.0011833077613409,0.1192395813085967,0.0011833077613409
08-06-2021,228.81,229.78,8.0,9.0,133.0,30.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,230630,2289,231097,2290,0.1192251065959197,0.0011833077613409,0.1194665241252104,0.0011838247153651
08-07-2021,214.15,215.63,0.0,6.0,138.0,29.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,231069,2290,231248,2290,0.1194520494125334,0.0011838247153651,0.1195445841828611,0.0011838247153651
08-08-2021,173.16,144.99,11.0,12.0,135.0,33.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,231069,2290,231396,2290,0.1194520494125334,0.0011838247153651,0.1196210933784392,0.0011838247153651
08-09-2021,182.38,169.27,13.0,12.0,94.0,21.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,231069,2290,231936,2290,0.1194520494125334,0.0011838247153651,0.1199002485514948,0.0011838247153651
08-10-2021,183.95,174.71,12.0,11.0,101.0,20.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,231916,2287,232425,2290,0.1198899094710112,0.0011822738532925,0.1201530390693173,0.0011838247153651
08-11-2021,188.33,185.21,13.0,13.0,87.0,19.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,232399,2285,232927,2290,0.1201395982646887,0.0011812399452442,0.1204125499894541,0.0011838247153651
08-12-2021,194.63,196.88,8.0,9.0,84.0,24.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,232399,2285,233414,2299,0.1201395982646887,0.0011812399452442,0.1206643065992282,0.0011884773015827
08-13-2021,229.96,251.42,11.0,13.0,125.0,28.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,232399,2285,234020,2302,0.1201395982646887,0.0011812399452442,0.1209775807378795,0.0011900281636552
08-14-2021,246.51,370.16,9.0,10.0,171.0,39.0,-10.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,232399,2285,234223,2302,0.1201395982646887,0.0011812399452442,0.1210825224047874,0.0011900281636552
08-15-2021,178.66,178.8,15.0,14.0,133.0,36.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,232399,2285,234398,2302,0.1201395982646887,0.0011812399452442,0.1211729893590183,0.0011900281636552
08-16-2021,180.5,198.66,16.0,14.0,97.0,22.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,232399,2285,235067,2302,0.1201395982646887,0.0011812399452442,0.1215188316011927,0.0011900281636552
08-17-2021,180.66,203.64,11.0,11.0,94.0,20.0,-24.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,235075,2302,235679,2302,0.1215229672333861,0.0011900281636552,0.1218352074639889,0.0011900281636552
08-18-2021,184.73,225.05,10.0,12.0,78.0,19.0,-21.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,235686,2302,236325,2302,0.1218388261421582,0.0011900281636552,0.1221691597636072,0.0011900281636552
08-19-2021,192.52,225.76,4.0,8.0,80.0,21.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,236346,2302,236749,2302,0.1221800157981149,0.0011900281636552,0.1223883482698582,0.0011900281636552
08-20-2021,213.87,253.16,5.0,7.0,81.0,23.0,-23.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,236755,2302,237702,2302,0.1223914499940033,0.0011900281636552,0.1228810054548988,0.0011900281636552
08-21-2021,224.31,280.09,4.0,9.0,182.0,27.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,237492,2302,237990,2302,0.1227724451098217,0.0011900281636552,0.1230298882138618,0.0011900281636552
08-22-2021,165.12,188.23,9.0,11.0,119.0,23.0,-5.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,237492,2302,238268,2302,0.1227724451098217,0.0011900281636552,0.1231736014325829,0.0011900281636552
08-23-2021,170.64,266.34,7.0,11.0,77.0,17.0,-22.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,237492,2302,239064,2312,0.1227724451098217,0.0011900281636552,0.1235850968358278,0.001195197703897
08-24-2021,171.66,240.76,5.0,8.0,76.0,16.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,239102,2312,239997,2314,0.1236047410887465,0.001195197703897,0.1240674149403848,0.0011962316119453
08-25-2021,172.67,220.45,7.0,10.0,62.0,15.0,-21.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1934408,240028,2314,240759,2316,0.1240834405151343,0.0011962316119453,0.1244613339068076,0.0011972655199937
