date,Arizona-apple-driving,Arizona-apple-walking,Arizona-google-retail_and_recreation,Arizona-google-grocery_and_pharmacy,Arizona-google-parks,Arizona-google-transit_stations,Arizona-google-workplaces,Arizona-google-residential,Arizona-jh_beta_7,Arizona-jh_gamma_7,Arizona-cdc_beta_7,Arizona-cdc_gamma_7,Arizona-jh_beta_14,Arizona-jh_gamma_14,Arizona-cdc_beta_14,Arizona-cdc_gamma_14,Arizona-jh_beta_30,Arizona-jh_gamma_30,Arizona-cdc_beta_30,Arizona-cdc_gamma_30,Arizona-census_pop,Arizona-jh_confirmed,Arizona-jh_death,Arizona-cdc_confirmed,Arizona-cdc_death,Arizona-jh_confirmed_ratio,Arizona-jh_death_ratio,Arizona-cdc_confirmed_ratio,Arizona-cdc_death_ratio
05-09-2021,100.36,106.95,-5.0,4.0,-13.0,-6.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,868830,17409,868830,17409,0.1193658168053518,0.002391767670044,0.1193658168053518,0.002391767670044
05-10-2021,119.01,123.21,-9.0,-4.0,-10.0,-12.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000605693,1.074698836624404e-05,0.0250000000605693,1.074698836624404e-05,7278717,869472,17409,869472,17409,0.1194540191629926,0.002391767670044,0.1194540191629926,0.002391767670044
05-11-2021,120.1,127.4,-11.0,-3.0,-8.0,-13.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,870155,17428,870155,17428,0.1195478543814795,0.0023943780201922,0.1195478543814795,0.0023943780201922
05-12-2021,123.34,130.09,-10.0,-2.0,-13.0,-12.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,870624,17430,870624,17430,0.1196122888140863,0.0023946527938921,0.1196122888140863,0.0023946527938921
05-13-2021,130.44,136.2,-10.0,-3.0,-8.0,-11.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000830904,1.1059642365422597e-05,0.0250000000830904,1.1059642365422597e-05,7278717,871168,17438,871168,17438,0.1196870272604361,0.0023957518886913,0.1196870272604361,0.0023957518886913
05-14-2021,147.48,165.89,-12.0,-4.0,-11.0,-11.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,872022,17447,872022,17447,0.1198043556302573,0.0023969883703405,0.1198043556302573,0.0023969883703405
05-15-2021,142.7,171.09,-14.0,-5.0,-15.0,-9.0,-14.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000650978,1.0922203733026162e-05,0.0250000000650978,1.0922203733026162e-05,7278717,872496,17459,872496,17459,0.1198694769971136,0.0023986370125394,0.1198694769971136,0.0023986370125394
05-16-2021,109.66,122.2,-9.0,-5.0,-9.0,-2.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000466899,1.0746657406929689e-05,0.0250000000466899,1.0746657406929689e-05,7278717,872978,17459,872978,17466,0.1199356974587691,0.0023986370125394,0.1199356974587691,0.0023995987204887
05-17-2021,121.77,128.13,-8.0,-4.0,-4.0,-8.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,873446,17466,873446,17466,0.119999994504526,0.0023995987204887,0.119999994504526,0.0023995987204887
05-18-2021,123.1,129.01,-9.0,-2.0,-6.0,-8.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,874065,17480,874065,17480,0.1200850369646189,0.0024015221363874,0.1200850369646189,0.0024015221363874
05-19-2021,126.35,131.99,-8.0,-2.0,-10.0,-12.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,874605,17497,874605,17497,0.120159225863569,0.0024038577128359,0.120159225863569,0.0024038577128359
05-20-2021,131.73,137.84,-7.0,-2.0,-6.0,-13.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000655505,1.1040630279799658e-05,0.0250000000678365,1.105946875805711e-05,7278717,875195,17509,875195,17509,0.1202402841050146,0.0024055063550348,0.1202402841050146,0.0024055063550348
05-21-2021,148.56,167.41,-12.0,-5.0,-9.0,-12.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,875766,17531,875766,17531,0.1203187319963119,0.0024085288657327,0.1203187319963119,0.0024085288657327
05-22-2021,143.04,170.57,-15.0,-5.0,-13.0,-11.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,876411,17547,876411,17547,0.1204073465145024,0.0024107270553313,0.1204073465145024,0.0024107270553313
05-23-2021,110.49,122.96,-10.0,-6.0,-5.0,-6.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,876732,17555,876732,17555,0.1204514476933228,0.0024118261501305,0.1204514476933228,0.0024118261501305
05-24-2021,124.91,130.35,-8.0,-5.0,-7.0,-11.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,877182,17555,877182,17555,0.1205132717757813,0.0024118261501305,0.1205132717757813,0.0024118261501305
05-25-2021,125.43,135.02,-8.0,-3.0,-8.0,-10.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,877682,17569,877682,17569,0.1205819652007352,0.0024137495660292,0.1205819652007352,0.0024137495660292
05-26-2021,128.23,133.63,-7.0,-2.0,-8.0,-10.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,878338,17576,878338,17576,0.1206720909742747,0.0024147112739786,0.1206720909742747,0.0024147112739786
05-27-2021,136.55,142.26,-6.0,-1.0,-6.0,-10.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,879102,17594,879102,17594,0.1207770545276042,0.0024171842372769,0.1207770545276042,0.0024171842372769
05-28-2021,154.77,170.94,-11.0,-1.0,-8.0,-7.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,879909,17609,879909,17609,0.1208879257154798,0.0024192450400255,0.1208879257154798,0.0024192450400255
05-29-2021,140.64,170.0,-16.0,-3.0,-14.0,-8.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,880466,17628,880466,17628,0.1209644501908784,0.0024218553901738,0.1209644501908784,0.0024218553901738
05-30-2021,116.43,135.24,-10.0,-4.0,6.0,-7.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,880466,17628,881089,17628,0.1209644501908784,0.0024218553901738,0.1210500421983709,0.0024218553901738
05-31-2021,110.25,116.72,-11.0,-6.0,8.0,-17.0,-70.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,881450,17628,881450,17628,0.1210996388511876,0.0024218553901738,0.1210996388511876,0.0024218553901738
06-01-2021,129.31,136.19,-9.0,-1.0,-11.0,-8.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,881454,17628,881454,17628,0.1211001883985872,0.0024218553901738,0.1211001883985872,0.0024218553901738
06-02-2021,127.51,132.04,-10.0,-1.0,-14.0,-11.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,882369,17648,882369,17648,0.1212258973662528,0.002424603127172,0.1212258973662528,0.002424603127172
06-03-2021,131.05,136.69,-9.0,-2.0,-12.0,-13.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,882691,17653,882691,17653,0.1212701359319231,0.0024252900614215,0.1212701359319231,0.0024252900614215
06-04-2021,144.37,157.53,-14.0,-5.0,-15.0,-13.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,883037,17673,883037,17673,0.1213176717819912,0.0024280377984196,0.1213176717819912,0.0024280377984196
06-05-2021,135.67,153.82,-17.0,-6.0,-26.0,-11.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,883314,17698,883314,17698,0.1213557279394157,0.0024314724696673,0.1213557279394157,0.0024314724696673
06-06-2021,107.03,113.58,-12.0,-7.0,-16.0,-7.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,883821,17700,883821,17700,0.1214253830723189,0.0024317472433672,0.1214253830723189,0.0024317472433672
06-07-2021,124.58,130.83,-9.0,-4.0,-11.0,-11.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,884195,17700,884195,17700,0.1214767657541844,0.0024317472433672,0.1214767657541844,0.0024317472433672
06-08-2021,126.59,129.84,-10.0,-3.0,-9.0,-11.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,884609,17713,884609,17713,0.1215336439100462,0.002433533272416,0.1215336439100462,0.002433533272416
06-09-2021,130.96,132.17,-11.0,-4.0,-13.0,-12.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,885042,17715,885042,17715,0.1215931324160563,0.0024338080461158,0.1215931324160563,0.0024338080461158
06-10-2021,132.75,137.17,-10.0,-4.0,-9.0,-12.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,885412,17742,885412,17742,0.1216439655505221,0.0024375174910633,0.1216439655505221,0.0024375174910633
06-11-2021,147.09,162.29,-15.0,-6.0,-15.0,-12.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,885834,17740,885834,17740,0.1217019428011832,0.0024372427173635,0.1217019428011832,0.0024372427173635
06-12-2021,136.92,158.22,-18.0,-8.0,-26.0,-12.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,886404,17761,886404,17761,0.1217802533056306,0.0024401278412115,0.1217802533056306,0.0024401278412115
06-13-2021,107.3,111.7,-14.0,-9.0,-22.0,-7.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,886752,17768,886752,17768,0.1218280639293985,0.0024410895491609,0.1218280639293985,0.0024410895491609
06-14-2021,123.32,125.43,-11.0,-6.0,-17.0,-11.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,887146,17768,887146,17768,0.1218821943482622,0.0024410895491609,0.1218821943482622,0.0024410895491609
06-15-2021,125.54,125.02,-12.0,-5.0,-22.0,-11.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,887569,17779,887569,17779,0.1219403089857731,0.0024426008045099,0.1219403089857731,0.0024426008045099
06-16-2021,128.08,127.88,-12.0,-5.0,-27.0,-12.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,888005,17791,888005,17791,0.1220002096523329,0.0024442494467088,0.1220002096523329,0.0024442494467088
06-17-2021,135.44,132.29,-12.0,-6.0,-25.0,-13.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,888337,17809,888337,17809,0.1220458220865023,0.0024467224100071,0.1220458220865023,0.0024467224100071
06-18-2021,148.22,158.63,-15.0,-8.0,-28.0,-13.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,888701,17822,888800,17820,0.1220958308998687,0.0024485084390559,0.1221094321980096,0.0024482336653561
06-19-2021,136.53,154.69,-18.0,-7.0,-39.0,-12.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,889342,17838,889263,17831,0.1221838958706596,0.0024507066286544,0.1221730423095169,0.0024497449207051
06-20-2021,102.97,106.98,-12.0,-7.0,-35.0,-8.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,889727,17843,889727,17843,0.1222367898078741,0.002451393562904,0.1222367898078741,0.002451393562904
06-21-2021,125.1,126.27,-12.0,-9.0,-25.0,-11.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,890111,17843,890111,17843,0.1222895463582386,0.002451393562904,0.1222895463582386,0.002451393562904
06-22-2021,127.98,131.04,-12.0,-8.0,-22.0,-10.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,890533,17858,890533,17858,0.1223475236088997,0.0024534543656526,0.1223475236088997,0.0024534543656526
06-23-2021,128.14,131.33,-12.0,-8.0,-23.0,-11.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,891023,17868,891023,17868,0.1224148431653545,0.0024548282341517,0.1224148431653545,0.0024548282341517
06-24-2021,132.31,135.39,-12.0,-9.0,-22.0,-13.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,891649,17875,891649,17875,0.1225008473333968,0.002455789942101,0.1225008473333968,0.002455789942101
06-25-2021,144.18,155.98,-15.0,-10.0,-28.0,-13.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,892236,17903,892236,17903,0.1225814934142926,0.0024596367738984,0.1225814934142926,0.0024596367738984
06-26-2021,134.66,153.37,-19.0,-11.0,-38.0,-13.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,892711,17914,892711,17914,0.1226467521679988,0.0024611480292474,0.1226467521679988,0.0024611480292474
06-27-2021,106.87,110.94,-14.0,-12.0,-34.0,-8.0,-9.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,893147,17913,893147,17913,0.1227066528345586,0.0024610106423975,0.1227066528345586,0.0024610106423975
06-28-2021,123.99,129.57,-12.0,-10.0,-29.0,-13.0,-37.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,893560,17913,893560,17913,0.1227633936035705,0.0024610106423975,0.1227633936035705,0.0024610106423975
06-29-2021,124.64,127.38,-16.0,-11.0,-29.0,-14.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,894106,17930,894106,17930,0.1228384068236201,0.0024633462188459,0.1228384068236201,0.0024633462188459
06-30-2021,126.58,131.06,-12.0,-7.0,-29.0,-10.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,894875,17936,894875,17936,0.1229440573111992,0.0024641705399454,0.1229440573111992,0.0024641705399454
07-01-2021,132.3,135.96,-9.0,-4.0,-25.0,-11.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,895347,17939,895347,17939,0.1230089039043556,0.0024645827004951,0.1230089039043556,0.0024645827004951
07-02-2021,144.31,154.47,-13.0,-3.0,-26.0,-11.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,895873,17961,895873,17961,0.1230811693874071,0.0024676052111931,0.1230811693874071,0.0024676052111931
07-03-2021,123.14,145.21,-19.0,-5.0,-33.0,-14.0,-16.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,896518,17975,896518,17975,0.1231697839055976,0.0024695286270918,0.1231697839055976,0.0024695286270918
07-04-2021,97.99,115.58,-21.0,-5.0,-5.0,-16.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,896960,17979,896960,17979,0.1232305088932568,0.0024700781744914,0.1232305088932568,0.0024700781744914
07-05-2021,110.31,113.89,-11.0,-11.0,-20.0,-18.0,-66.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,897010,17979,897010,17979,0.1232373782357522,0.0024700781744914,0.1232373782357522,0.0024700781744914
07-06-2021,122.66,133.28,-13.0,-6.0,-28.0,-11.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,897910,18000,897910,18000,0.1233610264006692,0.0024729632983395,0.1233610264006692,0.0024729632983395
07-07-2021,123.78,131.61,-14.0,-5.0,-29.0,-12.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,898283,18004,898283,18004,0.1234122716956848,0.0024735128457391,0.1234122716956848,0.0024735128457391
07-08-2021,128.94,136.87,-14.0,-8.0,-28.0,-14.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,898908,18003,898908,18003,0.1234981384768771,0.0024733754588892,0.1234981384768771,0.0024733754588892
07-09-2021,142.29,149.89,-17.0,-10.0,-32.0,-14.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,899829,18009,899829,18009,0.1236246717656422,0.0024741997799886,0.1236246717656422,0.0024741997799886
07-10-2021,133.04,141.86,-20.0,-11.0,-43.0,-13.0,-13.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,900636,18029,900636,18029,0.1237355429535177,0.0024769475169868,0.1237355429535177,0.0024769475169868
07-11-2021,103.85,105.23,-15.0,-11.0,-37.0,-7.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,901439,18033,901439,18033,0.1238458645939936,0.0024774970643864,0.1238458645939936,0.0024774970643864
07-12-2021,123.65,124.56,-12.0,-7.0,-27.0,-12.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,901561,18035,901561,18035,0.1238626257896824,0.0024777718380863,0.1238626257896824,0.0024777718380863
07-13-2021,124.01,125.13,-13.0,-6.0,-26.0,-11.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,901906,18055,901906,18055,0.1239100242529006,0.0024805195750844,0.1239100242529006,0.0024805195750844
07-14-2021,125.57,128.41,-12.0,-7.0,-31.0,-12.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,903851,18076,903851,18076,0.1241772416759711,0.0024834046989325,0.1241772416759711,0.0024834046989325
07-15-2021,131.52,133.27,-10.0,-6.0,-23.0,-12.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,904865,18083,904865,18083,0.1243165519417776,0.0024843664068818,0.1243165519417776,0.0024843664068818
07-16-2021,142.63,156.17,-15.0,-10.0,-29.0,-13.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,906116,18100,906116,18100,0.1244884228910122,0.0024867019833303,0.1244884228910122,0.0024867019833303
07-17-2021,135.32,162.24,-17.0,-9.0,-35.0,-12.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,906116,18100,907268,18114,0.1244884228910122,0.0024867019833303,0.1246466925421059,0.002488625399229
07-18-2021,106.06,113.05,-12.0,-10.0,-28.0,-6.0,-11.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,908248,18117,908248,18117,0.1247813316550155,0.0024890375597787,0.1247813316550155,0.0024890375597787
07-19-2021,123.64,128.69,-11.0,-7.0,-24.0,-12.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,909282,18117,909282,18117,0.1249233896578202,0.0024890375597787,0.1249233896578202,0.0024890375597787
07-20-2021,124.75,129.4,-12.0,-7.0,-28.0,-10.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,910436,18117,910436,18117,0.1250819340826137,0.0024890375597787,0.1250819340826137,0.0024890375597787
07-21-2021,125.07,127.17,-12.0,-6.0,-29.0,-12.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,911479,18127,911479,18127,0.1252252285670675,0.0024904114282778,0.1252252285670675,0.0024904114282778
07-22-2021,128.73,128.48,-12.0,-7.0,-26.0,-14.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,912653,18137,912653,18137,0.1253865207288592,0.0024917852967768,0.1253865207288592,0.0024917852967768
07-23-2021,136.47,140.63,-17.0,-11.0,-36.0,-15.0,-35.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,914132,18144,914132,18144,0.1255897158798727,0.0024927470047262,0.1255897158798727,0.0024927470047262
07-24-2021,129.18,148.62,-18.0,-11.0,-41.0,-15.0,-14.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,915660,18170,915660,18170,0.1257996429865318,0.0024963190628238,0.1257996429865318,0.0024963190628238
07-25-2021,102.14,105.12,-16.0,-12.0,-33.0,-9.0,-11.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,917168,18171,917168,18171,0.1260068223561927,0.0024964564496737,0.1260068223561927,0.0024964564496737
07-26-2021,124.02,127.75,-10.0,-7.0,-21.0,-12.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,918609,18171,918609,18171,0.1262047968069098,0.0024964564496737,0.1262047968069098,0.0024964564496737
07-27-2021,123.84,128.01,-12.0,-7.0,-25.0,-12.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,920084,18183,920084,18183,0.1264074424105237,0.0024981050918726,0.1264074424105237,0.0024981050918726
07-28-2021,126.19,130.32,-11.0,-6.0,-27.0,-13.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,921445,18185,921445,18185,0.1265944259132481,0.0024983798655724,0.1265944259132481,0.0024983798655724
07-29-2021,128.8,132.02,-11.0,-6.0,-25.0,-14.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,923204,18200,923204,18200,0.1268360893822359,0.002500440668321,0.1268360893822359,0.002500440668321
07-30-2021,143.84,154.55,-13.0,-7.0,-28.0,-14.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,925169,18224,925169,18224,0.1271060545423046,0.0025037379527188,0.1271060545423046,0.0025037379527188
07-31-2021,136.25,157.63,-15.0,-7.0,-37.0,-12.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,927235,18246,927235,18246,0.127389895774214,0.0025067604634168,0.127389895774214,0.0025067604634168
08-01-2021,106.46,111.11,-10.0,-6.0,-32.0,-7.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,929541,18251,929541,18251,0.1277067098501013,0.0025074473976663,0.1277067098501013,0.0025074473976663
08-02-2021,123.84,130.55,-9.0,-4.0,-26.0,-12.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,931387,18252,931387,18252,0.127960325975031,0.0025075847845162,0.127960325975031,0.0025075847845162
08-03-2021,125.21,131.56,-10.0,-1.0,-28.0,-12.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,933361,18282,933361,18282,0.1282315276167489,0.0025117063900135,0.1282315276167489,0.0025117063900135
08-04-2021,126.21,130.94,-11.0,-1.0,-31.0,-14.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,935647,18289,935647,18289,0.128545593955638,0.0025126680979628,0.128545593955638,0.0025126680979628
08-05-2021,128.24,133.6,-12.0,-4.0,-27.0,-14.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,937936,18300,937936,18300,0.1288600724550769,0.0025141793533118,0.1288600724550769,0.0025141793533118
08-06-2021,146.73,157.2,-15.0,-6.0,-30.0,-14.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,7278717,940762,18342,940762,18342,0.1292483276929162,0.0025199496010079,0.1292483276929162,0.0025199496010079
