date,Indiana-apple-driving,Indiana-apple-walking,Indiana-google-retail_and_recreation,Indiana-google-grocery_and_pharmacy,Indiana-google-parks,Indiana-google-transit_stations,Indiana-google-workplaces,Indiana-google-residential,Indiana-jh_beta_7,Indiana-jh_gamma_7,Indiana-cdc_beta_7,Indiana-cdc_gamma_7,Indiana-jh_beta_14,Indiana-jh_gamma_14,Indiana-cdc_beta_14,Indiana-cdc_gamma_14,Indiana-jh_beta_30,Indiana-jh_gamma_30,Indiana-cdc_beta_30,Indiana-cdc_gamma_30,Indiana-census_pop,Indiana-jh_confirmed,Indiana-jh_death,Indiana-cdc_confirmed,Indiana-cdc_death,Indiana-jh_confirmed_ratio,Indiana-jh_death_ratio,Indiana-cdc_confirmed_ratio,Indiana-cdc_death_ratio
01-01-2021,76.93,58.85,-47.0,-41.0,-34.0,-55.0,-77.0,29.0,0.02500000094532,4.554571301057884e-05,0.0250000010274229,4.872327433673578e-05,0.0250000429926899,0.0001814967323835,0.0250000483621797,0.000192615996014,0.0250000235453429,0.0002109346742392,0.0250000245961935,0.0002196662692058,6732219,517773,9468,517998,9940,0.0769097083740145,0.0014063713613594,0.0769431297466704,0.0014764819742197
01-02-2021,111.41,82.48,-16.0,-9.0,5.0,-16.0,-20.0,7.0,0.0250000009685509,4.678516182926456e-05,0.025000001032809,4.9186792199749606e-05,0.0250000377609276,0.0001758873417448,0.0250000427131797,0.0001874278379112,0.0250000229733712,0.0002064482418224,0.0250000240589729,0.0002154978326742,6732219,523090,9562,523327,10041,0.0776994925447315,0.0014203340681579,0.0777346963905957,0.0014914844570564
01-03-2021,86.84,62.75,-21.0,-14.0,-7.0,-13.0,-15.0,6.0,0.025000000967098,4.688833339233842e-05,0.0250000010377988,4.95518811647952e-05,0.0250000344902109,0.0001735088653735,0.0250000391633197,0.0001855080743156,0.0250000224195949,0.0002022989602598,0.0250000235020447,0.0002113210101243,6732219,526071,9625,526320,10116,0.0781422885975634,0.0014296920525015,0.0781792749166359,0.0015026249146083
01-04-2021,107.58,80.25,-8.0,-4.0,-8.0,-18.0,-25.0,9.0,0.0250000009454032,4.629257684060096e-05,0.0250000010257256,4.9318664301050926e-05,0.0250000301836447,0.0001713397176081,0.025000034455064,0.0001838895883176,0.025000021783599,0.0001973348787442,0.0250000229021483,0.0002066868485101,6732219,529688,9735,529949,10237,0.0786795557304359,0.0014460313902444,0.0787183245227168,0.0015205981861255
01-05-2021,112.26,83.94,-12.0,-4.0,-11.0,-15.0,-25.0,9.0,0.0250000009264813,4.543485824986845e-05,0.0250000010106564,4.856960498880241e-05,0.0250000271899307,0.0001667117069769,0.0250000313269475,0.0001801637006208,0.0250000212188854,0.0001928985758157,0.0250000223672557,0.0002025138293269,6732219,533083,9800,533356,10309,0.0791838471089547,0.0014556864534561,0.0792243983744438,0.0015312930253754
01-06-2021,107.06,82.41,-13.0,-8.0,-9.0,-18.0,-25.0,10.0,0.0250000008589756,4.264732819845944e-05,0.0250000009456789,4.587203002122533e-05,0.0250000250866372,0.0001669062268882,0.0250000289707781,0.0001806615266393,0.025000020805455,0.0001898230525295,0.0250000219367186,0.0001992540261852,6732219,539229,9883,539514,10400,0.0800967704704793,0.0014680152264803,0.0801391042091767,0.0015448101138718
01-07-2021,108.67,83.09,-16.0,-8.0,-13.0,-19.0,-24.0,10.0,0.0250000008333745,4.158288910383392e-05,0.0250000009240952,4.498251170413553e-05,0.0250000220458923,0.0001641725076131,0.0250000256051876,0.0001787686322386,0.0250000203972337,0.0001866713769204,0.025000021574304,0.0001965191177942,6732219,546499,9958,546796,10482,0.0811766521558493,0.0014791556840322,0.0812207683677551,0.0015569903474619
01-08-2021,125.38,96.88,-18.0,-14.0,-13.0,-19.0,-23.0,10.0,0.0250000008481391,4.229490505674359e-05,0.0250000009498522,4.6191461556712845e-05,0.0250000186435023,0.0001641999903401,0.0250000215842592,0.0001788005548528,0.0250000198881374,0.0001825199586112,0.0250000210241812,0.0001919578033717,6732219,552594,10021,552903,10550,0.0820820000062386,0.0014885136683759,0.0821278986913527,0.0015670910289757
01-09-2021,121.1,94.58,-12.0,-6.0,6.0,-14.0,-7.0,5.0,0.0250000008467734,4.244323929916813e-05,0.0250000009433311,4.617002322668507e-05,0.0250000153679298,0.0001625667425717,0.0250000175871259,0.0001752754624149,0.0250000193862207,0.0001784970968168,0.0250000205169386,0.0001878831808958,6732219,558560,10089,558881,10633,0.0829681862696385,0.0014986143498896,0.0830158674279609,0.0015794198019999
01-10-2021,89.38,64.22,-16.0,-8.0,-10.0,-18.0,-12.0,5.0,0.0250000008067483,4.0925972264467245e-05,0.0250000009094126,4.487911019936839e-05,0.0250000071465003,0.0001488342499536,0.025000007812657,0.0001614882798226,0.0250000188043048,0.0001737705704603,0.0250000199445195,0.0001832359438424,6732219,563653,10147,563986,10697,0.0837246976071336,0.0015072296370632,0.0837741612386644,0.0015889263257775
01-11-2021,104.18,75.03,-16.0,-9.0,-21.0,-19.0,-24.0,10.0,0.0250000008154831,4.154657207317939e-05,0.0250000009114941,4.520955783653388e-05,0.0250000070032966,0.0001463778308918,0.0250000077072723,0.0001598311573564,0.0250000181459663,0.0001683774052124,0.0250000193279633,0.0001782517288837,6732219,567338,10217,567683,10776,0.08427206542152,0.001517627397445,0.084323311526259,0.0016006609410656
01-12-2021,108.66,82.33,-15.0,-7.0,-3.0,-15.0,-24.0,9.0,0.0250000007313358,3.804372702142515e-05,0.0250000008231889,4.151456408937908e-05,0.0250000067877364,0.0001422476809453,0.0250000074995476,0.0001558555161712,0.0250000176243872,0.0001642820385917,0.0250000188115762,0.0001742176558653,6732219,570477,10271,570834,10845,0.084738330704928,0.0015256485268824,0.0847913592828753,0.0016109101620134
01-13-2021,110.46,84.55,-15.0,-9.0,1.0,-16.0,-24.0,9.0,0.025000000728429,3.807895460758803e-05,0.0250000008289482,4.1856589806293466e-05,0.0250000064109783,0.0001347025328133,0.0250000071430306,0.0001486688787375,0.0250000172196872,0.0001611981902508,0.0250000184757006,0.0001717885676768,6732219,574119,10334,574488,10919,0.0852793113236512,0.001535006511226,0.0853341223748068,0.0016219020801313
01-14-2021,112.93,84.57,-17.0,-9.0,-4.0,-16.0,-25.0,9.0,0.0250000006912392,3.656487623189125e-05,0.0250000007993617,4.062127185541533e-05,0.0250000061956596,0.0001305712192474,0.0250000069597113,0.0001451501569893,0.0250000166988475,0.0001568936280137,0.025000018009656,0.0001679990873919,6732219,578494,10400,578875,10997,0.0859291713475155,0.0015448101138718,0.0859857648718795,0.0016334881559854
01-15-2021,131.96,107.33,-19.0,-14.0,-12.0,-19.0,-24.0,10.0,0.0250000006737244,3.581026020876684e-05,0.025000000792773,4.029981331092095e-05,0.0250000061697184,0.000130441065989,0.0250000070050281,0.0001464734518786,0.0250000163410482,0.0001540844565898,0.025000017684462,0.0001654852613591,6732219,583160,10465,583553,11067,0.0866222563466815,0.0015544651770835,0.0866806323442538,0.0016438859163672
01-16-2021,126.14,111.63,-18.0,-11.0,-3.0,-17.0,-11.0,6.0,0.0250000006813792,3.610753188813222e-05,0.0250000008107797,4.108414722636107e-05,0.0250000061199811,0.0001297129023884,0.0250000069607943,0.0001458507049916,0.0250000158985696,0.0001505731080511,0.0250000172720954,0.000162277899654,6732219,587049,10534,587454,11146,0.0871999262056091,0.0015647143980313,0.0872600846763897,0.0016556205316553
01-17-2021,94.83,76.95,-21.0,-13.0,-14.0,-20.0,-15.0,5.0,0.0250000006824468,3.607281606767486e-05,0.0250000008012071,4.0621369425256326e-05,0.0250000059296881,0.0001258007870219,0.0250000068004306,0.0001425712339432,0.0250000152845309,0.0001453501632254,0.0250000166878041,0.0001573594998731,6732219,590211,10602,590628,11222,0.0876696078959998,0.001574815079545,0.0877315488399887,0.0016669095286412
01-18-2021,109.74,85.11,-15.0,-13.0,-21.0,-19.0,-37.0,13.0,0.0250000007063119,3.701970448146514e-05,0.0250000008321111,4.191424694897673e-05,0.0250000059791808,0.0001269625402325,0.0250000068320047,0.0001433525430729,0.0250000147479874,0.0001408041581649,0.0250000161724564,0.0001530402327781,6732219,592709,10670,593138,11296,0.0880406594021971,0.0015849157610588,0.0881043828193943,0.0016779014467592
01-19-2021,107.48,98.1,-19.0,-9.0,-6.0,-16.0,-25.0,9.0,0.0250000007045018,3.687278578579892e-05,0.025000000828186,4.173313146157668e-05,0.0250000056403252,0.0001196142726739,0.0249999994209111,0.0001262804455798,0.0250000143718289,0.0001376981475448,0.0250000158186541,0.0001501757099851,6732219,595436,10720,595877,11349,0.0884457264387863,0.0015923427327601,0.0885112323291919,0.0016857740367626
01-20-2021,105.16,94.24,-20.0,-14.0,-10.0,-17.0,-24.0,10.0,0.0250000007236768,3.783689136425082e-05,0.0250000008281184,4.194365505044844e-05,0.0249999994454092,0.000110528373702,0.0249999983826762,0.0001254408379869,0.0250000139872612,0.0001346311413439,0.0250000154451385,0.0001472699620799,6732219,598313,10786,598766,11420,0.0888730743904795,0.0016021463354059,0.0889403627540934,0.0016963203365784
01-21-2021,111.37,93.58,-18.0,-9.0,5.0,-17.0,-23.0,9.0,0.0250000007264245,3.803434911711865e-05,0.0250000008191134,4.1691212739825706e-05,0.0249999986785522,0.0001060709138874,0.0249999972638181,0.000120750714732,0.0250000135342223,0.000130685330747,0.0250000150169319,0.0001436110509685,6732219,601937,10837,602402,11481,0.0894113812993902,0.0016097218465412,0.0894804521362124,0.001705381242054
01-22-2021,129.69,108.08,-19.0,-14.0,-9.0,-17.0,-23.0,9.0,0.025000000713672,3.765394849247851e-05,0.0250000007956751,4.083873117683077e-05,0.0249999976694805,0.0001025149897203,0.0249999958304582,0.0001171433069405,0.0250000133003528,0.0001288761368062,0.0250000147863029,0.0001418712204469,6732219,605426,10903,605903,11555,0.0899296353847074,0.0016195254491869,0.0900004886947379,0.001716373160172
01-23-2021,128.45,112.82,-13.0,-7.0,12.0,-13.0,-8.0,5.0,0.0250000007082446,3.746445115003774e-05,0.0250000007959718,4.087065679515556e-05,0.0249999966589446,0.0001012894330781,0.0249999943554879,0.0001162125846465,0.0250000129356437,0.0001258044021821,0.0250000144444058,0.0001390683317209,6732219,608519,10950,609008,11609,0.0903890678541503,0.0016265068025861,0.0904617036373891,0.0017243942896094
01-24-2021,87.88,69.22,-25.0,-14.0,-16.0,-21.0,-14.0,6.0,0.0250000006821157,3.647348750595997e-05,0.0250000007643254,3.961516803048194e-05,0.0249999958807171,9.894894542868478e-05,0.0249999935623637,0.0001125168926424,0.0250000126601721,0.0001236992947875,0.0250000141544212,0.0001368785137624,6732219,611039,10996,611540,11665,0.0907633872278961,0.0016333396165513,0.0908378054843432,0.0017327124979148
01-25-2021,98.29,78.91,-25.0,-16.0,-27.0,-21.0,-24.0,10.0,0.025000000648767,3.520988943965185e-05,0.025000000732125,3.8353329453540726e-05,0.0249999949824149,9.80599504184688e-05,0.0249999923271388,0.0001117981693713,0.0250000123466524,0.0001211723441962,0.025000013755266,0.0001335552963784,6732219,613228,11037,613741,11720,0.0910885400489794,0.0016394297333464,0.0911647407786348,0.0017408821667863
01-26-2021,102.15,79.95,-24.0,-17.0,-17.0,-20.0,-27.0,11.0,0.0250000006047778,3.3534897365741544e-05,0.0250000006985291,3.704204592987064e-05,0.0249999947918784,9.509294660257588e-05,0.0249999920954369,0.0001086815532115,0.0250000119725941,0.0001179635593439,0.0250000134041501,0.0001305938444221,6732219,614946,11087,615471,11777,0.0913437307966363,0.0016468567050477,0.0914217139995,0.0017493489145258
01-27-2021,106.47,82.47,-21.0,-14.0,-14.0,-18.0,-24.0,10.0,0.0250000006017987,3.355052901296993e-05,0.0250000007105562,3.768767315619526e-05,0.0249999941882602,9.459764623733916e-05,0.0249999916502308,0.0001070636638556,0.0250000116603646,0.0001152365002699,0.0250000131197023,0.0001281538881722,6732219,617176,11137,617713,11837,0.0916749737345145,0.001654283676749,0.0917547394105866,0.0017582612805673
01-28-2021,109.58,85.7,-20.0,-12.0,-15.0,-17.0,-25.0,10.0,0.0250000005636395,3.19508759340147e-05,0.0250000006834909,3.6558651163650586e-05,0.0249999939488233,9.24474599534598e-05,0.0249999914559524,0.0001044583736567,0.0250000112586411,0.0001116400436177,0.025000012714874,0.0001245414405369,6732219,619995,11180,620544,11896,0.0920937063990342,0.0016606708724122,0.0921752545483146,0.0017670251071749
01-29-2021,133.99,110.8,-15.0,-10.0,-6.0,-16.0,-22.0,8.0,0.0250000005553821,3.1656210016360574e-05,0.0250000006803458,3.641867192581865e-05,0.0249999938581036,8.944611366268091e-05,0.0249999914546418,0.0001010064243299,0.0250000106775733,0.0001063393245646,0.0250000121315173,0.0001192260488195,6732219,622625,11220,623186,11951,0.0924843651105229,0.0016666124497732,0.0925676957330116,0.0017751947760463
01-30-2021,120.9,106.42,-16.0,-1.0,3.0,-15.0,-8.0,5.0,0.0250000005071835,2.9643948809558e-05,0.0250000006447439,3.487564293294409e-05,0.0249999938335697,8.627684747186686e-05,0.0249999911760684,9.860514072566874e-05,0.0250000102277592,0.000102361695741,0.0250000116886739,0.0001153189046302,6732219,624959,11262,625532,12005,0.09283105614954,0.0016728511060023,0.0929161692452369,0.0017832159054837
01-31-2021,77.5,66.07,-36.0,-27.0,-12.0,-27.0,-21.0,8.0,0.0250000004999465,2.9406710695453598e-05,0.0250000006519227,3.5225566896793955e-05,0.024999994169526,8.241208027814467e-05,0.024999991538584,9.48020631270564e-05,0.0250000098942697,9.959489170848556e-05,0.0250000113868786,0.0001128767653789,6732219,626682,11296,627267,12053,0.093086989594367,0.0016779014467592,0.0931738851632723,0.001790345798317
02-01-2021,101.98,80.94,-20.0,-15.0,-21.0,-19.0,-27.0,11.0,0.0250000004866624,2.898280004990557e-05,0.0250000006471515,3.5138125965919724e-05,0.0249999946361921,7.847592971610163e-05,0.0249999919526018,9.134096814736432e-05,0.025000009544819,9.665679880432796e-05,0.0250000110223032,0.0001097921279554,6732219,628391,11331,628988,12102,0.0933408434871177,0.0016831003269501,0.0934295215292313,0.0017976242305842
02-02-2021,109.16,85.18,-17.0,-9.0,-14.0,-18.0,-24.0,8.0,0.0250000004798871,2.8850430654258118e-05,0.0250000006402457,3.497551667882743e-05,0.0249999952298977,7.43684969789616e-05,0.0249999924247529,8.81059385036385e-05,0.0250000091010025,9.272870958505876e-05,0.0250000105904175,0.0001059742001646,6732219,629903,11371,630512,12155,0.0935654351113652,0.0016890419043111,0.0936558956266871,0.0018054968205876
02-03-2021,111.46,89.34,-11.0,-5.0,-5.0,-16.0,-22.0,8.0,0.0250000004529891,2.775484316231033e-05,0.0250000006288645,3.455744366937378e-05,0.0249999952183284,7.285220349571736e-05,0.0249999919842156,8.795227012741555e-05,0.0250000089221471,9.131797806014864e-05,0.025000010397574,0.0001043990488588,6732219,631331,11408,631952,12209,0.0937775494231545,0.0016945378633701,0.0938697924116847,0.001813517950025
02-04-2021,109.91,84.88,-21.0,-9.0,-23.0,-19.0,-23.0,9.0,0.0250000004250307,2.6575929045325397e-05,0.0250000006124772,3.385467033584672e-05,0.025000004048738,9.070560074844172e-05,0.0249999924050707,8.500390946814924e-05,0.0250000083998128,8.650294772711297e-05,0.0250000098708444,9.950948451923044e-05,6732219,633667,11597,634323,12253,0.0941245375410395,0.0017226118164011,0.0942219794097607,0.0018200536851222
02-05-2021,128.6,106.34,-20.0,-12.0,-18.0,-19.0,-24.0,10.0,0.0250000005397606,3.0007825775477e-05,0.0250000005919058,3.303098833505205e-05,0.0250000042382231,9.324364115519564e-05,0.024999992378408,8.322760055232885e-05,0.0250000082977637,8.551647251881161e-05,0.0250000096811457,9.79640013904463e-05,6732219,635171,11686,635816,12286,0.0943479408498149,0.0017358318260294,0.0944437487847617,0.0018249554864451
02-06-2021,126.55,115.17,-14.0,-4.0,-3.0,-17.0,-8.0,5.0,0.0250000006705515,3.449799367242491e-05,0.0250000005663446,3.213406848599493e-05,0.0250000043370597,9.363829813266188e-05,0.0249999930548934,7.910390571210527e-05,0.0250000080448995,8.305503550531902e-05,0.0250000092889741,9.45359041545534e-05,6732219,637987,11752,638644,12315,0.0947662278960324,0.0017456354286751,0.0948638183041876,0.0018292631300318
02-07-2021,86.09,70.91,-29.0,-13.0,-25.0,-23.0,-14.0,5.0,0.0250000007803739,3.875559830900701e-05,0.0250000005293254,3.083505074793751e-05,0.0249999953927727,7.211128185484165e-05,0.0249999929853721,7.756264900937421e-05,0.0250000078348421,8.104720876895704e-05,0.0250000089252739,9.144795447772352e-05,6732219,639711,11817,640380,12346,0.0950223098802935,0.0017552904918868,0.095121682761657,0.0018338678524866
02-08-2021,101.63,81.2,-22.0,-14.0,-29.0,-20.0,-25.0,9.0,0.025000000892455,4.3674915847278965e-05,0.0250000004983112,2.9785471861065036e-05,0.0249999946617546,7.506979864665246e-05,0.0249999931598042,7.542457046750056e-05,0.0250000077323858,8.006692442130489e-05,0.0250000086712824,8.941037380534583e-05,6732219,640744,11875,641425,12372,0.0951757511156425,0.0017639057790603,0.0952769064702143,0.0018377298777713
02-09-2021,105.98,85.6,-22.0,-11.0,-21.0,-16.0,-26.0,10.0,0.02500000098226,4.8069692025496975e-05,0.0250000004558289,2.8219960190213867e-05,0.0249999935668379,7.873769732526699e-05,0.0249999934365687,7.304007728202164e-05,0.025000007599438,7.878925992321917e-05,0.0250000083112547,8.63117872623176e-05,6732219,641874,11942,642567,12410,0.095343600676092,0.0017738579211401,0.0954465385038722,0.0018433743762643
02-10-2021,106.68,83.04,-24.0,-13.0,-26.0,-18.0,-25.0,11.0,0.0250000010521897,5.168006895366232e-05,0.0250000004081704,2.6226065007257423e-05,0.0249999927280323,8.12444135095876e-05,0.0250000043440597,9.755573038868708e-05,0.0250000075520148,7.833267553491357e-05,0.0250000080898481,8.4547198849942e-05,6732219,643305,12001,644010,12441,0.0955561606061835,0.0017826217477476,0.0956608809071719,0.0018479790987191
02-11-2021,110.21,86.03,-21.0,-9.0,-24.0,-16.0,-27.0,11.0,0.0250000011175103,5.503228518086796e-05,0.0250000003563004,2.3981338453520177e-05,0.0249999917127393,8.360291548342243e-05,0.0250000041127083,9.304818614632228e-05,0.0250000074502795,7.729529720070133e-05,0.0250000077904767,8.194186263590599e-05,6732219,645006,12027,645723,12463,0.0958088261834619,0.0017864837730323,0.0959153289576586,0.0018512469662677
02-12-2021,137.03,111.29,-16.0,-7.0,-18.0,-14.0,-24.0,9.0,0.0250000007875987,4.119605696702087e-05,0.0250000003199702,2.248249346291149e-05,0.0249999902650428,8.613506053641743e-05,0.0250000038625041,8.817151317491583e-05,0.0250000074367275,7.720608378433924e-05,0.0250000075520937,7.993893508094432e-05,6732219,646425,12117,647154,12492,0.096019603640345,0.0017998523220946,0.09612788888775,0.0018555546098544
02-13-2021,132.03,117.81,-12.0,5.0,-7.0,-12.0,-8.0,5.0,0.0250000007258341,3.8400563240944e-05,0.0250000003094601,2.208080431143832e-05,0.0249999884279297,8.969663742860758e-05,0.0250000036382232,8.377116683538955e-05,0.0250000073785038,7.66248720386415e-05,0.0250000072674519,7.747364027602997e-05,6732219,647657,12149,648398,12513,0.0962026042230652,0.0018046055839835,0.0963126719436786,0.001858673937969
02-14-2021,99.16,85.28,-12.0,7.0,-21.0,-17.0,-11.0,4.0,0.0250000006947747,3.7247253596978856e-05,0.0250000003021464,2.1887710902293568e-05,0.024999986720328,9.232641168702812e-05,0.0250000033977413,7.901354535673381e-05,0.0250000072713088,7.564189618545509e-05,0.0250000069369193,7.456576640494884e-05,6732219,648875,12173,649628,12535,0.096383525253709,0.0018081705304001,0.0964953754475307,0.0018619418055176
02-15-2021,75.95,60.05,-43.0,-23.0,-46.0,-34.0,-44.0,19.0,0.0250000006397793,3.5280849471996794e-05,0.0250000002857732,2.1304559310008743e-05,0.0249999846732015,9.538945641234016e-05,0.0250000031959,7.506295204361597e-05,0.0250000071446729,7.454422319847833e-05,0.0250000066456088,7.205030401869355e-05,6732219,649652,12191,650417,12568,0.0964989403939473,0.0018108442402126,0.0966125730609773,0.0018668436068404
02-16-2021,65.47,59.42,-48.0,-35.0,-31.0,-36.0,-60.0,26.0,0.0250000005779816,3.3147771907705425e-05,0.0250000002881499,2.139986927847354e-05,0.0249999829004093,9.741495788123642e-05,0.0250000029919319,7.085372664219957e-05,0.0250000069827074,7.313552314942991e-05,0.0250000063117191,6.904664982581272e-05,6732219,650530,12231,651307,12593,0.0966293580170223,0.0018167858175736,0.0967447731572606,0.0018705570926911
02-17-2021,100.65,78.68,-23.0,-11.0,-28.0,-20.0,-29.0,12.0,0.0250000004977502,2.994605023089784e-05,0.025000000260179,2.015820974597653e-05,0.02499998170233,9.834707494668242e-05,0.0250000027398854,6.550543111017004e-05,0.0250000068311897,7.182599708281777e-05,0.0250000060028445,6.625819647094089e-05,6732219,651453,12250,652242,12622,0.0967664599146284,0.0018196080668201,0.096883657528075,0.0018748647362778
02-18-2021,102.0,80.5,-26.0,-14.0,-28.0,-22.0,-30.0,13.0,0.025000000422624,2.699302604710173e-05,0.025,1e-05,0.0249999806918308,9.890905569565897e-05,0.0250000024793967,5.985451047667511e-05,0.0250000066698125,7.04519049513164e-05,0.0250000057138261,6.362843036923092e-05,6732219,652210,12281,653011,12638,0.0968789042661862,0.0018242127892749,0.0969978843528411,0.0018772413672223
02-19-2021,129.36,107.75,-18.0,-12.0,-22.0,-18.0,-23.0,10.0,0.0250000004282626,2.739926553483581e-05,0.025,1e-05,0.0249999897814614,7.715573349374341e-05,0.0250000022955338,5.600364728303098e-05,0.0250000066036726,7.007283846771139e-05,0.0250000055398167,6.216932687952377e-05,6732219,653245,12325,654058,12650,0.0970326425804032,0.0018307485243721,0.0971534051402665,0.0018790238404306
02-20-2021,129.11,111.64,-12.0,-5.0,13.0,-10.0,-5.0,4.0,0.0250000002918217,2.1262080521630627e-05,0.025,1e-05,0.0250000045192253,0.0001023843249924,0.0250000021908729,5.4032620029082425e-05,0.0250000064370634,6.867402829901942e-05,0.0250000052445275,5.948891905034334e-05,6732219,654660,12336,655485,12681,0.0972428258795502,0.0018323824581464,0.0973653709126218,0.0018836285628854
02-21-2021,92.27,68.17,-18.0,-10.0,-9.0,-16.0,-11.0,4.0,0.025000000277654,2.0727402326939637e-05,0.025,1e-05,0.0250000041739923,9.55878314744192e-05,0.0250000021428077,5.315373484663492e-05,0.0250000063289127,6.79443816737798e-05,0.0250000050038891,5.7339339733784224e-05,6732219,655541,12372,656378,12703,0.0973736891209273,0.0018377298777713,0.0974980166272071,0.001886896430434
02-22-2021,108.93,81.27,-16.0,-12.0,-26.0,-14.0,-22.0,8.0,0.0250000002909046,2.129072833809036e-05,0.025,1e-05,0.0250000038380849,8.870612439093405e-05,0.0250000020680673,5.165894537604228e-05,0.0250000061294411,6.627911385733583e-05,0.0250000046855712,5.437770240610644e-05,6732219,656358,12407,657207,12725,0.0974950458385266,0.0018429287579622,0.0976211558180148,0.0018901642979825
02-23-2021,114.48,91.5,-12.0,-6.0,2.0,-10.0,-22.0,7.0,0.0250000003236652,2.2664490432896285e-05,0.025,1e-05,0.0250000035733142,8.316365184227845e-05,0.025000002038403,5.113582025867437e-05,0.0250000060442028,6.575740205130565e-05,0.0250000044885513,5.2619532784644526e-05,6732219,657037,12450,657898,12743,0.0975959041142303,0.0018493159536253,0.0977237965669269,0.001892838007795
02-24-2021,117.13,92.58,-9.0,-7.0,2.0,-10.0,-21.0,7.0,0.0250000003133901,2.203368722431472e-05,0.025,1e-05,0.0250000032401412,7.579906528812728e-05,0.0250000018780573,4.7737874027699656e-05,0.0250000059730442,6.534186537147967e-05,0.0250000042811553,5.073330918524975e-05,6732219,658043,12467,658916,12762,0.0977453347848606,0.0018518411240038,0.0978750097107655,0.0018956602570415
02-25-2021,121.64,96.26,-11.0,-6.0,0.0,-10.0,-21.0,7.0,0.0250000003392734,2.3242796954751157e-05,0.025,1e-05,0.0250000029544131,6.96192096911506e-05,0.0250000017809593,4.5749458331226194e-05,0.0250000059203123,6.513266661489715e-05,0.0250000040795269,4.888485354435755e-05,6732219,659127,12494,660013,12779,0.097906351531345,0.0018558516887225,0.0980379574698921,0.0018981854274199
02-26-2021,143.95,119.3,-12.0,-11.0,-3.0,-8.0,-21.0,7.0,0.0250000003331015,2.306585007652008e-05,0.025,1e-05,0.0250000029925017,7.058959353746797e-05,0.0250000017646473,4.5585078091067336e-05,0.0250000058131847,6.435853478024097e-05,0.0250000038664095,4.689977081050121e-05,6732219,660071,12531,660970,12796,0.0980465727570656,0.0018613476477815,0.0981801097082551,0.0019007105977984
02-27-2021,147.65,145.51,-3.0,-1.0,66.0,0.0,-6.0,2.0,0.0250000003021047,2.168633498839073e-05,0.025,1e-05,0.0250000024011823,5.739856801728048e-05,0.025000001669639,4.368106086054568e-05,0.0250000056992223,6.35043801331234e-05,0.0250000036280112,4.465244613920463e-05,6732219,660942,12556,661854,12809,0.0981759506041024,0.0018650611336321,0.0983114185679342,0.0019026416104407
02-28-2021,103.87,84.25,-10.0,-6.0,18.0,-6.0,-11.0,3.0,0.0250000003466942,2.371296916266003e-05,0.025,1e-05,0.0250000023805652,5.696033855411425e-05,0.0250000016403231,4.328791295583572e-05,0.02500000561149,6.292900957443808e-05,0.0250000033859724,4.2369808193504125e-05,6732219,661673,12573,662598,12825,0.0982845329303755,0.0018675863040106,0.0984219319068497,0.0019050182413851
03-01-2021,115.24,91.23,-9.0,-6.0,-9.0,-8.0,-21.0,7.0,0.025000000318863,2.2668074960092096e-05,0.025,1e-05,0.0250000024145769,5.792882171713474e-05,0.0250000015949328,4.251712314582939e-05,0.0250000055320578,6.244102357636273e-05,0.0250000031665799,4.03011125003486e-05,6732219,662213,12595,663151,12839,0.0983647442247496,0.0018708541715591,0.0985040742138661,0.0019070977934615
03-02-2021,119.17,92.92,-9.0,-5.0,5.0,-7.0,-22.0,6.0,0.02500000029015,2.154879858821752e-05,0.025,1e-05,0.0250000024963057,6.001990570211478e-05,0.0250000014292913,3.906432478254301e-05,0.0250000054374552,6.178264062843044e-05,0.025000002952217,3.826975295561489e-05,6732219,662750,12623,663701,12865,0.0984445099008217,0.0018750132757119,0.0985857709025805,0.0019109598187462
03-03-2021,123.86,98.32,-2.0,-2.0,46.0,-7.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000023580378,5.716416045046398e-05,0.0250000013619289,3.762053655505779e-05,0.0250000053928126,6.159605944247291e-05,0.0250000027806999,3.663633778883592e-05,6732219,663511,12633,664475,12876,0.0985575484101155,0.0018764986700521,0.0987007404245167,0.0019125937525205
03-04-2021,127.51,99.5,-7.0,-3.0,12.0,-7.0,-22.0,6.0,0.0250000002510278,2.004719186675636e-05,0.025,1e-05,0.0250000023976462,5.84610781023674e-05,0.025000001238763,3.501217290081682e-05,0.0250000053294399,6.122372084808206e-05,0.025000002598576,3.4894013135477266e-05,6732219,664446,12663,665423,12889,0.09869643278093,0.0018809548530729,0.0988415558079735,0.0019145247651628
03-05-2021,153.15,122.97,-9.0,-8.0,16.0,-6.0,-21.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000023270771,5.714939751334002e-05,0.0250000012384725,3.516564885972876e-05,0.0250000052399238,6.054071445786355e-05,0.0250000023918169,3.289243087458184e-05,6732219,665285,12697,666275,12906,0.0988210573660779,0.0018860051938298,0.0989681114057638,0.0019170499355413
03-06-2021,153.03,139.46,-2.0,-1.0,73.0,0.0,-8.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000021437004,5.313988687956706e-05,0.0250000012799201,3.620288800160677e-05,0.0250000051711826,6.001978461183589e-05,0.0250000021795422,3.082114697931901e-05,6732219,666516,12726,667519,12919,0.0990039094093641,0.0018903128374166,0.0991528944616923,0.0019189809481836
