date,Iowa-apple-driving,Iowa-apple-walking,Iowa-google-retail_and_recreation,Iowa-google-grocery_and_pharmacy,Iowa-google-parks,Iowa-google-transit_stations,Iowa-google-workplaces,Iowa-google-residential,Iowa-jh_beta_7,Iowa-jh_gamma_7,Iowa-cdc_beta_7,Iowa-cdc_gamma_7,Iowa-jh_beta_14,Iowa-jh_gamma_14,Iowa-cdc_beta_14,Iowa-cdc_gamma_14,Iowa-jh_beta_30,Iowa-jh_gamma_30,Iowa-cdc_beta_30,Iowa-cdc_gamma_30,Iowa-census_pop,Iowa-jh_confirmed,Iowa-jh_death,Iowa-cdc_confirmed,Iowa-cdc_death,Iowa-jh_confirmed_ratio,Iowa-jh_death_ratio,Iowa-cdc_confirmed_ratio,Iowa-cdc_death_ratio
04-24-2021,202.66,244.61,5.0,19.0,165.0,0.0,-1.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007948514,1.817717704555561e-05,0.025000000797012,1.8196560019440536e-05,3155070,362729,5927,362732,5927,0.1149670213339165,0.0018785637085706,0.1149679721844523,0.0018785637085706
04-25-2021,146.06,134.69,13.0,23.0,106.0,1.0,-5.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006649833,1.6832602000349558e-05,0.0250000006682033,1.6861584666283805e-05,3155070,362924,5927,362923,5927,0.1150288266187437,0.0018785637085706,0.1150285096685652,0.0018785637085706
04-26-2021,148.26,150.7,7.0,19.0,148.0,-4.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006406822,1.66137859130821e-05,0.0250000006425105,1.663028739200531e-05,3155070,363162,5927,363158,5927,0.1151042607612509,0.0018785637085706,0.1151029929605365,0.0018785637085706
04-27-2021,151.47,154.43,3.0,18.0,129.0,-5.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006703999,1.6978104719888447e-05,0.0250000006723327,1.6995591469397263e-05,3155070,363530,5930,363530,5930,0.1152208984269762,0.0018795145591064,0.1152208984269762,0.0018795145591064
04-28-2021,147.5,148.54,8.0,20.0,104.0,0.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006492224,1.6804864899116326e-05,0.0250000006496679,1.6808910185836652e-05,3155070,364036,5931,364033,5931,0.1153812752173485,0.001879831509285,0.1153803243668127,0.001879831509285
04-29-2021,161.33,170.1,7.0,15.0,138.0,-2.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000002110099,1.4565186494836596e-05,0.0250000002110099,1.4565186494836596e-05,0.0250000006517863,1.6890123746834522e-05,0.0250000006534785,1.690554054873002e-05,3155070,364486,5931,364476,5931,0.1155239027977192,0.001879831509285,0.1155207332959332,0.001879831509285
04-30-2021,198.78,220.78,13.0,21.0,164.0,5.0,-17.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006889055,1.73459615449613e-05,0.0250000006904277,1.7359871032423646e-05,3155070,364844,5950,364842,5950,0.1156373709616585,0.0018858535626784,0.1156367370613013,0.0018858535626784
05-01-2021,211.52,270.37,9.0,27.0,230.0,6.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006012452,1.6427373752451338e-05,0.0250000006032133,1.644540464149988e-05,3155070,365229,5952,365228,5952,0.11575939678042,0.0018864874630356,0.1157590798302414,0.0018864874630356
05-02-2021,153.75,148.58,21.0,34.0,207.0,8.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005694057,1.6101058446463144e-05,0.0250000005710362,1.6116021691418314e-05,3155070,365524,5959,365519,5959,0.1158528970831075,0.0018887061142858,0.1158513123322145,0.0018887061142858
05-03-2021,142.16,140.41,8.0,25.0,75.0,-3.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005897467,1.630957588911793e-05,0.0250000005913391,1.632417535236193e-05,3155070,365754,5959,365620,5959,0.1159257956241858,0.0018887061142858,0.1158833243002532,0.0018887061142858
05-04-2021,152.3,155.65,7.0,24.0,112.0,-4.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,366131,5960,366126,5960,0.1160452858415185,0.0018890230644644,0.1160437010906255,0.0018890230644644
05-05-2021,155.35,159.79,11.0,26.0,121.0,2.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,366570,5962,366566,5962,0.1161844269699245,0.0018896569648216,0.1161831591692102,0.0018896569648216
05-06-2021,167.53,171.38,8.0,18.0,127.0,0.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,366959,5980,366946,5980,0.1163077205894005,0.0018953620680365,0.1163036002370787,0.0018953620680365
05-07-2021,209.27,243.23,14.0,24.0,171.0,6.0,-16.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,367300,5983,367297,5983,0.1164158006003036,0.0018963129185723,0.1164148497497678,0.0018963129185723
05-08-2021,207.08,245.0,8.0,31.0,119.0,1.0,-5.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,367564,5984,367561,5984,0.1164994754474544,0.0018966298687509,0.1164985245969186,0.0018966298687509
05-09-2021,145.18,139.39,26.0,44.0,125.0,8.0,-6.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,367717,5985,367715,5985,0.1165479688247804,0.0018969468189295,0.1165473349244232,0.0018969468189295
05-10-2021,151.03,147.57,7.0,23.0,117.0,-3.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,367912,5985,367909,5985,0.1166097741096077,0.0018969468189295,0.1166088232590719,0.0018969468189295
05-11-2021,156.71,157.65,6.0,23.0,131.0,-5.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,368192,5989,368190,5989,0.1166985201596161,0.0018982146196439,0.1166978862592589,0.0018982146196439
05-12-2021,157.59,163.61,11.0,28.0,149.0,4.0,-19.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,368566,5994,368566,5994,0.116817059526413,0.0018997993705369,0.116817059526413,0.0018997993705369
05-13-2021,174.05,175.61,9.0,19.0,169.0,2.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,368822,5997,368823,5997,0.116898198772135,0.0019007502210727,0.1168985157223136,0.0019007502210727
05-14-2021,201.61,212.19,12.0,22.0,131.0,7.0,-17.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,369057,5998,369060,5998,0.1169726820641063,0.0019010671712513,0.1169736329146421,0.0019010671712513
05-15-2021,215.46,247.87,7.0,26.0,199.0,6.0,-6.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000799249,1.1092588612434162e-05,0.0250000000799249,1.1092588612434162e-05,3155070,369232,6000,369230,6000,0.1170281483453616,0.0019017010716085,0.1170275144450044,0.0019017010716085
05-16-2021,158.07,141.93,17.0,31.0,140.0,7.0,-4.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,369370,6006,369368,6006,0.1170718874700085,0.0019036027726801,0.1170712535696513,0.0019036027726801
05-17-2021,150.78,149.96,7.0,25.0,87.0,-1.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,369494,6006,369489,6006,0.1171111892921551,0.0019036027726801,0.1171096045412621,0.0019036027726801
05-18-2021,150.8,148.8,2.0,20.0,51.0,-5.0,-20.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,369693,6013,369690,6013,0.1171742623776968,0.0019058214239303,0.117173311527161,0.0019058214239303
05-19-2021,155.81,156.29,9.0,25.0,103.0,1.0,-18.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,369984,6018,369987,6018,0.1172664948796698,0.0019074061748233,0.1172674457302056,0.0019074061748233
05-20-2021,167.57,168.64,8.0,15.0,95.0,-1.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,370194,6025,370195,6025,0.1173330544171761,0.0019096248260735,0.1173333713673547,0.0019096248260735
05-21-2021,204.54,229.07,13.0,22.0,148.0,5.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,370363,6035,370363,6035,0.1173866189973598,0.0019127943278596,0.1173866189973598,0.0019127943278596
05-22-2021,215.65,254.39,5.0,25.0,216.0,3.0,-3.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,370519,6035,370517,6035,0.1174360632252216,0.0019127943278596,0.1174354293248644,0.0019127943278596
05-23-2021,161.13,151.82,20.0,33.0,209.0,9.0,-2.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,370628,6035,370625,6035,0.1174706107946891,0.0019127943278596,0.1174696599441533,0.0019127943278596
05-24-2021,161.4,160.77,11.0,26.0,153.0,0.0,-20.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,370719,6035,370715,6035,0.1174994532609419,0.0019127943278596,0.1174981854602275,0.0019127943278596
05-25-2021,162.31,164.64,8.0,24.0,144.0,-2.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,370873,6038,370875,6039,0.1175482635884465,0.0019137451783954,0.1175488974888037,0.001914062128574
05-26-2021,173.22,171.82,16.0,30.0,198.0,8.0,-19.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371031,6044,371036,6044,0.1175983417166655,0.001915646879467,0.1175999264675585,0.001915646879467
05-27-2021,169.56,163.54,10.0,17.0,84.0,2.0,-21.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371143,6047,371138,6047,0.1176338401366689,0.0019165977300028,0.1176322553857759,0.0019165977300028
05-28-2021,211.6,203.36,16.0,27.0,128.0,12.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371253,6053,371226,6053,0.117668704656315,0.0019184994310744,0.1176601470014928,0.0019184994310744
05-29-2021,213.48,249.18,7.0,33.0,279.0,13.0,-10.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371331,6055,371331,6055,0.1176934267702459,0.0019191333314316,0.1176934267702459,0.0019191333314316
05-30-2021,169.51,165.35,23.0,38.0,265.0,7.0,-12.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371382,6055,371384,6055,0.1177095912293546,0.0019191333314316,0.1177102251297118,0.0019191333314316
05-31-2021,154.03,139.08,10.0,22.0,302.0,-3.0,-75.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371424,6055,371424,6055,0.1177229031368559,0.0019191333314316,0.1177229031368559,0.0019191333314316
06-01-2021,177.96,183.11,12.0,32.0,188.0,1.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371478,6057,371473,6057,0.1177400184465004,0.0019197672317888,0.1177384336956073,0.0019197672317888
06-02-2021,181.99,184.56,17.0,32.0,201.0,8.0,-22.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371640,6061,371635,6061,0.1177913643754338,0.0019210350325032,0.1177897796245408,0.0019210350325032
06-03-2021,192.21,200.42,16.0,24.0,218.0,6.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371765,6065,371761,6065,0.117830983147759,0.0019223028332176,0.1178297153470446,0.0019223028332176
06-04-2021,224.83,240.63,16.0,27.0,234.0,14.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371862,6067,371863,6067,0.1178617273150833,0.0019229367335748,0.1178620442652619,0.0019229367335748
06-05-2021,223.77,249.49,6.0,30.0,291.0,14.0,-1.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,371956,6068,371956,6068,0.1178915206318718,0.0019232536837534,0.1178915206318718,0.0019232536837534
06-06-2021,174.08,156.44,22.0,39.0,266.0,17.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372024,6072,372029,6072,0.1179130732440167,0.0019245214844678,0.1179146579949097,0.0019245214844678
06-07-2021,180.91,183.82,16.0,30.0,183.0,4.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372064,6073,372064,6073,0.1179257512511608,0.0019248384346464,0.1179257512511608,0.0019248384346464
06-08-2021,185.47,188.77,12.0,28.0,183.0,3.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372156,6078,372153,6078,0.1179549106675921,0.0019264231855394,0.1179539598170563,0.0019264231855394
06-09-2021,188.27,189.66,17.0,31.0,182.0,11.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372248,6084,372240,6084,0.1179840700840234,0.001928324886611,0.1179815344825946,0.001928324886611
06-10-2021,199.38,201.48,15.0,22.0,192.0,6.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372331,6095,372309,6095,0.1180103769488474,0.0019318113385756,0.1180034040449181,0.0019318113385756
06-11-2021,228.57,242.74,15.0,26.0,198.0,13.0,-25.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372438,6097,372398,6097,0.1180442906179577,0.0019324452389328,0.1180316126108137,0.0019324452389328
06-12-2021,230.47,260.35,7.0,30.0,295.0,15.0,-4.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372523,6099,372525,6099,0.1180712313831388,0.00193307913929,0.118071865283496,0.00193307913929
06-13-2021,181.42,162.28,22.0,37.0,258.0,20.0,-6.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372580,6102,372577,6102,0.1180892975433191,0.0019340299898258,0.1180883466927833,0.0019340299898258
06-14-2021,185.23,183.21,16.0,30.0,204.0,7.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372650,6102,372649,6102,0.1181114840558212,0.0019340299898258,0.1181111671056426,0.0019340299898258
06-15-2021,187.99,192.12,13.0,28.0,193.0,7.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372751,6103,372752,6103,0.11814349602386,0.0019343469400045,0.1181438129740386,0.0019343469400045
06-16-2021,192.15,183.62,18.0,28.0,199.0,16.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372836,6109,372837,6109,0.1181704367890411,0.0019362486410761,0.1181707537392197,0.0019362486410761
06-17-2021,198.68,196.8,12.0,12.0,168.0,12.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372910,6109,372896,6109,0.1181938911022576,0.0019362486410761,0.1181894537997572,0.0019362486410761
06-18-2021,235.98,246.45,16.0,18.0,228.0,18.0,-26.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,372985,6109,372971,6110,0.1182176623656527,0.0019362486410761,0.1182132250631523,0.0019365655912547
06-19-2021,231.4,262.48,7.0,25.0,299.0,21.0,-5.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373047,6112,373046,6111,0.118237313276726,0.0019371994916119,0.1182369963265474,0.0019368825414333
06-20-2021,169.25,152.29,20.0,28.0,159.0,20.0,-9.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373098,6114,373123,6114,0.1182534777358347,0.0019378333919691,0.1182614014902997,0.0019378333919691
06-21-2021,186.15,182.81,15.0,19.0,207.0,10.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373142,6114,373140,6114,0.1182674235436931,0.0019378333919691,0.1182667896433359,0.0019378333919691
06-22-2021,184.39,184.57,9.0,14.0,163.0,8.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373223,6117,373297,6117,0.1182930965081598,0.0019387842425049,0.1183165508213763,0.0019387842425049
06-23-2021,195.21,192.2,16.0,19.0,201.0,17.0,-26.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373315,6120,373320,6120,0.1183222559245912,0.0019397350930407,0.1183238406754842,0.0019397350930407
06-24-2021,196.71,194.11,11.0,10.0,161.0,10.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373371,6124,373428,6124,0.1183400051345928,0.0019410028937551,0.1183580712947731,0.0019410028937551
06-25-2021,232.41,248.44,14.0,14.0,195.0,16.0,-25.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373450,6125,373441,6125,0.1183650441987024,0.0019413198439337,0.118362191647095,0.0019413198439337
06-26-2021,220.75,256.31,5.0,17.0,197.0,18.0,-4.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373532,6131,373568,6131,0.1183910341133477,0.0019432215450053,0.1184024443197773,0.0019432215450053
06-27-2021,184.98,166.17,21.0,24.0,267.0,27.0,-4.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373583,6133,373600,6133,0.1184071985724563,0.0019438554453625,0.1184125867254926,0.0019438554453625
06-28-2021,184.17,185.08,14.0,19.0,174.0,9.0,-27.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373636,6133,373641,6133,0.1184239969319222,0.0019438554453625,0.1184255816828152,0.0019438554453625
06-29-2021,183.93,178.36,7.0,13.0,141.0,5.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373739,6134,373802,6134,0.1184566428003182,0.0019441723955411,0.1184766106615701,0.0019441723955411
06-30-2021,193.98,189.01,17.0,23.0,196.0,17.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373861,6138,373861,6138,0.1184953107221075,0.0019454401962555,0.1184953107221075,0.0019454401962555
07-01-2021,205.51,199.72,19.0,21.0,227.0,18.0,-27.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,373960,6140,374009,6140,0.1185266887897891,0.0019460740966127,0.1185422193485406,0.0019460740966127
07-02-2021,231.1,225.46,21.0,29.0,280.0,28.0,-29.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374054,6142,374054,6142,0.1185564821065776,0.0019467079969699,0.1185564821065776,0.0019467079969699
07-03-2021,195.16,228.7,4.0,34.0,365.0,22.0,-13.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374120,6146,374162,6146,0.1185774008183653,0.0019479757976843,0.1185907127258666,0.0019479757976843
07-04-2021,155.67,166.67,7.0,31.0,402.0,7.0,-19.0,-7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374180,6146,374187,6146,0.1185964178290814,0.0019479757976843,0.1185986364803316,0.0019479757976843
07-05-2021,174.06,154.87,16.0,17.0,248.0,5.0,-70.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374207,6146,374207,6146,0.1186049754839036,0.0019479757976843,0.1186049754839036,0.0019479757976843
07-06-2021,188.3,191.72,11.0,22.0,161.0,9.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374284,6148,374340,6148,0.1186293806476559,0.0019486096980415,0.1186471298576576,0.0019486096980415
07-07-2021,190.84,188.07,14.0,21.0,149.0,15.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,375328,6149,374381,6149,0.1189602766341158,0.0019489266482201,0.1186601248149803,0.0019489266482201
07-08-2021,205.02,202.25,14.0,13.0,197.0,16.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374381,6149,374525,6149,0.1186601248149803,0.0019489266482201,0.1187057656406989,0.0019489266482201
07-09-2021,230.8,232.46,14.0,13.0,150.0,21.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374627,6149,374671,6149,0.1187380945589162,0.0019489266482201,0.1187520403667747,0.0019489266482201
07-10-2021,219.28,240.23,4.0,17.0,159.0,24.0,-3.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374627,6149,374763,6149,0.1187380945589162,0.0019489266482201,0.118781199783206,0.0019489266482201
07-11-2021,180.31,156.4,20.0,24.0,192.0,24.0,-4.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374627,6149,374855,6149,0.1187380945589162,0.0019489266482201,0.1188103591996374,0.0019489266482201
07-12-2021,186.51,180.84,15.0,20.0,164.0,10.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374627,6149,374948,6149,0.1187380945589162,0.0019489266482201,0.1188398355662473,0.0019489266482201
07-13-2021,187.34,191.23,11.0,18.0,176.0,9.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,374627,6149,375134,6149,0.1187380945589162,0.0019489266482201,0.1188987882994672,0.0019489266482201
07-14-2021,188.21,183.52,13.0,18.0,118.0,13.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,375278,6158,375321,6158,0.1189444291251858,0.0019517791998275,0.1189580579828656,0.0019517791998275
07-15-2021,204.25,200.53,18.0,15.0,172.0,13.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,375278,6158,375523,6158,0.1189444291251858,0.0019517791998275,0.1190220819189431,0.0019517791998275
07-16-2021,240.29,248.75,17.0,16.0,220.0,19.0,-24.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,375278,6158,375726,6158,0.1189444291251858,0.0019517791998275,0.1190864228051992,0.0019517791998275
07-17-2021,226.4,255.89,7.0,20.0,281.0,23.0,-2.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,375278,6158,375883,6158,0.1189444291251858,0.0019517791998275,0.1191361839832396,0.0019517791998275
07-18-2021,183.64,154.89,22.0,27.0,252.0,28.0,-5.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,375278,6158,376040,6158,0.1189444291251858,0.0019517791998275,0.1191859451612801,0.0019517791998275
07-19-2021,188.67,181.45,16.0,23.0,173.0,14.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,375278,6158,376198,6158,0.1189444291251858,0.0019517791998275,0.1192360232894991,0.0019517791998275
07-20-2021,191.0,188.0,12.0,19.0,167.0,11.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,375278,6158,376461,6158,0.1189444291251858,0.0019517791998275,0.1193193811864713,0.0019517791998275
07-21-2021,193.57,186.77,16.0,23.0,167.0,17.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,376673,6170,376726,6170,0.1193865746243348,0.0019555826019707,0.1194033729838006,0.0019555826019707
07-22-2021,205.54,199.15,15.0,15.0,180.0,16.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,376673,6170,377013,6170,0.1193865746243348,0.0019555826019707,0.1194943376850592,0.0019555826019707
07-23-2021,241.44,251.27,16.0,17.0,195.0,22.0,-25.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3155070,376673,6170,377300,6170,0.1193865746243348,0.0019555826019707,0.1195853023863179,0.0019555826019707
