date,Wisconsin-apple-driving,Wisconsin-apple-walking,Wisconsin-google-retail_and_recreation,Wisconsin-google-grocery_and_pharmacy,Wisconsin-google-parks,Wisconsin-google-transit_stations,Wisconsin-google-workplaces,Wisconsin-google-residential,Wisconsin-jh_beta_7,Wisconsin-jh_gamma_7,Wisconsin-cdc_beta_7,Wisconsin-cdc_gamma_7,Wisconsin-jh_beta_14,Wisconsin-jh_gamma_14,Wisconsin-cdc_beta_14,Wisconsin-cdc_gamma_14,Wisconsin-jh_beta_30,Wisconsin-jh_gamma_30,Wisconsin-cdc_beta_30,Wisconsin-cdc_gamma_30,Wisconsin-census_pop,Wisconsin-jh_confirmed,Wisconsin-jh_death,Wisconsin-cdc_confirmed,Wisconsin-cdc_death,Wisconsin-jh_confirmed_ratio,Wisconsin-jh_death_ratio,Wisconsin-cdc_confirmed_ratio,Wisconsin-cdc_death_ratio
05-25-2021,159.59,207.62,-2.0,10.0,151.0,-7.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002005213,1.228918811313664e-05,0.0250000002005213,1.228918811313664e-05,5822434,673023,7760,673023,7760,0.1155913489100949,0.0013327759490275,0.1155913489100949,0.0013327759490275
05-26-2021,165.91,219.93,5.0,14.0,190.0,-4.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002394263,1.2754480272622196e-05,0.0250000002394263,1.2754480272622196e-05,5822434,673388,7765,673388,7765,0.1156540374695531,0.0013336346964173,0.1156540374695531,0.0013336346964173
05-27-2021,163.22,194.09,-3.0,9.0,45.0,-12.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002718343,1.3148422858038302e-05,0.0250000002718343,1.3148422858038302e-05,5822434,673738,7814,673738,7814,0.1157141497868417,0.0013420504208377,0.1157141497868417,0.0013420504208377
05-28-2021,201.56,242.86,-1.0,13.0,120.0,-4.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002148541,1.2517923922603028e-05,0.0250000002148541,1.2517923922603028e-05,5822434,674003,7830,674003,7830,0.1157596633985031,0.0013447984124852,0.1157596633985031,0.0013447984124852
05-29-2021,192.54,287.24,-1.0,20.0,270.0,5.0,-12.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000610516,1.0851913398176017e-05,0.0250000000610516,1.0851913398176017e-05,5822434,674003,7830,674141,7830,0.1157596633985031,0.0013447984124852,0.1157833648264626,0.0013447984124852
05-30-2021,164.49,221.46,13.0,17.0,312.0,1.0,-13.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000007074,1.0933584640035982e-05,0.02500000007074,1.0933584640035982e-05,5822434,674003,7830,674279,7830,0.1157596633985031,0.0013447984124852,0.1158070662544221,0.0013447984124852
05-31-2021,157.94,189.03,2.0,11.0,290.0,-12.0,-77.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000751915,1.0977429774986992e-05,0.0250000000751915,1.0977429774986992e-05,5822434,674420,7856,674420,7856,0.1158312829308155,0.0013492638989123,0.1158312829308155,0.0013492638989123
06-01-2021,171.25,226.82,2.0,17.0,192.0,-1.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,674480,7875,674480,7875,0.1158415878994935,0.0013525271389937,0.1158415878994935,0.0013525271389937
06-02-2021,173.12,229.62,6.0,17.0,203.0,-3.0,-23.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001026752,1.1187199010142014e-05,0.0250000001026752,1.1187199010142014e-05,5822434,674739,7894,674739,7894,0.1158860710142871,0.0013557903790751,0.1158860710142871,0.0013557903790751
06-03-2021,181.49,242.44,6.0,17.0,196.0,-3.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000016813,1.1820675050565634e-05,0.02500000016813,1.1820675050565634e-05,5822434,674939,7923,674939,7923,0.1159204209098806,0.0013607711139361,0.1159204209098806,0.0013607711139361
06-04-2021,217.94,309.17,1.0,13.0,204.0,1.0,-22.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000002642805,1.4837658242604372e-05,0.0250000002642805,1.4837658242604372e-05,0.0250000001633175,1.168414502929026e-05,0.0250000001633175,1.168414502929026e-05,5822434,675150,7954,675150,7954,0.1159566600497317,0.0013660953477531,0.1159566600497317,0.0013660953477531
06-05-2021,218.32,346.74,1.0,21.0,291.0,8.0,-3.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000003249181,1.5927706128095335e-05,0.0250000003249181,1.5927706128095335e-05,0.0250000001735665,1.1680724995005972e-05,0.0250000001735665,1.1680724995005972e-05,5822434,675150,7954,675248,7954,0.1159566600497317,0.0013660953477531,0.1159734914985725,0.0013660953477531
06-06-2021,174.12,219.06,14.0,19.0,302.0,10.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000004096324,1.7801455692036258e-05,0.0250000004096324,1.7801455692036258e-05,0.0250000001550444,1.1405495131509252e-05,0.0250000001550444,1.1405495131509252e-05,5822434,675150,7954,675346,7954,0.1159566600497317,0.0013660953477531,0.1159903229474134,0.0013660953477531
06-07-2021,170.74,220.19,5.0,15.0,165.0,-7.0,-25.0,5.0,0.0250000002422473,2.006370029765241e-05,0.0250000002422768,2.006562863390348e-05,0.0250000004919492,1.979914473843505e-05,0.0250000004919492,1.979914473843505e-05,0.0250000001659771,1.147178231705592e-05,0.0250000001659771,1.147178231705592e-05,5822434,675448,7965,675448,7965,0.116007841394166,0.0013679845920108,0.116007841394166,0.0013679845920108
06-08-2021,179.43,237.93,5.0,16.0,194.0,-5.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005637609,2.159088380964612e-05,0.0250000005637609,2.159088380964612e-05,0.025,1e-05,0.025,1e-05,5822434,675650,7981,675650,7981,0.1160425347887155,0.0013707325836583,0.1160425347887155,0.0013707325836583
06-09-2021,184.11,238.96,9.0,18.0,212.0,-1.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000005782062,2.2043745689845428e-05,0.0250000005782062,2.2043745689845428e-05,0.025000000162838,1.135323169493978e-05,0.025000000162838,1.135323169493978e-05,5822434,675780,7995,675780,7995,0.1160648622208512,0.0013731370763498,0.1160648622208512,0.0013731370763498
06-10-2021,199.96,271.86,7.0,17.0,210.0,-1.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000006277013,2.327374121842841e-05,0.0250000006277013,2.327374121842841e-05,0.0250000002336766,1.2064071202587842e-05,0.0250000002336766,1.2064071202587842e-05,5822434,675971,8007,675971,8007,0.116097666371143,0.0013751980700854,0.116097666371143,0.0013751980700854
06-11-2021,226.03,315.24,1.0,12.0,188.0,1.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000004156651,1.8524004842478575e-05,0.0250000004156651,1.8524004842478575e-05,0.0250000002302329,1.1995715550093752e-05,0.0250000002302329,1.1995715550093752e-05,5822434,676075,8013,676075,8013,0.1161155283168516,0.0013762285669532,0.1161155283168516,0.0013762285669532
06-12-2021,227.17,349.68,1.0,22.0,299.0,11.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000003891675,1.8059964190739468e-05,0.0250000003891675,1.8059964190739468e-05,0.0250000001864173,1.1516858775401078e-05,0.0250000001864173,1.1516858775401078e-05,5822434,676075,8013,676141,8013,0.1161155283168516,0.0013762285669532,0.1161268637823975,0.0013762285669532
06-13-2021,190.49,250.41,14.0,20.0,318.0,17.0,-6.0,-4.0,0.025,1e-05,0.025,1e-05,0.0250000004424592,1.9504582378649105e-05,0.0250000004422562,1.9500662323281302e-05,0.0250000001465261,1.110578046935588e-05,0.0250000001465261,1.110578046935588e-05,5822434,676075,8013,676207,8013,0.1161155283168516,0.0013762285669532,0.1161381992479433,0.0013762285669532
06-14-2021,188.31,242.84,7.0,17.0,205.0,-3.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000004833453,2.071067470831092e-05,0.0250000004829206,2.0702354333486203e-05,0.0250000001938452,1.1643766349249806e-05,0.0250000001938452,1.1643766349249806e-05,5822434,676276,8015,676276,8015,0.1161500499619231,0.0013765720659092,0.1161500499619231,0.0013765720659092
06-15-2021,191.62,252.43,5.0,17.0,226.0,-3.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000003628706,1.822355925559696e-05,0.0250000003628706,1.822355925559696e-05,0.0250000002155233,1.1927195234946914e-05,0.0250000002155233,1.1927195234946914e-05,5822434,676406,8023,676406,8023,0.1161723773940589,0.0013779460617329,0.1161723773940589,0.0013779460617329
06-16-2021,197.38,252.91,9.0,19.0,242.0,0.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000002851106,1.6633643015360567e-05,0.0250000002851106,1.6633643015360567e-05,0.0250000002625924,1.2482913007425124e-05,0.0250000002625924,1.2482913007425124e-05,5822434,676442,8041,676442,8041,0.1161785603752657,0.0013810375523363,0.1161785603752657,0.0013810375523363
06-17-2021,205.42,277.26,5.0,16.0,205.0,-2.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000002203043,1.518863499775557e-05,0.0250000002203043,1.518863499775557e-05,0.0250000003140579,1.3070370682746276e-05,0.0250000003140579,1.3070370682746276e-05,5822434,676551,8046,676551,8046,0.1161972810683641,0.0013818962997261,0.1161972810683641,0.0013818962997261
06-18-2021,234.73,316.98,1.0,13.0,221.0,3.0,-29.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002891013,1.2857384583062405e-05,0.0250000002891013,1.2857384583062405e-05,5822434,676673,8047,676673,8046,0.1162182345046762,0.0013820680492041,0.1162182345046762,0.0013818962997261
06-19-2021,228.01,355.0,0.0,23.0,317.0,12.0,-6.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003007582,1.304682187947465e-05,0.0250000003002258,1.304288741490718e-05,5822434,676673,8047,676721,8046,0.1162182345046762,0.0013820680492041,0.1162264784796186,0.0013818962997261
06-20-2021,166.85,188.79,10.0,16.0,166.0,11.0,-9.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003279115,1.3413930769348194e-05,0.0250000003268879,1.3406241823834986e-05,5822434,676673,8047,676769,8047,0.1162182345046762,0.0013820680492041,0.1162347224545611,0.0013820680492041
06-21-2021,183.46,234.02,4.0,14.0,182.0,-5.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003041356,1.3250117902764166e-05,0.0250000003031912,1.3242777675782437e-05,5822434,676820,8064,676820,8064,0.1162434816779374,0.0013849877903296,0.1162434816779374,0.0013849877903296
06-22-2021,187.42,247.31,3.0,13.0,220.0,-2.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003266996,1.3555945057959373e-05,0.0250000003258304,1.3548945213514998e-05,5822434,676931,8067,676931,8067,0.1162625458699918,0.0013855030387635,0.1162625458699918,0.0013855030387635
06-23-2021,194.31,268.52,6.0,14.0,225.0,-1.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003622025,1.4002152392912451e-05,0.0250000003614044,1.3995484028329193e-05,5822434,677048,8077,677048,8077,0.116282640558914,0.0013872205335431,0.116282640558914,0.0013872205335431
06-24-2021,194.84,241.95,1.0,11.0,147.0,-6.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003935602,1.4393413235102408e-05,0.0250000003928296,1.43870698254325e-05,5822434,677186,8092,677186,8092,0.1163063419868735,0.0013897967757127,0.1163063419868735,0.0013897967757127
06-25-2021,237.66,355.99,1.0,9.0,191.0,1.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003764718,1.4250946941346924e-05,0.0250000003758054,1.424492427121724e-05,5822434,677252,8099,677252,8099,0.1163176774524193,0.0013909990220584,0.1163176774524193,0.0013909990220584
06-26-2021,216.78,320.61,-1.0,12.0,154.0,4.0,-4.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003897091,1.4424976833993837e-05,0.0250000003891032,1.4419267599241757e-05,5822434,677252,8099,677299,8102,0.1163176774524193,0.0013909990220584,0.1163257496778838,0.0013915142704923
06-27-2021,187.77,237.86,13.0,15.0,256.0,18.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001721202,1.2154132891516363e-05,0.0250000001731608,1.2160485482469606e-05,5822434,677252,8099,677346,8105,0.1163176774524193,0.0013909990220584,0.1163338219033483,0.0013920295189262
06-28-2021,183.51,235.88,5.0,13.0,179.0,-5.0,-28.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001207524,1.1654249731730694e-05,0.0250000001249051,1.1683894402882545e-05,5822434,677396,8109,677396,8109,0.1163424093772467,0.0013927165168381,0.1163424093772467,0.0013927165168381
06-29-2021,184.19,236.87,0.0,9.0,132.0,-10.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001539283,1.2039739664714183e-05,0.0250000001575307,1.2065756760509232e-05,5822434,677531,8126,677531,8126,0.1163655955567723,0.0013956362579635,0.1163655955567723,0.0013956362579635
06-30-2021,197.88,255.99,10.0,19.0,235.0,1.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001924218,1.245772524983416e-05,0.0250000001954711,1.247999334584852e-05,5822434,677622,8128,677622,8128,0.1163812247592673,0.0013959797569195,0.1163812247592673,0.0013959797569195
07-01-2021,212.11,288.95,12.0,24.0,257.0,5.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000934499,1.142005053408602e-05,0.0250000000967283,1.1445984833178673e-05,5822434,677740,8134,677740,8134,0.1164014911976675,0.0013970102537873,0.1164014911976675,0.0013970102537873
07-02-2021,236.3,302.8,5.0,23.0,267.0,10.0,-33.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000030574,1.0761306053604647e-05,0.0250000000335902,1.0786050069794324e-05,5822434,677859,8135,677859,8135,0.1164219293855456,0.0013971820032653,0.1164219293855456,0.0013971820032653
07-03-2021,207.14,334.26,-3.0,30.0,381.0,19.0,-14.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,677859,8135,677908,8137,0.1164219293855456,0.0013971820032653,0.116430345109966,0.0013975255022212
07-04-2021,173.69,278.48,-1.0,20.0,552.0,12.0,-21.0,-7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,677859,8135,677957,8139,0.1164219293855456,0.0013971820032653,0.1164387608343864,0.0013978690011771
07-05-2021,207.51,227.65,13.0,17.0,289.0,-5.0,-69.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,678008,8144,678008,8144,0.1164475200577627,0.001398727748567,0.1164475200577627,0.001398727748567
07-06-2021,193.44,249.05,3.0,17.0,168.0,-1.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,678048,8144,678048,8144,0.1164543900368814,0.001398727748567,0.1164543900368814,0.001398727748567
07-07-2021,189.23,232.77,6.0,16.0,126.0,-4.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,678232,8154,678232,8154,0.1164859919408275,0.0014004452433466,0.1164859919408275,0.0014004452433466
07-08-2021,209.65,279.98,7.0,17.0,211.0,-1.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,678459,8158,678459,8158,0.1165249790723261,0.0014011322412585,0.1165249790723261,0.0014011322412585
07-09-2021,240.52,327.16,2.0,11.0,224.0,3.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,678604,8182,678604,8182,0.1165498827466313,0.0014052542287297,0.1165498827466313,0.0014052542287297
07-10-2021,230.32,348.82,1.0,19.0,292.0,19.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,678604,8182,678716,8182,0.1165498827466313,0.0014052542287297,0.1165691186881637,0.0014052542287297
07-11-2021,191.9,264.06,14.0,18.0,281.0,20.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,678604,8182,678828,8182,0.1165498827466313,0.0014052542287297,0.1165883546296961,0.0014052542287297
07-12-2021,187.43,242.13,6.0,15.0,182.0,-4.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,678944,8185,678944,8185,0.1166082775691403,0.0014057694771636,0.1166082775691403,0.0014057694771636
07-13-2021,191.87,249.4,6.0,16.0,224.0,-4.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,679180,8189,679180,8189,0.1166488104459406,0.0014064564750755,0.1166488104459406,0.0014064564750755
07-14-2021,191.42,272.55,4.0,13.0,138.0,-5.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,679389,8196,679389,8196,0.1166847060868358,0.0014076587214213,0.1166847060868358,0.0014076587214213
07-15-2021,209.67,277.75,11.0,20.0,216.0,-1.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,679604,8198,679604,8198,0.1167216322245988,0.0014080022203772,0.1167216322245988,0.0014080022203772
07-16-2021,248.52,338.8,4.0,13.0,230.0,5.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,679826,8209,679826,8209,0.1167597606087076,0.0014098914646348,0.1167597606087076,0.0014098914646348
07-17-2021,242.66,426.39,4.0,22.0,325.0,15.0,-3.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,679826,8209,679967,8209,0.1167597606087076,0.0014098914646348,0.116783977285101,0.0014098914646348
07-18-2021,199.26,250.41,17.0,21.0,329.0,23.0,-4.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,679826,8209,680108,8209,0.1167597606087076,0.0014098914646348,0.1168081939614944,0.0014098914646348
07-19-2021,191.91,255.07,9.0,19.0,208.0,-3.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,680252,8212,680252,8212,0.1168329258863217,0.0014104067130687,0.1168329258863217,0.0014104067130687
07-20-2021,221.72,462.73,10.0,19.0,237.0,-1.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,680743,8223,680743,8223,0.1169172548800037,0.0014122959573264,0.1169172548800037,0.0014122959573264
07-21-2021,197.46,259.7,11.0,18.0,219.0,1.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,681168,8229,681168,8229,0.1169902484081399,0.0014133264541942,0.1169902484081399,0.0014133264541942
07-22-2021,208.47,307.8,8.0,18.0,227.0,1.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,681562,8234,681562,8234,0.1170579177024591,0.001414185201584,0.1170579177024591,0.001414185201584
07-23-2021,241.05,325.27,3.0,14.0,211.0,5.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,682077,8240,682077,8240,0.1171463686836123,0.0014152156984518,0.1171463686836123,0.0014152156984518
07-24-2021,230.3,356.01,2.0,21.0,267.0,16.0,-3.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,682077,8240,682397,8244,0.1171463686836123,0.0014152156984518,0.1172013285165619,0.0014159026963637
07-25-2021,199.4,249.7,15.0,21.0,307.0,24.0,-3.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,682077,8240,682717,8248,0.1171463686836123,0.0014152156984518,0.1172562883495115,0.0014165896942756
07-26-2021,192.79,253.83,8.0,18.0,192.0,1.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,683041,8253,683041,8253,0.117311935180373,0.0014174484416654,0.117311935180373,0.0014174484416654
07-27-2021,192.75,258.61,6.0,17.0,202.0,2.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,684119,8184,684119,8261,0.1174970811176219,0.0014055977276857,0.1174970811176219,0.0014188224374892
07-28-2021,194.6,256.06,8.0,19.0,188.0,4.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,685018,8282,685018,8282,0.1176514838983146,0.0014224291765265,0.1176514838983146,0.0014224291765265
07-29-2021,206.9,272.07,7.0,18.0,217.0,6.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,686013,8287,686013,8287,0.1178223746288923,0.0014232879239163,0.1178223746288923,0.0014232879239163
07-30-2021,241.89,348.33,5.0,14.0,219.0,13.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,687198,8290,687198,8290,0.1180258977602837,0.0014238031723502,0.1180258977602837,0.0014238031723502
07-31-2021,227.97,346.34,2.0,21.0,278.0,24.0,-2.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,687198,8290,687893,8291,0.1180258977602837,0.0014238031723502,0.1181452636474711,0.0014239749218282
08-01-2021,196.18,244.45,17.0,21.0,292.0,25.0,-2.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,687198,8290,688588,8292,0.1180258977602837,0.0014238031723502,0.1182646295346585,0.0014241466713061
08-02-2021,188.29,246.73,8.0,19.0,182.0,-1.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,689285,8295,689285,8295,0.1183843389208018,0.00142466191974,0.1183843389208018,0.00142466191974
08-03-2021,188.48,249.44,7.0,19.0,209.0,-2.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,690856,8299,690856,8299,0.1186541573506887,0.0014253489176519,0.1186541573506887,0.0014253489176519
08-04-2021,191.89,247.77,9.0,19.0,216.0,0.0,-26.0,4.0,0.0250000002312107,2.078621278291133e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,692189,8302,692189,8302,0.1188830994048193,0.0014258641660858,0.1188830994048193,0.0014258641660858
08-05-2021,194.55,258.61,7.0,18.0,199.0,0.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,693933,8305,693933,8305,0.1191826304943946,0.0014263794145197,0.1191826304943946,0.0014263794145197
08-06-2021,232.36,334.07,1.0,11.0,184.0,2.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,695245,8300,695245,8300,0.1194079658094879,0.0014255206671299,0.1194079658094879,0.0014255206671299
08-07-2021,218.55,340.06,0.0,15.0,174.0,8.0,-3.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,695245,8300,696089,8302,0.1194079658094879,0.0014255206671299,0.1195529223688924,0.0014258641660858
08-08-2021,186.8,234.76,14.0,17.0,193.0,17.0,-4.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,695245,8300,696933,8304,0.1194079658094879,0.0014255206671299,0.119697878928297,0.0014262076650418
08-09-2021,177.94,221.24,4.0,14.0,104.0,-8.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,697781,8306,697781,8306,0.1198435224856134,0.0014265511639977,0.1198435224856134,0.0014265511639977
08-10-2021,179.84,231.39,2.0,13.0,137.0,-4.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,699551,8311,699551,8311,0.1201475190616158,0.0014274099113875,0.1201475190616158,0.0014274099113875
08-11-2021,188.12,242.1,7.0,16.0,144.0,-2.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025000000195032,1.5469360470869507e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,701110,8314,701110,8314,0.120415276497767,0.0014279251598214,0.120415276497767,0.0014279251598214
08-12-2021,205.86,268.45,9.0,19.0,203.0,2.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,702736,8317,702736,8317,0.1206945411489421,0.0014284404082553,0.1206945411489421,0.0014284404082553
08-13-2021,240.07,340.85,4.0,14.0,222.0,6.0,-28.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,704857,8322,704857,8322,0.1210588217917111,0.0014292991556452,0.1210588217917111,0.0014292991556452
08-14-2021,229.73,376.78,3.0,21.0,290.0,13.0,-3.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,704857,8322,705680,8322,0.1210588217917111,0.0014292991556452,0.1212001716120783,0.0014292991556452
08-15-2021,194.67,257.32,17.0,20.0,286.0,20.0,-4.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,704857,8322,706503,8322,0.1210588217917111,0.0014292991556452,0.1213415214324456,0.0014292991556452
08-16-2021,184.76,258.48,7.0,18.0,171.0,-1.0,-28.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5822434,707327,8324,707327,8324,0.1214830430022907,0.0014296426546011,0.1214830430022907,0.0014296426546011
