date,Delaware-apple-driving,Delaware-apple-walking,Delaware-google-retail_and_recreation,Delaware-google-grocery_and_pharmacy,Delaware-google-parks,Delaware-google-transit_stations,Delaware-google-workplaces,Delaware-google-residential,Delaware-jh_beta_7,Delaware-jh_gamma_7,Delaware-cdc_beta_7,Delaware-cdc_gamma_7,Delaware-jh_beta_14,Delaware-jh_gamma_14,Delaware-cdc_beta_14,Delaware-cdc_gamma_14,Delaware-jh_beta_30,Delaware-jh_gamma_30,Delaware-cdc_beta_30,Delaware-cdc_gamma_30,Delaware-census_pop,Delaware-jh_confirmed,Delaware-jh_death,Delaware-cdc_confirmed,Delaware-cdc_death,Delaware-jh_confirmed_ratio,Delaware-jh_death_ratio,Delaware-cdc_confirmed_ratio,Delaware-cdc_death_ratio
05-11-2021,145.96,184.68,2.0,11.0,49.0,-29.0,-26.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007133511,1.719477381502393e-05,0.0250000006942778,1.702502212026997e-05,973764,106341,1644,107077,1644,0.1092061320812845,0.0016882940835767,0.1099619620359758,0.0016882940835767
05-12-2021,150.77,198.38,4.0,10.0,44.0,-29.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007451434,1.750839327278056e-05,0.025000000726147,1.7339550379596852e-05,973764,106455,1644,107212,1644,0.1093232035688318,0.0016882940835767,0.1101005993238608,0.0016882940835767
05-13-2021,159.28,208.52,3.0,8.0,58.0,-27.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000698033,1.7024842703095583e-05,0.025000000682192,1.6883956937749006e-05,973764,106580,1648,107343,1648,0.1094515714279846,0.0016924018550696,0.1102351288402528,0.0016924018550696
05-14-2021,195.57,254.17,2.0,5.0,52.0,-26.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000554942,1.551242580272367e-05,0.025000000537862,1.5360532026840123e-05,973764,106715,1651,107507,1651,0.1095902087158695,0.0016954826836892,0.1104035474714612,0.0016954826836892
05-15-2021,188.1,260.84,4.0,9.0,52.0,-11.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004845414,1.474486061219374e-05,0.0250000004680721,1.4598630280070903e-05,973764,106873,1651,107633,1651,0.1097524656898386,0.0016954826836892,0.1105329422734872,0.0016954826836892
05-16-2021,160.38,184.08,7.0,5.0,87.0,-11.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004068377,1.3927045232081234e-05,0.0250000003913171,1.3789188603633118e-05,973764,107007,1651,107716,1651,0.1098900760348503,0.0016954826836892,0.1106181785319646,0.0016954826836892
05-17-2021,149.36,194.34,7.0,9.0,45.0,-25.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002824416,1.534381314925674e-05,0.0250000002763709,1.5230837688816936e-05,0.0250000004281655,1.4160405075959822e-05,0.0250000004119005,1.4015793138402015e-05,973764,107089,1651,107804,1651,0.1099742853504545,0.0016954826836892,0.1107085495048081,0.0016954826836892
05-18-2021,151.41,198.61,5.0,12.0,72.0,-27.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003320659,1.6717414460582004e-05,0.0250000003257265,1.659718950101812e-05,0.0250000002672724,1.2520458690316346e-05,0.0250000002540169,1.2401965956264256e-05,973764,107175,1651,107899,1651,0.1100626024375516,0.0016954826836892,0.1108061090777642,0.0016954826836892
05-19-2021,159.77,203.86,6.0,9.0,66.0,-28.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003695344,1.7879127557189796e-05,0.0250000003624551,1.7742215244675494e-05,0.0250000003118304,1.3032619149200114e-05,0.0250000002978739,1.2907421565995103e-05,973764,107928,1652,108000,1652,0.1108358904210876,0.0016965096265624,0.1109098303079596,0.0016965096265624
05-20-2021,165.74,211.19,5.0,11.0,61.0,-25.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003279274,1.722799797114632e-05,0.0250000003214639,1.7100933120580152e-05,0.0250000003540212,1.352438968032447e-05,0.0250000003427871,1.3423283321628606e-05,973764,108031,1652,108139,1652,0.1109416655370295,0.0016965096265624,0.1110525753673374,0.0016965096265624
05-21-2021,201.48,256.49,4.0,9.0,49.0,-28.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000315253,1.724113459606397e-05,0.0250000003086574,1.7109158842201136e-05,0.0250000003593208,1.364070995290317e-05,0.0250000003462191,1.3522217215253324e-05,973764,108166,1654,108251,1654,0.1110803028249144,0.0016985635123089,0.1111675929691383,0.0016985635123089
05-22-2021,199.63,268.04,4.0,11.0,49.0,-19.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025000000347881,1.815598940767162e-05,0.0250000003412914,1.8022955057011243e-05,0.0250000003995963,1.4111096461912132e-05,0.0250000003862118,1.3989690018966887e-05,973764,108280,1659,108333,1659,0.1111973743124617,0.001703698226675,0.1112518022847425,0.001703698226675
05-23-2021,173.65,196.2,7.0,10.0,83.0,-17.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004182303,1.4309334369964149e-05,0.0250000004036942,1.4177480321630172e-05,973764,108365,1659,108380,1659,0.1112846644566856,0.001703698226675,0.1113000685997839,0.001703698226675
05-24-2021,148.41,190.56,4.0,8.0,9.0,-32.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002930768,1.302446465536008e-05,0.0250000002798675,1.2903964841635242e-05,973764,108409,1659,108454,1659,0.1113298499431073,0.001703698226675,0.1113760623724023,0.001703698226675
05-25-2021,157.77,207.16,5.0,12.0,61.0,-32.0,-24.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001291984,1.1348234703047508e-05,0.0250000001183179,1.1247979069610749e-05,973764,108409,1659,108505,1659,0.1113298499431073,0.001703698226675,0.1114284364589366,0.001703698226675
05-26-2021,162.12,209.43,7.0,9.0,47.0,-30.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001321628,1.1425651388455809e-05,0.0250000001218318,1.1330036530265156e-05,973764,108532,1660,108580,1660,0.1114561639165136,0.0017047251695482,0.1115054571744283,0.0017047251695482
05-27-2021,184.21,228.43,10.0,16.0,73.0,-23.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001347633,1.1498746119730126e-05,0.0250000001255081,1.1412728497057822e-05,973764,108607,1660,108648,1660,0.1115331846320052,0.0017047251695482,0.1115752892898073,0.0017047251695482
05-28-2021,213.88,266.63,7.0,11.0,33.0,-23.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001679112,1.1900343510138375e-05,0.0250000001573934,1.180226414314431e-05,973764,108681,1660,108752,1660,0.1116091784046237,0.0017047251695482,0.1116820913486224,0.0017047251695482
05-29-2021,177.03,239.46,1.0,5.0,33.0,-23.0,-10.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,108770,1661,108800,1661,0.1117005763203404,0.0017057521124214,0.1117313846065371,0.0017057521124214
05-30-2021,150.7,195.56,8.0,5.0,4.0,-31.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,108821,1661,108846,1661,0.1117529504068747,0.0017057521124214,0.1117786239787053,0.0017057521124214
05-31-2021,166.91,182.86,10.0,9.0,135.0,-35.0,-70.0,14.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,108866,1661,108876,1661,0.1117991628361697,0.0017057521124214,0.1118094322649019,0.0017057521124214
06-01-2021,160.34,194.49,7.0,14.0,73.0,-25.0,-24.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,108894,1661,108893,1661,0.1118279172366199,0.0017057521124214,0.1118268902937467,0.0017057521124214
06-02-2021,159.73,206.25,8.0,11.0,64.0,-28.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,108911,1666,108911,1666,0.1118453752654647,0.0017108868267875,0.1118453752654647,0.0017108868267875
06-03-2021,174.13,203.03,4.0,10.0,27.0,-31.0,-26.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,108957,1668,108957,1668,0.1118926146376329,0.001712940712534,0.1118926146376329,0.001712940712534
06-04-2021,208.33,245.98,6.0,8.0,35.0,-28.0,-26.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000521273,1.1062609245440396e-05,0.0250000000436621,1.0980102544100262e-05,973764,109005,1674,109005,1674,0.1119419078955475,0.0017191023697733,0.1119419078955475,0.0017191023697733
06-05-2021,209.23,259.51,5.0,13.0,35.0,-11.0,-5.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000380025,1.0865196265105029e-05,0.025,1e-05,973764,109070,1677,109070,1677,0.112008659182307,0.001722183198393,0.112008659182307,0.001722183198393
06-06-2021,175.3,199.38,9.0,11.0,101.0,-11.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000625171,1.1055767076659724e-05,0.0250000000539519,1.0973270639473394e-05,973764,109126,1677,109126,1677,0.1120661679832074,0.001722183198393,0.1120661679832074,0.001722183198393
06-07-2021,164.55,216.1,11.0,13.0,53.0,-30.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001141815,1.1549900913291738e-05,0.0250000001055398,1.1467379986689414e-05,973764,109167,1677,109167,1677,0.1121082726410095,0.001722183198393,0.1121082726410095,0.001722183198393
06-08-2021,245.65,217.52,6.0,11.0,57.0,-29.0,-24.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109188,1677,109188,1677,0.1121298384413471,0.001722183198393,0.1121298384413471,0.001722183198393
06-09-2021,167.2,207.62,8.0,9.0,40.0,-30.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109225,1677,109225,1677,0.1121678353276564,0.001722183198393,0.1121678353276564,0.001722183198393
06-10-2021,175.16,223.58,10.0,14.0,59.0,-27.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109258,1679,109258,1679,0.1122017244424727,0.0017242370841394,0.1122017244424727,0.0017242370841394
06-11-2021,206.6,244.51,2.0,5.0,-2.0,-34.0,-28.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109296,1679,109296,1679,0.1122407482716551,0.0017242370841394,0.1122407482716551,0.0017242370841394
06-12-2021,214.26,266.98,7.0,13.0,-2.0,-10.0,-4.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109322,1679,109322,1679,0.1122674487863589,0.0017242370841394,0.1122674487863589,0.0017242370841394
06-13-2021,173.91,200.88,8.0,9.0,110.0,-8.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109358,1679,109358,1679,0.1123044187297949,0.0017242370841394,0.1123044187297949,0.0017242370841394
06-14-2021,169.02,214.57,14.0,14.0,65.0,-26.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109379,1679,109379,1679,0.1123259845301325,0.0017242370841394,0.1123259845301325,0.0017242370841394
06-15-2021,181.18,223.96,13.0,15.0,102.0,-27.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109421,1679,109421,1679,0.1123691161308078,0.0017242370841394,0.1123691161308078,0.0017242370841394
06-16-2021,177.64,227.02,13.0,13.0,96.0,-25.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109418,1679,109418,1679,0.1123660353021882,0.0017242370841394,0.1123660353021882,0.0017242370841394
06-17-2021,188.67,238.85,13.0,16.0,101.0,-21.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109470,1679,109470,1679,0.1124194363315957,0.0017242370841394,0.1124194363315957,0.0017242370841394
06-18-2021,237.97,270.4,9.0,13.0,90.0,-22.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109501,1679,109548,1683,0.1124512715606656,0.0017242370841394,0.112499537875707,0.0017283448556323
06-19-2021,226.1,267.01,6.0,17.0,90.0,-10.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109528,1682,109552,1683,0.1124789990182426,0.0017273179127591,0.1125036456471999,0.0017283448556323
06-20-2021,178.81,184.61,12.0,14.0,113.0,-7.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109548,1683,109556,1683,0.112499537875707,0.0017283448556323,0.1125077534186928,0.0017283448556323
06-21-2021,176.71,219.89,10.0,9.0,67.0,-26.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109564,1683,109564,1683,0.1125159689616786,0.0017283448556323,0.1125159689616786,0.0017283448556323
06-22-2021,169.98,215.09,7.0,8.0,29.0,-32.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109577,1691,109577,1691,0.1125293192190304,0.0017365603986181,0.1125293192190304,0.0017365603986181
06-23-2021,184.6,234.65,13.0,13.0,111.0,-22.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109599,1693,109599,1693,0.1125519119622413,0.0017386142843645,0.1125519119622413,0.0017386142843645
06-24-2021,196.05,239.58,12.0,14.0,109.0,-19.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109620,1693,109620,1693,0.112573477762579,0.0017386142843645,0.112573477762579,0.0017386142843645
06-25-2021,229.98,273.54,7.0,11.0,87.0,-20.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109636,1693,109636,1693,0.1125899088485505,0.0017386142843645,0.1125899088485505,0.0017386142843645
06-26-2021,237.72,278.93,5.0,12.0,87.0,-8.0,-5.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109657,1694,109657,1694,0.1126114746488882,0.0017396412272378,0.1126114746488882,0.0017396412272378
06-27-2021,194.48,206.66,9.0,12.0,107.0,-4.0,-7.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109682,1694,109682,1694,0.1126371482207187,0.0017396412272378,0.1126371482207187,0.0017396412272378
06-28-2021,184.94,233.71,14.0,14.0,72.0,-21.0,-31.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109700,1694,109700,1694,0.1126556331924367,0.0017396412272378,0.1126556331924367,0.0017396412272378
06-29-2021,181.23,236.17,8.0,11.0,80.0,-31.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109712,1694,109712,1694,0.1126679565069154,0.0017396412272378,0.1126679565069154,0.0017396412272378
06-30-2021,187.46,233.14,12.0,14.0,78.0,-26.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109744,1694,109744,1694,0.1127008186788585,0.0017396412272378,0.1127008186788585,0.0017396412272378
07-01-2021,196.81,234.8,9.0,14.0,43.0,-20.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109770,1694,109770,1694,0.1127275191935623,0.0017396412272378,0.1127275191935623,0.0017396412272378
07-02-2021,241.7,271.53,13.0,17.0,41.0,-19.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109820,1695,109820,1695,0.1127788663372234,0.001740668170111,0.1127788663372234,0.001740668170111
07-03-2021,214.74,284.61,9.0,21.0,41.0,-2.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109846,1695,109846,1695,0.1128055668519271,0.001740668170111,0.1128055668519271,0.001740668170111
07-04-2021,169.77,248.83,3.0,13.0,188.0,-5.0,-14.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109875,1695,109875,1695,0.1128353481952506,0.001740668170111,0.1128353481952506,0.001740668170111
07-05-2021,206.02,223.58,21.0,16.0,147.0,-20.0,-64.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109891,1695,109891,1695,0.1128517792812221,0.001740668170111,0.1128517792812221,0.001740668170111
07-06-2021,191.48,241.58,13.0,17.0,105.0,-23.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109900,1695,109900,1695,0.1128610217670811,0.001740668170111,0.1128610217670811,0.001740668170111
07-07-2021,187.59,234.54,12.0,14.0,87.0,-24.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109900,1695,109915,1695,0.1128610217670811,0.001740668170111,0.1128764259101794,0.001740668170111
07-08-2021,189.79,238.26,9.0,14.0,54.0,-27.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109931,1695,109931,1695,0.112892856996151,0.001740668170111,0.112892856996151,0.001740668170111
07-09-2021,237.08,274.52,5.0,9.0,57.0,-27.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,109986,1695,109986,1695,0.1129493388541782,0.001740668170111,0.1129493388541782,0.001740668170111
07-10-2021,248.13,281.54,8.0,17.0,57.0,-3.0,-4.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110019,1695,110019,1695,0.1129832279689945,0.001740668170111,0.1129832279689945,0.001740668170111
07-11-2021,186.63,208.63,11.0,12.0,101.0,-4.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110074,1695,110074,1695,0.1130397098270217,0.001740668170111,0.1130397098270217,0.001740668170111
07-12-2021,182.9,229.04,13.0,14.0,67.0,-26.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110093,1695,110093,1695,0.1130592217416129,0.001740668170111,0.1130592217416129,0.001740668170111
07-13-2021,182.51,244.78,12.0,14.0,89.0,-28.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110112,1695,110112,1695,0.1130787336562041,0.001740668170111,0.1130787336562041,0.001740668170111
07-14-2021,192.46,236.25,14.0,14.0,88.0,-24.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110182,1696,110182,1696,0.1131506196573297,0.0017416951129842,0.1131506196573297,0.0017416951129842
07-15-2021,202.13,252.2,15.0,17.0,88.0,-21.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110231,1696,110231,1696,0.1132009398581175,0.0017416951129842,0.1132009398581175,0.0017416951129842
07-16-2021,239.41,281.34,10.0,12.0,77.0,-22.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110270,1697,110270,1697,0.1132409906301732,0.0017427220558574,0.1132409906301732,0.0017427220558574
07-17-2021,242.94,283.78,7.0,15.0,77.0,-7.0,-6.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110339,1697,110339,1697,0.1133118496884255,0.0017427220558574,0.1133118496884255,0.0017427220558574
07-18-2021,194.2,218.41,14.0,14.0,107.0,-1.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110387,1697,110387,1697,0.1133611429463401,0.0017427220558574,0.1133611429463401,0.0017427220558574
07-19-2021,183.29,230.74,16.0,16.0,84.0,-22.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110423,1697,110423,1697,0.1133981128897761,0.0017427220558574,0.1133981128897761,0.0017427220558574
07-20-2021,181.28,228.1,13.0,15.0,109.0,-24.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110457,1697,110457,1697,0.1134330289474657,0.0017427220558574,0.1134330289474657,0.0017427220558574
07-21-2021,180.96,225.1,13.0,13.0,79.0,-22.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110502,1697,110502,1697,0.1134792413767606,0.0017427220558574,0.1134792413767606,0.0017427220558574
07-22-2021,195.6,231.64,15.0,17.0,112.0,-18.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110573,1697,110573,1697,0.1135521543207594,0.0017427220558574,0.1135521543207594,0.0017427220558574
07-23-2021,236.52,273.0,9.0,12.0,98.0,-23.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110638,1698,110638,1698,0.1136189056075188,0.0017437489987306,0.1136189056075188,0.0017437489987306
07-24-2021,243.21,280.18,8.0,16.0,98.0,-4.0,-4.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110729,1698,110729,1698,0.113712357408982,0.0017437489987306,0.113712357408982,0.0017437489987306
07-25-2021,194.02,209.24,11.0,12.0,92.0,-5.0,-7.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110797,1698,110797,1698,0.1137821895243611,0.0017437489987306,0.1137821895243611,0.0017437489987306
07-26-2021,184.65,224.57,17.0,16.0,72.0,-22.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110862,1698,110862,1698,0.1138489408111205,0.0017437489987306,0.1138489408111205,0.0017437489987306
07-27-2021,177.05,224.57,13.0,15.0,103.0,-25.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,110943,1698,110943,1698,0.1139321231838515,0.0017437489987306,0.1139321231838515,0.0017437489987306
07-28-2021,182.43,224.63,14.0,13.0,97.0,-24.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,111016,1698,111016,1698,0.1140070900135967,0.0017437489987306,0.1140070900135967,0.0017437489987306
07-29-2021,185.83,228.01,12.0,14.0,59.0,-24.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,111129,1700,111129,1700,0.1141231345582707,0.0017458028844771,0.1141231345582707,0.0017458028844771
07-30-2021,229.76,266.71,11.0,15.0,90.0,-22.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,973764,111275,1830,111275,1830,0.1142730682177611,0.0018793054579959,0.1142730682177611,0.0018793054579959
07-31-2021,243.82,281.06,11.0,18.0,90.0,3.0,-6.0,-1.0,0.0250000007929913,3.438560901449502e-05,0.0250000007929913,3.438560901449502e-05,0.0250000005042192,1.599867776186111e-05,0.0250000005042192,1.599867776186111e-05,0.025,1e-05,0.025,1e-05,973764,111407,1833,111407,1833,0.1144086246770264,0.0018823862866156,0.1144086246770264,0.0018823862866156
08-01-2021,176.32,191.1,11.0,12.0,46.0,-7.0,-9.0,1.0,0.0250000014731893,5.971234751902169e-05,0.0250000014731893,5.971234751902169e-05,0.0250000013371532,3.023800124145521e-05,0.0250000013371532,3.023800124145521e-05,0.025,1e-05,0.025,1e-05,973764,111563,1833,111563,1833,0.114568827765249,0.0018823862866156,0.114568827765249,0.0018823862866156
08-02-2021,177.59,217.36,15.0,16.0,105.0,-22.0,-30.0,6.0,0.0250000315959816,0.0001475202425152,0.0250000315959816,0.0001475202425152,0.0250000020375976,4.322273853321418e-05,0.0250000020375976,4.322273853321418e-05,0.025,1e-05,0.025,1e-05,973764,111681,1833,111681,1833,0.1146900070242892,0.0018823862866156,0.1146900070242892,0.0018823862866156
08-03-2021,174.19,227.1,15.0,18.0,100.0,-24.0,-27.0,6.0,0.0250000409799346,0.000179595598773,0.0250000409799346,0.000179595598773,0.0250000026186392,5.498494188326931e-05,0.0250000026186392,5.498494188326931e-05,0.0250000005806321,1.2888267088195093e-05,0.0250000005806321,1.2888267088195093e-05,973764,111762,1833,111762,1833,0.1147731893970202,0.0018823862866156,0.1147731893970202,0.0018823862866156
08-04-2021,181.8,234.81,14.0,13.0,70.0,-22.0,-29.0,6.0,0.0250000462445361,0.0002033236465307,0.0250000462445361,0.0002033236465307,0.0250000030925481,6.554932152528778e-05,0.0250000030925481,6.554932152528778e-05,0.025000000898659,1.5598516662308045e-05,0.025000000898659,1.5598516662308045e-05,973764,111884,1833,111884,1833,0.1148984764275532,0.0018823862866156,0.1148984764275532,0.0018823862866156
