date,Michigan-apple-driving,Michigan-apple-walking,Michigan-google-retail_and_recreation,Michigan-google-grocery_and_pharmacy,Michigan-google-parks,Michigan-google-transit_stations,Michigan-google-workplaces,Michigan-google-residential,Michigan-jh_beta_7,Michigan-jh_gamma_7,Michigan-cdc_beta_7,Michigan-cdc_gamma_7,Michigan-jh_beta_14,Michigan-jh_gamma_14,Michigan-cdc_beta_14,Michigan-cdc_gamma_14,Michigan-jh_beta_30,Michigan-jh_gamma_30,Michigan-cdc_beta_30,Michigan-cdc_gamma_30,Michigan-census_pop,Michigan-jh_confirmed,Michigan-jh_death,Michigan-cdc_confirmed,Michigan-cdc_death,Michigan-jh_confirmed_ratio,Michigan-jh_death_ratio,Michigan-cdc_confirmed_ratio,Michigan-cdc_death_ratio
03-23-2021,121.96,136.44,-8.0,-4.0,66.0,-21.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005763209,2.097677416198829e-05,0.025,1e-05,0.0250000014842896,2.3173531113600236e-05,0.0250000010415535,1.933835597351438e-05,9986857,701378,16932,750930,17045,0.0702301034249313,0.0016954283014165,0.0751918246150916,0.0017067431725516
03-24-2021,125.02,140.12,-5.0,-2.0,49.0,-20.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005670928,2.0772857167299495e-05,0.0250000015886278,2.4216646025188805e-05,0.0250000010643985,1.9536934889082203e-05,9986857,706550,16949,757044,17081,0.0707479840754704,0.0016971305386669,0.0758040292356243,0.0017103479102584
03-25-2021,126.83,136.19,-9.0,-4.0,34.0,-22.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005606415,2.070173849645626e-05,0.0250000005907762,2.112070349977597e-05,0.0250000016786167,2.5129978733792213e-05,0.0250000010250572,1.9101136787046085e-05,9986857,712393,17003,763105,17112,0.0713330530315994,0.0017025376452271,0.0764109268811999,0.0017134519899503
03-26-2021,144.31,159.58,-17.0,-12.0,9.0,-22.0,-30.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000005739037,2.0781374970700448e-05,0.0250000006549163,2.230822679761764e-05,0.0250000015804535,2.414708187046351e-05,0.0250000010519533,1.9297625520316603e-05,9986857,718455,17023,768951,17133,0.0719400508087779,0.0017045402772864,0.0769962962321379,0.0017155547536126
03-27-2021,141.14,177.06,-10.0,-4.0,76.0,-13.0,-6.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000006583706,2.2433645204606746e-05,0.0250000006850771,2.28233088672585e-05,0.0250000016453211,2.4747072165084528e-05,0.0250000010790718,1.950128532155302e-05,9986857,723700,17047,773528,17161,0.0724652410663334,0.0017069434357576,0.0774545985789122,0.0017183584384957
03-28-2021,100.57,109.29,-11.0,-8.0,7.0,-21.0,-11.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000005810172,2.0650307383974303e-05,0.0250000007564704,2.422553418189496e-05,0.0250000014923334,2.322572166248823e-05,0.0250000010836471,1.947707928426002e-05,9986857,723700,17047,777766,17190,0.0724652410663334,0.0017069434357576,0.0778789563122812,0.0017212622549817
03-29-2021,121.85,135.09,-9.0,-5.0,54.0,-23.0,-33.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006778425,2.277222791413988e-05,0.0250000008013639,2.505858819764336e-05,0.0250000015879406,2.415642757470467e-05,0.0250000011188722,1.974728156299353e-05,9986857,732938,17056,785211,17223,0.0733902568145313,0.0017078446201843,0.0786244360963614,0.0017245665978795
03-30-2021,126.35,146.11,-7.0,-3.0,82.0,-19.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000007154154,2.3710210904585776e-05,0.0250000008339316,2.5607121826860483e-05,0.0250000012855237,2.123813767228962e-05,0.0250000011342448,1.9810647166138646e-05,9986857,739244,17108,792024,17266,0.0740216867028335,0.0017130514635385,0.0793066327073672,0.0017288722568071
03-31-2021,127.61,138.44,-4.0,0.0,27.0,-19.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.025000000706831,2.342606953072872e-05,0.025000000894475,2.6682087885012547e-05,0.0250000014115536,2.241367497262579e-05,0.0250000011659437,2.0009283362813812e-05,9986857,746351,17119,798938,17305,0.0747333220051113,0.0017141529111711,0.0799989426102726,0.0017327773893227
04-01-2021,129.95,141.54,-5.0,1.0,9.0,-20.0,-35.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000007964358,2.534076603094654e-05,0.0250000009763064,2.8201758044436104e-05,0.0250000014603876,2.2873358598106805e-05,0.0250000012027998,2.0250609663993888e-05,9986857,753449,17174,805607,17332,0.0754440561229624,0.0017196601493342,0.0806667202704514,0.0017354809426028
04-02-2021,144.52,168.95,-11.0,1.0,43.0,-20.0,-45.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000007693899,2.453681535498316e-05,0.0250000010540362,2.9722336571877103e-05,0.0250000014505666,2.2701243340954603e-05,0.0250000012461333,2.0566076410777156e-05,9986857,759600,17194,811784,17376,0.0760599656128049,0.0017216627813935,0.081285233181971,0.0017398867331333
04-03-2021,134.73,164.49,-10.0,13.0,96.0,-14.0,-16.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000008371394,2.5838824580147942e-05,0.0250000011463984,3.1514286013427586e-05,0.0250000015468091,2.357350795529203e-05,0.025000001341145,2.137253311142656e-05,9986857,768892,17259,816930,17430,0.0769903884675629,0.0017281713355863,0.0818005104108329,0.0017452938396935
04-04-2021,90.71,101.45,-39.0,-17.0,134.0,-17.0,-25.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000007670665,2.395514226933704e-05,0.0250000012721852,3.39317436832459e-05,0.0250000014795598,2.2786962257246552e-05,0.0250000014186212,2.1978236952968127e-05,9986857,768892,17259,821541,17478,0.0769903884675629,0.0017281713355863,0.0822622172321081,0.0017501001566358
04-05-2021,121.15,131.07,-9.0,-5.0,51.0,-23.0,-37.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000009119272,2.696658755110632e-05,0.0250000013571348,3.545444367634231e-05,0.0250000015500272,2.3399450275614345e-05,0.02500000151047,2.2713809004519216e-05,9986857,779974,17282,829906,17524,0.0781000468916296,0.0017304743624545,0.0830998180909168,0.0017547062103722
04-06-2021,127.52,151.8,-6.0,-2.0,114.0,-18.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000010251755,2.937484097363381e-05,0.0250000014963901,3.8168619234190845e-05,0.0250000013656418,2.1541700561472985e-05,0.0250000016001151,2.342208660109456e-05,9986857,786123,17343,837798,17572,0.0787157561182662,0.0017365823902354,0.0838900567015228,0.0017595125273146
04-07-2021,131.34,157.86,-1.0,2.0,121.0,-16.0,-34.0,8.0,0.025,1e-05,0.0250000002662864,2.0014877430538032e-05,0.0250000011017637,3.07852008897072e-05,0.0250000016126763,4.040040541756795e-05,0.0250000015317571,2.302942620026428e-05,0.0250000017398162,2.4617119397396868e-05,9986857,795492,17373,845537,17613,0.0796538891064526,0.0017395863383244,0.0846649751768749,0.0017636179230362
04-08-2021,127.54,143.17,-8.0,-4.0,44.0,-19.0,-34.0,10.0,0.025,1e-05,0.0250000002765181,2.046533123186068e-05,0.0250000011926467,3.256051156754446e-05,0.0250000016633842,4.12907906621983e-05,0.025000001666485,2.4238548894095134e-05,0.0250000018365368,2.5409029926018708e-05,9986857,804031,17450,852921,17676,0.0805089128641773,0.0017472964717528,0.0854043469331742,0.001769926214023
04-09-2021,148.48,176.38,-14.0,-9.0,56.0,-18.0,-33.0,10.0,0.025,1e-05,0.0250000003123097,2.1927628789066603e-05,0.0250000011388029,3.095577928462227e-05,0.0250000017653114,4.319947459226199e-05,0.0250000016866809,2.425337241633808e-05,0.0250000019841823,2.667731497408587e-05,9986857,812865,17479,859930,17731,0.081393475444777,0.0017502002882388,0.0861061693383614,0.0017754334521862
04-10-2021,141.94,176.45,-10.0,-4.0,99.0,-14.0,-10.0,3.0,0.025,1e-05,0.025000000326705,2.246869387683892e-05,0.0250000012521805,3.310482878447347e-05,0.0250000019342335,4.657165332054375e-05,0.0250000018227012,2.5431679067228868e-05,0.0250000020967895,2.760118171122183e-05,9986857,820404,17563,865138,17776,0.082148367599536,0.0017586113428879,0.0866276547266071,0.0017799393743196
04-11-2021,106.83,121.13,-5.0,-2.0,84.0,-17.0,-13.0,3.0,0.025,1e-05,0.0250000003232303,2.230586303323492e-05,0.0250000013935249,3.562040915802316e-05,0.0250000020603813,4.911773685371803e-05,0.0250000019104681,2.606722553938845e-05,0.0250000022436805,2.8876422431387016e-05,9986857,820404,17563,869782,17822,0.082148367599536,0.0017586113428879,0.0870926658907802,0.001784545428056
04-12-2021,122.18,133.21,-10.0,-4.0,48.0,-23.0,-31.0,9.0,0.0250000002829919,2.069923051200284e-05,0.0250000003258608,2.2445652673386392e-05,0.0250000016081735,4.015784807218139e-05,0.0250000021791669,5.158066451377633e-05,0.0250000020576016,2.7374766704477927e-05,0.0250000023613245,2.9880362220849843e-05,9986857,830957,17576,877897,17878,0.0832050564056339,0.0017599130537265,0.0879052338488475,0.0017901527978221
04-13-2021,129.31,147.96,-6.0,-1.0,86.0,-20.0,-32.0,9.0,0.0250000002935817,2.1492494768432323e-05,0.0250000003357678,2.286197818648048e-05,0.0250000017598077,4.358434734005666e-05,0.0250000022912657,5.388931878073311e-05,0.0250000020142015,2.6870071125651333e-05,0.0250000025237961,3.132170213392623e-05,9986857,841234,17657,884828,17949,0.0842341088893132,0.0017680237135667,0.0885992459890033,0.0017972621416327
04-14-2021,129.37,139.84,-6.0,-1.0,41.0,-21.0,-32.0,9.0,0.0250000002742209,2.061425156318983e-05,0.0250000003529914,2.347834300132085e-05,0.0250000017260036,4.269644624331717e-05,0.0250000023709959,5.537661393836584e-05,0.0250000022295409,2.880246008600848e-05,0.0250000026696714,3.257800834885207e-05,9986857,850583,17694,891313,18003,0.0851702392454402,0.0017717285828764,0.0892485994342364,0.0018026692481928
04-15-2021,130.74,137.78,-10.0,-4.0,19.0,-21.0,-31.0,10.0,0.0250000002943314,2.146525759420645e-05,0.0250000003791954,2.454074375484945e-05,0.0250000019094378,4.657953269365784e-05,0.0250000024760521,5.747030990556908e-05,0.0250000023687372,3.0050653423049547e-05,0.0250000027904046,3.3616241078383925e-05,9986857,857774,17817,897111,18078,0.0858902856023672,0.0017840447700412,0.089829162468232,0.0018101791184153
04-16-2021,152.83,172.54,-16.0,-10.0,47.0,-18.0,-31.0,10.0,0.0250000002890507,2.06971234602953e-05,0.0250000003829438,2.453186589955046e-05,0.0250000019431937,4.667406962022785e-05,0.0250000026768939,6.153721755722492e-05,0.0250000024751784,3.0838037545447456e-05,0.0250000029361221,3.487960597283901e-05,9986857,867624,17858,902392,18156,0.0868765818915801,0.0017881501657628,0.0903579574634942,0.0018179893834466
04-17-2021,151.33,189.11,-10.0,-3.0,129.0,-11.0,-10.0,3.0,0.0250000003397581,2.2623723668764856e-05,0.0250000004070076,2.5357931167692467e-05,0.025000002154231,5.080847784248406e-05,0.0250000028040101,6.390123633420914e-05,0.0250000026914958,3.274919799699325e-05,0.0250000031044014,3.6351025761035935e-05,9986857,873700,17934,906069,18219,0.0874849815112001,0.0017957601675882,0.0907261413675994,0.0018242976744335
04-18-2021,113.07,127.47,-3.0,0.0,158.0,-10.0,-12.0,1.0,0.0250000003205521,2.1549396351233267e-05,0.0250000004433684,2.6840684113823547e-05,0.025000002148107,5.017426283466669e-05,0.0250000028737939,6.507412968921832e-05,0.0250000027653859,3.323540552006676e-05,0.0250000032770902,3.787902148660903e-05,9986857,873700,17934,909446,18288,0.0874849815112001,0.0017957601675882,0.0910642857908148,0.0018312067550381
04-19-2021,123.13,129.25,-11.0,-4.0,34.0,-23.0,-30.0,9.0,0.0250000003850212,2.4664309287884074e-05,0.0250000004792093,2.8354829196022243e-05,0.0250000024239766,5.6188622217118566e-05,0.0250000029873026,6.721844882889588e-05,0.0250000029114622,3.4555975808423794e-05,0.0250000034547072,3.946461668791457e-05,9986857,882871,17996,915348,18360,0.0884032884419993,0.0018019683269721,0.0916552625115188,0.0018384162304516
04-20-2021,125.29,130.52,-13.0,-4.0,14.0,-25.0,-31.0,10.0,0.0250000004408985,2.7313398374132484e-05,0.0250000005036034,2.93859772048367e-05,0.0250000026099397,6.0209128951745534e-05,0.0250000031337917,7.01005926445195e-05,0.0250000028864173,3.4180476889732613e-05,0.0250000036528427,4.124918222299019e-05,9986857,889472,18086,920288,18442,0.0890642571531764,0.001810980171239,0.0921499126301698,0.0018466270218948
04-21-2021,127.09,130.51,-10.0,-2.0,20.0,-23.0,-32.0,10.0,0.025000000418275,2.625520383680528e-05,0.0250000005116051,2.9643398460540137e-05,0.0250000026150104,6.003444924053107e-05,0.0250000032894955,7.313374347977416e-05,0.0250000031679554,3.671664067542306e-05,0.0250000038114022,4.263609328308031e-05,9986857,895445,18130,924843,18506,0.089662343217691,0.0018153859617695,0.0926060120816789,0.0018530354444846
04-22-2021,134.42,143.5,-9.0,-2.0,54.0,-18.0,-30.0,9.0,0.0250000004504165,2.7655687568296534e-05,0.0250000005404294,3.090763750068837e-05,0.0250000027899208,6.371239093325826e-05,0.0250000034842749,7.715111690172095e-05,0.0250000033742013,3.863244808104826e-05,0.0250000039926932,4.430817421341852e-05,9986857,900956,18251,928950,18599,0.0902141684816354,0.0018275018857284,0.0930172525750594,0.0018623476835605
04-23-2021,158.02,180.18,-14.0,-8.0,85.0,-15.0,-30.0,9.0,0.0250000003890126,2.4524082446832697e-05,0.0250000005488533,3.113490315003986e-05,0.0250000027684454,6.26570555303328e-05,0.0250000035764187,7.879617994837999e-05,0.0250000035513163,4.015592807357825e-05,0.0250000041587677,4.580982803822817e-05,9986857,906596,18283,932884,18686,0.0907789107223624,0.0018307060970233,0.0934111703011267,0.0018710591330185
04-24-2021,149.34,182.32,-11.0,-4.0,97.0,-13.0,-10.0,3.0,0.0250000004278878,2.6142622203607235e-05,0.0250000005579306,3.1364091854501334e-05,0.0250000029885381,6.72389647470958e-05,0.0250000037359469,8.189610146068143e-05,0.0250000037241726,4.172179963081304e-05,0.0250000042731228,4.680232850163909e-05,9986857,911800,18409,935750,18750,0.0912999955841963,0.001843322678997,0.0936981474752266,0.0018774675556083
04-25-2021,115.36,128.26,-4.0,0.0,127.0,-10.0,-11.0,2.0,0.0250000004463059,2.6537529120964403e-05,0.0250000005805201,3.236446253630051e-05,0.0250000029595821,6.596684121726644e-05,0.0250000039397107,8.616894649313898e-05,0.025000003736923,4.163765556794218e-05,0.0250000044091497,4.8045069061060586e-05,9986857,911800,18409,938478,18810,0.0912999955841963,0.001843322678997,0.0939713064881173,0.0018834754517862
04-26-2021,125.8,133.49,-10.0,-4.0,59.0,-20.0,-29.0,9.0,0.0250000005327573,3.0631242554754865e-05,0.0250000005843438,3.26846588934669e-05,0.0250000033237322,7.398357963430143e-05,0.0250000041193806,9.011171741767716e-05,0.0250000038896419,4.30700624453458e-05,0.0250000045891851,4.976171587249797e-05,9986857,918880,18446,943226,18889,0.092008927333194,0.0018470275483067,0.0944467313389988,0.0018913858484205
04-27-2021,136.37,159.54,-5.0,-1.0,147.0,-15.0,-30.0,7.0,0.0250000005161726,3.037127253351717e-05,0.0250000005883874,3.2936456814531275e-05,0.0250000036131525,8.063227032910128e-05,0.024999996292735,7.183830312383861e-05,0.0250000040154568,4.428517059891819e-05,0.0250000047501751,5.1276243558494114e-05,9986857,923464,18563,947182,18954,0.0924679306011891,0.0018587429458537,0.0948428519603314,0.0018978944026133
04-28-2021,134.43,147.85,-4.0,1.0,79.0,-17.0,-31.0,9.0,0.0250000004898033,2.910655672014337e-05,0.0250000005713663,3.230290711639375e-05,0.0250000035667169,7.944638365488249e-05,0.024999995930786,7.143973746943681e-05,0.0250000043351165,4.724919468899583e-05,0.0250000049061736,5.276532469468502e-05,9986857,928407,18600,950868,19031,0.0929628811146489,0.0018624478151634,0.0952119370488633,0.0019056045360417
04-29-2021,135.73,142.76,-8.0,-2.0,38.0,-20.0,-30.0,9.0,0.0250000005160163,3.0340871920848304e-05,0.0250000005859713,3.296148883474211e-05,0.0250000037479455,8.350445306935981e-05,0.0249999951656406,7.28728084056508e-05,0.0250000045190988,4.9095753527714885e-05,0.0250000050189603,5.389180025210428e-05,9986857,932604,18716,954004,19099,0.0933831334522963,0.0018740630811074,0.095525949755764,0.0019124134850433
04-30-2021,165.37,191.93,-11.0,-3.0,74.0,-11.0,-30.0,8.0,0.0250000004539246,2.7270638177446904e-05,0.0250000005521399,3.149472380483501e-05,0.0250000034615495,7.686314144156328e-05,0.0249999949498102,7.215665964436534e-05,0.0250000045392938,4.920973087358433e-05,0.0250000050885301,5.460043109988192e-05,9986857,936467,18753,956837,19167,0.0937699418345531,0.0018777679504172,0.095809622586966,0.001919222434045
05-01-2021,164.43,211.16,-7.0,2.0,176.0,1.0,-9.0,1.0,0.0250000005087763,2.964163557750966e-05,0.025000000526181,3.036768045115609e-05,0.0250000036450106,8.08782090496795e-05,0.0250000044036796,9.676121455143232e-05,0.0250000047401579,5.119214333232019e-05,0.0250000051736953,5.548811649499513e-05,9986857,940175,18893,959049,19228,0.0941412298183502,0.0018917863748324,0.0960311136927263,0.0019253304618259
05-02-2021,131.16,166.89,2.0,5.0,257.0,5.0,-10.0,-1.0,0.0250000004583235,2.692678469969484e-05,0.025000000531435,3.0673156133386306e-05,0.0250000036939223,8.135956480390229e-05,0.0250000044538114,9.808209273373389e-05,0.0250000047627369,5.131345652011737e-05,0.0250000053096606,5.690904062262902e-05,9986857,940175,18893,960942,19273,0.0941412298183502,0.0018917863748324,0.0962206628171405,0.0019298363839594
