date,Idaho-apple-driving,Idaho-apple-walking,Idaho-google-retail_and_recreation,Idaho-google-grocery_and_pharmacy,Idaho-google-parks,Idaho-google-transit_stations,Idaho-google-workplaces,Idaho-google-residential,Idaho-jh_beta_7,Idaho-jh_gamma_7,Idaho-cdc_beta_7,Idaho-cdc_gamma_7,Idaho-jh_beta_14,Idaho-jh_gamma_14,Idaho-cdc_beta_14,Idaho-cdc_gamma_14,Idaho-jh_beta_30,Idaho-jh_gamma_30,Idaho-cdc_beta_30,Idaho-cdc_gamma_30,Idaho-census_pop,Idaho-jh_confirmed,Idaho-jh_death,Idaho-cdc_confirmed,Idaho-cdc_death,Idaho-jh_confirmed_ratio,Idaho-jh_death_ratio,Idaho-cdc_confirmed_ratio,Idaho-cdc_death_ratio
08-19-2021,241.53,297.23,14.0,17.0,128.0,31.0,-25.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000003334231,1.6277331522113988e-05,0.0250000003414693,1.6501936158268503e-05,0.025,1e-05,0.025,1e-05,1787065,212327,2281,212327,2281,0.1188132496579587,0.0012763945351735,0.1188132496579587,0.0012763945351735
08-20-2021,268.88,335.41,8.0,12.0,141.0,25.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000003832834,1.7111621166802337e-05,0.02500000038938,1.7296811036349653e-05,0.025,1e-05,0.025,1e-05,1787065,212939,2283,212939,2283,0.1191557106204866,0.0012775136886459,0.1191557106204866,0.0012775136886459
08-21-2021,248.29,331.44,5.0,12.0,108.0,35.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000004363605,1.8204098229434207e-05,0.0250000004408883,1.8351027007669065e-05,0.0250000001326838,1.0947167512567438e-05,0.0250000001406073,1.1045561976865898e-05,1787065,212939,2283,213295,2289,0.1191557106204866,0.0012775136886459,0.1193549199385584,0.0012808711490628
08-22-2021,186.14,218.09,24.0,18.0,187.0,54.0,-4.0,-2.0,0.025,1e-05,0.025,1e-05,0.0250000005287966,2.038037487157428e-05,0.025000000514968,1.9946524360942703e-05,0.0250000001928112,1.152584961573196e-05,0.0250000002106942,1.1696346977655022e-05,1787065,212939,2283,213651,2295,0.1191557106204866,0.0012775136886459,0.1195541292566302,0.0012842286094797
08-23-2021,219.12,295.32,15.0,17.0,153.0,27.0,-22.0,1.0,0.0250000002611268,2.1295664133651125e-05,0.0250000003029376,2.2466809881277596e-05,0.0250000006020346,2.226291255257648e-05,0.0250000005898503,2.1592673237366577e-05,0.0250000002095603,1.1681126419914056e-05,0.0250000002475082,1.1999949864780513e-05,1787065,214010,2301,214010,2301,0.1197550173049105,0.0012875860698967,0.1197550173049105,0.0012875860698967
08-24-2021,218.78,293.97,12.0,17.0,149.0,24.0,-25.0,3.0,0.0250000002762779,2.169588205742941e-05,0.0250000003214867,2.347691263101549e-05,0.0250000005875428,2.1774801924444623e-05,0.0250000006457095,2.283210840593595e-05,0.0250000003063891,1.2600926578054671e-05,0.0250000003222194,1.2705255931458356e-05,1787065,215042,2308,215042,2308,0.1203325004966243,0.0012915031070498,0.1203325004966243,0.0012915031070498
08-25-2021,221.28,266.18,12.0,16.0,135.0,21.0,-24.0,3.0,0.0250000002815312,2.1585386323322803e-05,0.0250000003120271,2.304228032057936e-05,0.025000000673845,2.3592125276666604e-05,0.0250000007221163,2.454514431907655e-05,0.025000000406737,1.3557287822809647e-05,0.0250000004004927,1.344666179442653e-05,1787065,216061,2316,216061,2316,0.1209027091907681,0.001295979720939,0.1209027091907681,0.001295979720939
08-26-2021,230.56,280.13,12.0,16.0,141.0,21.0,-25.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000006121173,2.2024736567874623e-05,0.0250000006515824,2.2876340652176344e-05,0.0250000004199295,1.3598562829796804e-05,0.0250000004486716,1.3865108598841723e-05,1787065,217053,2319,217053,2319,0.1214578093130356,0.0012976584511475,0.1214578093130356,0.0012976584511475
08-27-2021,254.38,324.8,6.0,11.0,136.0,17.0,-24.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000007279863,2.4653430882741775e-05,0.0250000007596902,2.5406426903152772e-05,0.0250000005003006,1.4371425076956378e-05,0.0250000005263339,1.4621701283081042e-05,1787065,217887,2327,217887,2327,0.1219244963109903,0.0013021350650368,0.1219244963109903,0.0013021350650368
08-28-2021,244.1,315.53,3.0,13.0,155.0,29.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000006779896,2.347302564235452e-05,0.0250000007029239,2.4129978060054037e-05,0.0250000005847707,1.5183805087265744e-05,0.0250000006082701,1.5418141219420327e-05,1787065,217887,2327,218645,2328,0.1219244963109903,0.0013021350650368,0.1223486554769972,0.0013026946417729
08-29-2021,174.4,187.93,19.0,18.0,198.0,37.0,-4.0,-1.0,0.0250000002902737,2.1995465502189863e-05,0.025,1e-05,0.025000000779427,2.5931788871100584e-05,0.0250000007804124,2.6068292701478823e-05,0.0250000005883311,1.5187899626769635e-05,0.0250000006112583,1.5419768420667255e-05,1787065,217887,2327,219403,2329,0.1219244963109903,0.0013021350650368,0.122772814643004,0.0013032542185091
08-30-2021,200.42,233.77,9.0,16.0,146.0,14.0,-21.0,1.0,0.0250000003185078,2.3864494319846385e-05,0.025,1e-05,0.0250000008593838,2.8036578782567284e-05,0.0250000008402374,2.7707092530935683e-05,0.0250000006338608,1.5674629492468855e-05,0.0250000006580235,1.5916832591467837e-05,1787065,220163,2331,220163,2331,0.1231980929624831,0.0013043733719814,0.1231980929624831,0.0013043733719814
08-31-2021,204.08,233.34,6.0,18.0,142.0,14.0,-24.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000008129581,2.7256534643468343e-05,0.025000000832316,2.7819007085615724e-05,0.0250000007170799,1.656012677160137e-05,0.0250000007014436,1.639667162169654e-05,1787065,221389,2363,221389,2363,0.1238841340410113,0.0013222798275384,0.1238841340410113,0.0013222798275384
