date,Washington-apple-driving,Washington-apple-walking,Washington-google-retail_and_recreation,Washington-google-grocery_and_pharmacy,Washington-google-parks,Washington-google-transit_stations,Washington-google-workplaces,Washington-google-residential,Washington-jh_beta_7,Washington-jh_gamma_7,Washington-cdc_beta_7,Washington-cdc_gamma_7,Washington-jh_beta_14,Washington-jh_gamma_14,Washington-cdc_beta_14,Washington-cdc_gamma_14,Washington-jh_beta_30,Washington-jh_gamma_30,Washington-cdc_beta_30,Washington-cdc_gamma_30,Washington-census_pop,Washington-jh_confirmed,Washington-jh_death,Washington-cdc_confirmed,Washington-cdc_death,Washington-jh_confirmed_ratio,Washington-jh_death_ratio,Washington-cdc_confirmed_ratio,Washington-cdc_death_ratio
01-01-2021,86.98,81.54,-49.0,-33.0,-3.0,-68.0,-77.0,26.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000048720975,4.859914872793885e-05,0.0250000045025396,4.531720364164745e-05,7614893,246752,3461,250630,3461,0.0324038696275837,0.0004545040882386,0.0329131348267139,0.0004545040882386
01-02-2021,106.24,95.86,-37.0,-19.0,-33.0,-44.0,-24.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000006248604,2.028122498054178e-05,0.0250000006249447,2.028265508460354e-05,0.0250000050237764,4.9517318564222805e-05,0.0250000043803312,4.369580496614819e-05,7614893,246752,3461,252871,3461,0.0324038696275837,0.0004545040882386,0.0332074265521524,0.0004545040882386
01-03-2021,89.97,82.83,-30.0,-18.0,-15.0,-40.0,-17.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000007227535,2.222726464593971e-05,0.0250000007227917,2.222793486365436e-05,0.0250000052125483,5.091732562271175e-05,0.0250000041328065,4.109781067876816e-05,7614893,255396,3459,254645,3459,0.0335390136145051,0.0004542414450209,0.0334403910862568,0.0004542414450209
01-04-2021,106.69,96.7,-25.0,-11.0,-29.0,-52.0,-40.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000007952373,2.383902472733672e-05,0.0250000008015708,2.39538543133193e-05,0.0250000052380795,5.098363215068429e-05,0.025000004168014,4.120769586293921e-05,7614893,256435,3482,256534,3482,0.0336754567661029,0.0004572618420245,0.0336884576053793,0.0004572618420245
01-05-2021,108.93,98.41,-26.0,-10.0,-16.0,-52.0,-41.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000008730133,2.555595164792244e-05,0.0250000008725219,2.5546801458652746e-05,0.0250000053675507,5.201644869154784e-05,0.0250000045357736,4.436730587569844e-05,7614893,258767,3541,258542,3541,0.033981698757947,0.0004650098169468,0.0339521513959552,0.0004650098169468
01-06-2021,107.63,102.45,-27.0,-11.0,8.0,-52.0,-41.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000008931542,2.599055612531295e-05,0.0250000008936309,2.599948598781968e-05,0.0250000056811153,5.450484471388111e-05,0.0250000049570126,4.790560740108781e-05,7614893,260752,3605,260744,3605,0.0342423721515193,0.0004734143999134,0.0342413215786485,0.0004734143999134
01-07-2021,110.72,104.29,-29.0,-11.0,3.0,-52.0,-41.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000009193476,2.642513282153239e-05,0.0250000009196489,2.6430763998691523e-05,0.0250000059176518,5.620851926126282e-05,0.0250000053151607,5.065891491542817e-05,7614893,264012,3634,263923,3634,0.0346704805963787,0.0004772227265701,0.0346587929731908,0.0004772227265701
01-08-2021,123.18,114.19,-31.0,-14.0,-14.0,-54.0,-39.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000009716071,2.744416467016783e-05,0.0250000009719336,2.7450295418477404e-05,0.0250000063135362,5.9414816130545215e-05,0.0250000054878991,5.183451179988222e-05,7614893,268607,3699,268531,3699,0.0352739033890561,0.0004857586311455,0.0352639229467833,0.0004857586311455
01-09-2021,116.25,112.75,-34.0,-15.0,9.0,-46.0,-17.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000011016038,2.9963214811677585e-05,0.0250000011121853,3.0164115214981427e-05,0.0250000068144475,6.346108861584491e-05,0.0250000053646032,5.024038371811178e-05,7614893,271595,3698,271340,3698,0.0356662923563075,0.0004856273095367,0.0356328053460501,0.0004856273095367
01-10-2021,94.45,90.29,-24.0,-13.0,-3.0,-46.0,-16.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000012220084,3.245724925891618e-05,0.0250000012218004,3.2453237895339254e-05,0.0250000072171127,6.681197109934697e-05,0.0250000352283889,9.916804833382031e-05,7614893,271595,3698,274090,3699,0.0356662923563075,0.0004856273095367,0.0359939397703946,0.0004857586311455
01-11-2021,104.07,95.06,-30.0,-16.0,-32.0,-56.0,-40.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000013056009,3.433932676322518e-05,0.025000001309867,3.441926609265468e-05,0.0250000076837268,7.09010821350645e-05,0.0250000321592253,9.771410042014134e-05,7614893,276686,3699,276183,3699,0.0363348506669758,0.0004857586311455,0.036268795897723,0.0004857586311455
01-12-2021,108.0,99.06,-30.0,-13.0,-15.0,-55.0,-41.0,16.0,0.025,1e-05,0.025,1e-05,0.0250000013463233,3.5393117737766624e-05,0.0250000013472968,3.540988148755274e-05,0.0250000234666726,8.863558644621373e-05,0.0250000298669343,0.0001004892706557,7614893,278544,3789,278448,3789,0.0365788462162239,0.0004975775759423,0.036566239341774,0.0004975775759423
01-13-2021,118.65,108.23,-23.0,-11.0,29.0,-52.0,-43.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000009061312,2.6313489006990463e-05,0.0250000009068066,2.632516100522936e-05,0.0250000236070499,9.30251909949796e-05,0.0250000296223067,0.0001047302398377,7614893,281202,3838,281143,3838,0.0369278990525539,0.000504012334776,0.0369201510776316,0.000504012334776
01-14-2021,117.22,108.95,-29.0,-14.0,14.0,-51.0,-41.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000008673441,2.5337493123046457e-05,0.0250000008681069,2.535146326670704e-05,0.0250000238869076,9.771411057226236e-05,0.0250000273522993,0.000102651637046,7614893,283777,3876,283605,3876,0.0372660521953493,0.0005090025559124,0.0372434648786266,0.0005090025559124
01-15-2021,131.08,121.8,-31.0,-15.0,7.0,-51.0,-40.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000008710608,2.523880206067794e-05,0.0250000008703834,2.5226926072524196e-05,0.0250000239980303,0.0001024588181816,0.025000025786127,0.0001015164798055,7614893,285970,3903,285952,3903,0.0375540404835629,0.0005125482393514,0.0375516766946035,0.0005125482393514
01-16-2021,124.57,123.19,-32.0,-16.0,19.0,-43.0,-17.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009906395,2.7613479240025188e-05,0.0250000010040682,2.7865046636875017e-05,0.0250000088626468,8.062361729788938e-05,0.0250000088428489,8.045573808523868e-05,7614893,285970,3903,287962,3903,0.0375540404835629,0.0005125482393514,0.0378156331283972,0.0005125482393514
01-17-2021,100.3,99.01,-25.0,-16.0,9.0,-45.0,-17.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000010863493,2.9683935085930948e-05,0.0250000011095613,3.012755570065234e-05,0.0250000082551874,7.500034827608363e-05,0.0250000082385029,7.48609704290593e-05,7614893,289939,3903,289573,3903,0.0380752559490986,0.0005125482393514,0.0380271922402586,0.0005125482393514
01-18-2021,119.14,108.98,-23.0,-13.0,39.0,-52.0,-51.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000012033743,3.227699842014307e-05,0.0250000012004873,3.2222111978561275e-05,0.0250000090055754,8.193951538877234e-05,0.0250000090076762,8.195718078891807e-05,7614893,289939,3903,290785,3903,0.0380752559490986,0.0005125482393514,0.0381863540301879,0.0005125482393514
01-19-2021,109.51,101.78,-29.0,-13.0,11.0,-52.0,-41.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000011889676,3.2294410441818404e-05,0.025000001189474,3.2306008583633647e-05,0.0250000094841396,8.658025203867568e-05,0.0250000094854491,8.659161328526927e-05,7614893,291989,3940,292164,3940,0.0383444652472464,0.000517407138879,0.0383674465287956,0.000517407138879
01-20-2021,107.82,99.09,-30.0,-15.0,6.0,-53.0,-41.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000010661412,2.9959625672145945e-05,0.0250000010654361,2.9947288401439997e-05,0.0250000099040608,9.067821555853772e-05,0.0250000099809225,9.134476537861424e-05,7614893,294017,3940,294054,3940,0.0386107854699993,0.000517407138879,0.0386156443695269,0.000517407138879
01-21-2021,110.18,98.98,-32.0,-16.0,-9.0,-53.0,-41.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000009065974,2.6928612399465903e-05,0.0250000009066236,2.6930676686762957e-05,0.0250000103969624,9.551232239332512e-05,0.0250000103920127,9.546955230258748e-05,7614893,296087,4065,296251,4065,0.0388826212003241,0.0005338223399856,0.0389041579441759,0.0005338223399856
01-22-2021,130.49,121.54,-30.0,-14.0,17.0,-51.0,-39.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000009465786,2.7448757108686324e-05,0.0250000009463432,2.744550872155513e-05,0.0250000105847895,9.70799871114169e-05,0.0250000105908113,9.713366149138892e-05,7614893,298249,4114,298293,4114,0.0391665385186633,0.0005402570988193,0.0391723166694528,0.0005402570988193
01-23-2021,128.57,126.57,-30.0,-14.0,37.0,-43.0,-17.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000008730861,2.5606278760637175e-05,0.0250000008728985,2.560377346854162e-05,0.0250000107428159,9.828942998944732e-05,0.025000010746722,9.832476027556332e-05,7614893,300198,4114,300037,4114,0.0394224843343169,0.0005402570988193,0.0394013415552917,0.0005402570988193
01-24-2021,90.17,82.7,-31.0,-20.0,-37.0,-50.0,-18.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000010046469,2.818100710446745e-05,0.0250000010038732,2.8166767431531614e-05,0.025000011015907,0.0001007373645273,0.0250000110199103,0.0001007738440173,7614893,300198,4114,301382,4114,0.0394224843343169,0.0005402570988193,0.0395779691191983,0.0005402570988193
01-25-2021,106.33,95.07,-30.0,-17.0,-9.0,-54.0,-40.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000011012254,3.0221499428180805e-05,0.0250000011060052,3.031088146746461e-05,0.0250000114974184,0.0001053008955076,0.02500001160241,0.0001062322735327,7614893,302141,4148,302325,4148,0.0396776422203174,0.0005447220335203,0.0397018053963463,0.0005447220335203
01-26-2021,108.4,96.56,-30.0,-16.0,-2.0,-54.0,-41.0,14.0,0.025,1e-05,0.025,1e-05,0.025000001217927,3.26079709723734e-05,0.025000001216065,3.257132123228503e-05,0.0250000121424029,0.0001112801681537,0.025000012140814,0.000111267516991,7614893,303482,4167,303650,4167,0.0398537444977887,0.0005472171440885,0.0398758065280759,0.0005472171440885
01-27-2021,108.34,99.94,-30.0,-16.0,4.0,-55.0,-40.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000009883578,2.7933693769543145e-05,0.0250000009880798,2.792836058824252e-05,0.025000012621374,0.0001158135882371,0.0250000126546917,0.0001161139331825,7614893,305289,4211,305288,4211,0.0400910426449852,0.000552995294878,0.0400909113233764,0.000552995294878
01-28-2021,110.95,99.67,-31.0,-15.0,-6.0,-54.0,-40.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000009240439,2.654551483512558e-05,0.0250000009238889,2.654256764832992e-05,0.0250000130273918,0.0001195456127257,0.0250000130315201,0.0001195844189318,7614893,307809,4243,307695,4243,0.0404219730992937,0.0005571975863613,0.0404070024358845,0.0005571975863613
01-29-2021,129.73,119.15,-30.0,-16.0,6.0,-52.0,-39.0,14.0,0.025,1e-05,0.025,1e-05,0.025000000901888,2.602730449764208e-05,0.0250000009014536,2.6019129819074415e-05,0.0250000105812513,9.708846546623708e-05,0.0250000105838134,9.71127930496362e-05,7614893,309801,4285,309687,4285,0.0406835657441279,0.0005627130939331,0.0406685950807187,0.0005627130939331
01-30-2021,122.91,116.98,-31.0,-15.0,0.0,-46.0,-16.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000009293887,2.6501639480646085e-05,0.0250000009293429,2.6500763384459853e-05,0.0250000102775542,9.419952093599012e-05,0.0250000102819834,9.424014373298328e-05,7614893,311597,4285,311494,4284,0.0409194193536271,0.0005627130939331,0.0409058932279153,0.0005625817723243
01-31-2021,96.36,87.64,-26.0,-16.0,-26.0,-47.0,-16.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000010292261,2.866527891269273e-05,0.0250000010342609,2.876609574119248e-05,0.0249999982258855,8.259530440145625e-05,0.0249999984060374,8.269918066017927e-05,7614893,311597,4285,312692,4285,0.0409194193536271,0.0005627130939331,0.0410632165153207,0.0005627130939331
02-01-2021,107.58,96.99,-26.0,-15.0,-27.0,-54.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000011203498,3.0777904256954275e-05,0.0250000011185314,3.07448948990681e-05,0.024999996852694,8.637662199053751e-05,0.0249999946153844,8.505607979313593e-05,7614893,313335,4318,313551,4318,0.0411476563098128,0.0005670467070252,0.041176021777325,0.0005670467070252
02-02-2021,109.75,97.49,-27.0,-14.0,-8.0,-53.0,-40.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000012073691,3.273744300393684e-05,0.0250000012097268,3.278664221776368e-05,0.0249999953965995,9.022081675914412e-05,0.0249999916072681,8.806937400539854e-05,7614893,314692,4316,314647,4316,0.0413258597330257,0.0005667840638075,0.0413199502606274,0.0005667840638075
02-03-2021,115.57,105.2,-24.0,-11.0,25.0,-52.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000011379907,3.157026161106833e-05,0.0250000011380866,3.157310987055756e-05,0.0249999879985613,9.091482677200123e-05,0.0249999884663133,9.117090717041815e-05,7614893,316294,4388,316153,4388,0.0415362369504075,0.0005762392196449,0.0415177206035593,0.0005762392196449
02-04-2021,113.95,99.61,-29.0,-14.0,-16.0,-53.0,-40.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000012530249,3.386074721006911e-05,0.0250000012527771,3.3855763762303124e-05,0.0249999869763928,9.121047587794092e-05,0.0249999869152326,9.116911613326496e-05,7614893,317878,4416,317695,4416,0.04174425037883,0.0005799162246928,0.04172021852441,0.0005799162246928
02-05-2021,131.35,125.88,-27.0,-13.0,5.0,-51.0,-38.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000008798104,2.6084197179069733e-05,0.0250000008798845,2.6084736874435584e-05,0.0249999879422716,8.608277356911918e-05,0.0249999880653629,8.614968892838018e-05,7614893,319371,4449,319187,4449,0.0419403135408468,0.0005842498377849,0.0419161503648179,0.0005842498377849
02-06-2021,126.07,121.33,-28.0,-11.0,0.0,-45.0,-15.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000008070426,2.444969081435754e-05,0.0250000008068948,2.4445363673925204e-05,0.0249999895737541,8.051116990992036e-05,0.0249999895789624,8.050719297753644e-05,7614893,320146,4449,319673,4449,0.0420420877877075,0.0005842498377849,0.0419799726667203,0.0005842498377849
02-07-2021,93.97,89.35,-27.0,-12.0,-1.0,-46.0,-14.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000009051237,2.65006886519382e-05,0.0250000009045666,2.6488102153099206e-05,0.0249999882302222,7.911650328929297e-05,0.024999988271558,7.913651514911299e-05,7614893,320146,4449,321702,4449,0.0420420877877075,0.0005842498377849,0.0422464242110821,0.0005842498377849
02-08-2021,108.53,96.91,-28.0,-16.0,-5.0,-53.0,-39.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000009797671,2.8200543509496863e-05,0.0250000009826789,2.825659385296136e-05,0.0249999893112014,7.233927316502803e-05,0.0249999893406456,7.235344516216383e-05,7614893,323214,4451,322419,4451,0.0424449824836672,0.0005845124810026,0.0423405818046294,0.0005845124810026
02-09-2021,112.35,102.78,-25.0,-11.0,16.0,-51.0,-40.0,13.0,0.025,1e-05,0.025,1e-05,0.025000000908871,2.6970350849899603e-05,0.0250000009092099,2.697524305946825e-05,0.024999986141688,7.461794763832134e-05,0.0249999862388648,7.46810366802748e-05,7614893,324025,4558,323316,4558,0.0425514843084466,0.0005985638931499,0.0424583772877701,0.0005985638931499
02-10-2021,118.54,107.24,-22.0,-4.0,9.0,-50.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000009690115,2.793257415880852e-05,0.0250000009693742,2.793796174829649e-05,0.024999983791124,7.833813731181491e-05,0.0249999828889398,7.750272837057912e-05,7614893,324706,4603,324529,4603,0.0426409143240752,0.0006044733655482,0.0426176703993083,0.0006044733655482
02-11-2021,110.81,98.0,-29.0,-6.0,-25.0,-52.0,-41.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000009418205,2.7047333209147808e-05,0.0250000009417866,2.704510359674623e-05,0.0249999791125697,8.060342377867045e-05,0.0249999793295565,8.074220585131408e-05,7614893,326159,4633,325826,4633,0.0428317246217379,0.0006084130138138,0.04278799452599,0.0006084130138138
02-12-2021,113.0,112.4,-36.0,-14.0,-23.0,-53.0,-47.0,18.0,0.025,1e-05,0.025,1e-05,0.025000000962363,2.720033462633481e-05,0.0250000009620723,2.7193619882846597e-05,0.0249999844644153,7.232603661256248e-05,0.0249999845002821,7.234571257638218e-05,7614893,327167,4675,326918,4675,0.0429640968034613,0.0006139285213856,0.042931397722857,0.0006139285213856
02-13-2021,62.2,107.59,-63.0,-35.0,-28.0,-61.0,-49.0,17.0,0.025,1e-05,0.025,1e-05,0.0250000009482767,2.6645318611424244e-05,0.0250000009480041,2.6639584010105023e-05,0.0250000106626399,9.811797390464298e-05,0.0250000106603914,9.809627321447295e-05,7614893,328047,4675,327745,4675,0.0430796598192515,0.0006139285213856,0.043040000693378,0.0006139285213856
02-14-2021,61.22,88.83,-45.0,-25.0,-43.0,-54.0,-39.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000010773153,2.9286661843338117e-05,0.0250000010811525,2.9365977589934595e-05,0.0250000105504768,9.695693305753176e-05,0.0250000105452024,9.690790527643191e-05,7614893,328047,4675,328579,4675,0.0430796598192515,0.0006139285213856,0.0431495229151611,0.0006139285213856
02-15-2021,84.64,82.51,-30.0,-18.0,-43.0,-57.0,-59.0,20.0,0.025,1e-05,0.025,1e-05,0.0250000011767839,3.151269644366237e-05,0.025000001180098,3.157742829587184e-05,0.0250000105893845,9.7394395382324e-05,0.0250000105884558,9.73841908590606e-05,7614893,328047,4675,329023,4675,0.0430796598192515,0.0006139285213856,0.0432078297094916,0.0006139285213856
02-16-2021,110.8,102.35,-24.0,-9.0,-8.0,-50.0,-42.0,15.0,0.025,1e-05,0.025,1e-05,0.0250000011236192,3.071269504463459e-05,0.025000001124234,3.072482907961796e-05,0.0250000110678664,0.0001020911864919,0.0250000111253681,0.0001026114787117,7614893,329746,4709,329599,4709,0.043302775232692,0.0006183934560866,0.0432834709561907,0.0006183934560866
02-17-2021,116.24,105.67,-22.0,-9.0,9.0,-48.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000012245466,3.2984602552347144e-05,0.025000001224405,3.2981765730821905e-05,0.0250000116890951,0.0001080200170444,0.0250000116776147,0.000107912844019,7614893,330807,4759,330564,4759,0.0434421074596846,0.0006249595365292,0.0434101963087334,0.0006249595365292
02-18-2021,118.01,103.3,-27.0,-13.0,-21.0,-50.0,-40.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000010406293,2.92041407490895e-05,0.0250000010402678,2.9196986015277744e-05,0.0249999755874521,7.544922940923117e-05,0.0250000122776658,0.0001134837704349,7614893,332007,4803,331730,4803,0.0435996933903076,0.0006307376873187,0.0435633173046554,0.0006307376873187
02-19-2021,134.52,124.77,-26.0,-14.0,-8.0,-48.0,-38.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000010540955,2.939720311138515e-05,0.0250000010536225,2.938787075470375e-05,0.0250000121406876,0.0001120990466777,0.0250000121459897,0.0001121457649727,7614893,332904,4822,332696,4822,0.0437174888734483,0.0006332327978869,0.043690173978807,0.0006332327978869
02-20-2021,132.61,135.3,-23.0,-12.0,23.0,-36.0,-14.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000010373699,2.904371141209815e-05,0.0250000010369069,2.9034591224545192e-05,0.0250000127913462,0.0001180688989031,0.0250000127923954,0.0001180765846309,7614893,333794,4822,333539,4822,0.0438343651053271,0.0006332327978869,0.0438008780950697,0.0006332327978869
02-21-2021,102.2,97.53,-19.0,-15.0,-19.0,-38.0,-15.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000011340659,3.119429209368728e-05,0.0250000011327451,3.11677619701949e-05,0.0250000107218928,9.895706792852062e-05,0.0250000107260938,9.899327978667578e-05,7614893,333794,4822,334299,4822,0.0438343651053271,0.0006332327978869,0.0439006825177976,0.0006332327978869
02-22-2021,111.57,98.15,-25.0,-16.0,-20.0,-51.0,-38.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000012083356,3.298548591097236e-05,0.0250000012130118,3.308132429735857e-05,0.0250000102017793,9.437930931160714e-05,0.0250000102027471,9.438620942521598e-05,7614893,334962,4857,334806,4857,0.0439877487444669,0.0006378290541968,0.0439672625734859,0.0006378290541968
02-23-2021,114.73,103.6,-22.0,-13.0,7.0,-49.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.0250000012969557,3.492252923994932e-05,0.0250000012943892,3.486938082169444e-05,0.0250000107545982,9.968612086146317e-05,0.0250000107503174,9.964515803028978e-05,7614893,335693,4881,335545,4881,0.0440837448405381,0.0006409807728092,0.0440643092424279,0.0006409807728092
02-24-2021,121.76,110.53,-20.0,-10.0,28.0,-48.0,-39.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000009327648,2.743552585206952e-05,0.025000000931232,2.7404567676003e-05,0.0250000112593433,0.0001045494530732,0.0250000112919045,0.0001048484434027,7614893,336565,4912,336413,4912,0.0441982572834575,0.0006450517426837,0.0441782963989119,0.0006450517426837
02-25-2021,121.62,108.97,-24.0,-13.0,-13.0,-49.0,-39.0,13.0,0.025,1e-05,0.025,1e-05,0.025000000840616,2.5481440829975844e-05,0.0250000008402819,2.5474797718405472e-05,0.0250000110975468,0.0001031552894756,0.0250000111024385,0.0001031990674747,7614893,337653,4942,337520,4942,0.0443411351938891,0.0006489913909492,0.0443236694199117,0.0006489913909492
02-26-2021,145.13,133.96,-22.0,-12.0,8.0,-47.0,-37.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000008202641,2.4970704839985093e-05,0.0250000008196594,2.4958809215520032e-05,0.0250000112572668,0.0001047049134445,0.0250000112617935,0.0001047456760271,7614893,338822,4956,338684,4956,0.0444946501546377,0.0006508298934732,0.0444765277726161,0.0006508298934732
02-27-2021,144.98,146.26,-20.0,-10.0,41.0,-33.0,-14.0,5.0,0.025,1e-05,0.025,1e-05,0.02500000073863,2.3268728676871824e-05,0.0250000007382389,2.32611647245636e-05,0.0250000108567421,0.0001011091227536,0.0250000108567019,0.0001011078289419,7614893,339773,4956,339552,4956,0.0446195370046565,0.0006508298934732,0.0445905149291001,0.0006508298934732
02-28-2021,109.26,104.2,-13.0,-11.0,8.0,-34.0,-13.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000008181175,2.504063968937536e-05,0.0250000008175763,2.5029883774655214e-05,0.0250000106775918,9.972488699362744e-05,0.025000010674759,9.969795997480476e-05,7614893,339773,4956,340116,4956,0.0446195370046565,0.0006508298934732,0.0446645803164929,0.0006508298934732
03-01-2021,118.4,113.64,-18.0,-9.0,19.0,-46.0,-37.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000008792597,2.6535406858320478e-05,0.0250000008803052,2.655675265254235e-05,0.025000010207517,9.576689480149664e-05,0.025000010204877,9.574200747320746e-05,7614893,340708,4969,340588,4969,0.0447423227089336,0.0006525370743883,0.0447265641158713,0.0006525370743883
03-02-2021,119.32,111.95,-18.0,-8.0,23.0,-47.0,-39.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000009375054,2.7948463171124945e-05,0.0250000009395852,2.7991793295945336e-05,0.0250000106487792,0.0001003248252601,0.0250000106686365,0.000100509542963,7614893,341441,4988,341325,4988,0.0448385814482225,0.0006550321849565,0.0448233481415956,0.0006550321849565
03-03-2021,129.88,121.52,-14.0,-5.0,62.0,-45.0,-39.0,11.0,0.025,1e-05,0.025,1e-05,0.025000000855207,2.6383149969910915e-05,0.0250000008549297,2.637736078911591e-05,0.0250000110472126,0.0001044525748344,0.0250000110749795,0.0001047160632259,7614893,342236,5012,342115,5012,0.0449429821272603,0.0006581839035689,0.0449270922125892,0.0006581839035689
03-04-2021,128.78,114.39,-21.0,-9.0,0.0,-46.0,-39.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000007089908,2.340100122224787e-05,0.0250000007086365,2.3393654178797488e-05,0.0250000107611189,0.0001021372345229,0.0250000107663721,0.0001021872482999,7614893,343090,5032,342977,5032,0.0450551307812204,0.000660810335746,0.04504029143942,0.000660810335746
03-05-2021,145.18,137.06,-21.0,-10.0,-3.0,-46.0,-38.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000005915942,2.097181192824881e-05,0.0250000005912843,2.096550148721153e-05,0.0250000112532952,0.00010703376802,0.0250000112521427,0.0001070227231937,7614893,343868,5041,343760,5041,0.0451572989929077,0.0006619922302256,0.0451431162591516,0.0006619922302256
03-06-2021,145.98,149.19,-19.0,-8.0,33.0,-35.0,-15.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005758864,2.0687490198677487e-05,0.0250000005756646,2.0682952573682957e-05,0.0250000100533018,9.618452197113632e-05,0.0250000100502127,9.615493652220332e-05,7614893,344532,5041,344395,5041,0.0452444965411858,0.0006619922302256,0.045226505480773,0.0006619922302256
03-07-2021,111.61,104.87,-13.0,-10.0,-7.0,-35.0,-15.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006297058,2.192529271002091e-05,0.0250000006293965,2.191881748910744e-05,0.0250000097988568,9.42423890215328e-05,0.0250000097950145,9.42053866959358e-05,7614893,344532,5041,345175,5041,0.0452444965411858,0.0006619922302256,0.0453289363356779,0.0006619922302256
03-08-2021,120.32,110.14,-20.0,-10.0,11.0,-47.0,-38.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000006708748,2.2949013275533582e-05,0.0250000006715448,2.2963366054416684e-05,0.0250000049111911,5.232913047603751e-05,0.0250000049148679,5.235878825381892e-05,7614893,345731,5063,345629,5063,0.0454019511502,0.0006648813056204,0.045388556346097,0.0006648813056204
03-09-2021,122.74,113.5,-18.0,-9.0,26.0,-46.0,-39.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000005694036,2.09144922997245e-05,0.0250000005692419,2.0911023457666463e-05,0.0250000050657093,5.400082555986269e-05,0.0250000050753874,5.407937193585728e-05,7614893,346403,5077,346167,5077,0.0454901992713489,0.0006667198081443,0.0454592073716597,0.0006667198081443
03-10-2021,131.53,120.92,-16.0,-7.0,49.0,-45.0,-39.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000052335655,5.5756003253731865e-05,0.0250000052010765,5.549091550057277e-05,7614893,347131,5100,346823,5100,0.0455858014025935,0.0006697402051479,0.0455453543470669,0.0006697402051479
