date,Pennsylvania-apple-driving,Pennsylvania-apple-walking,Pennsylvania-google-retail_and_recreation,Pennsylvania-google-grocery_and_pharmacy,Pennsylvania-google-parks,Pennsylvania-google-transit_stations,Pennsylvania-google-workplaces,Pennsylvania-google-residential,Pennsylvania-jh_beta_7,Pennsylvania-jh_gamma_7,Pennsylvania-cdc_beta_7,Pennsylvania-cdc_gamma_7,Pennsylvania-jh_beta_14,Pennsylvania-jh_gamma_14,Pennsylvania-cdc_beta_14,Pennsylvania-cdc_gamma_14,Pennsylvania-jh_beta_30,Pennsylvania-jh_gamma_30,Pennsylvania-cdc_beta_30,Pennsylvania-cdc_gamma_30,Pennsylvania-census_pop,Pennsylvania-jh_confirmed,Pennsylvania-jh_death,Pennsylvania-cdc_confirmed,Pennsylvania-cdc_death,Pennsylvania-jh_confirmed_ratio,Pennsylvania-jh_death_ratio,Pennsylvania-cdc_confirmed_ratio,Pennsylvania-cdc_death_ratio
05-05-2021,133.4,115.16,-5.0,4.0,12.0,-31.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000015113434,4.032527417435387e-05,0.025000001566967,4.137138342599257e-05,0.0250000019535931,2.7561392521675637e-05,0.0250000019335565,2.731237321697158e-05,12801989,1168627,26374,1170463,26390,0.0912847995729413,0.002060148622218,0.0914282147875615,0.0020613984280098
05-06-2021,145.05,128.09,-4.0,6.0,75.0,-25.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013744222,3.73195378403757e-05,0.0250000014693462,3.92142689534054e-05,0.0250000020509532,2.8572964213003308e-05,0.0250000020467955,2.8464505112918347e-05,12801989,1171938,26434,1172871,26447,0.091543431259002,0.0020648353939376,0.091616310559242,0.0020658508611435
05-07-2021,165.78,151.78,-10.0,1.0,34.0,-28.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000013373291,3.633845506982316e-05,0.0250000014279062,3.815845680930243e-05,0.0250000020454556,2.853663058475532e-05,0.0250000020478957,2.8490132909947127e-05,12801989,1174544,26470,1175882,26494,0.0917469933773572,0.0020676474569693,0.0918515083867046,0.0020695221656572
05-08-2021,166.53,161.35,-3.0,11.0,74.0,-14.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000012509985,3.4325747394968134e-05,0.0250000013565649,3.642548654218414e-05,0.0250000019946425,2.805072062137945e-05,0.0250000020148768,2.8167135226593645e-05,12801989,1176878,26501,1178460,26532,0.0919293087972501,0.0020700689556911,0.0920528833449239,0.0020724904544129
05-09-2021,113.07,93.64,0.0,3.0,23.0,-18.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000012684812,3.4687723219536404e-05,0.0250000013491964,3.616783669714501e-05,0.025000001968806,2.782529184293514e-05,0.0250000020012234,2.8045557006155467e-05,12801989,1177974,26510,1179731,26543,0.0920149204939951,0.0020707719714491,0.0921521647925177,0.0020733496958949
05-10-2021,132.51,110.11,-8.0,1.0,45.0,-30.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000014090731,3.798009038728326e-05,0.0250000015081938,3.9815224910483145e-05,0.0250000019234782,2.744178460524156e-05,0.0250000019982644,2.807175843456517e-05,12801989,1179663,26545,1180727,26550,0.0921468531179022,0.0020735059216188,0.0922299652030633,0.0020738964859288
05-11-2021,137.2,115.93,-6.0,5.0,57.0,-29.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000015306837,4.08226137242366e-05,0.0250000016610715,4.3513348999845335e-05,0.0250000019210886,2.7484709473647884e-05,0.0250000019687185,2.7862724021939724e-05,12801989,1181889,26594,1183320,26607,0.0923207323486998,0.0020773334518565,0.0924325118542126,0.0020783489190624
05-12-2021,143.47,125.36,-3.0,10.0,74.0,-26.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013545926,3.696419909460225e-05,0.0250000014216727,3.834173452037459e-05,0.0250000020227585,2.855424461277822e-05,0.025000002073459,2.897359381720685e-05,12801989,1183787,26626,1185379,26659,0.0924689905607636,0.0020798330634403,0.0925933462370573,0.0020824107878861
05-13-2021,149.22,132.4,-3.0,6.0,95.0,-24.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012331797,3.431453911189038e-05,0.0250000013315552,3.6312285061121694e-05,0.0250000021132005,2.9518384329385338e-05,0.0250000021924906,3.020508736294008e-05,12801989,1186345,26684,1187437,26697,0.0926688032617431,0.002084363609436,0.0927541025070401,0.0020853790766419
05-14-2021,175.78,169.99,-8.0,3.0,96.0,-22.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025000001193727,3.3313308161693216e-05,0.0250000012759274,3.504675376462466e-05,0.0250000020367131,2.8788317535895496e-05,0.0250000020794439,2.912528735946664e-05,12801989,1187976,26706,1189229,26724,0.0927962053396546,0.0020860820923998,0.0928940807557325,0.0020874881239157
05-15-2021,175.43,193.46,-5.0,4.0,169.0,-6.0,-13.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000012125292,3.374266790481974e-05,0.0250000012640257,3.483649354861496e-05,0.0250000019745204,2.8217197906966e-05,0.0250000020201121,2.858791040171721e-05,12801989,1189710,26727,1191152,26749,0.0929316530423514,0.0020877224625017,0.0930442917893461,0.0020894409454655
05-16-2021,133.25,123.06,0.0,4.0,138.0,-9.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025000001230197,3.4264678705520105e-05,0.0250000012598512,3.488089823155044e-05,0.0250000019175706,2.7705179845380247e-05,0.0250000019795143,2.824364175886408e-05,12801989,1190579,26780,1192193,26816,0.0929995331194238,0.0020918624441873,0.0931256072786814,0.0020946745072191
05-17-2021,138.86,123.44,-3.0,4.0,75.0,-26.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013219874,3.628683330185055e-05,0.0250000013534022,3.685536605999083e-05,0.0250000018100174,2.666195170351845e-05,0.0250000019084433,2.7558889758857327e-05,12801989,1192009,26814,1192986,26833,0.0931112345120746,0.0020945182814951,0.0931875507782423,0.002096002425873
05-18-2021,145.95,131.7,1.0,8.0,110.0,-25.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000014262144,3.860241673374374e-05,0.0250000015298785,4.082403116112847e-05,0.0250000018130617,2.672963726172058e-05,0.0250000018871092,2.739531220861606e-05,12801989,1193621,26844,1194896,26871,0.0932371524456082,0.0020968616673549,0.09333674634465,0.0020989707146287
05-19-2021,147.17,129.12,-1.0,9.0,94.0,-25.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013474097,3.69027120673844e-05,0.0250000014211369,3.845475077988839e-05,0.0250000018507795,2.7144386804113367e-05,0.0250000019110866,2.76748888154501e-05,12801989,1194677,26887,1196094,26925,0.0933196396278734,0.0021002205204206,0.0934303255533183,0.0021031888091764
05-20-2021,152.42,132.04,-2.0,8.0,97.0,-25.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012861291,3.551253208755156e-05,0.0250000013399586,3.654073811753052e-05,0.0250000019311058,2.7981972366705616e-05,0.0250000020234682,2.8823501138320232e-05,12801989,1196453,26938,1197491,26965,0.093458368070774,0.0021042042763823,0.0935394492215233,0.0021063133236561
05-21-2021,177.06,164.22,-8.0,4.0,98.0,-24.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000011840291,3.3119237025278974e-05,0.0250000012545914,3.453003493418206e-05,0.0250000018011932,2.668460692067961e-05,0.0250000018857313,2.7454153517534705e-05,12801989,1198129,26958,1199462,26990,0.0935892852274752,0.0021057665336222,0.0936934096725126,0.002108266145206
05-22-2021,172.44,180.57,-8.0,4.0,158.0,-12.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000011843315,3.3143169233351593e-05,0.0250000012055818,3.3444481860178434e-05,0.0250000016935545,2.562508700356388e-05,0.0250000018009131,2.662728773195041e-05,12801989,1199386,26995,1200806,27029,0.0936874730950011,0.0021086567095159,0.0937983933590319,0.0021113125468237
05-23-2021,135.35,120.42,1.0,6.0,158.0,-12.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000012109411,3.375768788852326e-05,0.0250000012039749,3.341518026479185e-05,0.0250000016391955,2.509928233106013e-05,0.0250000017427621,2.606595057277052e-05,12801989,1200198,27004,1201744,27042,0.0937509007389398,0.0021093597252739,0.0938716632235819,0.0021123280140296
05-24-2021,135.55,115.31,-7.0,1.0,35.0,-29.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013213937,3.6422259890278194e-05,0.0250000013144978,3.605734464375173e-05,0.0250000015477918,2.422453703411746e-05,0.0250000016559219,2.5235227210306137e-05,12801989,1201398,27027,1202357,27043,0.0938446361733321,0.0021111563210997,0.0939195464079839,0.0021124061268916
05-25-2021,143.72,123.44,-2.0,7.0,81.0,-27.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012900185,3.598303450570764e-05,0.0250000014114868,3.8608914013206674e-05,0.0250000015269613,2.4072122714684466e-05,0.0250000016026193,2.4776790674077875e-05,12801989,1202193,27060,1203512,27085,0.093906735898617,0.0021137340455455,0.0940097667635865,0.0021156868670954
05-26-2021,145.38,121.5,-4.0,6.0,42.0,-27.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000011896401,3.395346169625817e-05,0.0250000012669373,3.565886728046234e-05,0.0250000016066027,2.4931002093685565e-05,0.0250000016814256,2.56389329628825e-05,12801989,1203152,27092,1204549,27123,0.0939816461332688,0.0021162336571293,0.0940907698014738,0.0021186551558511
05-27-2021,159.56,137.69,1.0,11.0,109.0,-21.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000011773887,3.3821389098525576e-05,0.0250000011553445,3.332809312518932e-05,0.0250000016724673,2.564832977896817e-05,0.0250000017796487,2.6684237913819725e-05,12801989,1204374,27143,1205486,27163,0.0940771000506249,0.002120217413091,0.0941639615531617,0.0021217796703309
05-28-2021,170.29,143.05,-9.0,3.0,39.0,-25.0,-30.0,8.0,0.025,1e-05,0.025,1e-05,0.025000001053079,3.103614122845392e-05,0.0250000011245226,3.2689936513081967e-05,0.0250000015439454,2.437371788282609e-05,0.0250000016110218,2.5018262188960128e-05,12801989,1205267,27188,1206466,27187,0.0941468548363851,0.0021237324918807,0.0942405121579154,0.0021236543790187
05-29-2021,149.41,146.3,-10.0,2.0,43.0,-21.0,-16.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000011251948,3.251230508597105e-05,0.0250000011416678,3.3151760390401606e-05,0.0250000014574543,2.3510798609440537e-05,0.0250000015258616,2.420203715304761e-05,12801989,1205971,27203,1207248,27203,0.0942018462912286,0.0021249041848106,0.0943015964159944,0.0021249041848106
05-30-2021,122.87,116.51,-2.0,3.0,80.0,-25.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000011819116,3.37964133780341e-05,0.025000001153872,3.357659575475835e-05,0.0250000014027851,2.298932575652705e-05,0.0250000014565098,2.356102074275768e-05,12801989,1206445,27209,1207733,27209,0.0942388717878136,0.0021253728619826,0.0943394811540613,0.0021253728619826
05-31-2021,122.74,111.44,-10.0,-1.0,155.0,-38.0,-74.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000010469455,3.099842391481104e-05,0.0250000009265315,2.880412355482647e-05,0.0250000013838588,2.286083465560693e-05,0.025000001411859,2.3194763783375988e-05,12801989,1206764,27214,1208114,27214,0.0942637897907895,0.0021257634262925,0.0943692421544808,0.0021257634262925
06-01-2021,144.59,124.08,-2.0,8.0,89.0,-24.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000009857806,2.9957078063390172e-05,0.0250000009361825,2.9357797608785077e-05,0.0250000013697917,2.279736185455088e-05,0.0250000013750676,2.2921235647823503e-05,12801989,1207610,27214,1208585,27214,0.094329873272036,0.0021257634262925,0.0944060333124798,0.0021257634262925
06-02-2021,149.21,129.69,-1.0,9.0,71.0,-24.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009198708,2.892304216170454e-05,0.0250000008154412,2.7099780208766204e-05,0.0250000013814988,2.301738304857384e-05,0.0250000013709991,2.299791628466481e-05,12801989,1208133,27259,1209303,27259,0.0943707262988587,0.0021292785050822,0.0944621183473911,0.0021292785050822
06-03-2021,149.74,126.91,-3.0,7.0,38.0,-26.0,-27.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000008124219,2.6712801952116114e-05,0.0250000006403966,2.3351546462758115e-05,0.0250000014075564,2.335782222698042e-05,0.0250000014395999,2.3781220003928203e-05,12801989,1208879,27295,1209875,27295,0.0944289984939059,0.002132090568114,0.0945067989044514,0.002132090568114
06-04-2021,181.19,166.13,-6.0,4.0,90.0,-23.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000006765757,2.3742834769332666e-05,0.0250000005530491,2.139655986010077e-05,0.0250000013281854,2.2609968290369228e-05,0.0250000013324548,2.2762246140442907e-05,12801989,1209492,27325,1210609,27325,0.0944768816783079,0.0021344339539738,0.0945641337451547,0.0021344339539738
06-05-2021,182.51,192.4,-6.0,7.0,188.0,-6.0,-8.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000007060216,2.438349789898944e-05,0.0250000005504028,2.125655995796848e-05,0.0250000012564375,2.192992387192332e-05,0.0250000012340621,2.181833526888597e-05,12801989,1209894,27343,1211209,27349,0.0945082830488293,0.0021358399854897,0.0946110014623509,0.0021363086626617
06-06-2021,143.13,126.58,3.0,7.0,190.0,-8.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000006396781,2.2949356453920352e-05,0.025,1e-05,0.0250000011461649,2.086488614431475e-05,0.0250000011328145,2.08396205788942e-05,12801989,1210224,27348,1211563,27354,0.0945340602932872,0.0021362305497997,0.0946386534154966,0.0021366992269716
06-07-2021,147.73,128.2,-1.0,6.0,64.0,-26.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006981095,2.440388856053277e-05,0.025000000515604,2.046498750565933e-05,0.0250000011039647,2.0507279399712525e-05,0.0250000010544922,2.011117959926715e-05,12801989,1210691,27360,1211787,27360,0.0945705389998382,0.0021371679041436,0.0946561506965831,0.0021371679041436
06-08-2021,149.79,125.83,-1.0,5.0,51.0,-28.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006741617,2.406025064633268e-05,0.025000000602241,2.2535578425830644e-05,0.0250000010734182,2.0274301145150516e-05,0.0250000009988063,1.9623494573615435e-05,12801989,1211114,27395,1212369,27395,0.0946035807404615,0.0021399018543134,0.0947016123822634,0.0021399018543134
06-09-2021,155.97,134.24,1.0,10.0,65.0,-23.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000006143689,2.2758600808125813e-05,0.0250000004929638,2.0105585222909e-05,0.0250000011155208,2.0760249573914935e-05,0.0250000010313083,2.00119302066209e-05,12801989,1211487,27417,1212702,27417,0.0946327168379851,0.0021416203372772,0.0947276239653072,0.0021416203372772
06-10-2021,165.88,144.41,1.0,10.0,94.0,-21.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005601618,2.1544280191490624e-05,0.025,1e-05,0.0250000010765892,2.0417452415626214e-05,0.0250000010757798,2.051621944531061e-05,12801989,1212155,27438,1213162,27438,0.0946848962297968,0.0021432607073791,0.0947635558818243,0.0021432607073791
06-11-2021,183.54,164.31,-8.0,2.0,60.0,-24.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009933082,1.9619729590321663e-05,0.0250000009651769,1.9437224660517037e-05,12801989,1212529,27457,1213564,27457,0.0947141104401823,0.002144744851757,0.0947949572523457,0.002144744851757
06-12-2021,183.3,193.23,-7.0,5.0,178.0,-6.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009607108,1.9335894858033374e-05,0.0250000008698245,1.8508182515128133e-05,12801989,1212831,27465,1213911,27457,0.0947377005245044,0.0021453697546529,0.0948220624154574,0.002144744851757
06-13-2021,141.7,126.93,0.0,4.0,154.0,-6.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008438961,1.820242146550932e-05,0.0250000008099243,1.795593681093319e-05,12801989,1212999,27479,1214098,27457,0.0947508234853193,0.0021464633347208,0.0948366695206502,0.002144744851757
06-14-2021,149.61,129.57,-2.0,4.0,65.0,-26.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008348603,1.816751691498423e-05,0.0250000007772837,1.769356054085209e-05,12801989,1213350,27490,1214238,27490,0.094778241099879,0.0021473225762028,0.0948476053213293,0.0021473225762028
06-15-2021,156.79,137.75,2.0,9.0,100.0,-24.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008254687,1.813196922318025e-05,0.0250000007549275,1.7513592470010708e-05,12801989,1213772,27514,1214609,27514,0.0948112047276403,0.0021491972848906,0.0948765851931289,0.0021491972848906
06-16-2021,162.33,143.46,3.0,11.0,112.0,-22.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005053032,2.0779802386835145e-05,0.0250000004847144,2.043620024543841e-05,0.0250000007226838,1.712877813149505e-05,0.0250000006095619,1.6063034698682738e-05,12801989,1214051,27531,1214852,27531,0.0948329982161365,0.0021505252035445,0.0948955666185934,0.0021505252035445
06-17-2021,168.0,148.8,1.0,10.0,122.0,-21.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000675114,1.6687153590305975e-05,0.0250000006135945,1.6134966638523408e-05,12801989,1214395,27546,1215157,27546,0.0948598690406623,0.0021516968964744,0.0949193910415014,0.0021516968964744
06-18-2021,189.47,176.97,-6.0,5.0,115.0,-21.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006378335,1.6349243825884134e-05,0.0250000005518439,1.5535290171058805e-05,12801989,1214625,27559,1215446,27553,0.0948778349989208,0.0021527123636803,0.0949419656586175,0.0021522436865084
06-19-2021,177.42,172.46,-9.0,5.0,127.0,-10.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005606442,1.5602043716026103e-05,0.0250000004398219,1.4426211412718126e-05,12801989,1214795,27559,1215671,27560,0.0948911141854597,0.0021527123636803,0.0949595410525661,0.0021527904765423
06-20-2021,136.82,117.72,2.0,8.0,172.0,-7.0,-11.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004529796,1.4556668002116822e-05,0.0250000003661693,1.3714931619711293e-05,12801989,1214895,27566,1215788,27569,0.0948989254716591,0.0021532591537143,0.0949686802574193,0.0021534934923002
06-21-2021,149.26,126.84,-8.0,-1.0,51.0,-27.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004350019,1.4431368772112522e-05,0.0250000003342137,1.343349041872157e-05,12801989,1215116,27568,1215895,27570,0.0949161884141597,0.0021534153794383,0.0949770383336526,0.0021535716051622
06-22-2021,149.93,127.13,-3.0,3.0,48.0,-28.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003626558,1.3756555693742205e-05,0.0250000002568059,1.2695832834862914e-05,12801989,1215239,27604,1216145,27604,0.0949257962961849,0.00215622744247,0.094996566549151,0.00215622744247
06-23-2021,164.28,147.35,2.0,9.0,117.0,-21.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003807285,1.3978348434085128e-05,0.0250000002630991,1.2789958948979598e-05,12801989,1215374,27612,1216369,27612,0.094936341532554,0.002156852345366,0.0950140638302376,0.002156852345366
06-24-2021,170.12,151.65,0.0,7.0,128.0,-21.0,-33.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003541396,1.374626597481706e-05,0.0250000003028301,1.3229592648039754e-05,12801989,1215735,27627,1216569,27612,0.0949645402757337,0.0021580240382959,0.0950296864026363,0.002156852345366
06-25-2021,192.9,181.55,-6.0,4.0,125.0,-20.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002982496,1.3208099911797712e-05,0.0250000002155503,1.2380138403508796e-05,12801989,1215889,27636,1216767,27636,0.0949765696564807,0.0021587270540538,0.095045152749311,0.0021587270540538
06-26-2021,185.27,191.65,-8.0,3.0,168.0,-7.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002432594,1.2679653247718571e-05,0.0250000001434505,1.1670658165399072e-05,12801989,1216037,27642,1216957,27643,0.0949881303600557,0.0021591957312258,0.0950599941930898,0.0021592738440878
06-27-2021,149.45,133.11,1.0,5.0,179.0,-5.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001291257,1.1549224982193876e-05,0.025,1e-05,12801989,1216133,27651,1217090,27654,0.0949956291948071,0.0021598987469837,0.0950703832037349,0.0021601330855697
06-28-2021,157.08,135.62,-2.0,5.0,75.0,-26.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1216293,27657,1217172,27657,0.0950081272527261,0.0021603674241557,0.0950767884584184,0.0021603674241557
06-29-2021,160.08,137.23,-3.0,3.0,75.0,-28.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1216430,27670,1217361,27670,0.0950188287148192,0.0021613828913616,0.0950915517893352,0.0021613828913616
06-30-2021,162.25,137.29,0.0,8.0,60.0,-24.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1216579,27678,1217534,27678,0.0950304675312562,0.0021620077942575,0.0951050653144601,0.0021620077942575
07-01-2021,165.74,136.92,0.0,9.0,44.0,-22.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1216965,27687,1217710,27687,0.0950606190959857,0.0021627108100155,0.0951188131781709,0.0021627108100155
07-02-2021,185.04,169.91,-2.0,11.0,100.0,-18.0,-35.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000869989,1.130291678617864e-05,0.0250000000835414,1.1261495701029878e-05,12801989,1217115,27695,1217875,27695,0.0950723360252848,0.0021633357129114,0.0951317018003999,0.0021633357129114
07-03-2021,161.09,164.87,-9.0,10.0,142.0,-9.0,-15.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1217288,27704,1218092,27705,0.0950858495504097,0.0021640387286694,0.0951486522914525,0.0021641168415314
07-04-2021,133.91,152.62,-14.0,4.0,271.0,-13.0,-22.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1217389,27706,1218228,27707,0.095093738949471,0.0021641949543934,0.0951592756406836,0.0021642730672554
07-05-2021,140.92,122.59,0.0,2.0,134.0,-33.0,-68.0,13.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1217484,27706,1218348,27707,0.0951011596713604,0.0021641949543934,0.0951686491841228,0.0021642730672554
07-06-2021,157.48,137.23,-1.0,7.0,84.0,-23.0,-34.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1217567,27708,1218444,27708,0.0951076430389059,0.0021643511801174,0.0951761480188742,0.0021643511801174
07-07-2021,163.22,141.64,-1.0,9.0,75.0,-23.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1217707,27718,1218628,27718,0.095118578839585,0.0021651323087373,0.095190520785481,0.0021651323087373
07-08-2021,164.93,141.43,-2.0,6.0,54.0,-23.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1218097,27729,1218865,27729,0.0951490428557624,0.0021659915502192,0.0952090335337735,0.0021659915502192
07-09-2021,193.0,178.68,-6.0,4.0,88.0,-22.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1218291,27736,1219093,27737,0.0951641967509892,0.0021665383402532,0.095226843266308,0.0021666164531152
07-10-2021,187.24,191.88,-7.0,5.0,168.0,-3.0,-9.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1218490,27743,1219345,27745,0.0951797412105259,0.0021670851302871,0.0952465277075304,0.0021672413560111
07-11-2021,143.05,126.27,0.0,3.0,124.0,-7.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1218631,27746,1219536,27749,0.095190755124067,0.0021673194688731,0.0952614472641712,0.0021675538074591
07-12-2021,153.73,131.51,-4.0,3.0,50.0,-26.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1218886,27750,1219666,27750,0.0952106739038754,0.0021676319203211,0.0952716019362303,0.0021676319203211
07-13-2021,158.48,138.29,0.0,7.0,74.0,-24.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1219161,27759,1220002,27759,0.0952321549409236,0.002168334936079,0.0952978478578602,0.002168334936079
07-14-2021,165.71,144.89,3.0,11.0,87.0,-22.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1219405,27772,1220306,27772,0.09525121447925,0.0021693504032849,0.0953215941679062,0.0021693504032849
07-15-2021,172.92,152.02,2.0,10.0,107.0,-20.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1219722,27782,1220724,27782,0.095275976256502,0.0021701315319049,0.0953542453442195,0.0021701315319049
07-16-2021,194.59,184.66,-6.0,3.0,88.0,-20.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1220060,27786,1221142,27786,0.0953023784038558,0.0021704439833528,0.0953868965205328,0.0021704439833528
07-17-2021,178.12,183.87,-9.0,2.0,107.0,-9.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1220385,27790,1221556,27790,0.0953277650840037,0.0021707564348008,0.0954192352453981,0.0021707564348008
07-18-2021,147.12,133.95,4.0,6.0,166.0,-5.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1220653,27792,1221893,27792,0.095348699331018,0.0021709126605248,0.09544555927989,0.0021709126605248
07-19-2021,157.31,138.48,0.0,6.0,82.0,-23.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,12801989,1221350,27795,1222113,27795,0.0954031439958275,0.0021711469991108,0.0954627441095286,0.0021711469991108
