date,Montana-apple-driving,Montana-apple-walking,Montana-google-retail_and_recreation,Montana-google-grocery_and_pharmacy,Montana-google-parks,Montana-google-transit_stations,Montana-google-workplaces,Montana-google-residential,Montana-jh_beta_7,Montana-jh_gamma_7,Montana-cdc_beta_7,Montana-cdc_gamma_7,Montana-jh_beta_14,Montana-jh_gamma_14,Montana-cdc_beta_14,Montana-cdc_gamma_14,Montana-jh_beta_30,Montana-jh_gamma_30,Montana-cdc_beta_30,Montana-cdc_gamma_30,Montana-census_pop,Montana-jh_confirmed,Montana-jh_death,Montana-cdc_confirmed,Montana-cdc_death,Montana-jh_confirmed_ratio,Montana-jh_death_ratio,Montana-cdc_confirmed_ratio,Montana-cdc_death_ratio
05-17-2021,223.24,262.9,20.0,29.0,153.0,35.0,-15.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000005383174,2.1783028362269084e-05,0.0250000005383174,2.1783028362269084e-05,0.0250000006324953,1.6322297604211877e-05,0.0250000006324953,1.6322297604211877e-05,1068778,110723,1598,110723,1598,0.1035977536962774,0.001495165506775,0.1035977536962774,0.001495165506775
05-18-2021,220.56,252.61,13.0,25.0,126.0,30.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005865237,2.337152254626655e-05,0.0250000005865237,2.337152254626655e-05,0.0250000004082183,1.4074710118736176e-05,0.0250000004082183,1.4074710118736176e-05,1068778,110861,1602,110861,1602,0.103726873120517,0.0014989080987819,0.103726873120517,0.0014989080987819
05-19-2021,219.05,246.24,13.0,21.0,86.0,28.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000004738873,2.0970095831768056e-05,0.0250000004738873,2.0970095831768056e-05,0.0250000004256891,1.4289450071922692e-05,0.0250000004256891,1.4289450071922692e-05,1068778,110992,1602,110992,1602,0.1038494430087445,0.0014989080987819,0.1038494430087445,0.0014989080987819
05-20-2021,218.05,240.98,9.0,18.0,44.0,25.0,-16.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000004767589,2.119926154343836e-05,0.0250000004767589,2.119926154343836e-05,0.0250000004705659,1.4800839875584187e-05,0.0250000004705659,1.4800839875584187e-05,1068778,111025,1604,111025,1604,0.1038803193928018,0.0015007793947854,0.1038803193928018,0.0015007793947854
05-21-2021,250.3,295.49,1.0,15.0,28.0,24.0,-17.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000004245254,2.000825866201098e-05,0.0250000004245254,2.000825866201098e-05,0.0250000003175513,1.3256980601684735e-05,0.0250000003175513,1.3256980601684735e-05,1068778,111161,1604,111161,1604,0.104007567521038,0.0015007793947854,0.104007567521038,0.0015007793947854
05-22-2021,245.6,288.59,5.0,22.0,53.0,31.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001930235,1.2018893348235426e-05,0.0250000001930235,1.2018893348235426e-05,1068778,111168,1603,111168,1603,0.1040141170570502,0.0014998437467837,0.1040141170570502,0.0014998437467837
05-23-2021,207.35,193.88,7.0,23.0,19.0,43.0,-8.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002247641,1.2419189687263603e-05,0.0250000002247641,1.2419189687263603e-05,1068778,111203,1603,111203,1603,0.1040468647371109,0.0014998437467837,0.1040468647371109,0.0014998437467837
05-24-2021,223.67,248.08,16.0,25.0,84.0,32.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001870237,1.2107208345225618e-05,0.0250000001870237,1.2107208345225618e-05,1068778,111224,1603,111224,1603,0.1040665133451474,0.0014998437467837,0.1040665133451474,0.0014998437467837
05-25-2021,226.37,260.26,14.0,22.0,124.0,31.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000079993,1.1083186719137416e-05,0.025000000079993,1.1083186719137416e-05,1068778,111377,1606,111377,1606,0.1042096674894131,0.0015026506907889,0.1042096674894131,0.0015026506907889
05-26-2021,234.81,264.52,16.0,24.0,80.0,30.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001122043,1.1470718887525933e-05,0.0250000001122043,1.1470718887525933e-05,1068778,111454,1607,111454,1607,0.1042817123855468,0.0015035863387906,0.1042817123855468,0.0015035863387906
05-27-2021,261.35,288.0,20.0,30.0,152.0,43.0,-15.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000144328,1.1853048970566964e-05,0.025000000144328,1.1853048970566964e-05,1068778,111623,1610,111623,1610,0.1044398368978403,0.0015063932827958,0.1044398368978403,0.0015063932827958
05-28-2021,298.1,334.04,14.0,34.0,131.0,47.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000082999,1.1243208717191378e-05,0.025000000082999,1.1243208717191378e-05,1068778,111718,1612,111718,1612,0.1045287234580053,0.0015082645787993,0.1045287234580053,0.0015082645787993
05-29-2021,283.66,326.43,12.0,37.0,166.0,48.0,-13.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000000893962,1.132217695878152e-05,0.0250000000893962,1.132217695878152e-05,1068778,111785,1613,111785,1613,0.1045914118741216,0.001509200226801,0.1045914118741216,0.001509200226801
05-30-2021,247.95,264.25,29.0,45.0,222.0,59.0,-8.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,111809,1613,111809,1613,0.1046138674261633,0.001509200226801,0.1046138674261633,0.001509200226801
05-31-2021,243.82,243.06,14.0,33.0,257.0,47.0,-68.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,111829,1613,111829,1613,0.104632580386198,0.001509200226801,0.104632580386198,0.001509200226801
06-01-2021,264.15,320.45,24.0,37.0,182.0,43.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,111844,1613,111844,1613,0.1046466151062241,0.001509200226801,0.1046466151062241,0.001509200226801
06-02-2021,270.48,310.7,24.0,37.0,183.0,39.0,-17.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,112002,1621,112002,1621,0.1047944474904984,0.0015166854108149,0.1047944474904984,0.0015166854108149
06-03-2021,285.04,320.89,25.0,39.0,181.0,46.0,-16.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,112129,1627,112129,1627,0.104913274786719,0.0015222992988253,0.104913274786719,0.0015222992988253
06-04-2021,316.87,383.14,16.0,35.0,150.0,53.0,-18.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,112260,1632,112260,1632,0.1050358446749465,0.001526977538834,0.1050358446749465,0.001526977538834
06-05-2021,311.42,376.45,15.0,38.0,145.0,60.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,112260,1632,112299,1632,0.1050358446749465,0.001526977538834,0.1050723349470142,0.001526977538834
06-06-2021,270.61,275.47,27.0,42.0,155.0,80.0,-5.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,112260,1632,112338,1632,0.1050358446749465,0.001526977538834,0.1051088252190819,0.001526977538834
06-07-2021,292.29,343.59,32.0,40.0,191.0,54.0,-19.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000005558847,2.022376442515247e-05,0.0250000005558847,2.022376442515247e-05,0.025,1e-05,0.025,1e-05,1068778,112381,1633,112381,1633,0.1051490580831566,0.0015279131868358,0.1051490580831566,0.0015279131868358
06-08-2021,287.9,342.62,23.0,34.0,184.0,46.0,-19.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000006974177,2.3513875209437e-05,0.0250000006974177,2.3513875209437e-05,0.025,1e-05,0.025,1e-05,1068778,112518,1634,112518,1634,0.1052772418593945,0.0015288488348375,0.1052772418593945,0.0015288488348375
06-09-2021,299.78,348.1,25.0,33.0,167.0,51.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000006191093,2.198837624584473e-05,0.0250000006191093,2.198837624584473e-05,0.025,1e-05,0.025,1e-05,1068778,112591,1636,112591,1636,0.1053455441635213,0.001530720130841,0.1053455441635213,0.001530720130841
06-10-2021,309.86,346.66,22.0,30.0,122.0,51.0,-22.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000006769858,2.351296335813291e-05,0.0250000006769858,2.351296335813291e-05,0.025,1e-05,0.025,1e-05,1068778,112690,1638,112690,1638,0.1054381733156932,0.0015325914268444,0.1054381733156932,0.0015325914268444
06-11-2021,348.64,408.5,14.0,32.0,166.0,57.0,-24.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005987104,2.197006899891645e-05,0.0250000005987104,2.197006899891645e-05,0.025,1e-05,0.025,1e-05,1068778,112761,1641,112761,1641,0.1055046043238165,0.0015353983708496,0.1055046043238165,0.0015353983708496
06-12-2021,334.63,406.55,12.0,34.0,162.0,64.0,-10.0,-3.0,0.025,1e-05,0.025,1e-05,0.0250000006025636,2.2169992477099504e-05,0.0250000006025636,2.2169992477099504e-05,0.025,1e-05,0.025,1e-05,1068778,112761,1641,112790,1641,0.1055046043238165,0.0015353983708496,0.1055317381158669,0.0015353983708496
06-13-2021,301.82,295.08,26.0,46.0,214.0,89.0,-5.0,-5.0,0.025,1e-05,0.025,1e-05,0.0250000006454899,2.3455351931448005e-05,0.0250000006454899,2.3455351931448005e-05,0.025,1e-05,0.025,1e-05,1068778,112761,1641,112819,1641,0.1055046043238165,0.0015353983708496,0.1055588719079172,0.0015353983708496
06-14-2021,314.48,377.12,31.0,42.0,224.0,63.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000007318704,2.5850089704296e-05,0.0250000007318704,2.5850089704296e-05,0.025,1e-05,0.025,1e-05,1068778,112850,1643,112850,1643,0.1055878769959711,0.0015372696668531,0.1055878769959711,0.0015372696668531
06-15-2021,317.3,365.35,26.0,38.0,213.0,55.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000008248796,2.8260160183984103e-05,0.0250000008248796,2.8260160183984103e-05,0.025,1e-05,0.025,1e-05,1068778,112949,1647,112949,1647,0.105680506148143,0.0015410122588601,0.105680506148143,0.0015410122588601
06-16-2021,322.42,372.24,28.0,38.0,211.0,55.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000009517823,3.108738226759683e-05,0.0250000009517823,3.108738226759683e-05,0.025,1e-05,0.025,1e-05,1068778,113021,1649,113021,1649,0.105747872804268,0.0015428835548635,0.105747872804268,0.0015428835548635
06-17-2021,338.73,385.04,27.0,38.0,215.0,65.0,-23.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000002813673,1.6095676731240525e-05,0.0250000002813673,1.6095676731240525e-05,0.0250000001240157,1.1099818618006268e-05,0.0250000001240157,1.1099818618006268e-05,1068778,113092,1651,113092,1651,0.1058143038123913,0.001544754850867,0.1058143038123913,0.001544754850867
06-18-2021,377.16,424.9,17.0,35.0,198.0,62.0,-27.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,113167,1651,113167,1651,0.1058844774125215,0.001544754850867,0.1058844774125215,0.001544754850867
06-19-2021,343.26,403.96,14.0,37.0,176.0,67.0,-12.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001103401,1.096163495646744e-05,0.0250000001103401,1.096163495646744e-05,1068778,113167,1651,113185,1651,0.1058844774125215,0.001544754850867,0.1059013190765528,0.001544754850867
06-20-2021,300.79,293.98,29.0,44.0,147.0,90.0,-7.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,113167,1651,113203,1651,0.1058844774125215,0.001544754850867,0.1059181607405841,0.001544754850867
06-21-2021,335.36,374.26,33.0,39.0,243.0,69.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001379662,1.1335262179986686e-05,0.0250000001379662,1.1335262179986686e-05,1068778,113225,1652,113225,1652,0.1059387449966223,0.0015456904988688,0.1059387449966223,0.0015456904988688
06-22-2021,335.68,388.89,26.0,37.0,248.0,63.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002116087,1.2156713279322156e-05,0.0250000002116087,1.2156713279322156e-05,1068778,113341,1655,113341,1655,0.1060472801648237,0.001548497442874,0.1060472801648237,0.001548497442874
06-23-2021,345.63,397.43,28.0,37.0,216.0,61.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002582211,1.2678616514863837e-05,0.0250000002582211,1.2678616514863837e-05,1068778,113403,1657,113403,1657,0.1061052903409314,0.0015503687388774,0.1061052903409314,0.0015503687388774
06-24-2021,373.56,417.11,29.0,37.0,215.0,69.0,-23.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003063383,1.3208870473278515e-05,0.0250000003063383,1.3208870473278515e-05,1068778,113471,1661,113471,1661,0.1061689144050495,0.0015541113308844,0.1061689144050495,0.0015541113308844
06-25-2021,403.85,456.39,20.0,37.0,213.0,69.0,-25.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002657195,1.2789657930860386e-05,0.0250000002657195,1.2789657930860386e-05,1068778,113529,1662,113529,1662,0.1062231819891502,0.0015550469788861,0.1062231819891502,0.0015550469788861
06-26-2021,377.39,438.3,16.0,40.0,203.0,79.0,-10.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002867579,1.3017856246881131e-05,0.0250000002867579,1.3017856246881131e-05,1068778,113529,1662,113544,1662,0.1062231819891502,0.0015550469788861,0.1062372167091762,0.0015550469788861
06-27-2021,332.09,322.86,31.0,49.0,231.0,102.0,-5.0,-5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000237968,1.2536278106166929e-05,0.025000000237968,1.2536278106166929e-05,1068778,113529,1662,113559,1662,0.1062231819891502,0.0015550469788861,0.1062512514292023,0.0015550469788861
06-28-2021,347.95,394.37,36.0,43.0,248.0,71.0,-22.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002165378,1.2351833822144817e-05,0.0250000002165378,1.2351833822144817e-05,1068778,113577,1662,113577,1662,0.1062680930932335,0.0015550469788861,0.1062680930932335,0.0015550469788861
06-29-2021,340.19,379.98,25.0,36.0,246.0,61.0,-23.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002222421,1.2460679425077693e-05,0.0250000002222421,1.2460679425077693e-05,1068778,113690,1665,113690,1665,0.1063738213174298,0.0015578539228913,0.1063738213174298,0.0015578539228913
06-30-2021,349.91,392.85,33.0,44.0,234.0,66.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002653405,1.2935831854448769e-05,0.0250000002653405,1.2935831854448769e-05,1068778,113755,1665,113755,1665,0.1064346384375427,0.0015578539228913,0.1064346384375427,0.0015578539228913
07-01-2021,366.62,411.43,35.0,49.0,229.0,76.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003037836,1.337235475853004e-05,0.0250000003037836,1.337235475853004e-05,1068778,113821,1666,113821,1666,0.1064963912056573,0.0015587895708931,0.1064963912056573,0.0015587895708931
07-02-2021,396.92,447.53,23.0,52.0,236.0,76.0,-28.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000341247,1.379479537592158e-05,0.025000000341247,1.379479537592158e-05,1068778,113873,1666,113873,1666,0.1065450449017476,0.0015587895708931,0.1065450449017476,0.0015587895708931
07-03-2021,347.35,400.53,16.0,61.0,238.0,74.0,-14.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001213372,1.1543253082855645e-05,0.0250000001213372,1.1543253082855645e-05,1068778,113873,1666,113891,1666,0.1065450449017476,0.0015587895708931,0.1065618865657788,0.0015587895708931
07-04-2021,290.97,341.85,18.0,64.0,340.0,70.0,-13.0,-7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,113873,1666,113909,1666,0.1065450449017476,0.0015587895708931,0.1065787282298101,0.0015587895708931
07-05-2021,355.72,341.98,32.0,45.0,279.0,67.0,-60.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,113873,1666,113927,1666,0.1065450449017476,0.0015587895708931,0.1065955698938413,0.0015587895708931
07-06-2021,372.66,427.55,33.0,48.0,259.0,72.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,113951,1668,113951,1668,0.106618025445883,0.0015606608668965,0.106618025445883,0.0015606608668965
07-07-2021,366.57,407.74,30.0,41.0,221.0,64.0,-23.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114102,1671,114102,1671,0.1067593082941452,0.0015634678109017,0.1067593082941452,0.0015634678109017
07-08-2021,385.43,416.99,31.0,46.0,244.0,74.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114189,1672,114189,1672,0.1068407096702963,0.0015644034589035,0.1068407096702963,0.0015644034589035
07-09-2021,409.74,464.48,19.0,40.0,212.0,68.0,-24.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114240,1673,114240,1673,0.1068884277183849,0.0015653391069052,0.1068884277183849,0.0015653391069052
07-10-2021,381.85,428.1,18.0,43.0,201.0,82.0,-7.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114240,1673,114268,1673,0.1068884277183849,0.0015653391069052,0.1069146258624335,0.0015653391069052
07-11-2021,347.6,338.48,30.0,51.0,207.0,103.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114240,1673,114296,1673,0.1068884277183849,0.0015653391069052,0.1069408240064821,0.0015653391069052
07-12-2021,359.22,411.18,37.0,48.0,241.0,74.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114325,1674,114325,1674,0.1069679577985325,0.001566274754907,0.1069679577985325,0.001566274754907
07-13-2021,350.48,400.02,29.0,41.0,240.0,65.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114415,1676,114415,1676,0.1070521661186888,0.0015681460509104,0.1070521661186888,0.0015681460509104
07-14-2021,364.25,414.73,33.0,45.0,246.0,66.0,-22.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114508,1683,114508,1683,0.1071391813828503,0.0015746955869226,0.1071391813828503,0.0015746955869226
07-15-2021,389.73,452.82,34.0,47.0,232.0,76.0,-21.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114576,1686,114576,1686,0.1072028054469684,0.0015775025309278,0.1072028054469684,0.0015775025309278
07-16-2021,427.53,493.04,22.0,41.0,215.0,72.0,-24.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114663,1691,114663,1691,0.1072842068231194,0.0015821807709365,0.1072842068231194,0.0015821807709365
07-17-2021,391.89,465.62,20.0,45.0,216.0,90.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114663,1691,114689,1691,0.1072842068231194,0.0015821807709365,0.1073085336711646,0.0015821807709365
07-18-2021,357.33,363.03,35.0,54.0,224.0,105.0,-4.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114663,1691,114715,1691,0.1072842068231194,0.0015821807709365,0.1073328605192097,0.0015821807709365
07-19-2021,379.79,418.62,38.0,48.0,226.0,79.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114742,1692,114742,1692,0.1073581230152566,0.0015831164189382,0.1073581230152566,0.0015831164189382
07-20-2021,357.69,412.69,31.0,44.0,229.0,70.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,114899,1693,114899,1693,0.1075050197515293,0.00158405206694,0.1075050197515293,0.00158405206694
07-21-2021,357.31,415.25,32.0,44.0,234.0,65.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,115002,1694,115002,1694,0.1076013914957081,0.0015849877149417,0.1076013914957081,0.0015849877149417
07-22-2021,371.61,428.77,31.0,43.0,234.0,70.0,-22.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,115143,1695,115143,1695,0.107733317863953,0.0015859233629434,0.107733317863953,0.0015859233629434
07-23-2021,395.33,462.23,20.0,40.0,217.0,64.0,-24.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,115255,1695,115255,1695,0.1078381104401475,0.0015859233629434,0.1078381104401475,0.0015859233629434
07-24-2021,365.64,420.41,18.0,44.0,213.0,79.0,-7.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,115255,1695,115305,1695,0.1078381104401475,0.0015859233629434,0.1078848928402343,0.0015859233629434
07-25-2021,334.63,326.94,29.0,52.0,210.0,100.0,-3.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,115255,1695,115355,1695,0.1078381104401475,0.0015859233629434,0.1079316752403211,0.0015859233629434
07-26-2021,351.16,384.63,35.0,48.0,228.0,70.0,-21.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000002303921,1.5552450569263973e-05,0.0250000002300238,1.5544962241344275e-05,0.025,1e-05,0.025,1e-05,1068778,115406,1695,115406,1695,0.1079793932884097,0.0015859233629434,0.1079793932884097,0.0015859233629434
07-27-2021,339.54,389.05,28.0,44.0,225.0,63.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025000000208962,1.5317998835852877e-05,0.025000000208962,1.5317998835852877e-05,0.025,1e-05,0.025,1e-05,1068778,115665,1699,115665,1699,0.1082217261208595,0.0015896659549504,0.1082217261208595,0.0015896659549504
07-28-2021,345.14,399.13,30.0,42.0,209.0,58.0,-22.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,115888,1704,115904,1699,0.1084303756252467,0.0015943441949591,0.1084453459932745,0.0015896659549504
07-29-2021,357.92,413.31,30.0,41.0,211.0,68.0,-22.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,116143,1704,116143,1704,0.1086689658656896,0.0015943441949591,0.1086689658656896,0.0015943441949591
07-30-2021,387.11,444.34,21.0,40.0,196.0,64.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,116366,1704,116366,1704,0.1088776153700768,0.0015943441949591,0.1088776153700768,0.0015943441949591
07-31-2021,364.25,414.48,20.0,44.0,172.0,72.0,-6.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,116366,1704,116454,1705,0.1088776153700768,0.0015943441949591,0.1089599523942296,0.0015952798429608
08-01-2021,330.7,317.36,31.0,51.0,181.0,99.0,-3.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,116366,1704,116542,1706,0.1088776153700768,0.0015943441949591,0.1090422894183825,0.0015962154909625
08-02-2021,341.1,391.11,37.0,48.0,192.0,71.0,-22.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,116634,1708,116634,1708,0.1091283690345422,0.001598086786966,0.1091283690345422,0.001598086786966
08-03-2021,331.4,373.06,31.0,46.0,218.0,67.0,-21.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,117033,1716,117033,1716,0.1095016925872351,0.0016055719709799,0.1095016925872351,0.0016055719709799
08-04-2021,335.09,382.94,29.0,43.0,208.0,62.0,-22.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,117328,1718,117328,1718,0.1097777087477474,0.0016074432669834,0.1097777087477474,0.0016074432669834
08-05-2021,344.93,372.47,28.0,44.0,199.0,69.0,-22.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,117610,1720,117610,1720,0.1100415614842371,0.0016093145629868,0.1100415614842371,0.0016093145629868
08-06-2021,370.04,432.84,19.0,38.0,178.0,62.0,-24.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,117882,1722,117882,1722,0.1102960577407094,0.0016111858589903,0.1102960577407094,0.0016111858589903
08-07-2021,345.06,407.38,17.0,43.0,185.0,78.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,117882,1722,118011,1722,0.1102960577407094,0.0016111858589903,0.1104167563329335,0.0016111858589903
08-08-2021,309.81,299.54,26.0,46.0,141.0,98.0,-3.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1068778,117882,1722,118140,1722,0.1102960577407094,0.0016111858589903,0.1105374549251575,0.0016111858589903
08-09-2021,326.63,360.54,35.0,45.0,214.0,71.0,-22.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000002887091,1.5762781347702924e-05,0.0250000002909556,1.57897305719613e-05,0.025,1e-05,0.025,1e-05,1068778,118270,1723,118270,1723,0.1106590891653832,0.001612121506992,0.1106590891653832,0.001612121506992
