date,Utah-apple-driving,Utah-apple-walking,Utah-google-retail_and_recreation,Utah-google-grocery_and_pharmacy,Utah-google-parks,Utah-google-transit_stations,Utah-google-workplaces,Utah-google-residential,Utah-jh_beta_7,Utah-jh_gamma_7,Utah-cdc_beta_7,Utah-cdc_gamma_7,Utah-jh_beta_14,Utah-jh_gamma_14,Utah-cdc_beta_14,Utah-cdc_gamma_14,Utah-jh_beta_30,Utah-jh_gamma_30,Utah-cdc_beta_30,Utah-cdc_gamma_30,Utah-census_pop,Utah-jh_confirmed,Utah-jh_death,Utah-cdc_confirmed,Utah-cdc_death,Utah-jh_confirmed_ratio,Utah-jh_death_ratio,Utah-cdc_confirmed_ratio,Utah-cdc_death_ratio
07-31-2021,213.27,264.51,-8.0,0.0,102.0,7.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,432467,2451,433215,2456,0.1348947802809643,0.0007645140703652,0.1351280958764899,0.000766073666592
08-01-2021,143.07,153.95,6.0,4.0,85.0,6.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,432467,2451,433963,2461,0.1348947802809643,0.0007645140703652,0.1353614114720155,0.0007676332628187
08-02-2021,185.25,216.47,5.0,6.0,83.0,-10.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,434711,2466,434711,2466,0.1355947270675411,0.0007691928590455,0.1355947270675411,0.0007691928590455
08-03-2021,190.91,224.53,4.0,6.0,127.0,-12.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,435439,2471,435439,2471,0.1358218042781596,0.0007707524552723,0.1358218042781596,0.0007707524552723
08-04-2021,194.07,229.29,5.0,6.0,114.0,-9.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,436489,2479,436489,2479,0.1361493194857824,0.0007732478092351,0.1361493194857824,0.0007732478092351
08-05-2021,207.42,254.53,4.0,7.0,116.0,-8.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,437585,2486,437585,2486,0.1364911829786915,0.0007754312439526,0.1364911829786915,0.0007754312439526
08-06-2021,223.58,278.87,-3.0,3.0,89.0,-6.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,438479,2494,438479,2494,0.1367700387840389,0.0007779265979155,0.1367700387840389,0.0007779265979155
08-07-2021,212.89,281.37,-8.0,-1.0,101.0,9.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,438479,2494,439151,2497,0.1367700387840389,0.0007779265979155,0.1369796485169175,0.0007788623556515
08-08-2021,142.13,163.66,6.0,5.0,81.0,6.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,438479,2494,439823,2500,0.1367700387840389,0.0007779265979155,0.1371892582497961,0.0007797981133876
08-09-2021,184.27,217.3,4.0,4.0,87.0,-11.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,440497,2503,440497,2503,0.1373994918211654,0.0007807338711237,0.1373994918211654,0.0007807338711237
08-10-2021,187.47,221.3,3.0,5.0,111.0,-13.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,441131,2511,441131,2511,0.1375972486227205,0.0007832292250865,0.1375972486227205,0.0007832292250865
08-11-2021,194.5,227.34,5.0,6.0,109.0,-10.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,442245,2518,442245,2518,0.1379447266620461,0.000785412659804,0.1379447266620461,0.000785412659804
08-12-2021,209.67,246.43,5.0,6.0,113.0,-6.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,443488,2521,443488,2521,0.1383324422840224,0.00078634841754,0.1383324422840224,0.00078634841754
08-13-2021,231.41,278.54,0.0,5.0,104.0,-5.0,-35.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,444385,2525,444385,2525,0.1386122338471059,0.0007875960945215,0.1386122338471059,0.0007875960945215
08-14-2021,223.15,277.67,-6.0,0.0,119.0,6.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,444385,2525,445192,2529,0.1386122338471059,0.0007875960945215,0.1388639526781074,0.0007888437715029
08-15-2021,141.97,159.24,9.0,6.0,81.0,8.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,444385,2525,445999,2533,0.1386122338471059,0.0007875960945215,0.1391156715091089,0.0007900914484843
08-16-2021,185.97,227.11,6.0,7.0,69.0,-8.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,446808,2537,446808,2537,0.1393680141786012,0.0007913391254657,0.1393680141786012,0.0007913391254657
08-17-2021,186.21,223.08,2.0,4.0,75.0,-13.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,447771,2537,447771,2537,0.1396683924118781,0.0007913391254657,0.1396683924118781,0.0007913391254657
08-18-2021,181.87,212.45,0.0,1.0,22.0,-13.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,449259,2549,449259,2549,0.1401325282489664,0.00079508215641,0.1401325282489664,0.00079508215641
08-19-2021,191.44,232.76,0.0,2.0,47.0,-10.0,-33.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,450539,2563,450539,2563,0.1405317848830209,0.000799449025845,0.1405317848830209,0.000799449025845
08-20-2021,223.98,298.07,-2.0,2.0,100.0,-6.0,-31.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,451655,2572,451655,2572,0.1408798867608371,0.0008022562990532,0.1408798867608371,0.0008022562990532
08-21-2021,214.28,282.49,-8.0,-3.0,98.0,2.0,-8.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,451655,2572,452561,2576,0.1408798867608371,0.0008022562990532,0.1411624855971288,0.0008035039760346
08-22-2021,137.82,178.12,7.0,4.0,90.0,4.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,451655,2572,453467,2580,0.1408798867608371,0.0008022562990532,0.1414450844334205,0.000804751653016
08-23-2021,198.72,280.59,2.0,4.0,86.0,-10.0,-32.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,454373,2584,454373,2584,0.1417276832697122,0.0008059993299974,0.1417276832697122,0.0008059993299974
08-24-2021,190.57,270.78,1.0,3.0,109.0,-13.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,455513,2593,455513,2593,0.1420832712094169,0.0008088066032056,0.1420832712094169,0.0008088066032056
08-25-2021,192.26,266.07,2.0,4.0,103.0,-9.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,457098,2605,457098,2605,0.1425776632133047,0.0008125496341499,0.1425776632133047,0.0008125496341499
08-26-2021,197.39,277.88,0.0,2.0,103.0,-6.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,458589,2615,458589,2615,0.1430427348081291,0.0008156688266034,0.1430427348081291,0.0008156688266034
08-27-2021,227.16,315.61,-3.0,2.0,99.0,-7.0,-30.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,459875,2623,459875,2623,0.1434438629576557,0.0008181641805663,0.1434438629576557,0.0008181641805663
08-28-2021,223.02,316.92,-7.0,0.0,130.0,2.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,3205958,459875,2623,460984,2624,0.1434438629576557,0.0008181641805663,0.1437897814007544,0.0008184760998116
08-29-2021,133.35,182.16,5.0,4.0,88.0,2.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000001981156,1.4093405226186543e-05,0.0250000001698198,1.3470536036031604e-05,0.025,1e-05,0.025,1e-05,3205958,459875,2623,462093,2625,0.1434438629576557,0.0008181641805663,0.1441356998438532,0.000818788019057
08-30-2021,177.87,282.56,-1.0,4.0,80.0,-12.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000002455658,1.5346665187974068e-05,0.025000000182965,1.389784762687507e-05,0.025,1e-05,0.025,1e-05,3205958,463204,2628,463204,2628,0.1444822421254427,0.000819723776793,0.1444822421254427,0.000819723776793
08-31-2021,178.01,261.87,-1.0,5.0,100.0,-14.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000001833091,1.4022007235053982e-05,0.0250000001905959,1.4223786307445153e-05,0.0250000000504364,1.0573452308086046e-05,0.025,1e-05,3205958,464422,2634,464422,2634,0.1448621597662851,0.0008215952922652,0.1448621597662851,0.0008215952922652
