date,Alaska-apple-driving,Alaska-apple-walking,Alaska-google-retail_and_recreation,Alaska-google-grocery_and_pharmacy,Alaska-google-parks,Alaska-google-transit_stations,Alaska-google-workplaces,Alaska-google-residential,Alaska-jh_beta_7,Alaska-jh_gamma_7,Alaska-cdc_beta_7,Alaska-cdc_gamma_7,Alaska-jh_beta_14,Alaska-jh_gamma_14,Alaska-cdc_beta_14,Alaska-cdc_gamma_14,Alaska-jh_beta_30,Alaska-jh_gamma_30,Alaska-cdc_beta_30,Alaska-cdc_gamma_30,Alaska-census_pop,Alaska-jh_confirmed,Alaska-jh_death,Alaska-cdc_confirmed,Alaska-cdc_death,Alaska-jh_confirmed_ratio,Alaska-jh_death_ratio,Alaska-cdc_confirmed_ratio,Alaska-cdc_death_ratio
01-01-2021,98.66,103.86,-46.0,-29.0,0.0,-59.0,-70.0,25.0,0.025,1e-05,0.025,1e-05,0.0250000007600057,2.4568181940710865e-05,0.025,1e-05,0.0250000070111117,7.132290266274322e-05,0.0250000062022825,6.532457702989621e-05,731545,47019,206,46241,285,0.0642735580176202,0.0002815958006684,0.0632100554306297,0.0003895864232548
01-02-2021,117.13,120.98,-23.0,-7.0,-9.0,-21.0,-18.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000008404902,2.6462404853659117e-05,0.025,1e-05,0.0250000070198771,7.19454372027336e-05,0.0250000055527913,5.946489975490856e-05,731545,47821,215,46530,287,0.0653698678823585,0.0002938985298238,0.0636051097335092,0.0003923203630672
01-03-2021,96.7,107.53,-17.0,-10.0,-3.0,-24.0,-13.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000009534268,2.840142243096155e-05,0.025,1e-05,0.0250000062126707,6.460438868473134e-05,0.025000004692832,5.158445127294739e-05,731545,48118,215,46698,289,0.0657758579444873,0.0002938985298238,0.0638347606777436,0.0003950543028795
01-04-2021,116.67,139.14,-11.0,-3.0,-6.0,-25.0,-26.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000010959943,3.120163232033189e-05,0.025,1e-05,0.025000005093528,5.434743991668743e-05,0.0250000046481004,5.13148314800694e-05,731545,48382,218,46912,290,0.0661367379997129,0.0002979994395423,0.0641272922376613,0.0003964212727856
01-05-2021,119.26,139.43,-12.0,-6.0,-9.0,-27.0,-25.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000012497111,3.4158046968349214e-05,0.025,1e-05,0.0250000050497472,5.420829238763082e-05,0.0250000040394996,4.575479290905597e-05,731545,48582,218,47121,290,0.0664101319809444,0.0002979994395423,0.0644129889480483,0.0003964212727856
01-06-2021,115.69,129.03,-14.0,-5.0,-10.0,-29.0,-25.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000007630337,2.3757498470438635e-05,0.0250000006686477,2.1871866445949684e-05,0.0250000051167989,5.5125575303789855e-05,0.0250000039930162,4.548496923779609e-05,731545,48922,220,47461,293,0.066874901749038,0.0003007333793546,0.0648777587161418,0.0004005221825041
01-07-2021,112.96,128.98,-19.0,-10.0,-11.0,-27.0,-26.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000007051576,2.242477976815415e-05,0.0250000007253263,2.3058790255267795e-05,0.0250000049256899,5.350908851798575e-05,0.0250000037775043,4.351997053185799e-05,731545,49255,223,47798,294,0.0673301027277884,0.0003048342890731,0.0653384275745169,0.0004018891524103
01-08-2021,131.52,147.58,-19.0,-12.0,-4.0,-28.0,-26.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000007215967,2.262791879081988e-05,0.0250000008321992,2.5417680228022968e-05,0.0250000050339414,5.469319828032707e-05,0.0250000031552929,3.7702498370903e-05,731545,49660,223,48197,296,0.0678837255397822,0.0003048342890731,0.0658838485670738,0.0004046230922226
01-09-2021,122.82,129.09,-20.0,-8.0,-1.0,-25.0,-13.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000008343674,2.511577479202548e-05,0.0250000009414446,2.782315612186402e-05,0.0250000047249134,5.195614036592938e-05,0.0250000030541849,3.679319266740888e-05,731545,49979,224,48571,297,0.0683197889398464,0.0003062012589792,0.0663950953119767,0.0004059900621287
01-10-2021,98.44,109.17,-13.0,-7.0,6.0,-32.0,-14.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000008769105,2.6217832259377744e-05,0.0250000009798658,2.879623454419229e-05,0.025000004314629,4.8254323644958695e-05,0.0250000026513546,3.303204405511094e-05,731545,50238,224,48819,298,0.0686738341455412,0.0003062012589792,0.0667341038487037,0.0004073570320349
01-11-2021,115.19,127.27,-14.0,-7.0,-4.0,-32.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000009602065,2.8339201082618005e-05,0.0250000009492844,2.8345576765657187e-05,0.0250000040897271,4.633293340612433e-05,0.0250000026430157,3.3024049377250336e-05,731545,50413,224,48994,298,0.0689130538791188,0.0003062012589792,0.0669733235822813,0.0004073570320349
01-12-2021,112.21,124.76,-17.0,-11.0,-4.0,-35.0,-24.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000010230165,3.011777040333876e-05,0.0250000009588636,2.8833828178831703e-05,0.0250000024786174,3.117289854767612e-05,0.0250000021511479,2.8437895767847497e-05,731545,50544,225,49152,298,0.0690921269368254,0.0003075682288854,0.0671893048274542,0.0004073570320349
01-13-2021,114.2,131.3,-15.0,-8.0,-5.0,-32.0,-23.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000010199104,3.044903961563432e-05,0.0250000008903738,2.7717900635155944e-05,0.0250000025412752,3.1994765166681994e-05,0.0250000019312015,2.6484193382431392e-05,731545,50840,226,49446,298,0.0694967500290481,0.0003089351987915,0.0675911939798645,0.0004073570320349
01-14-2021,117.53,136.04,-20.0,-12.0,-10.0,-33.0,-26.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000009526021,2.9351064326144974e-05,0.0250000008090965,2.634521612634164e-05,0.0250000026180373,3.292261218248342e-05,0.0250000018159278,2.552693286328606e-05,731545,51185,228,49778,299,0.0699683546466724,0.0003116691386039,0.0680450279887088,0.000408724001941
01-15-2021,136.84,153.31,-19.0,-14.0,-6.0,-33.0,-31.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000008325355,2.696802407693824e-05,0.0250000006649644,2.3540510643590524e-05,0.0250000024434444,3.139517043189151e-05,0.0250000016192245,2.377239504746905e-05,731545,51485,229,50069,300,0.0703784456185197,0.00031303610851,0.0684428162314006,0.0004100909718472
01-16-2021,128.13,136.6,-20.0,-10.0,2.0,-27.0,-15.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009005809,2.8496591575225444e-05,0.025,1e-05,0.0250000023286536,3.0481105076690088e-05,0.0250000015824639,2.358031923163173e-05,731545,51678,229,50264,300,0.0706422708104081,0.00031303610851,0.0687093753631013,0.0004100909718472
01-17-2021,103.58,113.93,-15.0,-11.0,19.0,-35.0,-16.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022226989,2.964810940302616e-05,0.0250000014633401,2.2598010344626512e-05,731545,51959,229,50522,302,0.0710263893540383,0.00031303610851,0.06906205359889,0.0004128249116595
01-18-2021,112.59,128.17,-19.0,-14.0,-11.0,-42.0,-46.0,16.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022708082,3.032739249812161e-05,0.0250000014357449,2.2469410460751672e-05,731545,52113,229,50670,302,0.0712369027195866,0.00031303610851,0.0692643651450013,0.0004128249116595
01-19-2021,107.85,134.22,-21.0,-14.0,-3.0,-31.0,-26.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022348699,3.019380605071626e-05,0.0250000014085558,2.235452350945119e-05,731545,52243,230,50797,303,0.0714146088073871,0.0003144030784162,0.0694379703230833,0.0004141918815657
01-20-2021,112.78,133.48,-17.0,-10.0,-1.0,-30.0,-23.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000022962494,3.096077398377679e-05,0.0250000013904054,2.2306772209280867e-05,731545,52413,253,50958,304,0.0716469936914338,0.0003458433862578,0.0696580524779747,0.0004155588514718
01-21-2021,112.8,135.52,-19.0,-11.0,-2.0,-30.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000002554701,3.301870304066583e-05,0.0250000013741222,2.2267659696498223e-05,731545,52627,254,51157,304,0.0719395252513516,0.000347210356164,0.0699300794893,0.0004155588514718
01-22-2021,128.1,141.83,-19.0,-13.0,-2.0,-34.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019306081,2.668230795258792e-05,0.0250000014174257,2.2844000829348512e-05,731545,52926,254,51422,306,0.0723482492532926,0.000347210356164,0.0702923265144317,0.0004182927912841
01-23-2021,122.49,127.03,-20.0,-9.0,1.0,-29.0,-12.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000008501957,2.3858149165722333e-05,0.025,1e-05,0.0250000018823845,2.5982074724628093e-05,0.0250000013887252,2.268115759069981e-05,731545,53175,259,51663,306,0.0726886247599259,0.0003540452056947,0.0706217662618157,0.0004182927912841
01-24-2021,95.92,102.85,-17.0,-13.0,18.0,-32.0,-11.0,4.0,0.0250000003609073,2.309638141495697e-05,0.025,1e-05,0.0250000010652721,2.7658867593628835e-05,0.025,1e-05,0.0250000019462995,2.631310609478475e-05,0.0250000014417258,2.3314389727034472e-05,731545,53336,259,51827,307,0.0729087069148172,0.0003540452056947,0.0708459493264255,0.0004196597611903
01-25-2021,113.34,129.81,-16.0,-11.0,15.0,-30.0,-23.0,9.0,0.0250000004112201,2.582321681407879e-05,0.025,1e-05,0.025000001299746,3.24122648947971e-05,0.025,1e-05,0.0250000021712392,2.826379966671915e-05,0.0250000015023821,2.3997526228318767e-05,731545,53421,259,51908,307,0.0730248993568406,0.0003540452056947,0.0709566738888243,0.0004196597611903
01-26-2021,112.65,126.58,-17.0,-12.0,3.0,-33.0,-23.0,10.0,0.0250000004392124,2.775556100463855e-05,0.025,1e-05,0.0250000014893773,3.664016609262813e-05,0.025,1e-05,0.0250000022619958,2.905837808401021e-05,0.0250000014680561,2.3778529760444525e-05,731545,53510,260,51991,308,0.0731465596784886,0.0003554121756009,0.0710701323910354,0.0004210267310965
01-27-2021,112.61,125.48,-17.0,-9.0,-8.0,-34.0,-22.0,11.0,0.0250000004417301,2.8384656672904985e-05,0.025,1e-05,0.025000001584062,3.9071136930658414e-05,0.025,1e-05,0.0250000024269116,3.061108846870394e-05,0.0250000013449386,2.2690105837018384e-05,731545,53692,261,52156,308,0.0733953482014093,0.0003567791455071,0.0712956824255514,0.0004210267310965
01-28-2021,112.37,122.15,-21.0,-12.0,-6.0,-31.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000016602452,4.1270925585824005e-05,0.025,1e-05,0.025000002593867,3.220173484382701e-05,0.0250000013097521,2.2442898980846964e-05,731545,53876,262,52330,308,0.0736468706641423,0.0003581461154132,0.0715335351892228,0.0004210267310965
01-29-2021,130.32,144.98,-18.0,-13.0,-4.0,-33.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000016487372,4.170368373321123e-05,0.025,1e-05,0.0250000026637594,3.28982005985424e-05,0.0250000011809392,2.1299740350812662e-05,731545,54063,262,52507,308,0.0739024940365937,0.0003581461154132,0.0717754888626126,0.0004210267310965
01-30-2021,129.36,128.69,-17.0,-7.0,11.0,-25.0,-13.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000016763496,4.312317947226497e-05,0.025,1e-05,0.0250000026191537,3.256810309539284e-05,0.0250000010396712,2.004346037777949e-05,731545,54218,262,52636,308,0.0741143743720482,0.0003581461154132,0.071951827980507,0.0004210267310965
01-31-2021,98.89,104.36,-12.0,-8.0,16.0,-31.0,-13.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000017474913,4.55361964929391e-05,0.025,1e-05,0.0250000024697339,3.1283057605710145e-05,0.0250000008141591,1.7968323192995737e-05,731545,54350,262,52762,308,0.0742948143996609,0.0003581461154132,0.0721240661886828,0.0004210267310965
02-01-2021,111.67,127.95,-12.0,-4.0,0.0,-31.0,-22.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000018004949,4.753961020548151e-05,0.025,1e-05,0.0250000025856711,3.253514838046642e-05,0.0250000005038306,1.5069642682473652e-05,731545,54457,262,52827,308,0.0744410801796198,0.0003581461154132,0.072212919232583,0.0004210267310965
02-02-2021,112.14,127.5,-16.0,-9.0,-11.0,-34.0,-23.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000018351368,4.902259987007608e-05,0.025,1e-05,0.025000001922549,2.63602616026114e-05,0.0250000003612513,1.3782791823094316e-05,731545,54596,279,52940,308,0.0746310889965757,0.0003813846038179,0.0723673868319789,0.0004210267310965
02-03-2021,115.13,124.4,-15.0,-7.0,-12.0,-31.0,-22.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000020317455,5.2164340216816935e-05,0.025,1e-05,0.0250000021282875,2.8168505409707956e-05,0.0250000002205497,1.2508356423096616e-05,731545,54820,279,53116,308,0.074937290255555,0.0003813846038179,0.0726079735354626,0.0004210267310965
02-04-2021,114.81,125.63,-18.0,-10.0,-1.0,-31.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000006074071,2.0791180584080405e-05,0.025,1e-05,0.0250000020824932,2.761766577811992e-05,0.025,1e-05,731545,55004,279,53273,308,0.075188812718288,0.0003813846038179,0.0728225878107293,0.0004210267310965
02-05-2021,130.31,140.35,-18.0,-12.0,-10.0,-33.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000007206214,2.272265923537752e-05,0.025,1e-05,0.0250000022504376,2.921671557152902e-05,0.025,1e-05,731545,55258,279,53433,308,0.075536023074452,0.0003813846038179,0.0730413029957145,0.0004210267310965
02-06-2021,126.94,132.82,-19.0,-4.0,13.0,-28.0,-11.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000008738572,2.5825331029842512e-05,0.025,1e-05,0.0250000022363534,2.913067967243457e-05,0.025,1e-05,731545,55261,279,53557,309,0.0755401239841704,0.0003813846038179,0.073210807264078,0.0004223937010026
02-07-2021,94.41,112.02,-22.0,-10.0,5.0,-36.0,-12.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000006352409,2.0758257717283458e-05,0.025,1e-05,0.0250000021309215,2.8210730774849826e-05,0.025,1e-05,731545,55261,279,53769,309,0.0755401239841704,0.0003813846038179,0.0735006048841834,0.0004223937010026
02-08-2021,108.98,120.13,-17.0,-12.0,-3.0,-34.0,-24.0,10.0,0.0250000002422195,2.0172228937102155e-05,0.025,1e-05,0.0250000007336538,2.3145817618544445e-05,0.025,1e-05,0.0250000022299895,2.9342611870678457e-05,0.025,1e-05,731545,55766,279,53855,309,0.07623044378678,0.0003813846038179,0.073618164296113,0.0004223937010026
02-09-2021,111.58,128.15,-19.0,-14.0,-13.0,-35.0,-23.0,11.0,0.0250000002445656,2.062534003717434e-05,0.025,1e-05,0.0250000008099462,2.5221446804305747e-05,0.025,1e-05,0.0250000022454363,2.968869619704205e-05,0.025,1e-05,731545,55891,280,53961,310,0.0764013150250497,0.0003827515737241,0.0737630631061657,0.0004237606709088
02-10-2021,113.79,125.5,-14.0,-8.0,-13.0,-30.0,-22.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000008090856,2.5644417757253568e-05,0.025,1e-05,0.0250000023331321,3.074197439232924e-05,0.025,1e-05,731545,56096,280,54131,310,0.076681543855812,0.0003827515737241,0.0739954479902125,0.0004237606709088
02-11-2021,120.03,128.08,-16.0,-8.0,-6.0,-28.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.025000000790453,2.577047884696684e-05,0.025,1e-05,0.0250000024136185,3.174281860048094e-05,0.025,1e-05,731545,56254,280,54263,310,0.0768975251009849,0.0003827515737241,0.0741758880178252,0.0004237606709088
02-12-2021,148.96,173.51,-13.0,-6.0,1.0,-26.0,-28.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000007565725,2.5606886927444708e-05,0.025,1e-05,0.0250000024123973,3.195947112362195e-05,0.025,1e-05,731545,56409,282,54394,310,0.0771094054364393,0.0003854855135364,0.0743549610755319,0.0004237606709088
02-13-2021,143.53,143.52,-13.0,2.0,21.0,-27.0,-12.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000008136923,2.720049147097174e-05,0.025,1e-05,0.0250000024038478,3.208863637726429e-05,0.025,1e-05,731545,56410,282,54488,311,0.0771107724063454,0.0003854855135364,0.0744834562467107,0.0004251276408149
02-14-2021,117.89,126.17,0.0,4.0,22.0,-23.0,-12.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000008568766,2.849643209721251e-05,0.025,1e-05,0.0250000023093236,3.139269468721961e-05,0.025,1e-05,731545,56411,282,54674,312,0.0771121393762516,0.0003854855135364,0.074737712649256,0.0004264946107211
02-15-2021,109.17,119.3,-13.0,-8.0,16.0,-34.0,-43.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000008890154,2.949848101250383e-05,0.025,1e-05,0.025000002281451,3.13496538823065e-05,0.025,1e-05,731545,56411,282,54758,312,0.0771121393762516,0.0003854855135364,0.0748525381213732,0.0004264946107211
02-16-2021,115.93,133.39,-16.0,-11.0,-1.0,-27.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000009128914,3.0209676798367127e-05,0.025,1e-05,0.0250000023241945,3.198861277508274e-05,0.025,1e-05,731545,56912,287,54818,312,0.0777969912992365,0.0003923203630672,0.0749345563157427,0.0004264946107211
02-17-2021,115.22,125.43,-15.0,-6.0,-5.0,-28.0,-22.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023898084,3.274244917380088e-05,0.025,1e-05,731545,56975,288,54857,313,0.0778831104033244,0.0003936873329733,0.0749878681420828,0.0004278615806273
02-18-2021,118.76,133.72,-18.0,-9.0,-8.0,-24.0,-24.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000024617541,3.3530357883215954e-05,0.025,1e-05,731545,57192,288,55069,314,0.0781797428729606,0.0003936873329733,0.0752776657621882,0.0004292285505334
02-19-2021,136.69,146.39,-16.0,-10.0,1.0,-26.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000024554253,3.354999873188397e-05,0.025,1e-05,731545,57404,289,55256,315,0.078469540493066,0.0003950543028795,0.0755332891346397,0.0004305955204396
02-20-2021,131.82,129.25,-17.0,-8.0,-5.0,-23.0,-12.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009011245,1.834804761143077e-05,0.025,1e-05,731545,57406,289,55392,318,0.0784722744328783,0.0003950543028795,0.0757191970418771,0.000434696430158
02-21-2021,106.25,108.34,-11.0,-9.0,10.0,-27.0,-11.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000886965,1.8283229191550847e-05,0.025,1e-05,731545,57406,289,55505,320,0.0784722744328783,0.0003950543028795,0.0758736646412729,0.0004374303699704
02-22-2021,115.04,128.8,-12.0,-8.0,5.0,-26.0,-22.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009318283,1.8817891003429505e-05,0.025,1e-05,731545,57751,290,55566,320,0.0789438790505027,0.0003964212727856,0.0759570498055485,0.0004374303699704
02-23-2021,117.58,124.38,-14.0,-10.0,-5.0,-28.0,-22.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006334914,1.5962524116545717e-05,0.025,1e-05,731545,57808,290,55623,322,0.0790217963351536,0.0003964212727856,0.0760349670901995,0.0004401643097827
02-24-2021,122.14,131.79,-11.0,-7.0,-9.0,-27.0,-21.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006783618,1.6492379007127603e-05,0.025,1e-05,731545,57996,290,55800,322,0.0792787866775113,0.0003964212727856,0.0762769207635893,0.0004401643097827
02-25-2021,126.84,135.43,-13.0,-7.0,4.0,-25.0,-23.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007197064,1.699487994460893e-05,0.025,1e-05,731545,58179,290,55950,322,0.0795289421703381,0.0003964212727856,0.076481966249513,0.0004401643097827
02-26-2021,146.62,149.67,-13.0,-11.0,-1.0,-30.0,-24.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006867608,1.677258336243754e-05,0.025,1e-05,731545,58291,290,56052,322,0.0796820427998277,0.0003964212727856,0.076621397179941,0.0004401643097827
02-27-2021,142.88,155.07,-11.0,-5.0,8.0,-15.0,-12.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006458937,1.6478836953152715e-05,0.025,1e-05,731545,58295,290,56212,323,0.0796875106794523,0.0003964212727856,0.0768401123649262,0.0004415312796888
02-28-2021,114.11,126.17,-4.0,-4.0,22.0,-20.0,-11.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006008905,1.6144349665114503e-05,0.025,1e-05,731545,58296,290,56331,323,0.0796888776493585,0.0003964212727856,0.077002781783759,0.0004415312796888
03-01-2021,124.18,143.2,-9.0,0.0,-3.0,-23.0,-22.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006200558,1.6439962739758614e-05,0.025,1e-05,731545,58681,300,56398,325,0.0802151610632291,0.0004100909718472,0.0770943687674715,0.0004442652195011
03-02-2021,125.66,144.73,-9.0,-3.0,8.0,-26.0,-21.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000007072725,1.7185992551351593e-05,0.025,1e-05,731545,58838,302,56523,326,0.0804297753384959,0.0004128249116595,0.0772652400057412,0.0004456321894073
03-03-2021,128.79,135.32,-3.0,1.0,3.0,-18.0,-21.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008003397,1.7971772715968652e-05,0.025,1e-05,731545,59035,303,56696,326,0.0806990684100089,0.0004141918815657,0.0775017257995065,0.0004456321894073
03-04-2021,134.54,144.08,-8.0,-3.0,5.0,-18.0,-23.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008919786,1.874768047609463e-05,0.025,1e-05,731545,59185,303,56823,326,0.0809041138959325,0.0004141918815657,0.0776753309775885,0.0004456321894073
03-05-2021,153.94,164.08,-9.0,-6.0,5.0,-20.0,-25.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,731545,59334,305,56959,328,0.08110779241195,0.000416925821378,0.0778612388848259,0.0004483661292196
03-06-2021,151.74,155.11,-7.0,-1.0,22.0,-12.0,-13.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,731545,59334,305,57088,328,0.08110779241195,0.000416925821378,0.0780375780027202,0.0004483661292196
03-07-2021,122.21,131.25,2.0,0.0,49.0,-15.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,731545,59335,305,57190,328,0.0811091593818562,0.000416925821378,0.0781770089331483,0.0004483661292196
03-08-2021,131.97,151.29,-3.0,-2.0,32.0,-19.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,731545,59677,305,57280,329,0.081576663089762,0.000416925821378,0.0783000362247025,0.0004497330991258
03-09-2021,131.17,145.68,-7.0,-6.0,15.0,-22.0,-27.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,731545,59766,305,57370,329,0.0816983234114101,0.000416925821378,0.0784230635162566,0.0004497330991258
03-10-2021,131.46,145.29,-8.0,-5.0,0.0,-20.0,-26.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,731545,59921,305,57516,330,0.0819102037468645,0.000416925821378,0.0786226411225556,0.0004511000690319
03-11-2021,129.22,145.0,-16.0,-8.0,-5.0,-22.0,-32.0,11.0,0.025,1e-05,0.025,1e-05,0.025000000540597,2.1125316656154774e-05,0.025,1e-05,0.0250000002385515,1.2045631538054386e-05,0.025,1e-05,731545,60157,305,57731,330,0.0822328086447176,0.000416925821378,0.0789165396523795,0.0004511000690319
03-12-2021,129.22,145.0,-7.0,-6.0,9.0,-20.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005673209,2.223417539318668e-05,0.025,1e-05,0.0250000002173702,1.1894188398015936e-05,0.025,1e-05,731545,60266,306,57841,331,0.0823818083644888,0.0004182927912841,0.0790669063420568,0.0004524670389381
