date,Texas-apple-driving,Texas-apple-walking,Texas-google-retail_and_recreation,Texas-google-grocery_and_pharmacy,Texas-google-parks,Texas-google-transit_stations,Texas-google-workplaces,Texas-google-residential,Texas-jh_beta_7,Texas-jh_gamma_7,Texas-cdc_beta_7,Texas-cdc_gamma_7,Texas-jh_beta_14,Texas-jh_gamma_14,Texas-cdc_beta_14,Texas-cdc_gamma_14,Texas-jh_beta_30,Texas-jh_gamma_30,Texas-cdc_beta_30,Texas-cdc_gamma_30,Texas-census_pop,Texas-jh_confirmed,Texas-jh_death,Texas-cdc_confirmed,Texas-cdc_death,Texas-jh_confirmed_ratio,Texas-jh_death_ratio,Texas-cdc_confirmed_ratio,Texas-cdc_death_ratio
02-27-2021,140.91,179.33,-14.0,-11.0,-23.0,-19.0,-8.0,4.0,0.025000000534888,3.0124942557729307e-05,0.0250000003595025,2.3988642930354468e-05,0.0250000030775978,6.863154179744922e-05,0.0250000032837281,7.496831925213794e-05,0.0250000084288876,8.740249306211523e-05,0.0250000068408357,7.254240608675515e-05,28995881,2649363,43519,2640209,46301,0.091370322564091,0.0015008683474732,0.0910546225513892,0.0015968130094064
02-28-2021,102.24,117.44,-12.0,-13.0,-27.0,-19.0,-10.0,4.0,0.025000000543808,3.054208379301474e-05,0.0250000003433257,2.3365515409607254e-05,0.025000003009296,6.650300643471265e-05,0.025000003183119,7.30737077180695e-05,0.0250000080076545,8.350513511303745e-05,0.0250000065833441,7.028110871421794e-05,28995881,2653013,43697,2644024,46402,0.0914962025123499,0.0015070071504294,0.0911861929630625,0.0016002962627691
03-01-2021,109.57,119.34,-16.0,-15.0,-36.0,-25.0,-30.0,9.0,0.0250000005902636,3.2782045637665595e-05,0.0250000003306122,2.293697852707016e-05,0.0250000031967677,7.02484381532555e-05,0.0250000031036488,7.171348156211379e-05,0.0250000076902036,8.060019410167581e-05,0.0250000063225952,6.79933795153365e-05,28995881,2660791,43909,2647845,46538,0.091764447508941,0.0015143185337255,0.0913179703006782,0.0016049865841289
03-02-2021,117.75,131.07,-11.0,-9.0,-11.0,-23.0,-30.0,9.0,0.0250000006264335,3.457002986655034e-05,0.0250000003075458,2.197913651807875e-05,0.0250000035201522,7.712042283747569e-05,0.0250000030461269,7.076548334532465e-05,0.02500000751899,7.910365119804798e-05,0.0250000060637489,6.5703716727564e-05,28995881,2668091,44186,2655592,46638,0.0920162074054587,0.0015238716147303,0.0915851461799005,0.0016084353498346
03-03-2021,121.28,133.63,-8.0,-3.0,-1.0,-21.0,-28.0,8.0,0.0250000006326786,3.482505813128976e-05,0.0250000002926452,2.1412181422278504e-05,0.0250000039033745,8.523647872596089e-05,0.0250000029781973,6.962085977163332e-05,0.0250000075586095,7.964288323740552e-05,0.0250000058445065,6.376094037712101e-05,28995881,2675712,44463,2663414,46753,0.0922790378398918,0.0015334246957352,0.0918549086334021,0.0016124014303962
03-04-2021,127.02,139.28,-10.0,-7.0,7.0,-21.0,-30.0,8.0,0.0250000005999961,3.321239754647076e-05,0.0250000002869353,2.121943764987274e-05,0.0250000041839152,9.104652749941587e-05,0.0250000028447786,6.699057662215632e-05,0.0250000074845313,7.916505168736816e-05,0.0250000056017487,6.168941448563814e-05,28995881,2683386,44757,2671442,46858,0.0925436961201489,0.00154356406691,0.0921317755442574,0.0016160226343872
03-05-2021,150.83,168.99,-14.0,-8.0,-13.0,-21.0,-28.0,8.0,0.0250000006078036,3.324895744689673e-05,0.0250000002764385,2.081401740214045e-05,0.0249999956650026,7.24743951322865e-05,0.0250000026968626,6.40145818186688e-05,0.0250000071882514,7.626881554407498e-05,0.0250000053682037,5.9645021040920575e-05,28995881,2688975,45047,2678295,46960,0.0927364476354417,0.0015535654874566,0.0923681194580706,0.0016195403754071
03-06-2021,153.83,194.03,-12.0,-6.0,5.0,-15.0,-10.0,2.0,0.025000000602857,3.274294655646426e-05,0.025,1e-05,0.0249999953111988,7.393957395678142e-05,0.0250000025114811,6.018999422054476e-05,0.0250000068439756,7.282964721603056e-05,0.0250000051124693,5.733620890495358e-05,28995881,2692691,45249,2683865,47057,0.0928646037690663,0.0015605319941822,0.0925602157078793,0.0016228856781416
03-07-2021,112.39,130.84,-8.0,-7.0,0.0,-16.0,-12.0,2.0,0.0250000006638478,3.5420764870562296e-05,0.025,1e-05,0.0249999949598266,7.499222023223996e-05,0.0250000023952489,5.78799157481822e-05,0.0250000065238339,6.960489671168232e-05,0.0250000048530956,5.496917702255194e-05,28995881,2695558,45315,2686818,47135,0.0929634798818494,0.0015628081795479,0.0926620577591693,0.0016255757153921
03-08-2021,118.32,130.68,-13.0,-10.0,-6.0,-22.0,-32.0,8.0,0.0250000006689313,3.618277787816657e-05,0.025,1e-05,0.0249999937902578,7.826457629349782e-05,0.0250000023036923,5.614761529886257e-05,0.0250000061436201,6.584703294146938e-05,0.0250000046273003,5.293520092336288e-05,28995881,2699083,45411,2689413,47237,0.0930850488729761,0.0015661189946254,0.0927515532292328,0.0016290934564119
03-09-2021,121.8,132.9,-11.0,-8.0,-1.0,-22.0,-33.0,9.0,0.0250000006352707,3.538636629686548e-05,0.025,1e-05,0.0249999928234588,8.030606280808858e-05,0.0250000021578867,5.316548042475031e-05,0.0250000059888472,6.436601797629157e-05,0.025000004441119,5.128352551998127e-05,28995881,2704712,45582,2694726,47315,0.0932791798945512,0.0015720163839822,0.0929347861511778,0.0016317834936624
03-10-2021,125.13,137.13,-9.0,-5.0,2.0,-19.0,-31.0,9.0,0.0250000005664815,3.2810765652853184e-05,0.025,1e-05,0.0249999926686256,7.917061512006848e-05,0.0250000020546793,5.114707711222088e-05,0.0250000060467404,6.503582666694862e-05,0.0250000042894036,4.994377604612867e-05,28995881,2710278,45796,2699589,47416,0.0934711381937317,0.0015793967425925,0.093102499627447,0.0016352667470252
03-11-2021,131.82,144.94,-9.0,-6.0,13.0,-18.0,-32.0,8.0,0.0250000005079341,3.0328759034164187e-05,0.025,1e-05,0.024999993552118,7.503122615681176e-05,0.0250000019915882,4.9942214685807215e-05,0.0250000060731857,6.538435914160442e-05,0.0250000041158219,4.837770831040489e-05,28995881,2715993,46007,2704344,47509,0.0936682351538137,0.0015866736382315,0.0932664884367541,0.0016384740991315
03-12-2021,131.82,144.94,-11.0,-6.0,-3.0,-16.0,-31.0,8.0,0.0250000004484501,2.756598971989727e-05,0.025,1e-05,0.0249999939000296,7.283950225432163e-05,0.0250000019143916,4.839003966329576e-05,0.025000005863262,6.336146142764192e-05,0.0250000039424915,4.682531399292944e-05,28995881,2721511,46229,2710849,47584,0.0938585380454554,0.0015943298980982,0.0934908306459113,0.0016410606734108
03-13-2021,155.38,202.66,-9.0,-5.0,0.0,-7.0,-13.0,2.0,0.0250000003997916,2.513832914690564e-05,0.025,1e-05,0.0250000043154429,9.58085621038511e-05,0.0250000017737628,4.545865612575604e-05,0.0250000056163959,6.094101442711196e-05,0.0250000037360017,4.493208643975247e-05,28995881,2724607,46366,2715755,47660,0.0939653118317046,0.0015990547071151,0.0936600270914341,0.0016436817353471
03-14-2021,114.05,134.64,-7.0,-9.0,-21.0,-12.0,-14.0,3.0,0.025000000388771,2.458026397512978e-05,0.025,1e-05,0.0250000044099759,9.824712235661316e-05,0.0250000017192712,4.443789743628295e-05,0.0250000053103495,5.794450200737908e-05,0.0250000036055848,4.3797052118741466e-05,28995881,2727462,46423,2718383,47724,0.094063774092603,0.0016010205035673,0.0937506606541805,0.0016458889453988
03-15-2021,130.72,153.09,-4.0,-5.0,11.0,-16.0,-37.0,8.0,0.0250000004280666,2.66158719909328e-05,0.025,1e-05,0.0250000043647407,9.790627590845692e-05,0.025000001677635,4.372609611733968e-05,0.0250000050181188,5.514508324327444e-05,0.0250000034405818,4.23129764824001e-05,28995881,2731814,46519,2721126,47807,0.094213864376116,0.0016043313186448,0.0938452602974884,0.0016487514209345
03-16-2021,132.58,153.47,-3.0,-5.0,14.0,-15.0,-37.0,8.0,0.025000000440578,2.757044287477154e-05,0.025,1e-05,0.025000004215747,9.533503448365974e-05,0.0250000015566275,4.121726763178744e-05,0.0250000048872552,5.400304384364823e-05,0.0250000032781122,4.0837425827463184e-05,28995881,2737763,46651,2726194,47886,0.0944190314479494,0.0016088836893764,0.0940200437434544,0.0016514759458421
03-17-2021,141.36,165.97,4.0,-1.0,9.0,-14.0,-35.0,8.0,0.0250000004122159,2.6602841336533326e-05,0.025,1e-05,0.0250000039095934,8.916218384706822e-05,0.0250000015145711,4.0427402565310986e-05,0.025000004935039,5.466528215952455e-05,0.0250000031513812,3.969854982149972e-05,28995881,2742274,46827,2731270,47967,0.0945746052689345,0.0016149535170185,0.0941951030906769,0.0016542694460637
03-18-2021,148.77,173.32,1.0,-2.0,27.0,-11.0,-37.0,7.0,0.0250000003699552,2.475827776140461e-05,0.025,1e-05,0.0250000036156936,8.299098368829564e-05,0.0250000014378989,3.883933768413655e-05,0.025000005073359,5.6229852078491525e-05,0.0250000030451091,3.874622451628485e-05,28995881,2745694,47025,2735811,48039,0.0946925530560702,0.0016217820731158,0.0943517115413737,0.0016567525573718
03-19-2021,170.24,205.57,-5.0,-5.0,12.0,-12.0,-36.0,7.0,0.02500000034175,2.3295041779195917e-05,0.025,1e-05,0.0250000033047057,7.616102161017812e-05,0.0250000013790348,3.764238243034042e-05,0.0250000052323703,5.7989301985330734e-05,0.0250000029409077,3.780635253564062e-05,28995881,2749624,47198,2739385,48101,0.0948280895483051,0.0016277484377867,0.0944749704276962,0.0016588907921094
03-20-2021,169.17,226.15,-5.0,-4.0,19.0,-4.0,-12.0,0.0,0.0250000003119145,2.1728405259967104e-05,0.025,1e-05,0.0250000030087217,6.954368043208151e-05,0.0250000013184202,3.643094037684506e-05,0.0250000053005389,5.883499160035008e-05,0.0250000027940959,3.643276520840938e-05,28995881,2752279,47298,2743179,48175,0.094919654277792,0.0016311972034924,0.0946058165985713,0.0016614428787316
03-21-2021,125.99,145.26,0.0,-4.0,7.0,-4.0,-11.0,1.0,0.0250000003172736,2.194551099933842e-05,0.025,1e-05,0.0250000028848019,6.690409438784245e-05,0.0250000012675026,3.5410351505176164e-05,0.0250000053317577,5.931429449800982e-05,0.0250000026437473,3.501153204116198e-05,28995881,2754616,47346,2745161,48232,0.0950002519323348,0.0016328526110312,0.0946741711348587,0.0016634086751838
03-22-2021,120.44,131.67,-10.0,-9.0,-20.0,-19.0,-30.0,8.0,0.025000000347312,2.355542220208786e-05,0.025,1e-05,0.025000003023364,7.037471655338403e-05,0.0250000012506292,3.517048155916859e-05,0.0250000052418135,5.862364693266655e-05,0.0250000024715917,3.3366858760783484e-05,28995881,2757552,47446,2747693,48293,0.0951015076934548,0.0016363013767369,0.0947614938825276,0.0016655124222643
03-23-2021,128.59,144.33,-4.0,-4.0,6.0,-17.0,-29.0,7.0,0.0250000003515838,2.404416179695262e-05,0.025,1e-05,0.0250000030793065,7.205197600729443e-05,0.0250000011740417,3.361164182155383e-05,0.0250000051327181,5.77484688796302e-05,0.0250000023402213,3.2140205042033795e-05,28995881,2762270,47527,2752288,48349,0.0952642204594507,0.0016390948769585,0.0949199646667055,0.0016674437310595
03-24-2021,128.95,143.5,-5.0,-4.0,-3.0,-18.0,-28.0,8.0,0.0250000003296899,2.3363674304226645e-05,0.025,1e-05,0.0250000029451002,6.95606654034022e-05,0.0250000011455511,3.312923356874254e-05,0.0250000051334917,5.800249405767005e-05,0.0250000022350393,3.117120128320677e-05,28995881,2766259,47689,2756632,48403,0.095401791723452,0.0016446818774018,0.0950697790489621,0.0016693060645406
03-25-2021,137.17,156.28,-5.0,-4.0,15.0,-16.0,-29.0,7.0,0.0250000002955453,2.185162990360983e-05,0.025,1e-05,0.0250000027325234,6.507319390917984e-05,0.0250000010584382,3.1354651145395305e-05,0.0250000051141964,5.801663045278309e-05,0.0250000020909742,2.9809577126849757e-05,28995881,2769451,47822,2759866,48453,0.0955118763247786,0.0016492687357904,0.0951813121318852,0.0016710304473935
03-26-2021,166.23,200.42,-7.0,-5.0,8.0,-15.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000025310708,6.071822287444685e-05,0.0250000009824647,2.983720902679996e-05,0.0250000049696124,5.676319638805393e-05,0.025000001970221,2.8694440245243665e-05,28995881,2776370,47947,2765446,48505,0.0957504964239576,0.0016535796929225,0.0953737532582645,0.0016728238055605
03-27-2021,167.8,226.52,-7.0,-4.0,21.0,-11.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000023046578,5.575963814079176e-05,0.0250000009427193,2.912072980980652e-05,0.0250000047075075,5.428407763421369e-05,0.0250000018788903,2.7864629953896677e-05,28995881,2779464,48039,2768665,48560,0.0958572012348926,0.0016567525573718,0.0954847690263317,0.0016747206266986
03-28-2021,119.1,143.77,-2.0,-5.0,-5.0,-11.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000022573365,5.485012503918309e-05,0.0250000008982021,2.8277704812622288e-05,0.0250000045164023,5.2523740468557934e-05,0.0250000017792048,2.69440175576144e-05,28995881,2782735,48093,2772080,48603,0.0959700103611268,0.0016586148908529,0.0956025443751821,0.0016762035959521
03-29-2021,126.14,143.54,-6.0,-5.0,2.0,-18.0,-29.0,7.0,0.0250000002602334,2.018746400321512e-05,0.025,1e-05,0.025000002363844,5.753192212400837e-05,0.0250000008738243,2.7891687875350384e-05,0.0250000042581157,5.010533907140612e-05,0.0250000016430435,2.5653067243723217e-05,28995881,2786219,48134,2775669,48649,0.0960901653583141,0.0016600288847922,0.0957263205763604,0.0016777900281767
03-30-2021,129.58,145.47,-4.0,-3.0,5.0,-18.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000023506217,5.770929522394006e-05,0.0250000008014247,2.6431040494988545e-05,0.0250000042005022,4.9721470792065625e-05,0.0250000015586497,2.489112480083438e-05,28995881,2789428,48242,2778808,48677,0.0962008362498108,0.0016637535517544,0.0958345773318631,0.0016787556825743
03-31-2021,132.45,146.44,-1.0,1.0,-2.0,-16.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000022603715,5.603802639133785e-05,0.0250000007261748,2.4948409661715933e-05,0.0250000040989821,4.88620559654426e-05,0.0250000014937105,2.431876180240637e-05,28995881,2791910,48252,2783305,48724,0.0962864346146268,0.001664098428325,0.0959896683256494,0.001680376602456
04-01-2021,147.09,165.79,2.0,3.0,21.0,-13.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000020277022,5.137620759155277e-05,0.0250000006451338,2.329850191473339e-05,0.0250000039282665,4.733648446860714e-05,0.0250000013796771,2.324165890242407e-05,28995881,2797010,48495,2786642,48773,0.0964623216656186,0.0016724789289899,0.0961047536372493,0.0016820664976518
04-02-2021,162.48,200.35,-2.0,4.0,11.0,-16.0,-45.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000018180612,4.65974389229101e-05,0.0250000005850531,2.2071351751986445e-05,0.0250000036911066,4.50452659357917e-05,0.0250000013094514,2.261027124376661e-05,28995881,2799375,48599,2790160,48816,0.0965438849745589,0.0016760656453238,0.0962260812147766,0.0016835494669053
04-03-2021,145.84,194.41,-8.0,6.0,1.0,-17.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025000001665861,4.308296719182662e-05,0.0250000005458446,2.1289152897103147e-05,0.0250000034530094,4.2729746417429394e-05,0.0250000012173953,2.175241531374992e-05,28995881,2801218,48676,2791810,48859,0.0966074457265154,0.0016787211949173,0.096282985848921,0.0016850324361587
04-04-2021,99.73,114.56,-24.0,-18.0,5.0,-16.0,-23.0,1.0,0.025,1e-05,0.025,1e-05,0.025000001669255,4.312086020506035e-05,0.025,1e-05,0.0250000031884353,4.014187212595989e-05,0.0250000011373435,2.101247329685496e-05,28995881,2802225,48697,2793524,48895,0.096642174797172,0.0016794454357155,0.0963420976931171,0.0016862739918128
04-05-2021,128.11,146.0,-5.0,-3.0,4.0,-17.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000017559008,4.526393000452261e-05,0.025,1e-05,0.0250000029218546,3.754900760416546e-05,0.0250000010602641,2.029944633881886e-05,28995881,2806908,48729,2794483,48933,0.096803680495171,0.0016805490407413,0.096375171356235,0.001687584522781
04-06-2021,130.24,147.71,-5.0,-2.0,8.0,-17.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000016959366,4.429164431713469e-05,0.025,1e-05,0.0250000027664196,3.609996682019539e-05,0.025000000989317,1.964420019175326e-05,28995881,2811270,48815,2800254,48981,0.0969541156552546,0.0016835149792482,0.0965741996251122,0.0016892399303197
04-07-2021,133.32,150.65,-3.0,0.0,10.0,-16.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000016833807,4.427662382876053e-05,0.025,1e-05,0.0250000027916331,3.648204411383498e-05,0.0250000009456269,1.9256203286739635e-05,28995881,2815110,48918,2804798,49026,0.0970865482583543,0.0016870672079251,0.0967309115387802,0.0016907918748873
04-08-2021,140.32,163.23,-4.0,-2.0,27.0,-15.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000014936658,4.018051497843849e-05,0.025,1e-05,0.025000002777057,3.64414873881432e-05,0.0250000008697093,1.8532964979318733e-05,28995881,2819600,49017,2809497,49060,0.0972413978385412,0.0016904814859738,0.0968929690392921,0.0016919644552272
04-09-2021,164.55,200.52,-8.0,-5.0,2.0,-16.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013790444,3.7651507487278176e-05,0.025,1e-05,0.025000002660702,3.5350352438846e-05,0.0250000008217111,1.8096403668335097e-05,28995881,2822889,49121,2812899,49104,0.0973548277426024,0.0016940682023077,0.0970102960486008,0.0016934819121377
04-10-2021,169.7,236.63,-6.0,-3.0,25.0,-10.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025000001292821,3.5678920203349886e-05,0.025,1e-05,0.0250000024896129,3.3680670017655645e-05,0.0250000007433068,1.7342682985514045e-05,28995881,2825551,49188,2816097,49145,0.0974466338856888,0.0016963788753306,0.0971205875758698,0.0016948959060771
04-11-2021,123.44,152.89,-1.0,-3.0,15.0,-10.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000012737311,3.526747885170605e-05,0.025,1e-05,0.025000002319356,3.201839201766773e-05,0.0250000006750502,1.6687822749803018e-05,28995881,2826977,49212,2817869,49181,0.0974958132846524,0.0016972065790999,0.0971816997041752,0.0016961374617312
04-12-2021,127.39,145.76,-7.0,-5.0,3.0,-17.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000013152138,3.6399839564111166e-05,0.025,1e-05,0.0250000021265596,3.014226662898684e-05,0.0250000006282726,1.6251745686728847e-05,28995881,2831972,49231,2819529,49227,0.0976680791316532,0.001697861844584,0.0972389492148902,0.0016977238939558
04-13-2021,128.58,144.5,-7.0,-4.0,4.0,-19.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000013608359,3.7772023027550485e-05,0.025,1e-05,0.025000002039871,2.936243215088604e-05,0.025000000581592,1.580847157624023e-05,28995881,2837160,49289,2826806,49275,0.097847001096466,0.0016998621286933,0.0974899158952956,0.0016993793014945
04-14-2021,129.11,144.27,-6.0,-3.0,-3.0,-18.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000012459966,3.553421203153293e-05,0.025,1e-05,0.0250000020554297,2.962524830183724e-05,0.0250000005527122,1.5538142893374317e-05,28995881,2840869,49359,2830142,49321,0.0979749158164913,0.0017022762646873,0.0976049667192385,0.0017009657337192
04-15-2021,134.39,150.16,-9.0,-6.0,-6.0,-17.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.025000001363353,3.835596416596855e-05,0.025,1e-05,0.0250000020171133,2.933086876980041e-05,0.0250000004990997,1.5009421353054044e-05,28995881,2843929,49441,2833504,49357,0.0980804480470864,0.001705104252566,0.0977209142222648,0.0017022072893732
04-16-2021,155.58,187.58,-11.0,-7.0,-23.0,-18.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000009439462,2.9111749289321845e-05,0.025,1e-05,0.0250000019308855,2.85338546391118e-05,0.0250000004483742,1.451109355162572e-05,28995881,2847101,49510,2836978,49396,0.0981898428952719,0.001707483900903,0.0978407243428816,0.0017035523079985
04-17-2021,159.06,219.57,-9.0,-6.0,-6.0,-13.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000008517892,2.7091964672977264e-05,0.025,1e-05,0.0250000017885801,2.7150079379647376e-05,0.0250000003946377,1.397966182806967e-05,28995881,2849072,49562,2839660,49435,0.0982578180673317,0.00170927725907,0.0979332202391091,0.0017048973266237
04-18-2021,118.21,141.69,-4.0,-5.0,0.0,-11.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000008167218,2.63804161379916e-05,0.025,1e-05,0.0250000016163623,2.5456254293566613e-05,0.0250000003526138,1.3565693273131915e-05,28995881,2850575,49595,2841564,49487,0.0983096530158887,0.0017104153517528,0.097998884738146,0.0017066906847907
04-19-2021,125.19,140.94,-8.0,-6.0,3.0,-17.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000008989016,2.836602895514208e-05,0.025,1e-05,0.025000001471295,2.4048226050837687e-05,0.0250000003255564,1.3297075856680244e-05,28995881,2855052,49618,2842763,49521,0.0984640542565338,0.0017112085678652,0.0980402354389576,0.0017078632651306
04-20-2021,130.48,147.98,-6.0,-3.0,10.0,-17.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000009384887,2.9488978116564224e-05,0.025,1e-05,0.0250000014163192,2.357108128267036e-05,0.0250000002816526,1.2857627728343923e-05,28995881,2859892,49672,2848820,49561,0.0986309745166908,0.0017130709013462,0.0982491271777532,0.0017092427714129
04-21-2021,129.17,144.22,-6.0,-2.0,5.0,-16.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000008517308,2.773321239749537e-05,0.025,1e-05,0.0250000014276295,2.376758103450498e-05,0.0250000002605457,1.2649270882748002e-05,28995881,2864319,49748,2853676,49599,0.0987836513744831,0.0017156919632826,0.0984165992404231,0.0017105533023811
04-22-2021,135.51,150.93,-7.0,-4.0,12.0,-15.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000007362722,2.5200484615510416e-05,0.025,1e-05,0.0250000013728318,2.3272561100217616e-05,0.0250000002334928,1.2380293866734486e-05,28995881,2867748,49818,2857017,49638,0.0989019095505323,0.0017181060992766,0.0985318225026513,0.0017118983210063
04-23-2021,153.34,183.27,-13.0,-7.0,-23.0,-18.0,-29.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000006373798,2.295388726144996e-05,0.025,1e-05,0.0250000013418948,2.3012616355728906e-05,0.0250000002116693,1.2165608543150727e-05,28995881,2870407,49877,2860489,49683,0.0989936122306475,0.001720140871043,0.098651563647954,0.0017134502655739
04-24-2021,169.07,238.6,-7.0,-2.0,23.0,-8.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005278765,2.045436419855926e-05,0.025,1e-05,0.0250000012068295,2.167709088408688e-05,0.0250000001931375,1.1981566518071476e-05,28995881,2872756,49921,2862938,49722,0.0990746237370749,0.0017216583279535,0.0987360239200871,0.0017147952841991
04-25-2021,123.28,153.26,-3.0,-3.0,16.0,-9.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011076862,2.070857105421601e-05,0.0250000001800168,1.1852421187432244e-05,28995881,2873995,49936,2864345,49759,0.0991173539441688,0.0017221756428094,0.0987845480535666,0.0017160713275102
04-26-2021,126.2,144.46,-8.0,-4.0,6.0,-16.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005543367,2.1168468430030053e-05,0.025,1e-05,0.0250000010100364,1.9772327583325534e-05,0.0250000001627339,1.1682839250731518e-05,28995881,2878438,49967,2866263,49788,0.099270582604474,0.0017232447601781,0.0988506953798024,0.0017170714695649
04-27-2021,126.23,141.24,-8.0,-4.0,1.0,-17.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.02500000061169,2.262711658593589e-05,0.025,1e-05,0.0250000009546545,1.9268160258810324e-05,0.0250000001411361,1.1471924526135423e-05,28995881,2882423,50027,2871871,49832,0.099408015917847,0.0017253140196016,0.0990441021605793,0.0017185889264754
04-28-2021,127.51,143.47,-7.0,-2.0,1.0,-16.0,-27.0,8.0,0.025,1e-05,0.025,1e-05,0.025000000583183,2.209413387875592e-05,0.025,1e-05,0.0250000009486259,1.926109585117304e-05,0.0250000001354747,1.1421955254958844e-05,28995881,2886638,50098,2876140,49874,0.0995533813923432,0.0017277626432526,0.0991913299685565,0.0017200374080718
04-29-2021,132.32,148.96,-8.0,-3.0,-7.0,-17.0,-29.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000005374238,2.106842365829693e-05,0.025,1e-05,0.0250000009612539,1.94318022464079e-05,0.0250000001261491,1.1333131452184076e-05,28995881,2890257,50164,2879712,49913,0.0996781922232333,0.0017300388286184,0.0993145198795649,0.001721382426697
04-30-2021,153.41,182.5,-10.0,-4.0,-25.0,-18.0,-28.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000890013,1.872993747699495e-05,0.0250000001399385,1.1481241744702804e-05,28995881,2893928,50219,2883227,49945,0.0998047964122904,0.0017319356497565,0.0994357439941211,0.0017224860317229
05-01-2021,147.03,202.49,-11.0,-5.0,-24.0,-15.0,-15.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009442934,1.930988341743047e-05,0.025000000127713,1.1365851252332386e-05,28995881,2895810,50274,2886713,49980,0.0998697021828721,0.0017338324708947,0.0995559679666225,0.0017236930997199
05-02-2021,119.64,148.57,-2.0,-1.0,2.0,-9.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000700076,1.6821133152947053e-05,0.0250000001128814,1.12240627690254e-05,28995881,2897110,50290,2888020,50011,0.0999145361370465,0.0017343842734076,0.0996010433343963,0.0017247622170886
05-03-2021,126.61,142.16,-7.0,-1.0,-4.0,-16.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006299122,1.6128837675862698e-05,0.0250000001045998,1.115204679286059e-05,28995881,2901549,50331,2889561,50047,0.1000676268467235,0.001735798267347,0.0996541888139215,0.0017260037727427
05-04-2021,129.57,147.87,-5.0,1.0,6.0,-16.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000005289008,2.0847759443216453e-05,0.025,1e-05,0.0250000005930779,1.5779295897283085e-05,0.0250000000968053,1.1084097100227462e-05,28995881,2903934,50411,2893714,50093,0.1001498799088049,0.0017385572799115,0.0997974160536801,0.0017275902049673
05-05-2021,138.21,164.97,-2.0,3.0,17.0,-15.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025000000524192,2.071100520092073e-05,0.025,1e-05,0.0250000006317281,1.6189005569779908e-05,0.0250000000989465,1.1113884927857e-05,28995881,2906362,50471,2896218,50132,0.1002336159401399,0.001740626539335,0.0998837731469514,0.0017289352235926
05-06-2021,141.86,166.18,-4.0,2.0,28.0,-12.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006550053,1.643824654408053e-05,0.0250000000988971,1.1119840131644637e-05,28995881,2909076,50527,2898578,50171,0.1003272154413932,0.0017425578481302,0.0999651640176065,0.0017302802422178
05-07-2021,173.2,212.28,-6.0,2.0,10.0,-11.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006105217,1.5986268564779467e-05,0.025,1e-05,28995881,2911927,50583,2901504,50198,0.1004255397516633,0.0017444891569254,0.1000660749021559,0.0017312114089583
