date,New Hampshire-apple-driving,New Hampshire-apple-walking,New Hampshire-google-retail_and_recreation,New Hampshire-google-grocery_and_pharmacy,New Hampshire-google-parks,New Hampshire-google-transit_stations,New Hampshire-google-workplaces,New Hampshire-google-residential,New Hampshire-jh_beta_7,New Hampshire-jh_gamma_7,New Hampshire-cdc_beta_7,New Hampshire-cdc_gamma_7,New Hampshire-jh_beta_14,New Hampshire-jh_gamma_14,New Hampshire-cdc_beta_14,New Hampshire-cdc_gamma_14,New Hampshire-jh_beta_30,New Hampshire-jh_gamma_30,New Hampshire-cdc_beta_30,New Hampshire-cdc_gamma_30,New Hampshire-census_pop,New Hampshire-jh_confirmed,New Hampshire-jh_death,New Hampshire-cdc_confirmed,New Hampshire-cdc_death,New Hampshire-jh_confirmed_ratio,New Hampshire-jh_death_ratio,New Hampshire-cdc_confirmed_ratio,New Hampshire-cdc_death_ratio
05-22-2021,191.13,286.36,1.0,5.0,141.0,-7.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000001054706,1.964539620020955e-05,0.02500000105487,1.9652352401414383e-05,1359711,98244,1344,98244,1344,0.0722535891818187,0.0009884453387521,0.0722535891818187,0.0009884453387521
05-23-2021,164.33,218.44,9.0,6.0,138.0,-9.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010837706,1.996061400523631e-05,0.0250000010838734,1.996608497620581e-05,1359711,98303,1344,98303,1344,0.0722969807554693,0.0009884453387521,0.0722969807554693,0.0009884453387521
05-24-2021,144.97,180.83,8.0,10.0,141.0,-13.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000871281,1.7929268213363016e-05,0.0250000008713377,1.793330999679489e-05,1359711,98349,1344,98349,1344,0.0723308114739088,0.0009884453387521,0.0723308114739088,0.0009884453387521
05-25-2021,149.46,187.06,8.0,12.0,148.0,-12.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005333134,2.093931858610404e-05,0.0250000005333134,2.093931858610404e-05,0.0250000008893657,1.8169908621577096e-05,0.0250000008893904,1.817256346980377e-05,1359711,98428,1344,98428,1344,0.0723889120555765,0.0009884453387521,0.0723889120555765,0.0009884453387521
05-26-2021,154.78,203.28,7.0,9.0,125.0,-13.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008615449,1.7975604191341303e-05,0.025000000861551,1.7976912526437174e-05,1359711,98470,1346,98470,1346,0.0724198009724125,0.0009899162395538,0.0724198009724125,0.0009899162395538
05-27-2021,162.26,197.23,11.0,15.0,184.0,-7.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009202514,1.8606116806437336e-05,0.0250000008391378,1.7815947927630347e-05,1359711,98613,1349,98613,1349,0.0725249703797351,0.0009921225907564,0.0725249703797351,0.0009921225907564
05-28-2021,191.2,232.5,4.0,15.0,141.0,-7.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005843439,1.5359879855251963e-05,0.0250000005843439,1.5359879855251963e-05,1359711,98650,1351,98650,1351,0.0725521820445668,0.0009935934915581,0.0725521820445668,0.0009935934915581
05-29-2021,181.41,248.21,-1.0,6.0,88.0,-8.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005676764,1.5225101292428932e-05,0.0250000005676764,1.5225101292428932e-05,1359711,98699,1352,98699,1352,0.0725882191142088,0.0009943289419589,0.0725882191142088,0.0009943289419589
05-30-2021,151.09,190.54,7.0,0.0,67.0,-20.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004300761,1.3914146974499754e-05,0.0250000004300761,1.3914146974499754e-05,1359711,98726,1353,98726,1353,0.0726080762750319,0.0009950643923598,0.0726080762750319,0.0009950643923598
05-31-2021,153.84,169.41,17.0,8.0,145.0,-21.0,-75.0,18.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000408123,1.374079915856748e-05,0.025000000408123,1.374079915856748e-05,1359711,98726,1353,98746,1353,0.0726080762750319,0.0009950643923598,0.0726227852830491,0.0009950643923598
06-01-2021,151.02,192.12,8.0,16.0,157.0,-5.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000417404,1.3892931762894886e-05,0.025000000417404,1.3892931762894886e-05,1359711,98767,1353,98767,1353,0.0726382297414671,0.0009950643923598,0.0726382297414671,0.0009950643923598
06-02-2021,155.96,197.11,7.0,12.0,150.0,-12.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004217083,1.4009618089039822e-05,0.0250000004217083,1.4009618089039822e-05,1359711,98791,1353,98791,1353,0.0726558805510877,0.0009950643923598,0.0726558805510877,0.0009950643923598
06-03-2021,160.69,199.23,10.0,14.0,152.0,-8.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004605148,1.447415220111821e-05,0.0250000004605148,1.447415220111821e-05,1359711,98840,1354,98840,1354,0.0726919176207297,0.0009957998427607,0.0726919176207297,0.0009957998427607
06-04-2021,191.41,246.65,4.0,11.0,146.0,-13.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004199172,1.4157215006841477e-05,0.0250000004199172,1.4157215006841477e-05,1359711,98877,1355,98877,1355,0.0727191292855614,0.0009965352931615,0.0727191292855614,0.0009965352931615
06-05-2021,207.02,291.32,1.0,9.0,192.0,-3.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004177665,1.4211309940385934e-05,0.0250000004177665,1.4211309940385934e-05,1359711,98877,1355,98898,1355,0.0727191292855614,0.0009965352931615,0.0727345737439794,0.0009965352931615
06-06-2021,176.88,216.91,11.0,9.0,198.0,5.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003329415,1.3461898131088244e-05,0.0250000003329415,1.3461898131088244e-05,1359711,98877,1355,98919,1355,0.0727191292855614,0.0009965352931615,0.0727500182023974,0.0009965352931615
06-07-2021,158.17,195.83,13.0,14.0,195.0,-10.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000359715,1.381073816752702e-05,0.025000000359715,1.381073816752702e-05,1359711,98941,1357,98941,1357,0.0727661981112162,0.0009980061939632,0.0727661981112162,0.0009980061939632
06-08-2021,153.97,188.85,9.0,13.0,121.0,-14.0,-22.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002767223,1.3059124324005595e-05,0.0250000002767223,1.3059124324005595e-05,1359711,98944,1357,98944,1357,0.0727684044624188,0.0009980061939632,0.0727684044624188,0.0009980061939632
06-09-2021,163.44,199.79,11.0,15.0,144.0,-12.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002667174,1.3027128125660573e-05,0.0250000002667174,1.3027128125660573e-05,1359711,98996,1357,98996,1357,0.0728066478832634,0.0009980061939632,0.0728066478832634,0.0009980061939632
06-10-2021,169.59,217.91,13.0,16.0,197.0,-6.0,-20.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000290315,1.332722312263288e-05,0.025000000290315,1.332722312263288e-05,1359711,99040,1360,99040,1360,0.0728390077009011,0.0010002125451658,0.0728390077009011,0.0010002125451658
06-11-2021,198.48,246.45,4.0,12.0,138.0,-10.0,-22.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002092558,1.2561963089424056e-05,0.0250000002092558,1.2561963089424056e-05,1359711,99068,1360,99068,1360,0.0728596003121251,0.0010002125451658,0.0728596003121251,0.0010002125451658
06-12-2021,214.17,293.79,5.0,10.0,188.0,5.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99068,1360,99092,1360,0.0728596003121251,0.0010002125451658,0.0728772511217457,0.0010002125451658
06-13-2021,184.91,223.53,14.0,10.0,210.0,12.0,-8.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99068,1360,99116,1360,0.0728596003121251,0.0010002125451658,0.0728949019313663,0.0010002125451658
06-14-2021,155.57,189.14,9.0,12.0,101.0,-14.0,-25.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99143,1363,99143,1363,0.0729147590921894,0.0010024188963684,0.0729147590921894,0.0010024188963684
06-15-2021,163.02,212.32,12.0,15.0,135.0,-7.0,-22.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99178,1364,99178,1364,0.0729404998562194,0.0010031543467692,0.0729404998562194,0.0010031543467692
06-16-2021,177.71,221.4,16.0,17.0,199.0,-7.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99196,1364,99196,1364,0.0729537379634348,0.0010031543467692,0.0729537379634348,0.0010031543467692
06-17-2021,186.7,236.97,17.0,19.0,279.0,0.0,-25.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99225,1366,99225,1366,0.0729750660250597,0.0010046252475709,0.0729750660250597,0.0010046252475709
06-18-2021,221.7,279.87,9.0,18.0,261.0,-5.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99254,1367,99254,1367,0.0729963940866846,0.0010053606979718,0.0729963940866846,0.0010053606979718
06-19-2021,220.37,303.21,5.0,16.0,238.0,7.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99254,1367,99279,1367,0.0729963940866846,0.0010053606979718,0.073014780346706,0.0010053606979718
06-20-2021,185.88,215.26,14.0,13.0,236.0,18.0,-9.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99254,1367,99304,1367,0.0729963940866846,0.0010053606979718,0.0730331666067274,0.0010053606979718
06-21-2021,180.12,228.4,14.0,13.0,249.0,-5.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99329,1367,99329,1367,0.0730515528667488,0.0010053606979718,0.0730515528667488,0.0010053606979718
06-22-2021,171.88,220.82,10.0,12.0,121.0,-10.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99348,1368,99348,1368,0.0730655264243651,0.0010060961483727,0.0730655264243651,0.0010060961483727
06-23-2021,186.29,241.12,14.0,15.0,212.0,-6.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99366,1369,99366,1369,0.0730787645315806,0.0010068315987735,0.0730787645315806,0.0010068315987735
06-24-2021,195.29,248.74,15.0,15.0,270.0,2.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99392,1369,99392,1369,0.0730978862420028,0.0010068315987735,0.0730978862420028,0.0010068315987735
06-25-2021,217.91,283.23,6.0,12.0,182.0,-7.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99403,1371,99403,1371,0.0731059761964123,0.0010083024995752,0.0731059761964123,0.0010083024995752
06-26-2021,221.88,307.32,1.0,8.0,195.0,5.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99403,1371,99420,1371,0.0731059761964123,0.0010083024995752,0.0731184788532268,0.0010083024995752
06-27-2021,199.99,234.59,13.0,9.0,217.0,15.0,-7.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99403,1371,99437,1371,0.0731059761964123,0.0010083024995752,0.0731309815100414,0.0010083024995752
06-28-2021,182.11,237.28,16.0,15.0,244.0,-7.0,-32.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99455,1371,99455,1371,0.0731442196172569,0.0010083024995752,0.0731442196172569,0.0010083024995752
06-29-2021,182.63,242.65,11.0,13.0,214.0,-8.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99481,1371,99481,1371,0.0731633413276792,0.0010083024995752,0.0731633413276792,0.0010083024995752
06-30-2021,183.39,222.92,13.0,14.0,149.0,-11.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99504,1372,99504,1372,0.0731802566868989,0.0010090379499761,0.0731802566868989,0.0010090379499761
07-01-2021,190.31,234.11,17.0,23.0,190.0,0.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99527,1372,99527,1372,0.0731971720461186,0.0010090379499761,0.0731971720461186,0.0010090379499761
07-02-2021,211.5,255.52,7.0,20.0,105.0,-11.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99555,1372,99555,1372,0.0732177646573426,0.0010090379499761,0.0732177646573426,0.0010090379499761
07-03-2021,196.9,261.5,0.0,15.0,89.0,3.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99555,1372,99572,1372,0.0732177646573426,0.0010090379499761,0.0732302673141572,0.0010090379499761
07-04-2021,167.55,240.59,0.0,7.0,214.0,-6.0,-20.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99555,1372,99589,1372,0.0732177646573426,0.0010090379499761,0.0732427699709717,0.0010090379499761
07-05-2021,203.28,254.62,29.0,23.0,461.0,-3.0,-71.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99555,1372,99606,1372,0.0732177646573426,0.0010090379499761,0.0732552726277863,0.0010090379499761
07-06-2021,203.07,243.11,16.0,22.0,252.0,4.0,-32.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99626,1373,99626,1373,0.0732699816358034,0.0010097734003769,0.0732699816358034,0.0010097734003769
07-07-2021,189.19,240.95,14.0,19.0,237.0,-5.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99652,1374,99652,1374,0.0732891033462257,0.0010105088507778,0.0732891033462257,0.0010105088507778
07-08-2021,190.22,246.21,14.0,18.0,158.0,-1.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99685,1374,99685,1374,0.073313373209454,0.0010105088507778,0.073313373209454,0.0010105088507778
07-09-2021,205.06,256.09,-2.0,6.0,103.0,-15.0,-33.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99708,1375,99708,1375,0.0733302885686737,0.0010112443011787,0.0733302885686737,0.0010112443011787
07-10-2021,229.1,302.83,1.0,11.0,203.0,14.0,-8.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99708,1375,99728,1375,0.0733302885686737,0.0010112443011787,0.0733449975766909,0.0010112443011787
07-11-2021,199.08,232.73,10.0,8.0,191.0,16.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99708,1375,99748,1375,0.0733302885686737,0.0010112443011787,0.073359706584708,0.0010112443011787
07-12-2021,175.95,215.88,13.0,15.0,157.0,-5.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99770,1375,99770,1375,0.0733758864935269,0.0010112443011787,0.0733758864935269,0.0010112443011787
07-13-2021,182.01,234.53,12.0,16.0,149.0,-5.0,-28.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99800,1381,99800,1381,0.0733979500055526,0.0010156570035838,0.0733979500055526,0.0010156570035838
07-14-2021,187.26,241.37,14.0,17.0,164.0,-4.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99840,1381,99840,1381,0.0734273680215869,0.0010156570035838,0.0734273680215869,0.0010156570035838
07-15-2021,205.26,259.23,17.0,21.0,297.0,8.0,-27.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99875,1381,99875,1381,0.0734531087856169,0.0010156570035838,0.0734531087856169,0.0010156570035838
07-16-2021,236.36,306.34,8.0,17.0,239.0,-4.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99907,1381,99907,1381,0.0734766431984443,0.0010156570035838,0.0734766431984443,0.0010156570035838
07-17-2021,229.11,313.58,4.0,10.0,155.0,14.0,-7.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99907,1381,99926,1381,0.0734766431984443,0.0010156570035838,0.0734906167560606,0.0010156570035838
07-18-2021,194.02,221.08,11.0,10.0,80.0,21.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99907,1381,99945,1381,0.0734766431984443,0.0010156570035838,0.0735045903136769,0.0010156570035838
07-19-2021,184.89,237.31,16.0,19.0,177.0,2.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,99966,1382,99966,1382,0.0735200347720949,0.0010163924539847,0.0735200347720949,0.0010163924539847
07-20-2021,191.41,233.49,14.0,18.0,265.0,1.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100025,1384,100025,1384,0.0735634263457455,0.0010178633547864,0.0735634263457455,0.0010178633547864
07-21-2021,191.81,248.73,16.0,19.0,198.0,-3.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100072,1384,100072,1384,0.0735979925145858,0.0010178633547864,0.0735979925145858,0.0010178633547864
07-22-2021,206.64,267.33,16.0,20.0,302.0,5.0,-26.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100106,1385,100106,1385,0.0736229978282149,0.0010185988051872,0.0736229978282149,0.0010185988051872
07-23-2021,240.71,295.92,7.0,17.0,224.0,-2.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100152,1385,100152,1385,0.0736568285466544,0.0010185988051872,0.0736568285466544,0.0010185988051872
07-24-2021,247.81,332.97,2.0,10.0,266.0,22.0,-7.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100152,1385,100196,1385,0.0736568285466544,0.0010185988051872,0.0736891883642921,0.0010185988051872
07-25-2021,205.56,226.26,10.0,11.0,103.0,16.0,-6.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100152,1385,100240,1385,0.0736568285466544,0.0010185988051872,0.0737215481819298,0.0010185988051872
07-26-2021,191.68,240.14,15.0,18.0,280.0,2.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100286,1385,100286,1385,0.0737553789003692,0.0010185988051872,0.0737553789003692,0.0010185988051872
07-27-2021,187.41,233.39,12.0,16.0,222.0,3.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100398,1386,100398,1386,0.0738377493452652,0.0010193342555881,0.0738377493452652,0.0010193342555881
07-28-2021,194.73,246.18,17.0,19.0,224.0,1.0,-29.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100465,1386,100465,1386,0.0738870245221227,0.0010193342555881,0.0738870245221227,0.0010193342555881
07-29-2021,197.89,242.64,13.0,16.0,191.0,3.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100554,1387,100554,1387,0.073952479607799,0.0010200697059889,0.073952479607799,0.0010200697059889
07-30-2021,235.8,305.62,10.0,19.0,219.0,0.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100657,1387,100657,1387,0.0740282309990873,0.0010200697059889,0.0740282309990873,0.0010200697059889
07-31-2021,245.12,329.79,5.0,12.0,233.0,19.0,-6.0,-3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100657,1387,100766,1387,0.0740282309990873,0.0010200697059889,0.0741083950927807,0.0010200697059889
08-01-2021,211.02,246.01,14.0,12.0,181.0,21.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100657,1387,100875,1387,0.0740282309990873,0.0010200697059889,0.0741885591864741,0.0010200697059889
08-02-2021,189.01,252.13,19.0,22.0,247.0,0.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,100986,1387,100986,1387,0.0742701941809693,0.0010200697059889,0.0742701941809693,0.0010200697059889
08-03-2021,190.41,245.58,18.0,23.0,266.0,4.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,101155,1388,101155,1388,0.0743944852987142,0.0010208051563898,0.0743944852987142,0.0010208051563898
08-04-2021,194.36,246.69,16.0,20.0,215.0,2.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,101277,1389,101277,1389,0.0744842102476188,0.0010215406067907,0.0744842102476188,0.0010215406067907
08-05-2021,189.18,236.28,15.0,22.0,185.0,4.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,101505,1389,101505,1389,0.0746518929390142,0.0010215406067907,0.0746518929390142,0.0010215406067907
08-06-2021,239.52,303.44,7.0,18.0,264.0,0.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,101662,1389,101662,1389,0.0747673586519488,0.0010215406067907,0.0747673586519488,0.0010215406067907
08-07-2021,240.39,323.23,1.0,12.0,239.0,16.0,-7.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,101662,1389,101813,1389,0.0747673586519488,0.0010215406067907,0.0748784116624782,0.0010215406067907
08-08-2021,207.57,235.45,12.0,13.0,190.0,22.0,-5.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,101662,1389,101964,1389,0.0747673586519488,0.0010215406067907,0.0749894646730077,0.0010215406067907
08-09-2021,191.87,248.44,18.0,21.0,243.0,8.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,102117,1389,102117,1389,0.0751019885843388,0.0010215406067907,0.0751019885843388,0.0010215406067907
08-10-2021,189.77,253.35,16.0,21.0,233.0,5.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,102205,1391,102205,1391,0.0751667082196143,0.0010230115075924,0.0751667082196143,0.0010230115075924
08-11-2021,195.46,257.45,15.0,20.0,230.0,-1.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,102353,1393,102353,1393,0.0752755548789411,0.0010244824083941,0.0752755548789411,0.0010244824083941
08-12-2021,201.22,256.62,15.0,20.0,267.0,5.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,102659,1394,102659,1394,0.0755006027016035,0.0010252178587949,0.0755006027016035,0.0010252178587949
08-13-2021,231.45,300.56,7.0,18.0,243.0,-1.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,102901,1395,102901,1395,0.0756785816986109,0.0010259533091958,0.0756785816986109,0.0010259533091958
08-14-2021,231.78,316.32,3.0,12.0,201.0,13.0,-6.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,102901,1395,103088,1395,0.0756785816986109,0.0010259533091958,0.0758161109235712,0.0010259533091958
08-15-2021,217.35,256.76,15.0,14.0,239.0,30.0,-4.0,-4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,102901,1395,103275,1395,0.0756785816986109,0.0010259533091958,0.0759536401485315,0.0010259533091958
08-16-2021,189.06,249.43,19.0,20.0,268.0,5.0,-31.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,103462,1395,103462,1395,0.0760911693734918,0.0010259533091958,0.0760911693734918,0.0010259533091958
08-17-2021,189.55,249.65,17.0,19.0,247.0,2.0,-28.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,1359711,103733,1396,103733,1396,0.0762904764321241,0.0010266887595967,0.0762904764321241,0.0010266887595967
