date,Oregon-apple-driving,Oregon-apple-walking,Oregon-google-retail_and_recreation,Oregon-google-grocery_and_pharmacy,Oregon-google-parks,Oregon-google-transit_stations,Oregon-google-workplaces,Oregon-google-residential,Oregon-jh_beta_7,Oregon-jh_gamma_7,Oregon-cdc_beta_7,Oregon-cdc_gamma_7,Oregon-jh_beta_14,Oregon-jh_gamma_14,Oregon-cdc_beta_14,Oregon-cdc_gamma_14,Oregon-jh_beta_30,Oregon-jh_gamma_30,Oregon-cdc_beta_30,Oregon-cdc_gamma_30,Oregon-census_pop,Oregon-jh_confirmed,Oregon-jh_death,Oregon-cdc_confirmed,Oregon-cdc_death,Oregon-jh_confirmed_ratio,Oregon-jh_death_ratio,Oregon-cdc_confirmed_ratio,Oregon-cdc_death_ratio
05-14-2021,170.9,185.0,-10.0,4.0,65.0,-17.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,194542,2582,194542,2582,0.0461247346622134,0.0006121766245737,0.0461247346622134,0.0006121766245737
05-15-2021,163.64,199.44,-10.0,5.0,116.0,-3.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,195179,2585,195179,2585,0.0462757635196315,0.0006128879064768,0.0462757635196315,0.0006128879064768
05-16-2021,138.0,149.52,0.0,4.0,83.0,-2.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,195684,2587,195684,2587,0.0463954959733146,0.0006133620944122,0.0463954959733146,0.0006133620944122
05-17-2021,135.72,138.55,-6.0,2.0,65.0,-20.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000013110159,2.0023918478540373e-05,0.025,1e-05,4217737,195884,2590,195882,2590,0.0464429147668524,0.0006140733763153,0.046442440578917,0.0006140733763153
05-18-2021,138.78,139.14,-7.0,6.0,66.0,-21.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000142006,2.0885804638797968e-05,0.0250000014170051,2.0852152725040943e-05,4217737,196392,2594,196390,2594,0.0465633585024386,0.000615021752186,0.0465628843145032,0.000615021752186
05-19-2021,138.41,138.59,-4.0,4.0,64.0,-23.0,-32.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000016476005,2.289152691774692e-05,0.0250000016448998,2.286168413516261e-05,4217737,196788,2601,196787,2601,0.0466572477136435,0.0006166814099598,0.0466570106196759,0.0006166814099598
05-20-2021,143.56,141.86,-9.0,4.0,36.0,-24.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000018839355,2.4977040102193533e-05,0.0250000018815488,2.495096371343965e-05,4217737,197356,2606,197356,2606,0.0467919170872911,0.0006178668797983,0.0467919170872911,0.0006178668797983
05-21-2021,166.14,179.28,-12.0,1.0,48.0,-21.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000020776191,2.6690059620339648e-05,0.0250000021166296,2.705130233430546e-05,4217737,197851,2613,197851,2613,0.0469092786012973,0.0006195265375721,0.0469092786012973,0.0006195265375721
05-22-2021,160.19,195.91,-11.0,1.0,94.0,-11.0,-11.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010807567,1.862831900846725e-05,0.0250000011013496,1.8819502925882157e-05,4217737,198356,2618,198356,2618,0.0470290110549804,0.0006207120074106,0.0470290110549804,0.0006207120074106
05-23-2021,128.93,135.9,-4.0,-1.0,42.0,-11.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011715581,1.945542872502458e-05,0.025000001192144,1.96468284290328e-05,4217737,198689,2622,198689,2622,0.0471079633462209,0.0006216603832813,0.0471079633462209,0.0006216603832813
05-24-2021,135.33,133.65,-8.0,0.0,31.0,-26.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010864475,1.8659296253803924e-05,0.0250000011070068,1.885048580744136e-05,4217737,198972,2624,198972,2624,0.047175060939077,0.0006221345712167,0.047175060939077,0.0006221345712167
05-25-2021,135.72,136.4,-7.0,4.0,50.0,-23.0,-31.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010392758,1.8243957483882024e-05,0.0250000010386025,1.823654130093193e-05,4217737,199391,2628,199391,2628,0.0472744033115388,0.0006230829470875,0.0472744033115388,0.0006230829470875
05-26-2021,147.09,154.31,0.0,7.0,114.0,-20.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011168528,1.900825266932351e-05,0.0250000011162638,1.900136409230736e-05,4217737,199784,2639,199784,2639,0.0473675812408407,0.000625690980732,0.0473675812408407,0.000625690980732
05-27-2021,148.88,153.06,-5.0,7.0,47.0,-20.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012089172,1.9872196398173083e-05,0.0250000012084056,1.986581858026612e-05,4217737,200210,2660,200210,2660,0.0474685832710764,0.0006306699540535,0.0474685832710764,0.0006306699540535
05-28-2021,185.55,201.32,-6.0,8.0,87.0,-12.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000013113286,2.0743497378705043e-05,0.0250000013108875,2.073761488274396e-05,4217737,200632,2665,200632,2665,0.0475686369254413,0.000631855423892,0.0475686369254413,0.000631855423892
05-29-2021,167.62,220.0,-9.0,8.0,142.0,-3.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014062814,2.157451401234686e-05,0.0250000014059048,2.156911669310801e-05,4217737,201005,2666,201004,2666,0.0476570729753894,0.0006320925178596,0.0476568358814217,0.0006320925178596
05-30-2021,147.66,181.59,4.0,9.0,129.0,-6.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015076407,2.2515034975335664e-05,0.0250000015073224,2.251010871052331e-05,4217737,201260,2668,201260,2668,0.0477175319371501,0.000632566705795,0.0477175319371501,0.000632566705795
05-31-2021,148.35,149.33,-2.0,8.0,184.0,-22.0,-70.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000001535377,2.280255215136488e-05,0.0250000015351113,2.279808388694297e-05,4217737,201475,2671,201475,2671,0.0477685071402033,0.0006332779876981,0.0477685071402033,0.0006332779876981
06-01-2021,150.65,158.51,0.0,15.0,101.0,-16.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015796388,2.326334390624218e-05,0.02500000157942,2.325931556455444e-05,4217737,201650,2674,201649,2674,0.047809998584549,0.0006339892696012,0.0478097614905813,0.0006339892696012
06-02-2021,155.13,164.71,1.0,12.0,114.0,-19.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000016179101,2.368596695138394e-05,0.0250000016177327,2.3682363615339093e-05,4217737,201998,2676,201996,2676,0.0478925072853048,0.0006344634575365,0.0478920330973695,0.0006344634575365
06-03-2021,159.72,169.29,-1.0,13.0,82.0,-19.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000016921494,2.446229842068002e-05,0.0250000016920242,2.4459232273074205e-05,4217737,202247,2683,202247,2683,0.0479515436832595,0.0006361231153104,0.0479515436832595,0.0006361231153104
06-04-2021,183.5,201.89,-6.0,8.0,81.0,-15.0,-27.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000016647739,2.4275174432503357e-05,0.0250000016646645,2.427237986005279e-05,4217737,202680,2686,202675,2686,0.048054205371269,0.0006368343972134,0.0480530199014305,0.0006368343972134
06-05-2021,166.78,201.72,-9.0,6.0,94.0,-7.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000173229,2.4989886763941158e-05,0.0250000017322078,2.4987481069479577e-05,4217737,202995,2691,202995,2691,0.0481288899710911,0.0006380198670519,0.0481288899710911,0.0006380198670519
06-06-2021,134.87,142.1,0.0,4.0,49.0,-7.0,-10.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000017192107,2.494222517138834e-05,0.0250000017191515,2.4940195823688304e-05,4217737,203252,2694,203252,2694,0.0481898231207872,0.0006387311489549,0.0481898231207872,0.0006387311489549
06-07-2021,144.16,152.48,-1.0,6.0,77.0,-20.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000016402867,2.4284297046620343e-05,0.0250000016402464,2.42826333483356e-05,4217737,203374,2694,203374,2694,0.0482187485848453,0.0006387311489549,0.0482187485848453,0.0006387311489549
06-08-2021,149.4,159.09,-2.0,9.0,82.0,-18.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000015915658,2.3931880587935143e-05,0.0250000015915405,2.393057107585826e-05,4217737,203671,2700,203671,2700,0.0482891654932491,0.0006401537127611,0.0482891654932491,0.0006401537127611
06-09-2021,161.25,169.58,2.0,9.0,105.0,-17.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000016289879,2.4364844460919065e-05,0.0250000016289739,2.4363876997973327e-05,4217737,203933,2716,203933,2716,0.0483512841127837,0.0006439472162441,0.0483512841127837,0.0006439472162441
06-10-2021,164.74,176.19,-2.0,9.0,76.0,-16.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000016736802,2.4782212256705706e-05,0.0250000016736741,2.4781576141204025e-05,4217737,204291,2726,204291,2726,0.0484361637532164,0.000646318155921,0.0484361637532164,0.000646318155921
06-11-2021,183.25,198.42,-8.0,5.0,34.0,-18.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000014664503,2.280573634059416e-05,0.0250000014664488,2.280542310704005e-05,4217737,204587,2726,204587,2726,0.0485063435676525,0.000646318155921,0.0485063435676525,0.000646318155921
06-12-2021,174.71,216.62,-9.0,5.0,102.0,-2.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000013476303,2.169299063814252e-05,0.0250000013673295,2.187802620063818e-05,4217737,204866,2729,204865,2729,0.0485724927846378,0.0006470294378241,0.0485722556906701,0.0006470294378241
06-13-2021,145.34,149.81,-2.0,2.0,20.0,-5.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000012035293,2.035687666746917e-05,0.0250000012035293,2.035687666746917e-05,4217737,205030,2730,205029,2730,0.0486113761953388,0.0006472665317918,0.0486111391013711,0.0006472665317918
06-14-2021,156.14,166.67,0.0,7.0,81.0,-16.0,-31.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010899424,1.9332646304429738e-05,0.0250000010899424,1.9332646304429738e-05,4217737,205154,2730,205154,2730,0.0486407758473323,0.0006472665317918,0.0486407758473323,0.0006472665317918
06-15-2021,158.08,169.49,-1.0,10.0,87.0,-15.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.02500000110564,1.954842550585253e-05,0.02500000110564,1.954842550585253e-05,4217737,205459,2737,205459,2737,0.0487130895074775,0.0006489261895656,0.0487130895074775,0.0006489261895656
06-16-2021,171.73,188.41,5.0,12.0,141.0,-12.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011474539,1.9988510378541017e-05,0.0250000011474539,1.9988510378541017e-05,4217737,205698,2744,205698,2744,0.0487697549657553,0.0006505858473394,0.0487697549657553,0.0006505858473394
06-17-2021,184.16,195.25,1.0,13.0,112.0,-14.0,-33.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011782857,2.030304590357183e-05,0.0250000011783106,2.0303249328172764e-05,4217737,205988,2745,205988,2745,0.0488385122163852,0.0006508229413071,0.0488385122163852,0.0006508229413071
06-18-2021,208.15,226.37,-5.0,9.0,102.0,-11.0,-33.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011780871,2.034997948687753e-05,0.0250000011781118,2.035018283538996e-05,4217737,206299,2750,206250,2748,0.0489122484403366,0.0006520084111455,0.0489006308359198,0.0006515342232102
06-19-2021,185.64,227.05,-8.0,10.0,138.0,1.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011224164,1.986503383779952e-05,0.0250000011183605,1.9838769864282583e-05,4217737,206581,2753,206512,2751,0.0489791089392249,0.0006527196930486,0.0489627494554544,0.0006522455051132
06-20-2021,153.78,165.61,4.0,11.0,102.0,2.0,-13.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000011003856,1.970338509739248e-05,0.0250000010925958,1.965200923819393e-05,4217737,206777,2754,206774,2754,0.0490255793568921,0.0006529567870163,0.049024868074989,0.0006529567870163
06-21-2021,182.16,182.48,1.0,7.0,124.0,-14.0,-36.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010341581,1.9139417957040465e-05,0.0250000010270126,1.9090536925251305e-05,4217737,206851,2756,206850,2756,0.0490431243105011,0.0006534309749517,0.0490428872165334,0.0006534309749517
06-22-2021,171.51,185.62,0.0,9.0,115.0,-14.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000010022443,1.8904558297279752e-05,0.0250000009957063,1.8858108171496244e-05,4217737,207106,2757,207105,2757,0.0491035832722618,0.0006536680689194,0.0491033461782941,0.0006536680689194
06-23-2021,178.88,191.35,3.0,11.0,138.0,-13.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009857006,1.8822199599303547e-05,0.0250000009797287,1.877807841420739e-05,4217737,207333,2759,207333,2759,0.0491574036029273,0.0006541422568548,0.0491574036029273,0.0006541422568548
06-24-2021,187.35,198.54,1.0,13.0,110.0,-14.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000001004641,1.90745547756054e-05,0.0250000009992003,1.903269308480914e-05,4217737,207558,2760,207558,2760,0.0492107497456574,0.0006543793508224,0.0492107497456574,0.0006543793508224
06-25-2021,209.45,224.61,-6.0,10.0,95.0,-13.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000009789825,1.8913202260794877e-05,0.0250000009740446,1.88735715371282e-05,4217737,207787,2761,207787,2761,0.0492650442642583,0.0006546164447901,0.0492650442642583,0.0006546164447901
06-26-2021,182.36,210.53,-13.0,5.0,126.0,-3.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000008163491,1.7463105429627314e-05,0.0250000008118823,1.742564575037383e-05,4217737,207999,2763,207998,2763,0.0493153081854084,0.0006550906327255,0.0493150710914407,0.0006550906327255
06-27-2021,158.91,161.13,-4.0,4.0,83.0,-3.0,-15.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004626652,1.4208601302398717e-05,0.0250000004586403,1.4173265936413723e-05,4217737,208137,2763,208136,2763,0.0493480271529495,0.0006550906327255,0.0493477900589818,0.0006550906327255
06-28-2021,163.37,162.05,-2.0,6.0,89.0,-23.0,-40.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,208222,2763,208222,2763,0.0493681801402031,0.0006550906327255,0.0493681801402031,0.0006550906327255
06-29-2021,168.68,175.24,-3.0,6.0,98.0,-19.0,-37.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,208446,2770,208446,2770,0.0494212891889655,0.0006567502904993,0.0494212891889655,0.0006567502904993
06-30-2021,174.3,179.0,5.0,11.0,115.0,-13.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000429414,1.4141528788732948e-05,0.0250000004265382,1.4112189121478584e-05,4217737,208640,2774,208637,2774,0.0494672854186972,0.0006576986663701,0.0494665741367942,0.0006576986663701
07-01-2021,184.66,187.89,5.0,15.0,89.0,-11.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004201084,1.41006656167857e-05,0.025000000417561,1.4073205383991788e-05,4217737,208836,2778,208834,2778,0.0495137558363643,0.0006586470422408,0.049513281648429,0.0006586470422408
07-02-2021,205.34,217.69,-2.0,15.0,92.0,-9.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004135351,1.4072273780988831e-05,0.025,1e-05,4217737,209037,2781,209035,2781,0.0495614117238699,0.0006593583241439,0.0495609375359345,0.0006593583241439
07-03-2021,173.39,212.41,-7.0,16.0,129.0,-4.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004246365,1.4205334823492064e-05,0.0250000004226909,1.418164411484164e-05,4217737,209037,2781,209149,2781,0.0495614117238699,0.0006593583241439,0.0495879662482511,0.0006593583241439
07-04-2021,139.78,172.75,-9.0,15.0,135.0,-9.0,-21.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,209037,2781,209263,2781,0.0495614117238699,0.0006593583241439,0.0496149949605677,0.0006593583241439
07-05-2021,165.25,172.74,6.0,9.0,158.0,-17.0,-65.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,209037,2781,209377,2781,0.0495614117238699,0.0006593583241439,0.0496420236728843,0.0006593583241439
07-06-2021,176.66,187.97,2.0,15.0,118.0,-11.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,209494,2782,209494,2782,0.0496697636671039,0.0006595954181116,0.0496697636671039,0.0006595954181116
07-07-2021,176.89,192.96,3.0,12.0,133.0,-12.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,209764,2788,209764,2788,0.04973377903838,0.0006610179819177,0.04973377903838,0.0006610179819177
07-08-2021,186.69,201.72,2.0,12.0,107.0,-12.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,209974,2790,209973,2790,0.0497835687715948,0.0006614921698531,0.0497833316776271,0.0006614921698531
07-09-2021,211.73,233.14,-5.0,8.0,97.0,-11.0,-33.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,210230,2792,210229,2792,0.0498442648273232,0.0006619663577885,0.0498440277333555,0.0006619663577885
07-10-2021,190.84,234.22,-7.0,7.0,133.0,1.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,210230,2792,210395,2793,0.0498442648273232,0.0006619663577885,0.049883385331992,0.0006622034517562
07-11-2021,165.98,184.65,5.0,8.0,96.0,4.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,210230,2792,210561,2794,0.0498442648273232,0.0006619663577885,0.0499227429306284,0.0006624405457239
07-12-2021,176.39,189.47,4.0,10.0,117.0,-13.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,210729,2797,210729,2797,0.0499625747172002,0.0006631518276269,0.0499625747172002,0.0006631518276269
07-13-2021,176.47,192.79,2.0,14.0,124.0,-12.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,211065,2800,211065,2800,0.0500422382903438,0.00066386310953,0.0500422382903438,0.00066386310953
07-14-2021,185.96,198.57,5.0,13.0,136.0,-12.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,211315,2803,211315,2803,0.0501015117822661,0.0006645743914331,0.0501015117822661,0.0006645743914331
07-15-2021,192.82,208.4,3.0,13.0,112.0,-11.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,211631,2810,211631,2810,0.050176433476056,0.0006662340492069,0.050176433476056,0.0006662340492069
07-16-2021,218.33,240.75,-3.0,8.0,100.0,-11.0,-33.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,211998,2817,211998,2817,0.0502634469621979,0.0006678937069807,0.0502634469621979,0.0006678937069807
07-17-2021,196.82,255.39,-5.0,7.0,139.0,4.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,211998,2817,212250,2820,0.0502634469621979,0.0006678937069807,0.0503231946420556,0.0006686049888838
07-18-2021,171.49,190.42,7.0,8.0,105.0,6.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,211998,2817,212502,2823,0.0502634469621979,0.0006678937069807,0.0503829423219133,0.0006693162707869
07-19-2021,177.52,192.29,4.0,11.0,123.0,-12.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,212755,2826,212755,2826,0.0504429270957387,0.0006700275526899,0.0504429270957387,0.0006700275526899
07-20-2021,176.52,189.32,3.0,13.0,120.0,-12.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,213339,2832,213339,2832,0.0505813899728693,0.0006714501164961,0.0505813899728693,0.0006714501164961
07-21-2021,180.33,199.68,6.0,11.0,136.0,-11.0,-33.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,213730,2833,213730,2833,0.0506740937142358,0.0006716872104638,0.0506740937142358,0.0006716872104638
07-22-2021,190.28,203.41,3.0,13.0,115.0,-13.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,214263,2834,214263,2834,0.0508004647990142,0.0006719243044314,0.0508004647990142,0.0006719243044314
07-23-2021,211.09,234.75,-4.0,7.0,100.0,-10.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,214869,2836,214869,2836,0.0509441437434339,0.0006723984923668,0.0509441437434339,0.0006723984923668
07-24-2021,191.49,242.86,-7.0,6.0,131.0,1.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,214869,2836,215197,2836,0.0509441437434339,0.0006723984923668,0.051021910564836,0.0006723984923668
07-25-2021,166.73,185.38,5.0,7.0,94.0,5.0,-10.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,214869,2836,215525,2836,0.0509441437434339,0.0006723984923668,0.0510996773862381,0.0006723984923668
07-26-2021,172.95,187.28,3.0,10.0,118.0,-13.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,215853,2838,215853,2838,0.0511774442076402,0.0006728726803022,0.0511774442076402,0.0006728726803022
07-27-2021,171.01,182.37,1.0,11.0,113.0,-14.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,216875,2843,216875,2843,0.0514197542426187,0.0006740581501407,0.0514197542426187,0.0006740581501407
07-28-2021,176.95,189.32,4.0,12.0,134.0,-12.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,217690,2849,217690,2849,0.0516129858262855,0.0006754807139468,0.0516129858262855,0.0006754807139468
07-29-2021,184.76,193.11,0.0,13.0,101.0,-14.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,218689,2855,218689,2855,0.0518498427000071,0.0006769032777529,0.0518498427000071,0.0006769032777529
07-30-2021,200.43,217.98,-5.0,8.0,83.0,-13.0,-33.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,219755,2858,219755,2858,0.0521025848695639,0.000677614559656,0.0521025848695639,0.000677614559656
07-31-2021,181.92,221.07,-8.0,6.0,113.0,-1.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,219755,2858,220436,2859,0.0521025848695639,0.000677614559656,0.0522640458615603,0.0006778516536237
08-01-2021,164.7,178.47,6.0,9.0,85.0,4.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,219755,2858,221117,2860,0.0521025848695639,0.000677614559656,0.0524255068535567,0.0006780887475914
08-02-2021,168.82,183.67,3.0,11.0,104.0,-14.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,221799,2863,221799,2863,0.0525872049395208,0.0006788000294944,0.0525872049395208,0.0006788000294944
08-03-2021,169.09,181.79,3.0,16.0,112.0,-14.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,223364,2872,223364,2872,0.0529582569989546,0.0006809338752036,0.0529582569989546,0.0006809338752036
08-04-2021,175.52,192.97,5.0,13.0,120.0,-13.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,224547,2877,224547,2877,0.0532387391627311,0.0006821193450421,0.0532387391627311,0.0006821193450421
08-05-2021,179.44,192.24,1.0,13.0,95.0,-14.0,-35.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,225919,2885,225919,2885,0.0535640320864008,0.0006840160967836,0.0535640320864008,0.0006840160967836
08-06-2021,199.19,224.24,-5.0,7.0,81.0,-13.0,-34.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,4217737,226899,2889,226899,2889,0.0537963841747363,0.0006849644726544,0.0537963841747363,0.0006849644726544
