date,Florida-apple-driving,Florida-apple-walking,Florida-google-retail_and_recreation,Florida-google-grocery_and_pharmacy,Florida-google-parks,Florida-google-transit_stations,Florida-google-workplaces,Florida-google-residential,Florida-jh_beta_7,Florida-jh_gamma_7,Florida-cdc_beta_7,Florida-cdc_gamma_7,Florida-jh_beta_14,Florida-jh_gamma_14,Florida-cdc_beta_14,Florida-cdc_gamma_14,Florida-jh_beta_30,Florida-jh_gamma_30,Florida-cdc_beta_30,Florida-cdc_gamma_30,Florida-census_pop,Florida-jh_confirmed,Florida-jh_death,Florida-cdc_confirmed,Florida-cdc_death,Florida-jh_confirmed_ratio,Florida-jh_death_ratio,Florida-cdc_confirmed_ratio,Florida-cdc_death_ratio
04-15-2021,133.17,152.56,-10.0,-5.0,-11.0,-20.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025000001079713,3.205480790520312e-05,0.0250000009320904,2.8605418390199915e-05,0.0250000015583624,2.4581780923623605e-05,0.0250000011499646,2.072979807756462e-05,21477737,2148448,34238,2113502,35199,0.1000313953001659,0.0015941158046585,0.0984043151287307,0.0016388598109754
04-16-2021,152.43,186.24,-12.0,-5.0,-11.0,-21.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000010253975,3.082483368944726e-05,0.0250000008887206,2.754119019944349e-05,0.0250000014682489,2.371314574241351e-05,0.0250000011338733,2.05709331785909e-05,21477737,2155744,34330,2119784,35250,0.1003710958933895,0.0015983993099459,0.0986968040441132,0.0016412343628195
04-17-2021,147.14,197.3,-12.0,-6.0,-8.0,-21.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000009239977,2.8356059984760663e-05,0.0250000008565651,2.674741464572406e-05,0.0250000014682039,2.373787461732576e-05,0.025000001110738,2.0343004209316884e-05,21477737,2162067,34404,2125634,35292,0.1006654937622152,0.0016018447381118,0.0989691791085811,0.0016431898761028
04-18-2021,112.35,138.15,-10.0,-6.0,-14.0,-19.0,-17.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000009153392,2.790292852594217e-05,0.0250000008644427,2.690846601337503e-05,0.0250000014003342,2.306146596790831e-05,0.0250000010959286,2.0203701545648132e-05,21477737,2168901,34439,2129907,35344,0.1009836837093218,0.0016034743325146,0.0991681293052429,0.001645610987787
04-19-2021,119.1,132.21,-13.0,-6.0,-27.0,-24.0,-27.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000010304834,3.035794754953821e-05,0.0250000009321848,2.841077430453265e-05,0.025000001401422,2.3102793895123723e-05,0.0250000010760874,2.0011761457010403e-05,21477737,2173138,34471,2135515,35397,0.1011809577517408,0.0016049642473972,0.0994292368884114,0.0016480786593112
04-20-2021,120.85,135.43,-13.0,-5.0,-27.0,-25.0,-27.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000010854245,3.160282521022752e-05,0.0250000009414009,2.8622208574821136e-05,0.0250000013816581,2.2944833073947756e-05,0.025000001072316,1.998016709725308e-05,21477737,2178783,34533,2141052,35460,0.1014437880489923,0.0016078509574821,0.0996870387229343,0.0016510119292363
04-21-2021,125.16,138.77,-10.0,-4.0,-10.0,-24.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000010376608,3.052512960963562e-05,0.0250000009890449,2.964755603020318e-05,0.0250000014232267,2.340460718186658e-05,0.0250000010755341,2.001078162625436e-05,21477737,2184354,34616,2147657,35524,0.1017031729180779,0.0016117154242087,0.0999945664666626,0.0016539917590014
04-22-2021,132.49,150.26,-10.0,-4.0,-5.0,-20.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000010974289,3.172162467432959e-05,0.0250000010088159,3.002236460266025e-05,0.0250000014568082,2.3761955960701988e-05,0.0250000010655888,1.990535295555082e-05,21477737,2191038,34696,2152511,35585,0.1020143788891725,0.0016154402114151,0.1002205679304109,0.0016568319092463
04-23-2021,152.78,183.99,-11.0,-5.0,-5.0,-21.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.025000001036423,3.0163548543412745e-05,0.025000001010125,2.9976002266102872e-05,0.0250000014838546,2.4043361588884455e-05,0.02500000108078,2.0052170393616643e-05,21477737,2196502,34759,2159764,35643,0.1022687818553695,0.0016183734813402,0.100558266450511,0.0016595323799709
04-24-2021,147.81,197.36,-11.0,-6.0,-4.0,-22.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.025000001046154,3.022472301881538e-05,0.0250000010568642,3.095033224060494e-05,0.0250000015309549,2.4525424326924566e-05,0.0250000010563092,1.9794615844637e-05,21477737,2203913,34812,2164431,35703,0.1026138368302023,0.0016208411528644,0.1007755612241643,0.0016623259703757
04-25-2021,114.58,139.49,-9.0,-6.0,-7.0,-19.0,-16.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000011009059,3.1389612540313414e-05,0.0250000010898929,3.1620494218180946e-05,0.0250000014401215,2.3599193898669316e-05,0.025000001065334,1.987681687326054e-05,21477737,2208584,34848,2167982,35747,0.1028313178432159,0.0016225173071073,0.1009408952162883,0.0016643746033392
04-26-2021,123.09,137.64,-11.0,-4.0,-8.0,-22.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012648053,3.5146245096556296e-05,0.0250000010982784,3.1809698766020605e-05,0.0250000012544478,2.1712425418422544e-05,0.0250000010474647,1.9692188559309277e-05,21477737,2212097,34912,2173196,35793,0.1029948825614169,0.0016254971368724,0.1011836582224654,0.0016665163559829
04-27-2021,123.59,136.9,-11.0,-3.0,-9.0,-22.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013414487,3.6932693893791294e-05,0.0250000010785583,3.142915888775256e-05,0.025000001303531,2.2223816081794468e-05,0.025000001055903,1.978043147420157e-05,21477737,2217368,34958,2178294,35836,0.1032402994784785,0.0016276388895161,0.1014210202871932,0.0016685184291063
04-28-2021,126.92,139.45,-10.0,-5.0,-7.0,-23.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013163929,3.651249702475951e-05,0.0250000011025623,3.2065951031023625e-05,0.0250000013338925,2.2547574748088236e-05,0.0250000010584517,1.981299715187764e-05,21477737,2222546,35030,2183938,35892,0.1034813863304127,0.0016309911980019,0.1016838040246046,0.0016711257801508
04-29-2021,133.24,150.61,-10.0,-4.0,-7.0,-20.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013655778,3.765708497224456e-05,0.0250000010743301,3.1512802398472975e-05,0.0250000013113584,2.231538779085765e-05,0.0250000010598853,1.983563377283642e-05,21477737,2228212,35084,2189199,35952,0.1037451943843059,0.0016335054293662,0.1019287553432654,0.0016739193705556
04-30-2021,153.83,181.79,-11.0,-3.0,-9.0,-20.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013136452,3.65478915277318e-05,0.0250000010505367,3.101967323878378e-05,0.0250000012479301,2.1668669538062792e-05,0.0250000010769234,2.001382467181288e-05,21477737,2233518,35161,2194560,36007,0.1039922408957703,0.0016370905370523,0.1021783626459342,0.00167648016176
05-01-2021,148.67,196.64,-10.0,-3.0,1.0,-19.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.025000001214912,3.429112695882945e-05,0.0250000010595847,3.125169270336674e-05,0.0250000011949686,2.111795113393424e-05,0.025000001047779,1.9723337576372984e-05,21477737,2238937,35239,2198428,36059,0.1042445486691638,0.0016407222045786,0.1023584561073636,0.0016789012734442
05-02-2021,115.21,140.7,-9.0,-3.0,-6.0,-18.0,-16.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000011859658,3.352455259498496e-05,0.0250000010964491,3.21113313187064e-05,0.0250000011750051,2.089922322155095e-05,0.025000001015748,1.940343645909066e-05,21477737,2242778,35268,2201559,36111,0.104423385014911,0.0016420724399409,0.102504234966654,0.0016813223851283
05-03-2021,124.92,140.63,-9.0,-1.0,-14.0,-21.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000012623631,3.5299416503259855e-05,0.0250000010998879,3.2222602186040105e-05,0.0250000011103809,2.02412909099598e-05,0.0250000009911876,1.916080543042098e-05,21477737,2245853,35307,2205211,36168,0.1045665565231569,0.001643888273704,0.1026742715026261,0.0016839762960129
05-04-2021,126.79,140.74,-9.0,0.0,-13.0,-22.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013356154,3.708694426310113e-05,0.0250000011025549,3.22895873627631e-05,0.0250000010878043,2.002646712290901e-05,0.0250000009947143,1.920312479918144e-05,21477737,2249535,35399,2209584,36211,0.1047379898543314,0.0016481717789914,0.1028778776832959,0.0016859783691363
05-05-2021,130.48,151.26,-8.0,-2.0,-14.0,-22.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025000001334253,3.701302590154557e-05,0.025000001065689,3.1510345966072456e-05,0.0250000011480381,2.064199527907167e-05,0.0250000010307387,1.958366508822945e-05,21477737,2253929,35478,2214168,36269,0.1049425737916429,0.0016518500063577,0.1030913079902226,0.001688678839861
05-06-2021,133.49,149.42,-11.0,-3.0,-16.0,-19.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.025000001275521,3.556344217815238e-05,0.0250000010293535,3.070259433027106e-05,0.0250000011890202,2.1048742141841876e-05,0.0250000010323672,1.9613283162166847e-05,21477737,2258433,35549,2218425,36323,0.1051522793113632,0.0016551557550034,0.1032895132294431,0.0016911930712253
05-07-2021,158.05,187.74,-10.0,-1.0,-8.0,-18.0,-24.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000012316514,3.4427469873227655e-05,0.0250000010034949,3.0115222957555662e-05,0.0250000011713309,2.0853854896425025e-05,0.0250000010510429,1.9818549207117127e-05,21477737,2262598,35635,2222349,36386,0.1053462010452963,0.0016591599012503,0.1034722140419169,0.0016941263411503
05-08-2021,152.38,200.97,-7.0,5.0,1.0,-18.0,-15.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000012582263,3.480197182651744e-05,0.02500000099399,2.9851949500317017e-05,0.0250000012049913,2.1177662965768503e-05,0.0250000010501727,1.982201588284145e-05,21477737,2266575,35700,2225520,36440,0.1055313695292944,0.0016621862908555,0.1036198552948106,0.0016966405725146
05-09-2021,111.4,132.39,-5.0,3.0,-5.0,-17.0,-17.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000013161633,3.594751519852328e-05,0.0250000009776169,2.944512629868964e-05,0.0250000011653304,2.075462060931904e-05,0.0250000010380294,1.9708846415660368e-05,21477737,2269806,35731,2227788,36483,0.1056818043725928,0.0016636296458979,0.103725453012112,0.0016986426456381
05-10-2021,125.55,140.95,-12.0,-3.0,-17.0,-20.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000014057542,3.801422126806646e-05,0.0250000010062254,3.01091103340619e-05,0.0250000011580708,2.068563632056561e-05,0.0250000010482066,1.983108643166676e-05,21477737,2272102,35783,2231027,36538,0.1057887057654165,0.0016660507575821,0.1038762603341311,0.0017012034368425
05-11-2021,127.61,140.7,-12.0,1.0,-17.0,-20.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013941158,3.786846369401517e-05,0.0250000010296308,3.065449037918989e-05,0.0250000011761515,2.08856727034976e-05,0.0250000010513993,1.987806492838703e-05,21477737,2275365,35831,2234172,36590,0.1059406305235975,0.0016682856299059,0.1040226910311826,0.0017036245485266
05-12-2021,129.04,145.1,-11.0,1.0,-16.0,-20.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000014337566,3.893244134043264e-05,0.0250000010621554,3.141072592153396e-05,0.0250000012584628,2.1754602528719045e-05,0.0250000010499502,1.9870414173917457e-05,21477737,2278549,35882,2238177,36625,0.1060888770544122,0.00167066018175,0.104209163190703,0.0017052541429294
05-13-2021,132.7,153.11,-12.0,-4.0,-18.0,-19.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013803941,3.79276507438596e-05,0.0250000010397383,3.101518450607262e-05,0.0250000012966859,2.2165976409220846e-05,0.0250000010254668,1.9649504809269243e-05,21477737,2282613,35929,2241710,36676,0.1062780962444972,0.0016728484942338,0.1043736591057055,0.0017076286947735
05-14-2021,152.42,188.21,-11.0,-3.0,-8.0,-19.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000013800219,3.813594139233661e-05,0.0250000010043983,3.0309072344703145e-05,0.0250000012755453,2.198739377064097e-05,0.0250000010305749,1.9727719939832525e-05,21477737,2286203,36000,2244967,36730,0.1064452460703844,0.0016761542428794,0.1045253045048461,0.0017101429261378
05-15-2021,148.58,201.07,-10.0,-4.0,1.0,-18.0,-16.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000013121481,3.672255536410696e-05,0.0250000009880422,2.999711472513852e-05,0.0250000012924482,2.218802901171039e-05,0.0250000010073384,1.9511539309850132e-05,21477737,2289522,36056,2247378,36776,0.1065997781796098,0.0016787615939239,0.1046375602792789,0.0017122846787815
05-16-2021,115.9,144.42,-9.0,-4.0,-2.0,-15.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000012393854,3.5188163596452265e-05,0.0250000009785559,2.9848489692314628e-05,0.0250000012591867,2.1870907906199493e-05,0.0250000009827059,1.9283731122678256e-05,21477737,2292004,36075,2249339,36817,0.1067153397026884,0.0016796462308854,0.1047288641256758,0.0017141936322248
05-17-2021,126.91,146.52,-10.0,-3.0,-11.0,-18.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000013060964,3.69477807667778e-05,0.0250000009631566,2.959413810884426e-05,0.0250000011891717,2.1194765818805283e-05,0.0250000009741359,1.9224036901977446e-05,21477737,2293980,36133,2252089,36870,0.1068073419466864,0.0016823467016101,0.1048569036858957,0.001716661303749
05-18-2021,128.65,146.16,-10.0,-2.0,-11.0,-18.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013434905,3.796235208389219e-05,0.0250000009341131,2.8995644102191968e-05,0.0250000011505154,2.0836988314719883e-05,0.0250000009814913,1.9324755632293912e-05,21477737,2296785,36227,2254916,36923,0.1069379422981108,0.0016867233265776,0.1049885283538018,0.0017191289752733
05-19-2021,130.91,146.87,-9.0,-3.0,-9.0,-21.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000012300079,3.5328916333372046e-05,0.0250000009545346,2.9474853135840526e-05,0.0250000011815433,2.1179225369423076e-05,0.0250000009741695,1.92682410386424e-05,21477737,2299596,36271,2257779,36971,0.1070688220085756,0.0016887719595411,0.1051218291759508,0.0017213638475971
05-20-2021,136.5,157.9,-9.0,-2.0,-8.0,-20.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000006037353,2.233376404730217e-05,0.025000000923911,2.8803313109032844e-05,0.0250000012176171,2.1575990867528977e-05,0.0250000009634041,1.9178206326129062e-05,21477737,2302489,36347,2260093,37013,0.107203519625927,0.0016923105073872,0.1052295686458959,0.0017233193608805
05-21-2021,157.26,191.66,-11.0,-2.0,-6.0,-21.0,-23.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005818407,2.1766778525304595e-05,0.0250000009019402,2.8345702580426773e-05,0.025000001206324,2.1473664456204524e-05,0.0250000009347804,1.890623582012788e-05,21477737,2304860,36441,2263388,37069,0.1073139130067567,0.0016966871323547,0.1053829833189595,0.001725926711925
05-22-2021,151.54,207.54,-11.0,-3.0,0.0,-22.0,-14.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005463702,2.081265340837168e-05,0.0250000008552212,2.7281855462281483e-05,0.0250000011670535,2.1061462872157e-05,0.0250000009047096,1.8615544786346383e-05,21477737,2308266,36463,2265408,37101,0.1074724958220691,0.0016977114488365,0.1054770341959211,0.0017274166268075
05-23-2021,117.02,147.76,-9.0,-3.0,1.0,-19.0,-14.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000005335145,2.0496800300895397e-05,0.0250000008272989,2.671619206741444e-05,0.0250000011250501,2.0644456763505387e-05,0.0250000008783611,1.8368535662939248e-05,21477737,2310335,36474,2266983,37135,0.1075688281311946,0.0016982236070774,0.105550365944047,0.0017289996613702
05-24-2021,128.93,147.62,-10.0,-3.0,-11.0,-21.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005644376,2.1295323410937413e-05,0.0250000008280391,2.684146572224891e-05,0.0250000011040035,2.046677429094257e-05,0.0250000008523326,1.813454025935593e-05,21477737,2311941,36501,2268856,37171,0.1076436032343631,0.0016994807227595,0.1056375725245169,0.0017306758156131
05-25-2021,131.45,148.9,-9.0,-1.0,-10.0,-20.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005499218,2.112262248494916e-05,0.0250000007825018,2.595071066154228e-05,0.0250000010924312,2.0403525233880268e-05,0.0250000008236694,1.7872845134652298e-05,21477737,2313815,36581,2271164,37207,0.1077308563746729,0.0017032055099659,0.1057450326354215,0.001732351969856
05-26-2021,135.06,154.11,-8.0,-2.0,-6.0,-20.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005534579,2.1262162676290757e-05,0.0250000007422399,2.519012547413988e-05,0.0250000011154156,2.067619376038837e-05,0.0250000008204785,1.787611012013754e-05,21477737,2316142,36647,2273440,37244,0.1078392011225391,0.0017062784594112,0.1058510028314435,0.001734074683939
05-27-2021,144.65,166.12,-8.0,-1.0,-5.0,-17.0,-25.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005566548,2.1353208631772395e-05,0.025000000755985,2.5642735482476187e-05,0.0250000010967334,2.0505423040248625e-05,0.0250000008110906,1.78194076613428e-05,21477737,2318480,36733,2275752,37285,0.1079480580286461,0.0017102826056581,0.1059586491817084,0.0017359836373822
05-28-2021,167.74,203.24,-9.0,1.0,-2.0,-17.0,-26.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005777395,2.1768059684531608e-05,0.0250000007158671,2.4853715473684924e-05,0.0250000011099643,2.06512967114382e-05,0.0250000008060927,1.7806558176482176e-05,21477737,2320818,36774,2277731,37327,0.1080569149347531,0.0017121915591014,0.1060507911052267,0.0017379391506656
05-29-2021,157.52,219.43,-10.0,0.0,2.0,-18.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005506614,2.114686936493315e-05,0.0250000006666092,2.3823361490960916e-05,0.0250000010792616,2.0347766856838447e-05,0.0250000007792167,1.7565306065127966e-05,21477737,2320818,36774,2279176,37366,0.1080569149347531,0.0017121915591014,0.1061180700741423,0.0017397549844287
05-30-2021,127.16,174.08,-6.0,-1.0,10.0,-21.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000005303253,2.081565028854196e-05,0.0250000006436132,2.3365867609724032e-05,0.0250000010674976,2.0269314108118746e-05,0.0250000007455528,1.7251923092151556e-05,21477737,2320818,36774,2280469,37400,0.1080569149347531,0.0017121915591014,0.1061782719473657,0.0017413380189914
05-31-2021,117.29,138.95,-12.0,-7.0,15.0,-28.0,-67.0,14.0,0.025,1e-05,0.025,1e-05,0.0250000005583419,2.166969313165145e-05,0.0250000006336195,2.320608574956109e-05,0.0250000010114329,1.9752020093046076e-05,0.0250000007184682,1.7008133556686893e-05,21477737,2320818,36774,2281707,37440,0.1080569149347531,0.0017121915591014,0.1062359130293848,0.0017432004125946
06-01-2021,135.55,150.54,-9.0,1.0,-12.0,-15.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000005042215,2.072466668487404e-05,0.0250000003064487,1.6362429550098003e-05,0.0250000009462318,1.915843508003207e-05,0.0250000006971774,1.681996318611239e-05,21477737,2326755,36869,2282948,37485,0.108333340705308,0.001716614743909,0.106293693790924,0.0017452956053982
06-02-2021,135.66,151.7,-8.0,-2.0,-9.0,-20.0,-26.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000004086346,1.8639745228686506e-05,0.0250000002816709,1.579956751496575e-05,0.0250000009680315,1.9434619188925234e-05,0.0250000006770526,1.6637805894969695e-05,21477737,2327989,36924,2284789,37515,0.1083907955479667,0.0017191755351134,0.1063794104565113,0.0017466924006006
06-03-2021,140.19,158.75,-8.0,-1.0,-13.0,-18.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.02500000040529,1.8576186681382426e-05,0.0250000002624853,1.5381547931601683e-05,0.0250000009760475,1.9556961408699844e-05,0.0250000006465565,1.6351705976428558e-05,21477737,2329867,36973,2287168,37560,0.1084782349276369,0.0017214569672773,0.1064901763160616,0.0017487875934042
06-04-2021,158.22,189.19,-11.0,-2.0,-12.0,-21.0,-25.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000003484221,1.7273807901060262e-05,0.0250000002567133,1.5242675812060169e-05,0.0250000009007644,1.8806510652210312e-05,0.0250000006385975,1.6294891543359443e-05,21477737,2329867,36985,2289309,37614,0.1084782349276369,0.0017220156853582,0.1065898609336728,0.0017513018247685
06-05-2021,150.93,195.81,-11.0,-3.0,-10.0,-20.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000002496894,1.5095386795526969e-05,0.025,1e-05,0.0250000008397027,1.8218700160950343e-05,0.0250000006087242,1.6000642114778106e-05,21477737,2332867,36985,2290795,37646,0.1086179144478768,0.0017220156853582,0.1066590488560317,0.0017527917396511
06-06-2021,119.29,144.1,-8.0,-3.0,-7.0,-16.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000002623461,1.5518300206205736e-05,0.025,1e-05,0.0250000007841052,1.770533464050852e-05,0.0250000005839527,1.576154215855322e-05,21477737,2332867,36985,2292019,37672,0.1086179144478768,0.0017220156853582,0.1067160381002896,0.0017540022954932
06-07-2021,133.61,151.05,-8.0,-2.0,-11.0,-19.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002833113,1.618395870290795e-05,0.025,1e-05,0.0250000006991638,1.689977404204202e-05,0.0250000005427892,1.535673977669654e-05,21477737,2332867,36985,2293438,37701,0.1086179144478768,0.0017220156853582,0.1067821065133631,0.0017553525308555
06-08-2021,136.39,153.55,-7.0,0.0,-8.0,-19.0,-27.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000002668931,1.6029026391392583e-05,0.025,1e-05,0.02500000064128,1.6388058314508177e-05,0.0250000005148094,1.509089242314795e-05,21477737,2332867,36985,2295127,37743,0.1086179144478768,0.0017220156853582,0.1068607460832582,0.0017573080441389
06-09-2021,139.31,154.46,-7.0,-1.0,-3.0,-20.0,-28.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000006313386,1.6385228377533037e-05,0.0250000005054681,1.5013406534720672e-05,21477737,2332867,36985,2296996,37776,0.1086179144478768,0.0017220156853582,0.1069477664243677,0.0017588445188615
06-10-2021,146.2,165.15,-8.0,-1.0,-3.0,-17.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005846783,1.6004713634847902e-05,0.0250000004755281,1.4723118534924316e-05,21477737,2332867,36985,2298990,37807,0.1086179144478768,0.0017220156853582,0.1070406067454872,0.001760287873904
06-11-2021,162.73,193.13,-11.0,-2.0,-5.0,-20.0,-29.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005390723,1.5640241413713492e-05,0.0250000004492752,1.4472248782637742e-05,21477737,2344321,37265,2300575,37827,0.109151210856153,0.0017350524405806,0.1071144040920139,0.0017612190707056
06-12-2021,154.81,196.72,-12.0,-3.0,-10.0,-18.0,-13.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005295128,1.5512116233500343e-05,0.0250000004463827,1.4471861628499492e-05,21477737,2344321,37265,2301921,37855,0.109151210856153,0.0017350524405806,0.1071770736367616,0.0017625227462278
06-13-2021,120.38,140.27,-11.0,-5.0,-15.0,-17.0,-15.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005184505,1.5390361334086258e-05,0.0250000004173719,1.41998999399359e-05,21477737,2344321,37265,2302940,37887,0.109151210856153,0.0017350524405806,0.1072245181138031,0.0017640126611104
06-14-2021,133.6,146.12,-11.0,-5.0,-23.0,-20.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004644175,1.483688941143236e-05,0.0250000003833903,1.3874102728119203e-05,21477737,2344321,37265,2304278,37912,0.109151210856153,0.0017350524405806,0.1072868151798301,0.0017651766571124
06-15-2021,135.75,147.54,-11.0,-3.0,-21.0,-20.0,-29.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004277754,1.4479951715110855e-05,0.0250000003609706,1.3669811183489977e-05,21477737,2344321,37265,2306026,37936,0.109151210856153,0.0017350524405806,0.1073682017802899,0.0017662940932743
06-16-2021,138.14,149.89,-10.0,-4.0,-19.0,-20.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000004429586,1.4676601789991018e-05,0.0250000003450839,1.3534967972984478e-05,21477737,2344321,37265,2307566,37963,0.109151210856153,0.0017350524405806,0.1074399039340131,0.0017675512089565
06-17-2021,145.54,162.96,-9.0,-1.0,-10.0,-18.0,-30.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000003937808,1.4209263585710291e-05,0.0250000003090031,1.318982442572246e-05,21477737,2344321,37265,2309422,37989,0.109151210856153,0.0017350524405806,0.1075263189972016,0.0017687617647985
06-18-2021,161.95,189.94,-11.0,-2.0,-10.0,-20.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002846281,1.3122401642242806e-05,0.0250000002719338,1.2834135481081822e-05,21477737,2354416,37555,2310878,38018,0.1096212324417605,0.0017485547942038,0.107594110124358,0.0017701120001609
06-19-2021,152.59,194.36,-11.0,-1.0,-12.0,-19.0,-15.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000000293524,1.3130870652687097e-05,0.0250000002422844,1.2553839276945532e-05,21477737,2354416,37555,2312571,38052,0.1096212324417605,0.0017485547942038,0.1076729359336134,0.0017716950347236
06-20-2021,112.92,131.3,-9.0,-4.0,-21.0,-18.0,-17.0,2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000002463644,1.25791554863738e-05,0.0250000002227738,1.2374400262900924e-05,21477737,2354416,37555,2313617,38076,0.1096212324417605,0.0017485547942038,0.1077216375263371,0.0017728124708855
06-21-2021,136.07,153.74,-12.0,-6.0,-19.0,-20.0,-32.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000001654938,1.1697814716347104e-05,0.0250000001798036,1.1951922123354852e-05,21477737,2354416,37555,2315389,38097,0.1096212324417605,0.0017485547942038,0.1078041415629589,0.0017737902275272
06-22-2021,137.95,153.65,-11.0,-5.0,-18.0,-19.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000002902704,1.5781268134039457e-05,0.025,1e-05,0.025000000187453,1.191540528212036e-05,0.0250000001733349,1.1911718091346771e-05,21477737,2354416,37555,2317386,38122,0.1096212324417605,0.0017485547942038,0.1078971215635986,0.0017749542235292
06-23-2021,139.06,154.71,-10.0,-6.0,-15.0,-20.0,-30.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000003425442,1.7139960056715757e-05,0.025,1e-05,0.0250000002210026,1.227231831226791e-05,0.0250000001632364,1.1832962064985536e-05,21477737,2354416,37555,2319302,38145,0.1096212324417605,0.0017485547942038,0.1079863302171918,0.001776025099851
06-24-2021,144.84,161.56,-11.0,-6.0,-16.0,-19.0,-31.0,7.0,0.025,1e-05,0.025,1e-05,0.025000000382969,1.8282922959958195e-05,0.025,1e-05,0.0250000002251561,1.2336517593147374e-05,0.0250000001488794,1.1710111034235888e-05,21477737,2354416,37555,2321197,38171,0.1096212324417605,0.0017485547942038,0.1080745611141434,0.0017772356556931
