date,Arkansas-apple-driving,Arkansas-apple-walking,Arkansas-google-retail_and_recreation,Arkansas-google-grocery_and_pharmacy,Arkansas-google-parks,Arkansas-google-transit_stations,Arkansas-google-workplaces,Arkansas-google-residential,Arkansas-jh_beta_7,Arkansas-jh_gamma_7,Arkansas-cdc_beta_7,Arkansas-cdc_gamma_7,Arkansas-jh_beta_14,Arkansas-jh_gamma_14,Arkansas-cdc_beta_14,Arkansas-cdc_gamma_14,Arkansas-jh_beta_30,Arkansas-jh_gamma_30,Arkansas-cdc_beta_30,Arkansas-cdc_gamma_30,Arkansas-census_pop,Arkansas-jh_confirmed,Arkansas-jh_death,Arkansas-cdc_confirmed,Arkansas-cdc_death,Arkansas-jh_confirmed_ratio,Arkansas-jh_death_ratio,Arkansas-cdc_confirmed_ratio,Arkansas-cdc_death_ratio
01-01-2021,98.27,98.24,-33.0,-27.0,0.0,-38.0,-70.0,23.0,0.0250000008114192,3.9758450746066775e-05,0.0250000008114192,3.9758450746066775e-05,0.0250000489930695,0.0001805345837098,0.0250000490022484,0.0001805108191259,0.0250000199933333,0.0001797953216387,0.0250000199893383,0.0001797479557316,3017804,229442,3711,229442,3711,0.0760294571814471,0.0012297021277723,0.0760294571814471,0.0012297021277723
01-02-2021,121.65,125.8,-19.0,-9.0,-25.0,-12.0,-19.0,9.0,0.0250000008533467,4.168395218327824e-05,0.0250000008533467,4.168395218327824e-05,0.0250000466286638,0.0001836702489034,0.0250000476791901,0.0001863940738793,0.0250000203836922,0.0001840616906684,0.025000020380252,0.0001840182277984,3017804,231442,3729,231442,3729,0.0766921907453234,0.0012356667298472,0.0766921907453234,0.0012356667298472
01-03-2021,100.79,93.92,-11.0,-6.0,12.0,-2.0,-14.0,5.0,0.0250000009756954,4.75444997127028e-05,0.0250000009756954,4.75444997127028e-05,0.025000039509853,0.000174266491746,0.025000039509853,0.000174266491746,0.0250000200978523,0.0001821826200769,0.0250000200949244,0.000182143028925,3017804,233475,3749,233475,3749,0.0773658594130036,0.001242294065486,0.0773658594130036,0.001242294065486
01-04-2021,118.05,139.34,-2.0,2.0,2.0,-8.0,-25.0,7.0,0.0250000009195233,4.5900456782232845e-05,0.0250000009195233,4.5900456782232845e-05,0.0250000350026666,0.0001675814551163,0.0250000350026666,0.0001675814551163,0.0250000198182926,0.0001804634031878,0.0250000198158215,0.00018042749438,3017804,234781,3800,234781,3800,0.0777986244302148,0.0012591937713648,0.0777986244302148,0.0012591937713648
01-05-2021,124.26,141.33,-5.0,3.0,23.0,-8.0,-23.0,7.0,0.0250000008388295,4.249131136472176e-05,0.0250000008388295,4.249131136472176e-05,0.0250000303159701,0.0001566797014215,0.0250000303159701,0.0001566797014215,0.0250000195906976,0.0001789625909712,0.0250000195886253,0.000178930069404,3017804,238888,3836,238888,3836,0.0791595478036347,0.0012711229755146,0.0791595478036347,0.0012711229755146
01-06-2021,111.26,136.33,-12.0,-4.0,-3.0,-11.0,-22.0,8.0,0.0250000007168679,3.7133773462776965e-05,0.0250000007168679,3.7133773462776965e-05,0.0250000272596321,0.0001521478324181,0.0250000272596321,0.0001521478324181,0.0250000193232548,0.0001769066658958,0.0250000193215296,0.0001768772643788,3017804,242593,3901,242593,3901,0.0803872617307154,0.0012926618163406,0.0803872617307154,0.0012926618163406
01-07-2021,112.78,131.37,-16.0,-7.0,-12.0,-15.0,-24.0,10.0,0.0250000007772337,3.894274855019974e-05,0.0250000007772337,3.894274855019974e-05,0.025000024847931,0.0001509657682397,0.025000024847931,0.0001509657682397,0.0250000188925482,0.0001729830568718,0.0250000188911277,0.0001729565970943,3017804,245916,3926,245916,3926,0.0814883935470958,0.001300945985889,0.0814883935470958,0.001300945985889
01-08-2021,135.54,158.06,-14.0,-7.0,0.0,-11.0,-21.0,9.0,0.0250000007883596,3.92003136577092e-05,0.0250000007883596,3.92003136577092e-05,0.0250000221981087,0.0001522291656481,0.0250000221981087,0.0001522291656481,0.0250000185957422,0.0001706805975434,0.0250000185945996,0.0001706571302406,3017804,248860,3966,248860,3966,0.0824639373531216,0.0013142006571666,0.0824639373531216,0.0013142006571666
01-09-2021,126.43,144.36,-16.0,-6.0,-18.0,-4.0,-9.0,6.0,0.025000000823214,4.05850540848213e-05,0.025000000823214,4.05850540848213e-05,0.025000020445925,0.0001535400212755,0.025000020445925,0.0001535400212755,0.0250000184111268,0.0001694330172458,0.025000018410226,0.0001694124115136,3017804,251746,4010,251746,4010,0.0834202618857951,0.0013287807955718,0.0834202618857951,0.0013287807955718
01-10-2021,92.47,96.33,-15.0,-4.0,-21.0,-10.0,-14.0,6.0,0.0250000009333146,4.526704626735601e-05,0.0250000009333146,4.526704626735601e-05,0.0250000218633292,0.0001683650927321,0.0250000218633292,0.0001683650927321,0.0250000182575989,0.0001684046994861,0.0250000182569048,0.0001683868136268,3017804,255076,4043,255076,4043,0.084523713269649,0.0013397158993758,0.084523713269649,0.0013397158993758
01-11-2021,110.75,138.84,-14.0,-8.0,-17.0,-14.0,-24.0,9.0,0.0250000010223051,4.929627941356575e-05,0.0250000010223051,4.929627941356575e-05,0.0250000206300181,0.0001666099910152,0.0250000206300181,0.0001666099910152,0.0250000175962609,0.0001626236583919,0.0250000175957445,0.000162608422187,3017804,256344,4081,256344,4081,0.0849438863491466,0.0013523078370894,0.0849438863491466,0.0013523078370894
01-12-2021,115.46,138.91,-14.0,-5.0,8.0,-7.0,-23.0,8.0,0.025000000968235,4.714960079392365e-05,0.025000000968235,4.714960079392365e-05,0.0250000180279004,0.0001584014509701,0.0250000180279004,0.0001584014509701,0.0250000173558468,0.0001608443443809,0.0250000173554771,0.0001608316147575,3017804,259553,4121,259553,4121,0.086007242352386,0.001365562508367,0.086007242352386,0.001365562508367
01-13-2021,116.05,144.37,-13.0,-6.0,20.0,-9.0,-22.0,7.0,0.0250000009934828,4.8278100657947486e-05,0.0250000009934828,4.8278100657947486e-05,0.0250000065566544,0.0001347671574149,0.0250000065566544,0.0001347671574149,0.0250000172908749,0.0001605069078476,0.0250000172906228,0.0001604965018931,3017804,262020,4186,262020,4186,0.0868247242034273,0.0013871013491929,0.0868247242034273,0.0013871013491929
01-14-2021,121.06,141.2,-16.0,-8.0,16.0,-10.0,-23.0,8.0,0.0250000009272308,4.486896733861461e-05,0.0250000009272308,4.486896733861461e-05,0.0250000068154658,0.0001396006673768,0.0250000068154658,0.0001396006673768,0.0250000170722631,0.0001584933335404,0.0250000170721042,0.0001584851632654,3017804,264511,4228,264511,4228,0.0876501588572352,0.0014010187540343,0.0876501588572352,0.0014010187540343
01-15-2021,140.03,160.83,-17.0,-10.0,0.0,-12.0,-24.0,9.0,0.02500000103896,4.935180143002115e-05,0.02500000103896,4.935180143002115e-05,0.025000006973806,0.0001424450282173,0.025000006973806,0.0001424450282173,0.0250000171542144,0.0001595287230164,0.0250000171541263,0.0001595227312981,3017804,267635,4263,267635,4263,0.0886853486840099,0.0014126165914022,0.0886853486840099,0.0014126165914022
01-16-2021,132.65,160.09,-20.0,-10.0,-12.0,-7.0,-11.0,6.0,0.0250000010628098,5.040856332411095e-05,0.0250000010628098,5.040856332411095e-05,0.0250000072183191,0.0001474934393101,0.0250000072183191,0.0001474934393101,0.0250000165812579,0.0001542937776225,0.0250000165812193,0.0001542898756055,3017804,270178,4293,270178,4293,0.0895280144104786,0.0014225575948603,0.0895280144104786,0.0014225575948603
01-17-2021,100.55,106.22,-17.0,-10.0,5.0,-12.0,-16.0,5.0,0.0250000010451463,4.99956027283904e-05,0.0250000010451463,4.99956027283904e-05,0.0250000076756286,0.0001575739612354,0.0250000076756286,0.0001575739612354,0.0250000163152131,0.0001522180953692,0.0250000163152031,0.0001522161956501,3017804,271154,4311,271122,4311,0.0898514283896502,0.0014285221969352,0.0898408246526282,0.0014285221969352
01-18-2021,119.62,134.35,-15.0,-12.0,9.0,-14.0,-40.0,12.0,0.0250000010440917,5.072187931013294e-05,0.0250000010440917,5.072187931013294e-05,0.0250000080182999,0.0001657643280445,0.0250000080182999,0.0001657643280445,0.0250000162375572,0.000152058054969,0.0250000163507025,0.000153157356992,3017804,272263,4343,272263,4343,0.0902189141508196,0.0014391259339572,0.0902189141508196,0.0014391259339572
01-19-2021,114.71,136.25,-16.0,-7.0,12.0,-11.0,-23.0,8.0,0.025000001009112,4.978776150875287e-05,0.025000001009112,4.978776150875287e-05,0.0250000077452212,0.0001606365209664,0.0250000077452212,0.0001606365209664,0.0250000157032233,0.0001474332591455,0.0250000157032233,0.0001474332591455,3017804,273594,4386,273594,4386,0.0906599633375792,0.0014533747055806,0.0906599633375792,0.0014533747055806
01-20-2021,111.45,130.13,-16.0,-9.0,3.0,-12.0,-22.0,8.0,0.025000000989386,4.901263523322281e-05,0.025000000989386,4.901263523322281e-05,0.0249999956902775,0.000150379841911,0.0249999956902775,0.000150379841911,0.0250000154069586,0.0001448692764166,0.0250000154069586,0.0001448692764166,3017804,276114,4441,276114,4441,0.0914950076280633,0.0014715998785872,0.0914950076280633,0.0014715998785872
01-21-2021,118.52,134.32,-16.0,-8.0,10.0,-13.0,-22.0,8.0,0.0250000008805151,4.372758952381216e-05,0.0250000008805151,4.372758952381216e-05,0.0249999948164694,0.0001385604842561,0.0249999948164694,0.0001385604842561,0.0250000149358667,0.00014047623665,0.0250000149358667,0.00014047623665,3017804,279220,4496,279220,4496,0.0925242328527631,0.0014898250515938,0.0925242328527631,0.0014898250515938
01-22-2021,138.5,158.4,-15.0,-9.0,24.0,-13.0,-21.0,8.0,0.0250000009131207,4.430378817020392e-05,0.0250000009131207,4.430378817020392e-05,0.0249999912664909,0.0001427655068959,0.0249999912664909,0.0001427655068959,0.0250000147333298,0.0001386904227511,0.0250000147333298,0.0001386904227511,3017804,281382,4549,281382,4549,0.0932406478353133,0.0015073874910365,0.0932406478353133,0.0015073874910365
01-23-2021,130.7,146.34,-19.0,-11.0,-17.0,-10.0,-11.0,6.0,0.0250000009991849,4.727987377047419e-05,0.0250000009991849,4.727987377047419e-05,0.0249999892271511,0.0001422703346338,0.0249999892271511,0.0001422703346338,0.0250000145692217,0.0001373725650553,0.0250000145692217,0.0001373725650553,3017804,282995,4563,282995,4563,0.0937751424545795,0.0015120266259836,0.0937751424545795,0.0015120266259836
01-24-2021,90.92,94.02,-20.0,-11.0,-13.0,-13.0,-16.0,6.0,0.0250000010487559,4.979544568639163e-05,0.0250000010487559,4.979544568639163e-05,0.0249999876549952,0.0001389901778898,0.0249999876549952,0.0001389901778898,0.0250000144745791,0.0001369497488711,0.0250000144745791,0.0001369497488711,3017804,284066,4606,284066,4606,0.0941300362780352,0.001526275397607,0.0941300362780352,0.001526275397607
01-25-2021,110.27,128.5,-15.0,-11.0,-10.0,-15.0,-24.0,9.0,0.0250000011605529,5.501973067433518e-05,0.0250000011604404,5.501483009226151e-05,0.0249999845648637,0.0001396114761513,0.0249999845648637,0.0001396114761513,0.0250000144400883,0.0001369268851459,0.0250000144400883,0.0001369268851459,3017804,284702,4650,284702,4650,0.0943407855513479,0.0015408555360122,0.0943407855513479,0.0015408555360122
01-26-2021,117.93,132.41,-11.0,-6.0,15.0,-8.0,-22.0,7.0,0.0250000012075045,5.731125679434403e-05,0.0250000012075045,5.731125679434403e-05,0.0249999834753593,0.0001397582993107,0.0249999834753593,0.0001397582993107,0.0250000150271017,0.0001427617179659,0.0250000150271017,0.0001427617179659,3017804,287187,4690,287187,4690,0.0951642320044641,0.0015541102072898,0.0951642320044641,0.0015541102072898
01-27-2021,112.22,126.39,-14.0,-9.0,-1.0,-12.0,-22.0,8.0,0.0250000011966881,5.6999415629168006e-05,0.0250000011966881,5.6999415629168006e-05,0.0249999814112988,0.0001381519822235,0.0249999814112988,0.0001381519822235,0.0250000149390855,0.0001420072378401,0.0250000149390855,0.0001420072378401,3017804,288964,4742,288964,4742,0.0957530707759682,0.0015713412799505,0.0957530707759682,0.0015713412799505
01-28-2021,121.54,133.97,-13.0,-6.0,12.0,-9.0,-22.0,7.0,0.0250000011493273,5.4678551278868645e-05,0.0250000011493273,5.4678551278868645e-05,0.0249999835035303,0.0001289128034091,0.0249999835035303,0.0001289128034091,0.0250000145746067,0.0001385855578777,0.0250000145746067,0.0001385855578777,3017804,290856,4784,290856,4766,0.0963800167273951,0.0015852586847919,0.0963800167273951,0.0015792940827171
01-29-2021,142.95,159.99,-12.0,-8.0,21.0,-10.0,-21.0,7.0,0.0250000011011176,5.233143345624282e-05,0.0250000010674731,5.128544596310358e-05,0.024999982300178,0.0001277660847432,0.0249999824377269,0.0001269068063257,0.0250000139513713,0.0001327742731337,0.0250000139198341,0.0001325593735514,3017804,292563,4831,292563,4831,0.0969456598241635,0.001600832923543,0.0969456598241635,0.001600832923543
01-30-2021,126.34,147.39,-19.0,-11.0,-32.0,-11.0,-12.0,7.0,0.0250000010672166,5.059362404663015e-05,0.0250000010426605,4.970047416234344e-05,0.0249999795391974,0.0001290313572458,0.0249999797471034,0.0001282516027341,0.0250000138510251,0.0001321479730295,0.0250000138224008,0.0001319456040714,3017804,294387,4838,294387,4838,0.0975500728344186,0.0016031524910166,0.0975500728344186,0.0016031524910166
01-31-2021,98.02,96.87,-15.0,-8.0,-17.0,-10.0,-15.0,5.0,0.0250000011668488,5.575769345751438e-05,0.0250000011499371,5.5017672072591696e-05,0.0249999763993741,0.0001306256085649,0.0249999766624107,0.000129920580083,0.0250000136471,0.000130617058054,0.0250000136211132,0.0001304262771297,3017804,295268,4868,295268,4868,0.0978420069693061,0.0016130934944747,0.0978420069693061,0.0016130934944747
02-01-2021,114.59,128.84,-9.0,-5.0,-11.0,-11.0,-22.0,7.0,0.025000001101923,5.365505762431634e-05,0.0250000010912076,5.306755025763076e-05,0.0249999719227144,0.000136523807355,0.0249999722483406,0.0001359027933721,0.0250000133860522,0.0001287822173218,0.0250000133626978,0.0001286037738322,3017804,296494,4895,296494,4895,0.0982482626439623,0.0016220403975871,0.0982482626439623,0.0016220403975871
02-02-2021,117.08,134.77,-10.0,-5.0,14.0,-11.0,-22.0,7.0,0.0250000010194452,5.064996768818767e-05,0.0250000010134862,5.021335042992755e-05,0.0249999700978329,0.0001370977210819,0.0249999704242182,0.0001365276889063,0.0250000135410333,0.0001307814979082,0.0250000135198589,0.0001306131201461,3017804,298004,4939,298004,4939,0.0987486264846888,0.0016366205359923,0.0987486264846888,0.0016366205359923
02-03-2021,117.04,137.91,-5.0,0.0,29.0,-8.0,-20.0,5.0,0.0250000009897359,4.934524225507316e-05,0.0250000009871025,4.905494378451698e-05,0.0249999704020095,0.000134168400525,0.0249999707269743,0.0001336636359613,0.0250000136699867,0.0001324808506713,0.0250000136508468,0.0001323222101272,3017804,300430,4985,300430,4985,0.0995525222976707,0.0016518634079615,0.0995525222976707,0.0016518634079615
02-04-2021,120.0,132.23,-10.0,-2.0,2.0,-11.0,-22.0,7.0,0.025000000918361,4.574747986204104e-05,0.0250000009177079,4.560307712157293e-05,0.0249999725069385,0.0001271102848555,0.0249999728135327,0.0001266707135509,0.0250000133767686,0.0001298315739405,0.0250000133594648,0.0001296819040471,3017804,302899,5009,302899,5009,0.1003706668822759,0.001659816210728,0.1003706668822759,0.001659816210728
02-05-2021,145.4,166.3,-9.0,-4.0,26.0,-10.0,-20.0,6.0,0.0250000008774999,4.3826515760008456e-05,0.0250000009752968,4.808597313193928e-05,0.0249999747157241,0.0001192705165556,0.0249999749950323,0.000118894436769,0.0250000131107126,0.000127880836687,0.0250000130953226,0.0001277414603222,3017804,304723,5050,304723,5050,0.1009750798925311,0.0016734022487875,0.1009750798925311,0.0016734022487875
02-06-2021,130.17,148.01,-17.0,-5.0,-24.0,-12.0,-10.0,6.0,0.0250000008236987,4.120451562516108e-05,0.0250000008236987,4.120451562516108e-05,0.0249999769951661,0.0001128173500631,0.0249999772405141,0.0001125010746277,0.0250000124489986,0.0001218746809608,0.0250000124353343,0.0001217449020186,3017804,306064,5061,306064,5061,0.1014194427471101,0.0016770472833888,0.1014194427471101,0.0016770472833888
02-07-2021,92.22,94.72,-21.0,-5.0,-26.0,-15.0,-15.0,5.0,0.0250000009405874,4.687597651705905e-05,0.0250000009405874,4.687597651705905e-05,0.0249999726496349,0.0001180017303195,0.0249999728823091,0.0001177425196057,0.025000012382593,0.0001218527324348,0.0250000123704839,0.000121731897628,3017804,306736,5076,306736,5076,0.1016421212245725,0.0016820177851179,0.1016421212245725,0.0016820177851179
02-08-2021,110.45,120.22,-16.0,-9.0,-22.0,-14.0,-24.0,8.0,0.0250000009007649,4.594221043839687e-05,0.0250000009007649,4.594221043839687e-05,0.0249999744512357,0.0001132471080035,0.0249999746407969,0.0001130428488301,0.0250000120900056,0.0001195835696628,0.025000012079304,0.0001194711368265,3017804,307373,5106,307373,5106,0.1018532018646671,0.001691958788576,0.1018532018646671,0.001691958788576
02-09-2021,112.75,124.33,-13.0,-1.0,-14.0,-9.0,-22.0,8.0,0.0250000008878377,4.580081869965107e-05,0.0250000008878377,4.580081869965107e-05,0.0249999767307377,0.0001082436782788,0.0249999768735498,0.0001080925556418,0.02500001174469,0.0001167504726913,0.0250000117352755,0.000116646079306,3017804,308848,5148,308848,5148,0.1023419678680259,0.0017058761934174,0.1023419678680259,0.0017058761934174
02-10-2021,95.81,109.12,-23.0,-2.0,-22.0,-16.0,-31.0,12.0,0.0250000008142455,4.2323948348466144e-05,0.0250000008142455,4.2323948348466144e-05,0.0249999776401035,0.0001043070239265,0.0249999777373148,0.0001042082481528,0.0250000115530469,0.000115425756361,0.025000011544824,0.0001153292339135,3017804,309940,5174,309940,5174,0.1027038203939023,0.0017144917297478,0.1027038203939023,0.0017144917297478
02-11-2021,77.96,93.78,-41.0,-24.0,-37.0,-31.0,-50.0,22.0,0.0250000007246101,3.816072334235748e-05,0.0250000007246101,3.816072334235748e-05,0.0249999810233156,9.665036212233908e-05,0.0249999810703564,9.660182991404466e-05,0.0250000113952498,0.0001142098159751,0.025000011388048,0.0001141201439407,3017804,311043,5199,311043,5199,0.10306931795438,0.0017227758992963,0.10306931795438,0.0017227758992963
02-12-2021,117.22,138.92,-19.0,0.0,-25.0,-17.0,-32.0,14.0,0.0250000007510787,3.9217855010624266e-05,0.0250000007510787,3.9217855010624266e-05,0.0249999827067408,9.191144077305142e-05,0.024999979674724,9.750046291831094e-05,0.0250000110975854,0.0001118009633344,0.0250000110913721,0.0001117185349443,3017804,311608,5212,311608,5212,0.1032565401861751,0.0017270836674615,0.1032565401861751,0.0017270836674615
02-13-2021,115.48,144.19,-16.0,13.0,-42.0,-12.0,-9.0,7.0,0.0250000006511088,3.512201266006469e-05,0.0250000006511088,3.512201266006469e-05,0.0249999854031728,8.503121380263774e-05,0.0249999854031728,8.503121380263774e-05,0.0250000104723871,0.00010604934191,0.0250000104670522,0.0001059736617643,3017804,312562,5252,312562,5252,0.103572664096144,0.001740338338739,0.103572664096144,0.001740338338739
02-14-2021,58.84,74.88,-40.0,-12.0,-49.0,-33.0,-30.0,11.0,0.0250000007523997,3.948556155456521e-05,0.0250000007523997,3.948556155456521e-05,0.0249999816150044,9.102486791339849e-05,0.0249999816150044,9.102486791339849e-05,0.0250000101862431,0.0001036334375461,0.0250000101817019,0.0001035642487713,3017804,313028,5265,313028,5265,0.1037270810165272,0.0017446461069042,0.1037270810165272,0.0017446461069042
02-15-2021,33.8,71.11,-76.0,-61.0,-59.0,-64.0,-80.0,34.0,0.0250000007993016,4.19079958386502e-05,0.0250000007993016,4.19079958386502e-05,0.0249999819665955,8.95139577662181e-05,0.0249999819665955,8.95139577662181e-05,0.0250000099459333,0.0001017853952658,0.0250000099421161,0.0001017225948533,3017804,313348,5275,313348,5275,0.1038331183867474,0.0017479597747236,0.1038331183867474,0.0017479597747236
02-16-2021,48.61,81.07,-52.0,-23.0,-44.0,-46.0,-72.0,29.0,0.0250000007321681,3.951482735818273e-05,0.0250000007321681,3.951482735818273e-05,0.0249999820933433,8.805858372917104e-05,0.0249999820933433,8.805858372917104e-05,0.0250000097767673,0.0001006450233245,0.0250000097735884,0.0001005882312153,3017804,313525,5287,313525,5287,0.1038917703071505,0.0017519361761068,0.1038917703071505,0.0017519361761068
02-17-2021,40.78,70.48,-71.0,-53.0,-46.0,-59.0,-78.0,33.0,0.0250000005819066,3.3401460314976987e-05,0.0250000005819066,3.3401460314976987e-05,0.0250000058994443,0.000129602473479,0.0250000058994443,0.000129602473479,0.0250000098169316,0.0001015086189738,0.0250000098157314,0.000101468884142,3017804,314192,5313,314192,5313,0.1041127919507032,0.0017605517124372,0.1041127919507032,0.0017605517124372
02-18-2021,57.99,83.63,-54.0,-37.0,-36.0,-46.0,-70.0,30.0,0.0250000005408322,3.165632842739968e-05,0.0250000005408322,3.165632842739968e-05,0.0250000053415159,0.0001178469790467,0.0250000053415159,0.0001178469790467,0.0250000096650433,0.0001003926152193,0.0250000096629081,0.0001003466979839,3017804,314445,5323,314445,5323,0.1041966277465335,0.0017638653802566,0.1041966277465335,0.0017638653802566
02-19-2021,84.0,109.49,-35.0,-18.0,-34.0,-30.0,-53.0,23.0,0.0250000004874853,2.952029061173416e-05,0.0250000004874853,2.952029061173416e-05,0.0250000052350521,0.0001163809480575,0.0250000052350521,0.0001163809480575,0.02500000933829,9.7540600552843e-05,0.0250000093365911,9.74999387276577e-05,3017804,314713,5336,314713,5336,0.1042854340440929,0.0017681731484218,0.1042854340440929,0.0017681731484218
02-20-2021,95.63,120.15,-25.0,-7.0,-39.0,-12.0,-8.0,9.0,0.0250000004961902,3.0089411605610014e-05,0.0250000004961902,3.0089411605610014e-05,0.0250000046904947,0.000105145082806,0.0250000046904947,0.000105145082806,0.0250000087949581,9.25777374346328e-05,0.0250000087936456,9.254232000701565e-05,3017804,315230,5348,315230,5348,0.104456750670355,0.001772149549805,0.104456750670355,0.001772149549805
02-21-2021,81.92,89.91,-17.0,-6.0,-38.0,-10.0,-8.0,7.0,0.0250000003434871,2.346117812598984e-05,0.0250000003434871,2.346117812598984e-05,0.0250000048117404,0.0001088268154006,0.0250000048117404,0.0001088268154006,0.0250000082254876,8.737350420387562e-05,0.025000008224507,8.734319330164793e-05,3017804,315514,5357,315514,5357,0.1045508588364254,0.0017751318508425,0.1045508588364254,0.0017751318508425
02-22-2021,121.75,139.3,-2.0,3.0,-11.0,-3.0,-24.0,8.0,0.0250000003364759,2.3354406032507584e-05,0.0250000003364759,2.3354406032507584e-05,0.0250000047943258,0.0001094383142687,0.0250000047943258,0.0001094383142687,0.0250000077103905,8.264090055216391e-05,0.0250000077096847,8.261540485882102e-05,3017804,315759,5363,315759,5363,0.1046320436980002,0.0017771200515341,0.1046320436980002,0.0017771200515341
02-23-2021,133.3,155.59,0.0,4.0,37.0,1.0,-20.0,5.0,0.0250000003335077,2.3545653011275857e-05,0.0250000003335077,2.3545653011275857e-05,0.0250000043778111,0.0001011399327239,0.0250000043778111,0.0001011399327239,0.0250000076954426,8.298299410573176e-05,0.0250000076949606,8.296209867575104e-05,3017804,316593,5377,316593,5377,0.1049084035941366,0.0017817591864812,0.1049084035941366,0.0017817591864812
02-24-2021,134.86,156.69,0.0,1.0,38.0,2.0,-18.0,4.0,0.0250000003262572,2.3326555674600507e-05,0.0250000003262572,2.3326555674600507e-05,0.0250000036843241,8.63481414353225e-05,0.0250000036843241,8.63481414353225e-05,0.0250000073266355,7.964220725491555e-05,0.0250000073263316,7.962574027684969e-05,3017804,317396,5387,317396,5387,0.1051744911200329,0.0017850728543006,0.1051744911200329,0.0017850728543006
02-25-2021,136.18,150.36,-5.0,-1.0,17.0,-2.0,-19.0,5.0,0.025,1e-05,0.025,1e-05,0.025000003348179,7.943021312902572e-05,0.025000003348179,7.943021312902572e-05,0.0250000069504841,7.618203461671516e-05,0.025000006950315,7.616985094111768e-05,3017804,318122,5397,318122,5397,0.10541506340372,0.00178838652212,0.10541506340372,0.00178838652212
02-26-2021,157.35,176.14,-9.0,-8.0,-3.0,-3.0,-18.0,7.0,0.025,1e-05,0.025,1e-05,0.0250000030224916,7.26382984681721e-05,0.0250000030224916,7.26382984681721e-05,0.0250000065612173,7.267890060729691e-05,0.0250000065611432,7.267093541167803e-05,3017804,318638,5407,318638,5407,0.1055860486632001,0.0017917001899394,0.1055860486632001,0.0017917001899394
02-27-2021,147.68,174.7,-11.0,-7.0,-16.0,3.0,-1.0,4.0,0.025,1e-05,0.025,1e-05,0.0250000029705421,7.186512939562886e-05,0.0250000029705421,7.186512939562886e-05,0.0250000060420013,6.777150630757956e-05,0.0250000060419827,6.776759185299531e-05,3017804,319195,5417,319195,5417,0.1057706199607396,0.0017950138577588,0.1057706199607396,0.0017950138577588
02-28-2021,104.71,106.07,-10.0,-8.0,-20.0,0.0,-10.0,4.0,0.025,1e-05,0.025,1e-05,0.025000002268479,5.6396881788065824e-05,0.025000002268479,5.6396881788065824e-05,0.0250000056417875,6.406113508566518e-05,0.0250000058623761,6.632503391478945e-05,3017804,322415,5243,322415,5243,0.1068376209985804,0.0017373560377015,0.1068376209985804,0.0017373560377015
03-01-2021,125.55,147.77,-3.0,-3.0,-2.0,-4.0,-20.0,6.0,0.025,1e-05,0.025,1e-05,0.0250000013198981,4.1361546110650685e-05,0.0250000013198981,4.1361546110650685e-05,0.0250000049523964,5.806869601054508e-05,0.0250000049523964,5.806869601054508e-05,3017804,322509,5250,322509,5250,0.1068687694760826,0.0017396756051751,0.1068687694760826,0.0017396756051751
03-02-2021,128.29,143.05,-3.0,0.0,22.0,0.0,-20.0,5.0,0.025,1e-05,0.025,1e-05,0.0250000005554247,2.8697074311127316e-05,0.0250000005554247,2.8697074311127316e-05,0.0250000047610688,5.706634795369899e-05,0.0250000047610688,5.706634795369899e-05,3017804,322949,5254,322949,5254,0.1070145708601353,0.0017410010723029,0.1070145708601353,0.0017410010723029
03-03-2021,135.48,148.82,5.0,8.0,59.0,1.0,-18.0,3.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000043195605,5.33423722646654e-05,0.0250000043195605,5.33423722646654e-05,3017804,323353,5261,323353,5261,0.1071484430400383,0.0017433206397764,0.1071484430400383,0.0017433206397764
03-04-2021,144.28,158.21,1.0,6.0,66.0,0.0,-19.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000039191213,4.993306363356421e-05,0.0250000039191213,4.993306363356421e-05,3017804,323756,5273,323756,5273,0.1072819838531594,0.0017472970411597,0.1072819838531594,0.0017472970411597
03-05-2021,165.86,176.31,-5.0,-1.0,14.0,-4.0,-19.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000033297328,4.44479754235234e-05,0.0250000033297328,4.44479754235234e-05,3017804,324326,5283,324326,5283,0.1074708629188641,0.0017506107089791,0.1074708629188641,0.0017506107089791
03-06-2021,174.77,197.59,-4.0,2.0,51.0,7.0,-5.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000027224998,3.867468940713197e-05,0.0250000027224998,3.867468940713197e-05,3017804,324653,5297,324653,5297,0.1075792198565579,0.0017552498439262,0.1075792198565579,0.0017552498439262
03-07-2021,124.98,125.43,1.0,4.0,71.0,4.0,-10.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000023990617,3.570281410433564e-05,0.0250000023990617,3.570281410433564e-05,3017804,324818,5319,324818,5319,0.1076338953755777,0.0017625399131288,0.1076338953755777,0.0017625399131288
03-08-2021,134.54,149.78,-2.0,0.0,36.0,-4.0,-21.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000019161028,3.092787913133517e-05,0.0250000019161028,3.092787913133517e-05,3017804,324951,5343,324951,5343,0.1076779671575755,0.0017704927158953,0.1076779671575755,0.0017704927158953
