date,Colorado-apple-driving,Colorado-apple-walking,Colorado-google-retail_and_recreation,Colorado-google-grocery_and_pharmacy,Colorado-google-parks,Colorado-google-transit_stations,Colorado-google-workplaces,Colorado-google-residential,Colorado-jh_beta_7,Colorado-jh_gamma_7,Colorado-cdc_beta_7,Colorado-cdc_gamma_7,Colorado-jh_beta_14,Colorado-jh_gamma_14,Colorado-cdc_beta_14,Colorado-cdc_gamma_14,Colorado-jh_beta_30,Colorado-jh_gamma_30,Colorado-cdc_beta_30,Colorado-cdc_gamma_30,Colorado-census_pop,Colorado-jh_confirmed,Colorado-jh_death,Colorado-cdc_confirmed,Colorado-cdc_death,Colorado-jh_confirmed_ratio,Colorado-jh_death_ratio,Colorado-cdc_confirmed_ratio,Colorado-cdc_death_ratio
08-02-2021,162.74,182.58,1.0,8.0,86.0,-11.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,577285,6956,578677,6956,0.1002450885055331,0.0012079039567016,0.1004868082162474,0.0012079039567016
08-03-2021,163.04,189.38,0.0,9.0,56.0,-13.0,-36.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,578276,6957,579460,6957,0.1004171748800431,0.001208077605919,0.1006227755535242,0.001208077605919
08-04-2021,168.4,196.97,1.0,8.0,86.0,-11.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,579366,6963,580657,6963,0.1006064525270823,0.0012091195012238,0.1008306336668324,0.0012091195012238
08-05-2021,172.5,201.62,1.0,10.0,100.0,-13.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,580610,6970,581761,6970,0.1008224721536114,0.0012103350457461,0.1010223424029162,0.0012103350457461
08-06-2021,192.1,243.05,-5.0,5.0,75.0,-12.0,-35.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,581692,6978,582923,6978,0.1010103606069109,0.0012117242394858,0.101224122793613,0.0012117242394858
08-07-2021,175.31,235.3,-10.0,3.0,62.0,-6.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,581692,6978,584027,6984,0.1010103606069109,0.0012117242394858,0.1014158315296968,0.0012127661347906
08-08-2021,145.67,173.5,-1.0,6.0,60.0,-3.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,581692,6978,584925,6990,0.1010103606069109,0.0012117242394858,0.1015717685269823,0.0012138080300954
08-09-2021,156.73,174.6,-1.0,7.0,74.0,-13.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,584462,6998,585584,6998,0.101491368939295,0.0012151972238352,0.1016862033612931,0.0012151972238352
08-10-2021,157.13,179.65,-1.0,8.0,57.0,-14.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,585352,7010,586396,7010,0.1016459167428407,0.0012172810144448,0.1018272065258765,0.0012172810144448
08-11-2021,161.87,186.13,-1.0,7.0,75.0,-14.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,586562,7013,587707,7013,0.101856032295976,0.0012178019620972,0.1020548606499759,0.0012178019620972
08-12-2021,166.79,199.52,-1.0,9.0,89.0,-14.0,-36.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,588230,7023,589343,7023,0.1021456791907113,0.0012195384542719,0.1023389507697522,0.0012195384542719
08-13-2021,189.39,240.4,-4.0,6.0,78.0,-12.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,589526,7032,590462,7032,0.1023707285765487,0.0012211012972291,0.102533264244098,0.0012211012972291
08-14-2021,177.99,243.44,-9.0,4.0,70.0,-9.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,589526,7032,591838,7034,0.1023707285765487,0.0012211012972291,0.1027722055673328,0.001221448595664
08-15-2021,144.76,178.64,0.0,6.0,67.0,-3.0,-9.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,589526,7032,592726,7036,0.1023707285765487,0.0012211012972291,0.1029264060724436,0.0012217958940989
08-16-2021,157.92,195.07,1.0,8.0,70.0,-12.0,-34.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,592372,7041,593425,7041,0.1028649342494603,0.0012226641401863,0.1030477868754532,0.0012226641401863
08-17-2021,158.95,197.63,-1.0,8.0,49.0,-15.0,-36.0,6.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,593562,7047,594539,7047,0.1030715768182462,0.0012237060354911,0.1032412321037116,0.0012237060354911
08-18-2021,160.73,199.61,-2.0,7.0,64.0,-15.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,595585,7055,596711,7055,0.1034228691851823,0.0012250952292308,0.1036183982040503,0.0012250952292308
08-19-2021,167.86,212.13,-3.0,6.0,65.0,-16.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,597281,7059,598362,7056,0.1037173782580066,0.0012257898261007,0.1039050930620886,0.0012252688784483
08-20-2021,187.23,269.51,-5.0,4.0,70.0,-12.0,-33.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,598940,7067,600148,7067,0.1040054623097846,0.0012271790198404,0.1042152305644849,0.0012271790198404
08-21-2021,174.4,269.2,-9.0,2.0,58.0,-10.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,598940,7067,601907,7070,0.1040054623097846,0.0012271790198404,0.1045206795380097,0.0012276999674928
08-22-2021,140.2,194.78,-2.0,5.0,62.0,-5.0,-8.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,598940,7067,603300,7073,0.1040054623097846,0.0012271790198404,0.1047625728979415,0.0012282209151452
08-23-2021,147.04,228.51,-4.0,5.0,68.0,-14.0,-32.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,603266,7078,604307,7078,0.1047566688245476,0.0012290891612326,0.1049374376599309,0.0012290891612326
08-24-2021,153.04,218.27,-5.0,6.0,51.0,-18.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,604516,7084,605605,7084,0.1049737303463815,0.0012301310565374,0.1051628343442033,0.0012301310565374
08-25-2021,153.76,204.67,-4.0,5.0,67.0,-16.0,-33.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,606236,7088,607559,7088,0.105272407000425,0.0012308256534072,0.1055021449151341,0.0012308256534072
08-26-2021,158.34,203.92,-5.0,5.0,72.0,-15.0,-34.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,608047,7095,609712,7095,0.1055868857332581,0.0012320411979295,0.1058760116803409,0.0012320411979295
08-27-2021,179.61,249.55,-7.0,3.0,65.0,-13.0,-31.0,4.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,610127,7111,611709,7111,0.1059480761055898,0.001234819585409,0.1062227891676229,0.001234819585409
08-28-2021,170.13,263.19,-10.0,2.0,62.0,-12.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,610127,7111,613410,7116,0.1059480761055898,0.001234819585409,0.1065181664865345,0.0012356878314963
08-29-2021,128.23,163.98,-4.0,3.0,57.0,-7.0,-9.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,610127,7111,614402,7121,0.1059480761055898,0.001234819585409,0.1066904265102619,0.0012365560775836
08-30-2021,140.04,166.52,-6.0,4.0,63.0,-17.0,-30.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,613730,7129,615799,7129,0.106573734236124,0.0012379452713234,0.1069330144670636,0.0012379452713234
08-31-2021,143.92,169.81,-5.0,7.0,46.0,-18.0,-32.0,5.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,5758736,615878,7142,617870,7142,0.1069467327552435,0.0012402027111505,0.1072926419964381,0.0012402027111505
