date,Maryland-apple-driving,Maryland-apple-walking,Maryland-google-retail_and_recreation,Maryland-google-grocery_and_pharmacy,Maryland-google-parks,Maryland-google-transit_stations,Maryland-google-workplaces,Maryland-google-residential,Maryland-jh_beta_7,Maryland-jh_gamma_7,Maryland-cdc_beta_7,Maryland-cdc_gamma_7,Maryland-jh_beta_14,Maryland-jh_gamma_14,Maryland-cdc_beta_14,Maryland-cdc_gamma_14,Maryland-jh_beta_30,Maryland-jh_gamma_30,Maryland-cdc_beta_30,Maryland-cdc_gamma_30,Maryland-census_pop,Maryland-jh_confirmed,Maryland-jh_death,Maryland-cdc_confirmed,Maryland-cdc_death,Maryland-jh_confirmed_ratio,Maryland-jh_death_ratio,Maryland-cdc_confirmed_ratio,Maryland-cdc_death_ratio
05-05-2021,129.32,157.25,-8.0,0.0,32.0,-35.0,-38.0,12.0,0.025,1e-05,0.025,1e-05,0.0250000009587795,2.8254396045517336e-05,0.0250000010178847,2.965025296168584e-05,0.0250000019389002,2.7156880086391438e-05,0.0250000021834706,2.9409946435599328e-05,6045680,450689,8813,451267,9378,0.0745472800412856,0.0014577351100289,0.0746428854984054,0.0015511902714004
05-06-2021,136.19,160.02,-8.0,1.0,71.0,-32.0,-36.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000009718187,2.8603653256787108e-05,0.0250000009515065,2.8346406943522505e-05,0.025000001947943,2.7265672660675083e-05,0.0250000021723271,2.935373597917732e-05,6045680,451267,8822,452035,9388,0.0746428854984054,0.0014592237763163,0.0747699183549245,0.0015528443450529
05-07-2021,158.03,182.5,-15.0,-4.0,16.0,-34.0,-34.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000009132652,2.7477612344600835e-05,0.0250000009650478,2.8788003277658665e-05,0.0250000019338856,2.7164088316679693e-05,0.0250000021551016,2.923605005264609e-05,6045680,452035,8833,452691,9395,0.0747699183549245,0.0014610432573341,0.0748784255865345,0.0015540021966098
05-08-2021,160.39,205.48,-8.0,9.0,68.0,-19.0,-12.0,2.0,0.025,1e-05,0.025,1e-05,0.0250000009551389,2.853636766781716e-05,0.0250000009165932,2.79511817237052e-05,0.0250000019471983,2.734557457713176e-05,0.0250000021170339,2.8966840634986405e-05,6045680,452691,8843,453125,9408,0.0748784255865345,0.0014626973309867,0.0749502123830569,0.0015561524923581
05-09-2021,116.37,135.57,-4.0,4.0,65.0,-20.0,-15.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000009293895,2.8161181792477248e-05,0.0250000008859109,2.7448734185252316e-05,0.025000001870639,2.66523881201078e-05,0.0250000020660467,2.853000249962922e-05,6045680,453125,8851,453401,9421,0.0749502123830569,0.0014640205899088,0.0749958648158685,0.0015583027881065
05-10-2021,124.7,146.63,-12.0,-4.0,43.0,-36.0,-36.0,10.0,0.025,1e-05,0.025,1e-05,0.025000000912523,2.8005087770830487e-05,0.025000000891908,2.7692265098373787e-05,0.0250000018462476,2.6489067322167192e-05,0.0250000019962534,2.794746206586369e-05,6045680,453401,8861,453800,9428,0.0749958648158685,0.0014656746635614,0.0750618623546069,0.0015594606396633
05-11-2021,129.48,153.43,-8.0,3.0,71.0,-31.0,-35.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000009273958,2.851469548416253e-05,0.0250000007912833,2.566809365413345e-05,0.0250000017690304,2.580856736018606e-05,0.0250000019191273,2.7279459425370225e-05,6045680,453800,8870,454271,9438,0.0750618623546069,0.0014671633298487,0.0751397692236439,0.0015611147133159
05-12-2021,134.72,163.96,-7.0,6.0,67.0,-31.0,-38.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000008582021,2.7195263399240143e-05,0.0250000008039293,2.606313618605375e-05,0.0250000017671702,2.587201594475612e-05,0.0250000018176697,2.63676423744692e-05,6045680,454271,8879,454745,9457,0.0751397692236439,0.001468651996136,0.0752181723147768,0.0015642574532558
05-13-2021,141.19,172.92,-7.0,2.0,86.0,-31.0,-38.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000007590313,2.520396670533771e-05,0.0250000007599799,2.510407510254297e-05,0.0250000017311896,2.5599069943309387e-05,0.0250000018417289,2.6665818159419475e-05,6045680,454745,8896,455257,9472,0.0752181723147768,0.0014714639213454,0.0753028608857895,0.0015667385637347
05-14-2021,162.97,206.02,-11.0,-2.0,76.0,-30.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000007783303,2.56407157756246e-05,0.0250000006857584,2.3435738734917085e-05,0.0250000017074925,2.5428590916423352e-05,0.0250000018125539,2.6435986339700846e-05,6045680,455257,8908,455635,9482,0.0753028608857895,0.0014734488097285,0.0753653848698574,0.0015683926373873
05-15-2021,167.9,236.2,-9.0,1.0,183.0,-13.0,-14.0,0.0,0.025,1e-05,0.025,1e-05,0.0250000006475216,2.2801377107484034e-05,0.0250000006607971,2.285180691941906e-05,0.0250000017228906,2.564336047500389e-05,0.025000001738885,2.5771030108211495e-05,6045680,455635,8925,456004,9485,0.0753653848698574,0.001476260734938,0.0754264201876381,0.0015688888594831
05-16-2021,126.06,152.12,-9.0,-2.0,100.0,-17.0,-13.0,3.0,0.025,1e-05,0.025,1e-05,0.0250000005804585,2.1249838003685777e-05,0.0250000006374656,2.2406218876012345e-05,0.0250000016577679,2.5047558793291287e-05,0.0250000017215805,2.569915907480244e-05,6045680,456004,8929,456216,9496,0.0754264201876381,0.001476922364399,0.075461486549073,0.0015707083405009
05-17-2021,128.82,155.2,-10.0,-2.0,54.0,-32.0,-35.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000005704088,2.1029055776172253e-05,0.0250000005520368,2.060306659196425e-05,0.0250000016099727,2.4642001767643363e-05,0.0250000017338953,2.588014309472452e-05,6045680,456216,8932,456428,9509,0.075461486549073,0.0014774185864948,0.075496552910508,0.0015728586362493
05-18-2021,136.34,163.45,-6.0,3.0,96.0,-29.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005461675,2.059313219182327e-05,0.0250000005604485,2.0791146603971297e-05,0.0250000015465121,2.409957046557173e-05,0.0250000016964163,2.55732314898669e-05,6045680,456428,8945,456756,9517,0.075496552910508,0.0014795688822431,0.075550806526313,0.0015741818951714
05-19-2021,141.03,170.56,-5.0,3.0,92.0,-33.0,-37.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005455278,2.051524054191585e-05,0.0250000014870951,2.3581371918418605e-05,0.0250000016340451,2.501837522758685e-05,6045680,456765,8957,457084,9528,0.0755522951926003,0.0014815537706262,0.075605060142118,0.0015760013761892
05-20-2021,146.99,175.66,-6.0,3.0,88.0,-34.0,-35.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005583781,2.0831063394547788e-05,0.0250000014739339,2.3505051653030587e-05,0.0250000015526605,2.4272489095995252e-05,6045680,457084,8959,457305,9542,0.075605060142118,0.0014818845853568,0.0756416151698402,0.0015783170793029
05-21-2021,173.7,219.21,-9.0,0.0,92.0,-33.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005684149,2.104398554922158e-05,0.0250000014004387,2.2856150173424612e-05,0.0250000014637544,2.344066961985985e-05,6045680,457527,8973,457527,9549,0.0756783356049278,0.0014842002884704,0.0756783356049278,0.0015794749308597
05-22-2021,173.86,234.84,-9.0,2.0,184.0,-21.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005980909,2.1730708851673892e-05,0.025000001370466,2.262129384232268e-05,0.0250000013713883,2.2580573371489197e-05,6045680,458048,8990,458292,9558,0.0757645128422278,0.0014870122136798,0.075804872239351,0.001580963597147
05-23-2021,140.44,164.21,-6.0,3.0,148.0,-21.0,-13.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000005709712,2.119880128055299e-05,0.0250000012877287,2.1843264470129343e-05,0.025000001367958,2.258607290854551e-05,6045680,458292,9007,458520,9561,0.075804872239351,0.0014898241388892,0.0758425851186301,0.0015814598192428
05-24-2021,131.22,144.64,-15.0,-6.0,-4.0,-39.0,-35.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000005372099,2.0422215835411903e-05,0.0250000005306984,2.045708807699941e-05,0.0250000013105517,2.208487994241752e-05,0.0250000012939584,2.1931166550240136e-05,6045680,458520,9022,458680,9571,0.0758425851186301,0.0014923052493681,0.0758690502970716,0.0015831138928954
05-25-2021,139.57,166.05,-6.0,2.0,88.0,-32.0,-33.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000005640307,2.085919592613187e-05,0.0250000005462684,2.0886552401373392e-05,0.0250000012779532,2.1767983796682977e-05,0.0250000012451607,2.1505401406815297e-05,6045680,458680,9029,458887,9577,0.0758690502970716,0.0014934631009249,0.0759032896216802,0.0015841063370869
05-26-2021,141.49,166.91,-7.0,-1.0,53.0,-35.0,-37.0,11.0,0.025,1e-05,0.025,1e-05,0.0250000005901767,2.1365705277304944e-05,0.0250000005290648,2.0621321649356727e-05,0.0250000012595504,2.159847566936053e-05,0.025000001227919,2.1392137804470527e-05,6045680,458878,9037,459095,9581,0.0759018009553929,0.001494786359847,0.0759376943536541,0.001584767966548
05-27-2021,155.56,179.56,-4.0,4.0,93.0,-32.0,-34.0,8.0,0.025,1e-05,0.025,1e-05,0.0250000006097376,2.1780573154283283e-05,0.025,1e-05,0.0250000012732735,2.174827334553913e-05,0.0250000011143532,2.03371278290352e-05,6045680,459095,9581,459343,9592,0.0759376943536541,0.001584767966548,0.0759787153802384,0.0015865874475658
05-28-2021,167.02,194.18,-10.0,-1.0,39.0,-34.0,-34.0,10.0,0.0250000005199264,2.674787404098486e-05,0.025,1e-05,0.025000001529398,3.521437544447903e-05,0.025,1e-05,0.025000001670837,2.428675854128358e-05,0.025000001107984,2.0329846541999377e-05,6045680,459343,9592,459529,9599,0.0759787153802384,0.0015865874475658,0.0760094811501766,0.0015877452991226
05-29-2021,147.65,191.16,-15.0,-4.0,12.0,-33.0,-16.0,5.0,0.0250000008140434,3.7207333318379474e-05,0.025,1e-05,0.025000002350409,4.845464954092034e-05,0.025,1e-05,0.0250000020042453,2.641014433992485e-05,0.0250000010341773,1.9655356779571795e-05,6045680,459528,9599,459711,9599,0.0760093157428113,0.0015877452991226,0.0760395852906538,0.0015877452991226
05-30-2021,122.91,157.86,-8.0,-2.0,41.0,-31.0,-15.0,3.0,0.0250000010042318,4.539670451636252e-05,0.025,1e-05,0.0250000029872199,5.9451693934296e-05,0.025,1e-05,0.0250000023976782,2.93350585856248e-05,0.0250000009203259,1.8601531994776824e-05,6045680,459777,9607,459894,9614,0.0760505021767609,0.0015890685580447,0.0760698548384962,0.0015902264096015
05-31-2021,130.71,160.75,-7.0,-1.0,168.0,-47.0,-74.0,17.0,0.025000001116805,5.166178589117711e-05,0.025,1e-05,0.0250000036188869,7.179849591802585e-05,0.025,1e-05,0.0250000026160853,3.0721168799865666e-05,0.0250000008617349,1.806804468540663e-05,6045680,459894,9614,459944,9614,0.0760698548384962,0.0015902264096015,0.0760781252067592,0.0015902264096015
06-01-2021,139.9,164.95,-6.0,4.0,90.0,-30.0,-34.0,9.0,0.025000001174288,5.624664467107059e-05,0.025,1e-05,0.0250000041466974,8.312009982777868e-05,0.025,1e-05,0.0250000028495534,3.2432489767945835e-05,0.0250000008135594,1.7652687339482595e-05,6045680,459995,9616,459995,9616,0.0760865609823874,0.001590557224332,0.0760865609823874,0.001590557224332
06-02-2021,142.36,171.38,-4.0,4.0,88.0,-33.0,-35.0,9.0,0.0250000012036448,5.964979813619512e-05,0.025,1e-05,0.0250000044752343,9.115717941004564e-05,0.025,1e-05,0.025000003114874,3.462575577023769e-05,0.0250000007039602,1.6638532905814277e-05,6045680,460060,9622,460060,9622,0.0760973124611292,0.0015915496685236,0.0760973124611292,0.0015915496685236
06-03-2021,143.12,163.65,-8.0,1.0,36.0,-36.0,-34.0,10.0,0.0250000913497438,0.000232668371238,0.025,1e-05,0.0250000047265363,9.823998366517322e-05,0.025,1e-05,0.0250000033510828,3.667456584188854e-05,0.0250000006748012,1.641621741875137e-05,6045680,460194,9626,460339,9630,0.076119477048074,0.0015922112979846,0.0761434611160365,0.0015928729274457
06-04-2021,174.51,214.8,-8.0,0.0,76.0,-33.0,-30.0,9.0,0.025,1e-05,0.025,1e-05,0.0250000049898794,0.0001060927815543,0.025,1e-05,0.0250000035329754,3.832306415432696e-05,0.0250000006293374,1.6025239750104115e-05,6045680,460339,9630,460472,9639,0.0761434611160365,0.0015928729274457,0.076165460295616,0.001594361593733
06-05-2021,181.43,237.45,-8.0,5.0,181.0,-22.0,-9.0,-1.0,0.025,1e-05,0.025,1e-05,0.0250000050785104,0.0001104493766696,0.025,1e-05,0.0250000037254284,4.020319509891127e-05,0.0250000006101897,1.5883265628046597e-05,6045680,460471,9639,460575,9644,0.0761652948882507,0.001594361593733,0.0761824972542377,0.0015951886305593
06-06-2021,142.18,167.54,-4.0,3.0,149.0,-23.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.0250000050946768,0.0001132439576371,0.025,1e-05,0.0250000039050966,4.20495000714503e-05,0.0250000005802641,1.56359610465222e-05,6045680,460575,9645,460659,9649,0.0761824972542377,0.0015953540379246,0.0761963914729195,0.0015960156673856
06-07-2021,139.67,166.51,-7.0,1.0,51.0,-37.0,-33.0,9.0,0.025,1e-05,0.025,1e-05,0.025000005066741,0.0001149432590479,0.025,1e-05,0.0250000040431289,4.358078448300726e-05,0.0250000005733317,1.561480866974971e-05,6045680,460659,9649,460737,9653,0.0761963914729195,0.0015960156673856,0.0762092932474097,0.0015966772968466
06-08-2021,143.76,167.49,-5.0,3.0,70.0,-34.0,-33.0,9.0,0.025,1e-05,0.025,1e-05,0.025000005021632,0.0001159766138284,0.025,1e-05,0.0250000041675083,4.505771625362317e-05,0.0250000005163899,1.5098871160075244e-05,6045680,460737,9653,460863,9658,0.0762092932474097,0.0015966772968466,0.0762301345754323,0.0015975043336729
06-09-2021,144.79,172.89,-4.0,3.0,60.0,-36.0,-35.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000050237797,0.0001175553027507,0.025,1e-05,0.0250000042895428,4.65763197811887e-05,0.0250000004587767,1.4573061362639971e-05,6045680,460863,9658,460984,9667,0.0762301345754323,0.0015975043336729,0.0762501488666287,0.0015989929999603
06-10-2021,151.05,167.89,-9.0,-1.0,38.0,-38.0,-34.0,10.0,0.025,1e-05,0.025,1e-05,0.0250000050034548,0.0001179853528329,0.025,1e-05,0.0250000043787036,4.782183911333487e-05,0.0250000004513666,1.453133572885755e-05,6045680,460984,9667,461097,9677,0.0762501488666287,0.0015989929999603,0.076268839898903,0.0016006470736128
06-11-2021,175.44,191.31,-15.0,-7.0,-3.0,-41.0,-34.0,12.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000004460475,4.90325205710716e-05,0.0250000004224565,1.4262440954412866e-05,6045680,461097,9677,461183,9683,0.076268839898903,0.0016006470736128,0.0762830649323153,0.0016016395178044
06-12-2021,180.89,237.92,-8.0,4.0,157.0,-23.0,-10.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000045294146,5.014121957600137e-05,0.0250000003205651,1.3268356340544766e-05,6045680,461183,9683,461265,9686,0.0762830649323153,0.0016016395178044,0.0762966283362665,0.0016021357399002
06-13-2021,139.61,162.84,-6.0,1.0,133.0,-23.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000045197247,5.04969615892468e-05,0.0250000002478848,1.2568866813123524e-05,6045680,461265,9686,461325,9688,0.0762966283362665,0.0016021357399002,0.0763065527781821,0.0016024665546307
06-14-2021,144.04,170.1,-6.0,1.0,63.0,-35.0,-34.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000045345079,5.1119283568622566e-05,0.0250000002122757,1.2243374506074838e-05,6045680,461325,9688,461392,9691,0.0763065527781821,0.0016024665546307,0.0763176350716544,0.0016029627767265
06-15-2021,148.97,178.73,-1.0,6.0,101.0,-32.0,-33.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000004496197,5.122944790384921e-05,0.0250000002304168,1.2453533390509343e-05,6045680,461392,9689,461470,9695,0.0763176350716544,0.001602631961996,0.0763305368461446,0.0016036244061875
06-16-2021,154.52,183.48,0.0,6.0,106.0,-33.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000004548342,5.224427332037323e-05,0.0250000001834625,1.2018408315434492e-05,6045680,461470,9695,461549,9698,0.0763305368461446,0.0016036244061875,0.0763436040280001,0.0016041206282833
06-17-2021,162.45,190.12,-1.0,6.0,111.0,-32.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000046020399,5.325780581498236e-05,0.025,1e-05,6045680,461549,9698,461635,9703,0.0763436040280001,0.0016041206282833,0.0763578290614124,0.0016049476651096
06-18-2021,194.19,229.78,-4.0,5.0,111.0,-34.0,-40.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000045654993,5.336435429230388e-05,0.025,1e-05,6045680,461635,9702,461739,9707,0.0763578290614124,0.0016047822577443,0.0763750314273994,0.0016056092945706
06-19-2021,178.91,228.66,-10.0,5.0,151.0,-22.0,-12.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025000004527393,5.343323618060073e-05,0.025,1e-05,6045680,461697,9707,461768,9709,0.0763680843180585,0.0016056092945706,0.0763798282409919,0.0016059401093011
06-20-2021,141.1,159.49,-3.0,4.0,149.0,-21.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000045636253,5.420319445772749e-05,0.025,1e-05,6045680,461739,9707,461797,9711,0.0763750314273994,0.0016056092945706,0.0763846250545844,0.0016062709240317
06-21-2021,145.9,170.88,-11.0,-5.0,43.0,-38.0,-38.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000044928825,5.388696288988514e-05,0.025,1e-05,6045680,461779,9707,461828,9715,0.0763816477220097,0.0016056092945706,0.0763897526829074,0.0016069325534927
06-22-2021,141.52,164.64,-7.0,-1.0,37.0,-35.0,-37.0,11.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000043893064,5.320945332304357e-05,0.025,1e-05,6045680,461828,9715,461887,9722,0.0763897526829074,0.0016069325534927,0.0763995117174577,0.0016080904050495
06-23-2021,158.06,187.86,-2.0,3.0,111.0,-31.0,-37.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000042893418,5.249902077955989e-05,0.025,1e-05,6045680,461887,9722,461953,9729,0.0763995117174577,0.0016080904050495,0.0764104286035648,0.0016092482566063
06-24-2021,162.04,189.77,-3.0,3.0,114.0,-33.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000042052551,5.188095641093058e-05,0.025,1e-05,6045680,461953,9729,462017,9730,0.0764104286035648,0.0016092482566063,0.0764210146749414,0.0016094136639716
06-25-2021,186.85,227.94,-8.0,0.0,107.0,-32.0,-37.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000041861344,5.183730258658912e-05,0.025,1e-05,6045680,462017,9730,462078,9734,0.0764210146749414,0.0016094136639716,0.0764311045242222,0.0016100752934326
06-26-2021,184.21,232.5,-10.0,1.0,162.0,-22.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.0250000041544109,5.161232399363176e-05,0.025,1e-05,6045680,462078,9734,462111,9735,0.0764311045242222,0.0016100752934326,0.0764365629672758,0.0016102407007979
06-27-2021,146.96,171.17,-5.0,1.0,146.0,-21.0,-12.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462144,9737,462144,9737,0.0764420214103293,0.0016105715155284,0.0764420214103293,0.0016105715155284
06-28-2021,150.54,179.53,-6.0,0.0,59.0,-35.0,-38.0,7.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462181,9739,462217,9740,0.0764481414828439,0.0016109023302589,0.0764540961479932,0.0016110677376242
06-29-2021,153.83,179.71,-6.0,-1.0,81.0,-34.0,-38.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462217,9740,462279,9741,0.0764540961479932,0.0016110677376242,0.0764643514046393,0.0016112331449894
06-30-2021,156.92,177.85,-4.0,3.0,66.0,-33.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462279,9741,462354,9744,0.0764643514046393,0.0016112331449894,0.0764767569570337,0.0016117293670852
07-01-2021,162.73,176.02,-6.0,2.0,38.0,-35.0,-38.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462354,9744,462439,9746,0.0764767569570337,0.0016117293670852,0.0764908165830808,0.0016120601818157
07-02-2021,182.37,214.83,-5.0,6.0,86.0,-30.0,-38.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462439,9746,462535,9749,0.0764908165830808,0.0016120601818157,0.0765066956901456,0.0016125564039115
07-03-2021,169.52,219.7,-9.0,8.0,173.0,-20.0,-14.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462535,9749,462565,9749,0.0765066956901456,0.0016125564039115,0.0765116579111034,0.0016125564039115
07-04-2021,140.65,192.49,-13.0,2.0,217.0,-22.0,-20.0,-2.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462596,9749,462596,9749,0.0765167855394265,0.0016125564039115,0.0765167855394265,0.0016125564039115
07-05-2021,138.8,161.22,-4.0,-1.0,122.0,-46.0,-70.0,16.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462634,9751,462681,9754,0.0765230710193063,0.001612887218642,0.0765308451654735,0.0016133834407378
07-06-2021,149.78,179.12,-4.0,4.0,87.0,-31.0,-38.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462681,9754,462736,9755,0.0765308451654735,0.0016133834407378,0.0765399425705627,0.0016135488481031
07-07-2021,153.41,180.36,-6.0,3.0,71.0,-34.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462736,9755,462835,9758,0.0765399425705627,0.0016135488481031,0.0765563178997234,0.0016140450701988
07-08-2021,153.6,179.69,-7.0,2.0,48.0,-35.0,-38.0,10.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462835,9758,462971,9760,0.0765563178997234,0.0016140450701988,0.0765788133013986,0.0016143758849294
07-09-2021,183.41,219.84,-9.0,-2.0,73.0,-33.0,-36.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,462980,9761,463107,9762,0.076580301967686,0.0016145412922946,0.0766013087030739,0.0016147066996599
07-10-2021,185.33,243.73,-8.0,3.0,184.0,-19.0,-11.0,-1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,463107,9762,463146,9762,0.0766013087030739,0.0016147066996599,0.076607759590319,0.0016147066996599
07-11-2021,141.38,170.02,-5.0,2.0,134.0,-21.0,-11.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,463186,9762,463186,9762,0.0766143758849294,0.0016147066996599,0.0766143758849294,0.0016147066996599
07-12-2021,148.09,174.21,-7.0,0.0,49.0,-35.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,463265,9761,463383,9765,0.0766274430667848,0.0016145412922946,0.0766469611358854,0.0016152029217557
07-13-2021,152.54,178.8,-3.0,4.0,88.0,-31.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,463383,9765,463487,9769,0.0766469611358854,0.0016152029217557,0.0766641635018724,0.0016158645512167
07-14-2021,155.26,181.08,-4.0,3.0,72.0,-34.0,-36.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,463487,9769,463665,9773,0.0766641635018724,0.0016158645512167,0.0766936060128885,0.0016165261806777
07-15-2021,163.24,189.9,-2.0,5.0,89.0,-33.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,463665,9773,463848,9778,0.0766936060128885,0.0016165261806777,0.0767238755607309,0.001617353217504
07-16-2021,188.4,223.48,-8.0,1.0,85.0,-32.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,463848,9778,464031,9780,0.0767238755607309,0.001617353217504,0.0767541451085734,0.0016176840322345
07-17-2021,180.28,224.49,-12.0,0.0,123.0,-26.0,-12.0,1.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,464031,9780,464114,9780,0.0767541451085734,0.0016176840322345,0.0767678739198899,0.0016176840322345
07-18-2021,145.94,173.88,-3.0,4.0,154.0,-18.0,-11.0,0.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,464197,9781,464197,9781,0.0767816027312064,0.0016178494395998,0.0767816027312064,0.0016178494395998
07-19-2021,148.55,176.66,-5.0,1.0,66.0,-33.0,-37.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,464336,9782,464491,9788,0.0768045943549774,0.0016180148469651,0.0768302324965926,0.0016190072911566
07-20-2021,152.8,179.23,-3.0,4.0,101.0,-31.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,464491,9788,464735,9792,0.0768302324965926,0.0016190072911566,0.0768705918937158,0.0016196689206176
07-21-2021,153.27,177.14,-4.0,3.0,76.0,-32.0,-36.0,9.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,464735,9792,465038,9798,0.0768705918937158,0.0016196689206176,0.0769207103253893,0.0016206613648092
07-22-2021,160.61,188.6,-2.0,5.0,109.0,-31.0,-36.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,465038,9798,465326,9801,0.0769207103253893,0.0016206613648092,0.076968347646584,0.001621157586905
07-23-2021,183.77,221.91,-7.0,1.0,105.0,-30.0,-35.0,8.0,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,0.025,1e-05,6045680,465326,9801,465643,9806,0.076968347646584,0.001621157586905,0.0770207817813711,0.0016219846237313
